, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Tocantins - Desemprego,Tocantins - Consumo de Cimento (t),Tocantins - PIB - Estadual,Tocantins - PIB - Construção Civil,Tocantins - PIB - Per Capita,Tocantins - PIB - Preços de Mercado,Tocantins - Produção de Cimento (t),Tocantins - IDH
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,9.641589683601946,33.695,19891405.55246536,1282894.0730419008,10.763144526971756,24141487.01603651,50.99503485990501,0.7344870139142656
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,9.629625825412976,28.206,19883648.645722065,1283787.926847226,10.76278658415556,24161469.67972569,51.26119748096932,0.7343848097869012
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,9.617661967224004,31.615,19875891.738978773,1284681.7806525514,10.76242864133936,24181452.34341488,51.44042596823135,0.734282605659537
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,9.597147892524347,30.275,19853622.048017696,1285912.6383294002,10.75965605059107,24198991.973561317,51.50334432372544,0.7341559587327152
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,9.576633817824687,29.568,19831352.357056618,1287143.4960062488,10.75688345984278,24216531.60370775,51.96718893660229,0.7340293118058936
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,9.556119743125032,26.94,19809082.666095544,1288374.3536830975,10.754110869094491,24234071.233854186,52.12483842698655,0.7339026648790719
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,9.535605668425376,35.91,19786812.975134466,1289605.211359946,10.751338278346202,24251610.86400062,52.94457342748759,0.7337760179522501
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,9.51509159372572,33.954,19764543.284173388,1290836.0690367948,10.748565687597912,24269150.49414705,54.207930272889634,0.7336493710254285
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,9.494577519026064,37.983,19742273.593212318,1292066.9267136436,10.74579309684962,24286690.124293484,54.84768087268237,0.7335227240986067
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,9.474063444326404,40.046,19720003.90225124,1293297.784390492,10.743020506101333,24304229.75443992,55.73589290553001,0.733396077171785
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,9.453549369626748,32.647,19697734.21129016,1294528.642067341,10.74024791535304,24321769.384586357,56.599150176033525,0.7332694302449634
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,9.433035294927093,39.065,19675464.52032908,1295759.4997441894,10.737475324604752,24339309.01473279,57.29301805484584,0.7331427833181416
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,9.412521220227433,36.18,19653194.829368003,1296990.3574210382,10.734702733856462,24356848.644879226,57.76189255964482,0.7330161363913199
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,9.392007145527776,28.749,19630925.13840693,1298221.2150978867,10.731930143108173,24374388.27502566,58.32887957319419,0.7328894894644983
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,9.37149307082812,33.038,19608655.44744585,1299452.0727747355,10.729157552359885,24391927.90517209,58.60905572514343,0.7327628425376765
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,9.346095975818065,27.615,19567736.584592387,1301421.101592376,10.724783373881822,24407533.940637782,58.89950248289404,0.7325943792235681
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,9.320698880808006,22.159,19526817.721738927,1303390.1304100167,10.720409195403764,24423139.97610348,59.27178254297633,0.7324259159094595
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,9.29530178579795,25.44,19485898.858885463,1305359.1592276574,10.7160350169257,24438746.01156917,59.85815564565832,0.732257452595351
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,9.269904690787891,39.882,19444979.996032003,1307328.188045298,10.71166083844764,24454352.047034867,60.27994218877655,0.7320889892812426
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,9.244507595777836,47.404,19404061.13317854,1309297.2168629386,10.70728665996958,24469958.08250056,61.34721396904628,0.731920525967134
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,9.21911050076778,53.877,19363142.27032508,1311266.2456805794,10.70291248149152,24485564.117966257,62.05040713693512,0.7317520626530255
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,9.193713405757723,59.316,19322223.407471616,1313235.27449822,10.69853830301346,24501170.153431952,62.29781692329562,0.731583599338917
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,9.168316310747668,51.459,19281304.544618152,1315204.3033158607,10.6941641245354,24516776.188897647,62.73213613165721,0.7314151360248085
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,9.14291921573761,54.833,19240385.68176469,1317173.3321335013,10.689789946057338,24532382.224363346,63.41701423605477,0.7312466727107
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,9.117522120727552,44.566,19199466.81891123,1319142.360951142,10.685415767579276,24547988.259829037,63.31906275145236,0.7310782093965915
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,9.092125025717497,40.537,19158547.95605777,1321111.3897687823,10.681041589101218,24563594.295294728,63.66575719821862,0.7309097460824829
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,9.06672793070744,41.574,19117629.093204305,1323080.4185864232,10.676667410623155,24579200.330760423,63.7335138006242,0.7307412827683745
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,9.071076890364772,37.004,19068435.704385027,1325225.299069899,10.671287926479556,24595549.90263952,64.14065426090117,0.7307393227893471
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,9.075425850022102,38.102,19019242.315565757,1327370.1795533744,10.66590844233596,24611899.474518616,64.68191435216372,0.7307373628103195
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,9.079774809679432,41.248,18970048.92674648,1329515.0600368502,10.66052895819236,24628249.046397712,65.1217730136687,0.730735402831292
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,9.084123769336763,47.265,18920855.537927203,1331659.9405203257,10.65514947404876,24644598.61827681,65.51360727731306,0.7307334428522646
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,9.088472728994097,49.398,18871662.14910793,1333804.8210038014,10.649769989905163,24660948.190155905,65.72578497794419,0.7307314828732372
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,9.092821688651426,55.541,18822468.76028865,1335949.7014872772,10.644390505761564,24677297.762035005,65.59991925611082,0.7307295228942097
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,9.097170648308758,52.757,18773275.37146938,1338094.581970753,10.639011021617964,24693647.3339141,65.430581637563,0.7307275629151821
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,9.101519607966088,50.016,18724081.9826501,1340239.4624542284,10.633631537474368,24709996.9057932,65.0654883968029,0.7307256029361547
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,9.10586856762342,48.899,18674888.593830824,1342384.342937704,10.628252053330767,24726346.477672294,64.77633010494577,0.7307236429571273
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,9.110217527280753,42.345,18625695.20501155,1344529.2234211797,10.622872569187168,24742696.04955139,64.43626805639434,0.7307216829780998
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,9.11456648693808,37.881,18576501.81619228,1346674.1039046552,10.61749308504357,24759045.621430486,64.45317734161445,0.7307197229990723
2022-1,,,,,,,,,9.118915446595413,34.245,18527308.427373,1348818.984388131,10.61211360089997,24775395.193309583,64.6337183168932,0.7307177630200449
2022-2,,,,,,,,,,36.534,,,,,65.22772919999728,
2022-3,,,,,,,,,,41.296,,,,,65.70255143285317,
2022-4,,,,,,,,,,44.792,,,,,66.41574295778437,
2022-5,,,,,,,,,,46.477,,,,,66.8748157787191,
2022-6,,,,,,,,,,54.788,,,,,67.66267672609528,
2022-7,,,,,,,,,,47.979,,,,,67.50711470886675,
2022-8,,,,,,,,,,54.154,,,,,67.09717754613565,
2022-9,,,,,,,,,,55.664,,,,,67.0774110521705,
2022-10,,,,,,,,,,52.32,,,,,66.56380682893656,
2022-11,,,,,,,,,,43.036,,,,,65.68209911439112,
2022-12,,,,,,,,,,43.036,,,,,65.6577445334843,
