,Maranhão - Produção de Cimento (t),Maranhão - Depósito Poupança (R$),Maranhão - IDH Educacao,Maranhão - IDH Renda,Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Maranhão- custo m2 (R$),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Maranhão - IDH Longevidade
2014-3,58.23319713772435,4893259.534861961,0.6693004129168485,0.5948226713699494,12.07700778679652,120.01436376032808,2.704002988397547,1005.3104256686996,1205.8862740205657,26.425036848936656,23.42644814093761,84.41910821523648,1.459173912212821,20429.593457272884,0.3546585189159482,0.6659381698523299,51392567.40407743,2643297.1513699437,6.225687747353017,40686005.75729544,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494,0.7396685288578948
2014-4,58.00445349228661,4894594.820281343,0.6695079499916214,0.5947392650094696,12.122251236767486,117.21739201625644,2.7970061766788112,1005.840361135154,1218.2637172534812,26.401605543420136,23.419533939321514,84.52393081618152,1.3914913776014293,20491.621572624357,0.3550658147841771,0.6659582943033733,51428166.40836414,2639249.5551266884,6.2249680970628525,40683857.56480719,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482,0.73960461467199
2014-5,57.75589830397709,4895930.105700723,0.6697154870663944,0.5946558586489898,12.167494686738454,127.77687964812498,2.6792925714894205,1006.2299120991402,1251.510615703556,26.47203746075372,23.287343027969538,83.59350783227538,1.474488095417076,20557.71554468385,0.3554710717934213,0.6659784187544167,51463765.412650846,2635201.958883433,6.224248446772687,40681709.37231895,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453,0.7395407004860852
2014-6,57.48857104330025,4897265.391120104,0.6699230241411673,0.5945724522885101,12.21273813670942,140.83815233575447,1.9619234991723065,1006.5465968990964,1321.3683066060885,26.679852690229303,23.062681236659397,81.5237693676244,1.7348907037785664,20624.752158985,0.3559178118384428,0.66599854320546,51499364.41693755,2631154.362640178,6.223528796482521,40679561.17983071,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076,0.7394767863001803
2014-7,57.20443961678326,4898600.676539484,0.6701305612159403,0.5944890459280303,12.257981586680389,151.43178243232555,1.5999308438422162,1006.5415265789233,1386.619298407693,26.727011407904048,22.8408758263708,80.15622350725911,1.9494148658882409,20701.705410869985,0.3567213552332303,0.6660186676565034,51534963.42122427,2627106.766396923,6.222809146192355,40677412.98734246,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362,0.7394128721142755
2014-8,56.904810885502826,4899935.961958866,0.6703380982907132,0.5944056395675504,12.303225036651355,153.13194772440758,1.563542052131454,1006.0873970069875,1430.5085534866053,26.8632935217953,22.668902585964627,78.6534725370495,2.176989712800798,20778.64736069096,0.3573258191250054,0.6660387921075467,51570562.42551097,2623059.170153668,6.222089495902189,40675264.79485422,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216,0.7393489579283707
2014-9,56.590138873811824,4901271.247378247,0.6705456353654862,0.5943222332070707,12.348468486622322,151.11705686907254,1.8959858554884792,1005.7323506881394,1452.7308760438857,27.035297075830425,22.55697484232952,77.30518408473611,2.348353231106,20857.29100955637,0.357931300896608,0.6660589165585901,51606161.42979768,2619011.573910413,6.221369845612023,40673116.60236598,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083,0.7392850437424658
2014-10,56.26734426371606,4902606.532797627,0.6707531724402591,0.5942388268465909,12.39371193659329,157.3513738361741,2.2190337245726077,1005.5133179473012,1445.5460735802617,27.10731684468998,22.500143898131856,76.69713989941822,2.380488942895223,20934.49470289361,0.3585386518495945,0.6660790410096334,51641760.43408439,2614963.977667157,6.220650195321857,40670968.40987773,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358,0.739221129556561
2014-11,55.936403902873685,4903941.818217008,0.6709607095150321,0.594155420486111,12.438955386564256,154.4892320558042,2.3601307747219717,1005.4286938654852,1404.50190334051,27.2021156451988,22.52195287656426,76.43201032963945,2.3639346214206545,21013.318233879203,0.3591493548727577,0.6660991654606767,51677359.43837109,2610916.3814239027,6.219930545031692,40668820.21738949,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488,0.7391572153706563
2014-12,55.59753626738429,4905277.103636389,0.671168246589805,0.5940720141256313,12.484198836535224,140.0,2.536324880615266,1005.4625453945802,1340.7030734534071,27.093470939715427,22.68347062161152,77.74335536280003,2.1915694686898486,21095.43171395514,0.3597669284420516,0.6661192899117201,51712958.4426578,2606868.785180648,6.219210894741527,40666672.02490125,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855,0.7390933011847514
2015-1,55.250864854501934,4906612.38905577,0.671375783664578,0.5939886077651515,12.52944228650619,110.63019117849078,2.4684854747141816,1005.528383501645,1299.6002364794065,26.894326294566383,22.918541575231423,79.78475950339391,1.9682027663272756,21178.494293042,0.3602407608515106,0.6661394143627635,51748557.446944505,2602821.188937393,6.218491244451361,40664523.832413,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477,0.7390293869988466
2015-2,54.7967305640942,4899164.112084629,0.6728002120978184,0.5951146089847337,12.54885190484558,92.21580304995136,2.697601428418477,1005.5475096100226,1266.5918192480592,26.737074956376684,23.222782718042883,81.9798802763121,1.7305605014719467,21262.86508201763,0.3607192828193963,0.6671257652078681,51778078.39533673,2600094.4861903065,6.218691122453995,40667165.82633256,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796,0.7396555671814125
2015-3,54.33574452080629,4891715.835113488,0.6742246405310589,0.5962406102043158,12.568261523184969,96.86873646369337,2.7779196652325906,1005.8431128229612,1257.6574112786168,26.591121014436112,23.383465325782456,83.45804820520183,1.536094640799002,21360.391785463245,0.3612028754040768,0.6681121160529727,51807599.34372896,2597367.7834432204,6.218891000456631,40669807.82025211,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963,0.7402817473639784
2015-4,53.77332571815724,4884267.558142347,0.6756490689642993,0.597366611423898,12.587671141524352,94.61118069883554,2.604438400697404,1006.1751293680294,1287.214285488374,26.590679704065945,23.415088993198584,83.65029695227305,1.496094012544242,21450.20005388172,0.3616915942965001,0.6690984668980773,51837120.29212118,2594641.080696135,6.219090878459266,40672449.814171664,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543,0.7409079275465444
2015-5,53.284071018084,4876819.281171206,0.6770734973975399,0.5984926126434802,12.607080759863742,103.1341957159866,2.2484827792060407,1006.4316691000936,1319.6775412801917,26.652183852171618,23.303528818909204,82.85715688480623,1.5710359775696052,21540.448080223545,0.362182499964372,0.670084817743182,51866641.24051341,2591914.3779490488,6.2192907564619,40675091.80809122,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936,0.7415341077291103
2015-6,52.78989280920051,4869371.0042000655,0.6784979258307803,0.5996186138630624,12.62649037820313,113.6765086710018,1.868104692028104,1006.6253822325716,1379.6853740797835,26.74866446247719,23.04655015129103,81.1812596363525,1.7895959662184766,21627.72816389948,0.3626682150950584,0.6710711685882866,51896162.188905634,2589187.6752019627,6.219490634464535,40677733.802010775,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508,0.7421602879116762
2015-7,52.33367116270401,4861922.727228925,0.6799223542640207,0.6007446150826445,12.645899996542518,122.22708153466276,1.7269324471135823,1006.5210802178668,1427.667574774531,26.93372251265817,22.82595333424899,79.27892399338836,2.0606280296040542,21716.93843596661,0.3631485205091708,0.6720575194333912,51925683.137297854,2586460.9724548766,6.21969051246717,40680375.795930326,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593,0.7427864680942422
2015-8,51.91482795109205,4854474.450257785,0.6813467826972612,0.6018706163022268,12.665309614881906,123.59935780612898,1.2887039836695455,1006.1891352803884,1468.3343678974957,27.157273559046928,22.644908096744157,77.38261674529372,2.316530482630008,21806.61104757727,0.3636232193143506,0.6730438702784958,51955204.08569008,2583734.2697077906,6.219890390469805,40683017.789849885,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493,0.7434126482768082
2015-9,51.28946032261885,4847026.173286644,0.6827712111305017,0.602996617521809,12.684719233221294,121.97305304432282,1.7280766044277698,1005.981042891398,1489.8609115362776,27.444233378923123,22.584344767771267,75.78928766238333,2.545399129282262,21898.60884760094,0.3640921038713249,0.6740302211236004,51984725.03408231,2581007.5669607045,6.22009026847244,40685659.78376944,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716,0.7440388284593741
2015-10,50.83072946073097,4839577.896315503,0.6841956395637422,0.6041226187413912,12.704128851560682,127.0050374534834,2.014851825042569,1005.764197307073,1441.2305774847775,27.55720827789312,22.73631081897351,75.96193349917932,2.5618873947685894,21987.286883346613,0.364152656717093,0.6750165719687051,52014245.982474536,2578280.8642136184,6.220290146475074,40688301.777689,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403,0.74466500864194
2015-11,50.253745167433934,4832129.619344362,0.6856200679969826,0.6052486199609733,12.723538469900069,124.69488015932768,2.2403761644960367,1005.5667715583356,1387.3782700203617,27.585702430593937,22.991763789803645,77.00223365475529,2.4757452001528124,22077.16882458849,0.3641965098631737,0.6760029228138097,52043766.93086676,2575554.161466533,6.2204900244777095,40690943.77160855,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425,0.745291188824506
2015-12,49.71237033069698,4824681.342373221,0.6870444964302231,0.6063746211805555,12.742948088239457,113.0,2.8954434250888164,1005.6669094341918,1306.328288166428,27.486973759401728,23.351312042934005,79.13446515385398,2.27769010859565,22166.801529748274,0.3642232826355607,0.6769892736589143,52073287.87925898,2572827.458719447,6.220689902480345,40693585.765528105,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891,0.745917369007072
2016-1,49.04802276852749,4817233.06540208,0.6884689248634636,0.6075006224001377,12.762357706578843,94.39463952324029,2.547899565439693,1005.5102987150108,1242.3741035129274,27.335238386208456,23.72830135157221,81.58007038689051,1.9950674425579824,22258.43026668001,0.3644033972637687,0.6779756245040189,52102808.82765121,2570100.7559723607,6.220889780482979,40696227.75944766,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884,0.7465435491896378
2016-2,48.23171697150893,4836232.27560837,0.6885861136881868,0.6074589604486236,12.73717245885875,78.68265791208977,2.72014135713354,1005.6343385474812,1217.8127354207522,27.278605206597582,23.977905989869715,83.03799931247751,1.807814361827435,22353.71542692239,0.3648559298103035,0.6779602883260191,52111879.21110589,2569232.3118119207,6.220954360855765,40696312.73062316,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264,0.7464491821380441
2016-3,47.37104015117384,4855231.485814661,0.68870330251291,0.6074172984971095,12.711987211138654,82.65274932779737,2.9944242380895867,1006.0149505393624,1201.1796890205692,27.18458297043828,24.06471667088627,83.91000113878594,1.6499716148088674,22444.98203849733,0.3653132137993244,0.6779449521480192,52120949.59456058,2568363.8676514807,6.22101894122855,40696397.70179867,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336,0.7463548150864505
2016-4,46.50279204940749,4874230.696020951,0.6888204913376332,0.6073756365455953,12.686801963418558,80.72650152548135,2.832074521658303,1006.2784571795788,1229.4496674831755,27.12120379474919,23.99894728593936,83.91000090314641,1.579402767002153,22529.010989134567,0.3657755545112301,0.6779296159700193,52130019.97801526,2567495.4234910407,6.221083521601336,40696482.67297418,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645,0.7462604480348568
2016-5,45.682198958736485,4893229.90622724,0.6889376801623563,0.6073339745940812,12.661616715698464,87.99872009100035,2.899137109388781,1006.7290280764628,1259.693177962277,27.06391595500667,23.773423842871484,83.09741801222752,1.6304720478623291,22616.270160900083,0.3662390185872924,0.6779142797920195,52139090.36146995,2566626.9793306007,6.221148101974121,40696567.64414969,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022,0.7461660809832632
2016-6,45.03106631903771,4912229.11643353,0.6890548689870796,0.6072923126425671,12.636431467978367,96.99389419789756,2.634688361667905,1006.896148341996,1317.0695418921962,27.06352960006869,23.46981310604992,81.65387106764497,1.7756181023445288,22701.44168368001,0.3667036705626775,0.6778989436140196,52148160.74492463,2565758.5351701607,6.2212126823469065,40696652.6153252,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082,0.7460717139316695
2016-7,44.31172540629765,4931228.32663982,0.6891720578118028,0.607250650691053,12.611246220258272,104.28962635369088,2.442355881138773,1006.5586725672568,1391.9231368940468,27.202200803175145,23.20613768639332,79.78615586546968,2.0045257418849536,22791.98983724521,0.3671278717611312,0.6778836074360197,52157231.12837932,2564890.091009721,6.221277262719692,40696737.586500704,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455,0.7459773468800759
2016-8,43.65529042241021,4950227.536846111,0.689289246636526,0.6072089887395389,12.586060972538178,105.46051399829736,2.5552362704390923,1006.0851159073296,1435.230845056438,27.437773980518127,22.98100257207005,77.64188921646209,2.2719722651785026,22875.96380513042,0.3675973925065987,0.67786827125802,52166301.511834,2564021.646849281,6.2213418430924765,40696822.55767621,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866,0.7458829798284822
2016-9,43.033810412959326,4969226.7470524,0.6894064354612492,0.6071673267880248,12.560875724818082,104.07287785566484,2.0593972791197426,1005.5782379016008,1437.87997877085,27.58990538815647,22.93401497117215,76.72898341307317,2.404724984395713,22964.7827121598,0.3680641593103047,0.6778529350800201,52175371.89528868,2563153.202688841,6.221406423465262,40696907.52885172,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716,0.7457886127768885
2016-10,42.42171391375825,4988225.95725869,0.6895236242859724,0.6071256648365106,12.535690477097988,108.36639257646038,2.394210224181734,1005.1193211003362,1395.4556271880738,27.586623306680018,23.05848428523723,77.34574293400225,2.372715035646241,23059.751522417013,0.3685280951962985,0.6778375989020202,52184442.27874336,2562284.758528401,6.221471003838047,40696992.50002722,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742,0.7456942457252949
2016-11,41.81184798824891,5007225.167464981,0.6896408131106956,0.6070840028849965,12.510505229377891,106.39526279081277,2.532554477387748,1004.9528727121497,1298.7783619559566,27.356595256379755,23.22913852834616,79.20919008818586,2.200762677787693,23158.693702407287,0.3689891042441904,0.6778222627240204,52193512.662198044,2561416.314367961,6.221535584210833,40697077.47120274,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034,0.7455998786737011
2016-12,41.06922031652187,5026224.377671271,0.6897580019354188,0.6070423409334824,12.485319981657796,91.99,2.547705029533965,1004.9882748619422,1201.514118744272,27.002486135010265,23.451002292709205,81.90432677185761,1.9209527828148123,23256.05014054051,0.3694348134150359,0.6778069265460205,52202583.04565273,2560547.870207521,6.221600164583618,40697162.442378245,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232,0.7455055116221075
2017-1,40.41940570527978,5045223.58787756,0.689875190760142,0.6070006789819683,12.4601347339377,87.564,3.013758736479554,1005.0265033882788,1116.857765878863,26.723501894545443,23.66701584248332,84.23989809653803,1.667941418636077,23353.44031251164,0.3700933416797907,0.6777915903680206,52211653.42910741,2559679.426047081,6.221664744956404,40697247.41355375,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586,0.7454111445705138
2017-2,39.5552126614181,5062555.57222405,0.6899196997810522,0.606940078065165,12.448359894393626,66.661,2.782592585808759,1005.1447913341754,1041.8313167751708,26.57840544089181,23.80060790826501,85.58902471729967,1.4840029449310916,23448.93002719469,0.370906659655878,0.6777369812041419,52205239.248763815,2559989.362777233,6.221517443370819,40694193.09973429,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811,0.7452703199081693
2017-3,38.9222837246288,5079887.556570538,0.6899642088019624,0.6068794771483618,12.43658505484955,78.801,2.712578611226678,1005.386507812492,988.5059460830308,26.612258142987635,23.87631101696091,85.82461121193498,1.3090109082645025,23543.579107708512,0.3717268102035613,0.6776823720402634,52198825.06842022,2560299.299507385,6.221370141785233,40691138.78591482,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567,0.7451294952458247
2017-4,38.12886615735986,5097219.540917028,0.6900087178228725,0.6068188762315585,12.424810215305476,67.256,2.6287870678702765,1005.9031884605736,945.8159994708274,26.65925706271405,23.729955350840186,85.04039781397366,1.1480403332519389,23639.79395101964,0.3723497476484488,0.6776277628763847,52192410.88807663,2560609.2362375367,6.221222840199648,40688084.47209536,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698,0.7449886705834801
2017-5,37.475550656119104,5114551.525263517,0.6900532268437827,0.6067582753147552,12.4130353757614,84.28,2.1585530199737137,1006.2794897330622,1005.4644016968522,26.93094712514059,23.533414835136934,82.85220115302363,1.271705897603104,23733.807295859187,0.3729754242474681,0.677573153712506,52185996.70773303,2560919.1729676886,6.221075538614063,40685030.1582759,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356,0.7448478459211355
2017-6,36.95200942424226,5131883.509610006,0.6900977358646928,0.606697674397952,12.401260536217324,86.501,1.896059648295071,1006.5631560045878,1110.7349809927,27.216522716490008,23.234577473435596,80.16743795566927,1.4771019543340267,23830.3531982191,0.3736038512736538,0.6775185445486275,52179582.52738943,2561229.1096978406,6.220928237028477,40681975.844456434,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324,0.744707021258791
2017-7,36.35799139597781,5149215.493956495,0.6901422448856029,0.6066370734811487,12.389485696673251,88.78,1.7862297682297503,1006.4868964049176,1217.4471630581522,27.431766797906885,22.958721145405093,77.84941291675575,1.8011149609153871,23930.11677034807,0.3742351907875026,0.6774639353847488,52173168.34704584,2561539.046427992,6.220780935442892,40678921.53063697,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255,0.7445661965964463
2017-8,35.722671400738506,5166547.4783029845,0.6901867539065132,0.6065764725643454,12.377710857129175,86.195,1.5234737394164226,1005.9479450244633,1347.3628859436706,27.69492743084022,22.8121002578903,75.80109921408099,2.2074598514008463,24025.676940437494,0.3748696126299177,0.6774093262208701,52166754.16670224,2561848.983158144,6.2206336338573065,40675867.21681751,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282,0.7444253719341017
2017-9,34.93387228746598,5183879.462649473,0.6902312629274233,0.6065158716475422,12.3659360175851,84.121,1.7683825878921198,1005.5198115253852,1371.2539635353726,27.68802484778349,22.731415149312827,75.42830354538411,2.336319479209126,24120.69093825097,0.3755072941261537,0.6773547170569916,52160339.98635864,2562158.919888296,6.2204863322717205,40672812.902998045,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516,0.7442845472717572
2017-10,34.49373783776898,5201211.446995962,0.6902757719483334,0.6064552707307389,12.354161178041023,88.187,1.9766172512743616,1005.098811789237,1345.5463812946998,27.508207435920134,22.776365334448386,76.37341376019745,2.321574120499527,24214.02200132546,0.3761484204578849,0.6773001078931129,52153925.80601504,2562468.856618448,6.220339030686136,40669758.589178585,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654,0.7441437226094126
2017-11,33.966493110769754,5218543.431342452,0.6903202809692437,0.6063946698139356,12.34238633849695,79.514,2.120897518056307,1004.9350521974422,1306.4924179215443,27.19658734163588,22.86228372748485,78.1981475870749,2.0986252589435197,24309.89128944748,0.3768013952281052,0.6772454987292342,52147511.62567145,2562778.7933486,6.22019172910055,40666704.27535912,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284,0.7440028979470681
