,Bahia - value,Bahia- custo m2 (R$),Bahia - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Bahia - IDH Educacao,Bahia - IDH Longevidade,Bahia - IDH,Bahia - Produção de Cimento (t),Bahia - Depósito Poupança (R$),Bahia - IDH Renda,Bahia - PIB - Estadual,Bahia - PIB - Construção Civil,Bahia - PIB - Per Capita,Bahia - PIB - Preços de Mercado,Bahia - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2009-7,0.3486139499089685,16753.313418344886,251.828,1.7397820932360892,1009.6169914479034,1393.5119153416551,24.997241367548764,20.929358293812804,78.63693492501982,1.1804399440100737,0.6266583150010785,0.7863011072547103,0.6881312230416292,87.02828155260532,14110169.5039438,0.6533541533299319,142273808.15830266,8733821.25341494,8.713272936312949,124102292.41339678,8.112338623564167,1313170.5678263628,7724279.190153912,326.935099739555,4393687.545662547,0.4945814397751699,2.895604952176751,0.5788217871313215,0.4406435988198508,-9104.309037125651,2.304832376935664,163.611533509027,189797917.5481869,297.4339550370137,0.932626674231297
2009-8,0.3491663660140471,16838.053347245816,249.872,1.8002392418413289,1009.1641572500664,1501.1083951862745,25.190648116389845,20.927001838851336,77.79231273857478,1.239850552239951,0.626975488200526,0.7864139093385938,0.6882799962496722,87.72333309417355,14267051.597953169,0.6534947478508848,142549839.08087614,8735775.735884935,8.716209969498031,124157712.57956389,8.109512967895359,1332816.0500644925,7728230.091397434,306.15148915915097,4370580.310383854,0.519129981023956,2.9021128415855184,0.5750680318928113,0.4435740975951859,-9151.584889714371,2.2790124389025963,164.279526340619,189957564.45682243,298.8406575808099,0.9077579231188913
2009-9,0.3502199976679265,16922.405558494902,267.42,1.768024880148777,1008.5037129086272,1596.5327019731687,25.629272077585547,21.16953563173638,76.99452496047172,1.2824785949184343,0.6272926613999733,0.7865267114224773,0.6884287694577151,88.60858252397621,14423933.691962533,0.6536353423718376,142825870.0034496,8737730.218354931,8.719147002683115,124213132.745731,8.106687312226551,1352851.923578171,7732180.992640956,288.01476097029126,4372066.053221281,0.5322073984035939,2.909712952765241,0.5778898181752461,0.4517057294318006,-9303.102943424732,2.248138981864224,164.94751917221097,190117211.36545795,300.2151282762207,0.7590817589264219
2009-10,0.3512648656639716,17007.157747058893,263.926,1.7489067557849975,1007.8484300503025,1666.8597360721876,26.039794201569503,21.42033725973771,76.35730033902432,1.2909364190660522,0.6276098345994207,0.7866395135063609,0.6885775426657581,89.40191128552239,14580815.7859719,0.6537759368927906,143101900.92602307,8739684.700824926,8.7220840358682,124268552.91189812,8.103861656557743,1374268.9947285329,7736131.893884479,271.2564900724893,4642801.106901026,0.5355829324010861,2.9184308144614013,0.5785426926291699,0.4562242724341889,-9568.345532304107,2.217904930844287,165.61551200380296,190276858.27409345,301.5556867037101,0.7846990754486614
2009-11,0.352267309926779,17091.95135182201,266.105,1.5009963999062474,1007.610137512484,1754.4342230509408,26.54021978746977,21.57462924060607,74.87998283507807,1.278177631543876,0.627927007798868,0.7867523155902443,0.6887263158738011,89.73292238922421,14737697.879981266,0.6539165314137435,143377931.84859654,8741639.18329492,8.725021069053282,124323973.07806525,8.101036000888937,1394220.7836613408,7740082.795128002,255.34310713889985,4968540.4622684615,0.5460484315742349,2.928291955419483,0.5912075438524862,0.4618168766069392,-9497.345398002251,2.177604887432468,166.21570004913676,190436505.18272892,302.8565593957302,0.7700278820075507
2009-12,0.353365083105685,17176.717968079873,263.387,2.1706283748679023,1007.275829265282,1727.2573504537554,26.916218505458147,21.93523499846043,74.86581102602759,1.2184961185514516,0.6282441809983154,0.7868651176741278,0.688875089081844,90.21592934371306,14894579.973990634,0.6540571259346963,143653962.77117,8743593.665764917,8.727958102238365,124379393.24423236,8.09821034522013,1412214.7556779748,7744033.696371524,240.3044626744236,5129826.363697898,0.5427257627326397,2.939321904384969,0.5870573500038764,0.4644167127850657,-9190.300907588446,2.124224012723041,166.81588809447058,190596152.09136447,304.120261718961,0.6898760251950916
2010-1,0.3543856711228933,17262.225505900755,262.363,2.413857445542063,1007.0978385911944,1650.4650055138147,26.914886863561808,22.1515906683611,75.86256028987302,1.1937598866485388,0.6285613541977627,0.7869779197580113,0.689023862289887,91.0969376196336,15051462.068,0.6541977204556493,143929993.69374347,8745548.148234911,8.730895135423449,124434813.41039948,8.095384689551322,1427319.107867863,7747984.597615046,228.76182954634024,5091491.888697272,0.5528867394615864,2.951546190103343,0.6027048817569469,0.4691088914703447,-9688.588371030834,2.0799573598611705,167.41607613980435,190755799.0,306.32712710827536,0.7984149643257024
2010-2,0.355470794842558,17348.02404856787,243.671,2.628973289086467,1006.9906112398932,1549.771746369348,26.81138627610448,22.24472671598318,76.73351140420316,1.165034974951413,0.6288644370634306,0.7870488333111454,0.6891485344663508,91.7937659869756,15100527.36668116,0.654326368553218,144183919.94312668,8742547.02328508,8.733263255673643,124478187.60361324,8.094507413799786,1442690.7727091676,7751204.361214897,222.79586929236652,4918423.521659033,0.5359195328522104,2.9649903413200875,0.5955700194878013,0.4638866746250542,-9576.958631035535,2.030863470139216,168.1125206007806,190858600.18802968,307.98833800895983,0.6340516025801447
2010-3,0.3567017290702255,17436.323824572097,294.896,2.863555051755149,1007.4143452984572,1411.0408495628278,26.339336364050038,22.07651785192141,78.00568498664052,1.277497021742059,0.6291675199290986,0.7871197468642795,0.6892732066428147,93.03751072974332,15149592.665362315,0.6544550166507866,144437846.19250986,8739545.898335248,8.73563137592384,124521561.79682696,8.093630138048248,1461585.576115406,7754424.124814747,216.7625186875124,4912351.888847262,0.5269652285318539,2.979679886780686,0.5982752954789717,0.4529411903376403,-9737.230041667011,1.9872203448387613,168.80896506175682,190961401.3760593,309.72831966497404,0.8247337983618206
2010-4,0.3581134919853256,17517.862180080927,245.168,2.288908213388392,1008.2415641787728,1303.3817954063522,25.61598760959388,21.63226179258481,79.21787128208906,1.3536292552239737,0.6294706027947665,0.7871906604174137,0.6893978788192785,93.74393562651886,15198657.964043476,0.6545836647483554,144691772.44189307,8736544.773385417,8.737999496174034,124564935.99004072,8.092752862296711,1484105.0697649147,7757643.888414597,210.5177978363556,4850330.205261258,0.5365275225694347,2.9956403552306226,0.5978042087664871,0.455830055988475,-10059.393149424635,1.938766300428007,169.50540952273306,191064202.56408903,311.4552844509332,0.7324555326526557
2010-5,0.3595011248741979,17599.18500289039,284.621,2.2007038655082223,1009.153135192052,1279.301044692746,24.984611320880592,21.023116116014616,79.2277633797994,1.37255516604453,0.6297736856604345,0.7872615739705477,0.6895225509957423,94.58348243344015,15247723.262724632,0.654712312845924,144945698.69127628,8733543.648435585,8.74036761642423,124608310.1832545,8.091875586545173,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,0.3607766787627577,17680.28053783093,268.126,1.8941895473843215,1009.9228333142496,1288.3149478754906,24.45552455052347,20.46096718749888,78.98911581256507,1.458842612698385,0.6300767685261024,0.7873324875236818,0.6896472231722062,95.27159006475657,15296788.561405793,0.6548409609434928,145199624.94065946,8730542.523485754,8.742735736674424,124651684.37646824,8.090998310793637,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,0.3620849432025061,17762.668607319094,270.271,1.8898607027447445,1009.764173256086,1350.5014662762403,24.318633359548603,20.3752721617058,79.234611050882,1.3655818189845177,0.6303798513917704,0.787403401076816,0.68977189534867,96.16929550272847,15345853.86008695,0.6549696090410615,145453551.19004267,8727541.398535922,8.745103856924619,124695058.569682,8.090121035042099,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,0.3634760044306712,17843.984477064027,282.262,1.7002790990220773,1009.0285872000544,1435.6198875069615,24.573253515328105,20.410188901585343,78.2119704443757,1.3468656209759111,0.6306829342574384,0.7874743146299501,0.6898965675251337,96.98354098542018,15394919.158768108,0.6550982571386301,145707477.4394259,8724540.27358609,8.747471977174815,124738432.76289576,8.089243759290563,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,0.3648777085481477,17923.80529150458,293.852,1.4801206143614554,1007.8131755821498,1495.7635944884491,24.99664057229219,20.76084791703554,77.92937636911549,1.317869265075171,0.6309860171231063,0.7875452281830841,0.6900212397015976,97.58330441775944,15443984.457449269,0.6552269052361989,145961403.68880907,8721539.14863626,8.74984009742501,124781806.95610952,8.088366483539026,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.366312960618993,18003.69229514536,304.568,1.319370233536423,1006.6796972118192,1568.076271791884,25.405329829882294,21.194662163600174,78.11853801544297,1.2290685410675537,0.6312890999887742,0.7876161417362182,0.6901459118780614,98.23785957772074,15493049.756130423,0.6553555533337675,146215329.93819228,8718538.023686428,8.752208217675205,124825181.14932328,8.087489207787488,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.3677220871767928,18083.68597622742,304.03,0.9479245051310016,1006.0100131752124,1641.8037514516045,25.802506980899903,21.40757658454229,77.30993289232012,1.1715159804083604,0.6315921828544422,0.7876870552893523,0.6902705840545252,98.68459026714444,15542115.054811582,0.6554842014313362,146469256.1875755,8715536.898736596,8.7545763379254,124868555.34253705,8.086611932035952,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.3691100449279723,18163.59031951513,295.281,1.1686344795345216,1005.4607782018736,1640.0416306689006,26.05059093732311,21.774072316004144,77.90512312425894,1.1241670046181165,0.6318952657201101,0.7877579688424865,0.6903952562309891,99.47472171065044,15591180.35349274,0.6556128495289049,146723182.43695867,8712535.773786765,8.756944458175596,124911929.53575078,8.085734656284414,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.3703175596293135,18242.53636140856,287.721,1.4117505001987958,1005.4207461388436,1627.9337163738007,26.134861752399217,21.991328259328387,78.5561962654187,1.058432657118107,0.6321983485857781,0.7878288823956205,0.6905199284074529,100.88770452771992,15640245.6521739,0.6557414976264736,146977108.68634188,8709534.648836933,8.75931257842579,124955303.72896454,8.084857380532878,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.3714809001719659,18322.439666838112,278.18,1.7078922622172092,1005.7199090423971,1525.3818397263888,26.010105944095184,21.99997257100691,79.1767065837716,1.077950111484776,0.6324668838467276,0.7878542343396443,0.6906037172017814,101.73450278501056,15770636.161089277,0.6558591846092884,147215396.83460695,8705391.226737408,8.760626812957236,124997743.1793616,8.540728172014045,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.3729483556301495,18400.334371249777,280.752,1.9814694366249697,1006.2871050506344,1384.922342044729,25.50413510437025,21.865012984039275,80.87266858504472,1.085789624541044,0.632735419107677,0.787879586283668,0.6906875059961097,102.3074299120588,15901026.67000465,0.655976871592103,147453684.98287198,8701247.804637883,8.761941047488683,125040182.6297587,8.996598963495211,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.3745007290255492,18491.31592944126,276.02,1.6658362581410722,1007.3248234023006,1336.2811746721295,24.983683272627363,21.35265888592448,80.8245414388897,1.0678839465884054,0.6330039543686264,0.7879049382276918,0.6907712947904382,102.87720628333412,16031417.178920023,0.6560945585749178,147691973.131137,8697104.382538358,8.763255282020129,125082622.08015576,9.45246975497638,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
