,Minas Gerais- custo m2 (R$),Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - Depósito Poupança (R$),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Minas Gerais - IDH Longevidade
2010-6,17833.403169633188,0.7689998018191658,546.486,38529794.80786263,0.7260455902264727,0.4746134962826458,0.7422864051392019,1.0678259522849043,890.9079585890979,1198.002866229388,16.981355346230774,12.308156732545608,76.84734458875266,2.3982776668221324,1160.2854196712174,7.9907003181821565,324443858.20053315,18518385.012379944,14.427946668589197,283866584.3152395,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283,0.8509986012797275
2010-7,17924.131658471233,0.7691070170652594,601.745,38608338.68663515,0.7263277952898994,0.4762871273670442,0.7421262821192873,1.32465464282919,890.4962449759889,1216.5231827783196,17.218874279040822,12.51231305048779,76.69798232622234,2.4875968349704087,1166.7696934191365,7.989859133633152,325008380.48343253,18515241.834248383,14.4294839641098,283943481.9147768,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645,0.8510938367525763
2010-8,18014.404000935385,0.769214232311353,647.7,38686882.56540767,0.7266100003533262,0.4776564398844404,0.7419661590993729,1.5919292882604517,889.5413628249252,1219.829771166904,17.546003776504243,12.848638448703074,76.89687167626519,2.5520078000878565,1173.7344086134883,7.989017949084148,325572902.76633185,18512098.656116832,14.431021259630404,284020379.5143142,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105,0.8511890722254252
2010-9,18103.627322578315,0.7693214475574465,628.612,38765426.4441802,0.726892205416753,0.4789887895989771,0.7418060360794584,2.1671114648207017,888.2909347275029,1195.0414424643884,18.291107459854302,14.07576546167664,79.02297665486739,2.5298459612005284,1177.9565120699983,7.988176764535143,326137425.0492312,18508955.477985278,14.432558555151008,284097277.11385155,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434,0.851284307698274
2010-10,18191.58611703568,0.76942866280354,596.227,38843970.322952725,0.7271744104801798,0.4804232219927963,0.741645913059544,2.3247458773096845,887.3140435818885,1186.6512014799207,18.94528095688501,15.151958669780868,80.84306823010856,2.4546354154409644,1182.640571014031,7.987335579986138,326701947.3321305,18505812.29985372,14.434095850671614,284174174.7133889,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831,0.8513795431711229
2010-11,18280.566141972064,0.7695358780496336,544.711,38922514.201725245,0.7274566155436066,0.4814973123839475,0.7414857900396294,2.344600180648168,886.85512447775,1236.69783818006,19.732723380031064,15.821372466831516,80.35563426553317,2.3520497485299114,1185.3824762793624,7.986494395437133,327266469.6150299,18502669.12172216,14.435633146192218,284251072.3129263,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935,0.8514747786439718
2010-12,18351.562908818225,0.7696430932957271,538.872,39001058.08049777,0.7277388206070334,0.4822054939116015,0.741325667019715,2.2659181559639974,886.6297472381893,1229.5016634215704,20.121480942439657,16.44592714735268,81.40628442549516,2.28123776881426,1188.4942629371956,7.985653210888128,327830991.89792925,18499525.943590607,14.437170441712825,284327969.9124636,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095,0.8515700141168207
2011-1,18421.877353613625,0.7697503085418207,516.59,39079601.9592703,0.7280210256704602,0.4830562267255414,0.7411655439998005,1.9303482977095072,887.0979378119126,1240.3867666945966,20.10162262274755,16.547340414277215,81.88618348745375,2.236635379122709,1190.3048702341443,7.984812026339124,328395514.1808286,18496382.76545905,14.438707737233427,284404867.512001,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149,0.8516652495896695
2011-2,18510.99864423323,0.7698197180713042,558.484,39372438.4340257,0.7282556932843416,0.4833716947757815,0.7410109008673555,1.7428686308106542,887.6373804592124,1212.8802640287392,19.54093103277092,16.096527053659948,82.32091423850306,2.3530629077413314,1194.6164393251122,8.075269277773284,328871739.6874795,18487733.554509327,14.437147536617324,284433833.4223299,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234,0.8517104012372195
2011-3,18600.02000530433,0.7698891276007878,556.002,39665274.9087811,0.728490360898223,0.483633369595405,0.7408562577349106,1.5604784094052946,888.1835020620065,1135.4485923038242,18.50294964302628,15.404563593274892,83.79016058384796,2.620568091219402,1200.0151349400344,8.165726529207443,329347965.1941304,18479084.343559604,14.43558733600122,284462799.3326588,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659,0.8517555528847695
2011-4,18688.26460279473,0.7699585371302713,570.738,39958111.3835365,0.7287250285121044,0.4842536426676267,0.7407016146024656,1.2351458358745624,889.0228633502016,1151.2976051139892,17.73194593973066,14.354904514120925,82.39117899049438,3.0675546234233457,1203.443195315789,8.256183780641603,329824190.7007812,18470435.13260988,14.434027135385117,284491765.2429877,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446,0.8518007045323195
2011-5,18751.8792883766,0.7700279466597548,676.878,40250947.8582919,0.7289596961259859,0.4848211603089634,0.7405469714700207,1.1365480443477065,889.538749410203,1163.2542005101498,17.218174923570032,13.34230230411396,80.2966289369093,3.2463834674568317,1207.3804975993294,8.346641032075764,330300416.2074321,18461785.921660155,14.43246693476901,284520731.1533166,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022,0.8518458561798694
2011-6,18841.67082765259,0.7700973561892384,626.571,40543784.3330473,0.7291943637398672,0.4853293618587104,0.7403923283375757,0.9791515969309216,890.0740217795457,1223.4228909142832,17.040467445604314,12.567460417210052,77.88407102644098,3.3370632998355627,1206.511451695344,8.437098283509924,330776641.7140831,18453136.710710432,14.430906734152908,284549697.0636455,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717,0.8518910078274194
2011-7,18904.061218860177,0.7701667657187219,638.156,40836620.8078027,0.7294290313537486,0.485165713799029,0.7402376852051309,0.9395733779030512,889.9798851954154,1248.874709652291,17.283415457339732,12.579009041827517,77.02936724430243,3.238330981719737,1209.4295544049917,8.527555534944083,331252867.22073394,18444487.49976071,14.429346533536805,284578662.9739744,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625,0.8519361594749695
2011-8,18965.32903702289,0.7702361752482054,682.66,41129457.2825581,0.7296636989676301,0.4848756188869059,0.7400830420726859,1.1375851942519486,889.5954780499031,1266.2966494830414,17.466108747361712,12.77765351864786,77.24043586837435,2.928169725458307,1211.4050137767235,8.618012786378245,331729092.7273848,18435838.288810987,14.427786332920698,284607628.88430333,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007,0.8519813111225194
2011-9,19025.743551454038,0.770305584777689,647.68,41422293.7573135,0.7298983665815114,0.4851296592590112,0.739928398940241,1.291096052349104,888.9662261505055,1236.6342016655478,17.713288617734413,13.510593477098942,79.38880229637165,2.8242597839000494,1211.4730051791146,8.708470037812404,332205318.23403573,18427189.077861264,14.426226132304595,284636594.7946322,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476,0.8520264627700694
2011-10,19084.560380105137,0.7703749943071725,592.732,41715130.2320689,0.7301330341953929,0.4875906287911281,0.739773755807796,1.8762403937039784,888.2042292326854,1193.6035075336567,18.14121660392197,14.548539777001144,81.97195387051946,2.648760075274341,1215.1395166987509,8.798927289246564,332681543.74068666,18418539.866911534,14.42466593168849,284665560.7049611,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996,0.8520716144176194
2011-11,19144.85809396222,0.770444403836656,577.717,42007966.7068243,0.7303677018092742,0.4899548104481698,0.7396191126753511,2.0472957846356423,888.0491571085538,1250.002263995263,18.6363601333638,15.12361257708395,82.20321114743601,2.502720945305421,1214.7801135706025,8.889384540680723,333157769.2473375,18409890.65596181,14.423105731072386,284694526.61529005,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008,0.8521167660651694
2011-12,19217.79955193052,0.7705138133661396,490.78,42300803.1815797,0.7306023694231557,0.4922218036892692,0.7394644695429061,2.332352625167545,888.016410158919,1275.237531396658,19.14954056689917,15.780666508115017,82.81128938750678,2.365163234264636,1213.5359319122651,8.979841792114884,333633994.7539884,18401241.445012093,14.421545530456283,284723492.5256189,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786,0.8521619177127193
2012-1,19292.179796656703,0.7705832228956231,523.094,42593639.6563351,0.7308370370370371,0.493657733461217,0.7393098264104612,2.353931346506964,888.2140862154205,1294.7008690329235,19.338879042995927,16.016430269330318,82.92817310405908,2.2930259135537905,1215.6080950624466,9.070299043549044,334110220.2606393,18392592.23406237,14.41998532984018,284752458.43594784,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535,0.8522070693602694
2012-2,19355.52548465161,0.7707261619435093,538.5,43027321.70326906,0.7311692386831276,0.494862688781092,0.7390155373409025,2.034041043061237,888.726343050128,1287.0322772527377,18.979789345352117,15.713052874225268,83.10145019886583,2.287982477240409,1218.7605811907724,9.10856314115745,334502758.07823217,18377091.756028537,14.417243178896332,284752293.98274803,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412,0.8522085073419379
2012-3,19420.142913550004,0.7708691009913956,629.774,43461003.75020304,0.7315014403292182,0.4958333555839879,0.7387212482713439,1.976607438864196,889.2522433816829,1215.1560228734234,18.47019952560879,15.450874873433744,84.21150583237605,2.23081061617584,1220.2744084049623,9.146827238765855,334895295.895825,18361591.277994704,14.414501027952486,284752129.5295483,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497,0.8522099453236064
2012-4,19483.89738003197,0.7710120400392818,565.656,43894685.797137,0.7318336419753086,0.4967659051106436,0.7384269592017852,1.5404203139671968,889.8593785425385,1185.012662540744,17.821297886837666,14.61185510073734,83.27559205261083,2.227660011748408,1217.9371815628688,9.185091336374263,335287833.71341795,18346090.799960867,14.41175887700864,284751965.0763485,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057,0.8522113833052749
2012-5,19546.018851350997,0.7711549790871681,623.271,44328367.84407096,0.7321658436213992,0.4997253113817448,0.7381326701322266,1.2669482163481371,890.689013654921,1111.6431479475464,17.314029592150174,14.0104427505768,82.92241118578069,2.282422921277001,1216.2818690478937,9.22335543398267,335680371.5310108,18330590.321927037,14.409016726064792,284751800.6231487,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171,0.8522128212869435
2012-6,19607.2322102244,0.7712979181350543,586.932,44762049.891004935,0.7324980452674897,0.5029167462560343,0.737838381062668,1.130733638430167,890.7821755913167,1097.0931766956312,17.92692721706843,13.812947054691938,79.71498143229181,2.445486768521659,1213.2479545990643,9.261619531591077,336072909.34860367,18315089.8438932,14.406274575120946,284751636.16994894,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698,0.852214259268612
2012-7,19671.241578399728,0.7714408571829405,634.043,45195731.9379389,0.7328302469135803,0.5042086493167157,0.7375440919931093,1.166305805623554,890.4194822847923,1186.2635104213116,18.86925225705366,13.62928480290837,75.167375807159,2.6847757942035115,1212.069522367271,9.299883629199485,336465447.1661966,18299589.365859367,14.4035324241771,284751471.71674913,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355,0.8522156972502806
2012-8,19735.036882888064,0.7715837962308268,681.586,45629413.98487286,0.7331624485596708,0.5080437824177294,0.7372498029235508,1.3325248161377086,889.7128368388572,1157.644414577067,19.4310811199775,14.248014519705972,75.68954435171554,2.826449656622853,1207.937044240848,9.33814772680789,336857984.98378944,18284088.887825534,14.400790273233254,284751307.2635493,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338,0.8522171352319491
2012-9,19798.12204374424,0.771726735278713,614.072,46063096.031806834,0.7334946502057613,0.5113169934898374,0.7369555138539922,1.7128940919428717,888.7017620068553,1227.3606261708774,20.43509531005448,14.92542075186835,74.3254300521052,2.847982252756212,1201.913020478141,9.376411824416296,337250522.8013823,18268588.4097917,14.398048122289406,284751142.8103496,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493,0.8522185732136176
2012-10,19861.72520131906,0.7718696743265994,650.068,46496778.0787408,0.7338268518518519,0.5142216507120998,0.7366612247844335,2.120126608125013,888.0631698137635,1275.561262514501,20.55162391493641,15.668641965937695,76.90746978013439,2.723574382975788,1198.0472483465292,9.414675922024704,337643060.6189752,18253087.931757867,14.39530597134556,284750978.3571498,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336,0.8522200111952862
2012-11,19923.4135499779,0.7720126133744856,569.608,46930460.12567476,0.7341590534979424,0.5167889655839224,0.7363669357148749,2.0955963241643123,887.8098538652591,1244.9383588566986,20.42001771624046,16.35548743470565,80.13070155740358,2.5211692205375638,1193.1454685836354,9.45294001963311,338035598.436568,18237587.45372403,14.392563820401714,284750813.90395,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361,0.8522214491769547
2012-12,19998.592476671896,0.7721555524223719,527.422,47364142.17260873,0.734491255144033,0.5193867544247381,0.7360726466453162,2.230431455812348,887.8431502044123,1248.5172935317323,20.712786948374283,16.850626294554555,80.92856144495451,2.432791344619593,1189.9902964149178,9.491204117241516,338428136.25416094,18222086.9756902,14.389821669457868,284750649.45075023,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997,0.8522228871586233
2013-1,20074.88144744442,0.7722984914702581,560.056,47797824.2195427,0.7348234567901235,0.5221863719862307,0.7357783575757576,1.880474997176644,888.1088285490708,1171.3329638171815,20.10474276869749,16.725050179044803,83.003343144189,2.4019518600470806,1187.7341752322477,9.529468214849922,338820674.0717538,18206586.497656364,14.38707951851402,284750484.9975504,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893,0.8522243251402918
2013-2,20151.128265685864,0.7723977865499126,513.715,47956403.00116485,0.7351208419067216,0.5233931096446122,0.7358462628367004,1.6335465805569884,888.4816914713192,1144.235146575057,19.541286629526645,16.302328925310487,83.50283042968374,2.3509942646056525,1186.6546811651533,9.567320168264825,339106217.6727936,18187689.82945427,14.384064816199489,284712459.10304224,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834,0.8521911607315438
2013-3,20208.62070694,0.7724970816295673,553.798,48114981.78278701,0.7354182270233197,0.525026199743976,0.7359141680976431,1.4695802906539013,888.9994029660623,1054.6387612453475,18.76279301623193,15.880734002199612,85.12478421415915,2.317280211944177,1186.660195138565,9.605172121679724,339391761.27383333,18168793.16125218,14.381050113884951,284674433.20853406,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685,0.8521579963227959
2013-4,20265.52255799379,0.7725963767092219,623.269,48273560.56440917,0.7357156121399178,0.5266872779102734,0.7359820733585859,1.1758664626215576,889.6915788598156,1024.3075282929108,17.850562700273038,14.91137918931327,84.86825382634967,2.243923782852298,1182.818041265066,9.643024075094628,339677304.8748731,18149896.493050084,14.37803541157042,284636407.3140259,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513,0.8521248319140479
2013-5,20325.33578156928,0.7726956717888764,623.44,48432139.34603133,0.7360129972565158,0.5277573520988988,0.7360499786195287,1.0758874212215803,890.1901591653447,1048.1786709425533,17.39172758041107,14.049816615767394,83.0154812100275,2.2317573294281585,1180.1508311240889,9.68087602850953,339962848.47591287,18130999.824847996,14.375020709255883,284598381.4195177,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708,0.8520916675052999
2013-6,20409.78530183852,0.772794966868531,580.818,48590718.12765349,0.736310382373114,0.5282254376456321,0.7361178838804714,0.9982720915810722,890.5097047294169,1072.0412321226163,17.2409559599793,13.668502133246902,81.937859380901,2.26734572936952,1175.9901300589968,9.718727981924433,340248392.07695264,18112103.156645898,14.37200600694135,284560355.5250095,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047,0.852058503096552
2013-7,20468.29274008721,0.7728942619481856,678.442,48749296.90927565,0.736607767489712,0.5286927044984265,0.7361857891414142,1.1644868011200469,890.3953968400035,1120.602901772672,17.119544649843878,13.093006643519402,79.79869423575043,2.3383772344190183,1172.9060576057768,9.756579935339332,340533935.6779924,18093206.488443807,14.368991304626816,284522329.6305013,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613,0.852025338687804
2013-8,20554.55583235715,0.7729935570278402,680.488,48907875.69089781,0.7369051526063101,0.5297850920637204,0.736253694402357,1.2967546926142286,889.7498458755759,1181.953028275393,17.461903694355023,13.141950734519662,78.33074383852711,2.3878767290360767,1166.2403582541892,9.794431888754236,340819479.2790322,18074309.820241712,14.365976602312282,284484303.7359931,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398,0.8519921742790559
2013-9,20643.19495062928,0.7730928521074948,652.39,49066454.47251997,0.7372025377229082,0.5307016119244716,0.7363215996632997,1.309943236057056,888.7349662504628,1193.7151641477224,17.959313646116602,13.793150385892876,78.92013619559386,2.373313140961632,1159.075705809123,9.832283842169137,341105022.88007194,18055413.152039617,14.362961899997748,284446277.8414849,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549,0.851959009870308
2013-10,20730.94232612265,0.7731921471871493,682.758,49225033.25414212,0.7374999228395063,0.5310194068768279,0.7363895049242425,1.6655126588128844,888.1889219413854,1298.0637942557998,18.646468942804933,14.083157099916546,77.13873846456433,2.285233856698549,1153.0847230231464,9.87013579558404,341390566.4811117,18036516.483837526,14.359947197683212,284408251.9469767,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916,0.85192584546156
2013-11,20820.86420257199,0.773291442266804,590.151,49383612.03576428,0.7377973079561043,0.529456728878577,0.7364574101851853,1.584070539961122,887.7877178522918,1388.3351197819502,19.40842984684654,14.51869112934699,75.6954835913929,2.1964653217202685,1144.7291476420116,9.90798774899894,341676110.0821515,18017619.81563543,14.356932495368678,284370226.05246854,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064,0.851892681052812
2013-12,20909.27004152321,0.7733907373464586,486.646,49542190.81738644,0.7380946930727025,0.5278139108873608,0.736525315446128,1.6789297447837226,887.7123428044187,1435.5204077652686,19.86419638373601,14.920712030604964,75.395118712258,2.119289805775,1139.197190319854,9.945839702413842,341961653.68319124,17998723.14743334,14.353917793054144,284332200.1579604,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818,0.8518595166440641
2014-1,20985.64556171898,0.7734900324261131,605.5540666521402,49700769.5990086,0.7383920781893005,0.526091300830179,0.7365932207070708,1.8875520631257243,888.1392107299453,1463.4917019094144,19.90842566371339,14.835447539501365,74.76221170875021,2.053426385131338,1136.4257162931865,9.983691655828745,342247197.284231,17979826.479231246,14.35090309073961,284294174.2634522,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001,0.8518263522353161
2014-2,21063.42976100596,0.7735142687624056,557.7376224283073,49437711.99909193,0.7385336898433928,0.5257328022050558,0.7366181736286477,1.582022604593975,888.2678426152542,1394.9343710381113,19.36785266070953,14.492802394925926,75.47167102013161,2.041086761697005,1131.860891653581,10.012389940425798,342454090.15223575,17960617.606002823,14.348386750391656,284256954.2182994,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693,0.8517557019036169
