,Roraima - IDH,Roraima - IDH Longevidade,Roraima - Consumo de Cimento (t),Roraima- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - IDH Educacao,Roraima - Depósito Poupança (R$),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - IDH Renda,Roraima - Desemprego,Roraima - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2013-8,0.7358285551767676,0.7584129578087979,9.367,21312.11404251397,2.447218490015463,1001.7816926584826,1490.228054157917,27.143556523146856,21.71428401762801,74.24671587764638,1.567060161163434,0.7354571027645281,510658.358748515,7303706.694104868,346495.7216382647,12.16629909262856,5659724.048436826,0.716800573232323,10.004465760986292,0.3794471621460057,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,0.7358141747474747,0.75842231514528,9.775,21397.376921731604,1.8710336774020475,1001.4031687790102,1523.3360408760486,27.428593982797924,21.536006403056863,72.28236275179799,1.671254508248947,0.7354601299351541,505604.4355351,7312829.294390154,346054.5246360412,12.164021448675204,5661371.495575417,0.7167992525252523,10.069232622016624,0.3812035628646995,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,0.7357997943181818,0.7584316724817621,9.853,21500.142816518382,1.491416590916148,1001.1920668305949,1527.7955033003834,27.60136704189141,21.09736414852368,69.82143125630795,1.847019538420687,0.7354631571057801,500550.512321685,7321951.894675441,345613.32763381774,12.161743804721851,5663018.9427140085,0.7167979318181816,10.133999483046956,0.3829727689551722,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,0.7357854138888889,0.7584410298182442,11.224,21587.14439893107,1.272959215709664,1001.0097306548588,1509.4939591213345,27.7295247071117,20.72948984153788,67.79172213494802,2.040647919530245,0.7354661842764062,495496.58910827,7331074.494960728,345172.1306315943,12.159466160768496,5664666.3898526,0.7167966111111109,10.198766344077288,0.3847591635174185,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,0.7357710334595959,0.7584503871547263,10.406,21672.7284754654,1.3841061167658846,1001.1554830290028,1525.6747834196406,27.9773933424188,20.254890194408624,65.03612157321223,2.2593898288339087,0.7354692114470321,490442.6658948551,7340197.095246014,344730.9336293708,12.15718851681514,5666313.836991191,0.7167952904040402,10.263533205107615,0.3865835285168016,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,0.735756653030303,0.7584597444912085,11.3813020213232,21761.09737531276,1.5145450366750042,1001.4696704315508,1600.707962245129,28.628407315379047,19.900292783429908,61.448879215537,2.489627249732338,0.7354722386176582,485388.74268144,7349319.695531301,344289.7366271473,12.154910872861784,5667961.284129783,0.7167939696969695,10.328300066137947,0.3884504801526354,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,0.7356994075652357,0.7584282149390641,10.866344337150585,21848.422119126408,1.7160123656609636,1001.5657605005046,1606.9927750046206,28.824608921268982,19.95979334110468,60.97572661985084,2.493640332915109,0.7353227402747253,482221.7151383051,7356814.552718607,343973.78828236024,12.152887574078289,5669396.592437077,0.7167508722643096,10.361255614993237,0.3901532209050236,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,0.7356421621001683,0.7583966853869197,11.857128651403048,21933.608038768416,1.8881568969023248,1001.9492622131478,1590.579204484546,28.68014816274724,20.26529021292489,62.83942794082334,2.382608069974624,0.7351732419317923,479054.68759517017,7364309.409905912,343657.8399375732,12.15086427529479,5670831.900744371,0.7167077748316497,10.394211163848524,0.3918721549705525,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,0.735584916635101,0.7583651558347753,11.104764259587244,22020.57197633379,1.610957802001181,1002.5215548944908,1582.680879957006,28.37364983885736,20.647598016755055,65.48697894923124,2.213559644471575,0.7350237435888595,475887.6600520352,7371804.267093219,343341.89159278607,12.148840976511297,5672267.209051666,0.7166646773989898,10.427166712703812,0.3935447971994271,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,0.7355276711700336,0.7583336262826309,10.297895899570795,22109.01288660341,1.8909924523669264,1002.6831209179068,1494.1998609865527,27.595728638751524,21.040184028801285,69.83807360433366,1.919320376453561,0.7348742452459265,472720.6325089004,7379299.124280524,343025.943247999,12.146817677727798,5673702.51735896,0.7166215799663298,10.4601222615591,0.3952314603937114,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,0.7354704257049662,0.7583020967304865,9.50409451654604,22193.71565471804,2.026397770875941,1002.8386187706744,1530.7848735223597,27.49023703669194,21.13927977988544,70.69582184226029,1.8031905670051367,0.7347247469029936,469553.60496576544,7386793.98146783,342709.99490321195,12.1447943789443,5675137.825666254,0.7165784825336698,10.493077810414388,0.3968092065991044,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,0.7354131802398989,0.7582705671783421,10.482720253276822,22275.781034644973,1.6674539732111562,1002.7032503526252,1572.341417758058,27.60048782820785,21.10927688136112,70.12962696182039,1.7345481024232186,0.7345752485600607,466386.5774226305,7394288.838655136,342394.0465584249,12.142771080160804,5676573.133973548,0.7165353851010099,10.526033359269675,0.3984008443150728,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,0.7353559347748316,0.7582390376261977,10.81177049206763,22356.544888608085,1.6755248548125807,1002.1209848804386,1585.2656321192742,27.767709563501647,21.13754987328384,69.55344866971204,1.704440334767565,0.7344257502171277,463219.5498794956,7401783.695842441,342078.09821363783,12.140747781377309,5678008.442280843,0.71649228766835,10.558988908124965,0.3998076321963966,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,0.7352986893097643,0.7582075080740533,10.252965064246418,22462.29426220413,1.1784823712713826,1001.6832680578816,1627.0649399722893,28.067739096530467,20.95059522433896,67.60015355616393,1.7828829709015168,0.7342762518741949,460052.5223363607,7409278.553029747,341762.1498688508,12.13872448259381,5679443.750588138,0.7164491902356901,10.59194445698025,0.4011842197661434,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,0.7352414438446969,0.758175978521909,10.864457661328252,22568.578607046453,0.7566373141850171,1001.5669090722856,1583.9187954230997,28.05307413221657,20.701015479844607,66.60010672983476,1.8915045431939337,0.7341267535312619,456885.4947932258,7416773.410217052,341446.2015240637,12.136701183810311,5680879.058895431,0.7164060928030301,10.62490000583554,0.4025625251340599,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,0.7351841983796296,0.7581444489697646,11.308665002163496,22657.73976733989,0.655092077181283,1001.4913264414974,1589.989400193094,28.23832880829944,20.23583895529177,64.14471553584252,2.0592993957157097,0.733977255188329,453718.4672500909,7424268.267404359,341130.2531792766,12.134677885026818,5682314.367202726,0.7163629953703703,10.657855554690826,0.4038393305622645,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,0.7351269529145622,0.7581129194176202,10.83,22750.625161477627,0.537887394662526,1001.6069570331696,1572.4244762779545,28.440741900618228,19.68473880366874,61.31220194426567,2.245173398790228,0.733827756845396,450551.4397069559,7431763.124591664,340814.30483448954,12.13265458624332,5683749.67551002,0.7163198979377103,10.690811103546114,0.4051102783244698,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,0.7350697074494948,0.7580813898654758,11.643947452584504,22844.095052464338,0.4731866756694268,1001.7636527444372,1558.3828064323027,28.53485494841161,19.35535250496572,59.82539267661609,2.350175461965317,0.7336782585024632,447384.412163821,7439257.98177897,340498.3564897025,12.130631287459824,5685184.983817315,0.7162768005050504,10.723766652401402,0.4063423401817425,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,0.7350778688571318,0.7587772420841293,11.117106129546366,22934.479048515463,0.3452214718891929,1001.8892820247904,1519.5961376943549,28.35685858267604,19.49359688797073,61.10613629113324,2.315719080161536,0.7340674562361246,443052.0016337942,7445454.303172871,340499.4966739959,12.12974654766836,5686842.395809799,0.7152149503749616,10.727127809717071,0.4074963092132883,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,0.7350860302647688,0.7594730943027829,12.130754697204658,23031.06061843509,0.2920540254832862,1002.2177924029024,1484.850225750864,27.993886362235504,19.93139734093848,64.14489934687772,2.176636177939512,0.734456653969786,438719.5911037675,7451650.624566774,340500.63685828936,12.128861807876897,5688499.807802283,0.7141531002448729,10.73048896703274,0.4084722677970018,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,0.7350941916724058,0.7601689465214363,11.361028050193104,23130.278664998616,0.2444639368644708,1002.5638775632484,1459.1217067897962,27.513517598687734,20.46611584165443,68.03968177152122,1.9811980649761989,0.7348458517034474,434387.1805737408,7457846.945960675,340501.77704258275,12.127977068085432,5690157.219794767,0.7130912501147841,10.733850124348413,0.409437804983661,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,0.7351023530800428,0.7608647987400898,10.53553965109935,23230.08165652547,0.1974474466773778,1002.7441810575898,1443.9878156392756,27.16246121334572,21.017220793490655,71.45874816039911,1.773214990854353,0.7352350494371088,430054.770043714,7464043.267354577,340502.9172268762,12.127092328293967,5691814.631787251,0.7120293999846953,10.73721128166408,0.4102050743836625,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,0.7351105144876797,0.7615606509587434,9.72341977462018,23333.809414598963,0.1619950584321621,1002.6621191426644,1526.5092468750029,27.429887933241694,21.10365119269192,70.85706035268032,1.6678828654489748,0.7356242471707702,425722.35951368726,7470239.588748479,340504.05741116963,12.126207588502504,5693472.043779735,0.7109675498546065,10.74057243897975,0.4109351369043997,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,0.7351186758953168,0.7622565031773969,10.724629182198596,23436.571870999804,0.1290733927813308,1002.3176918054364,1576.2377613065808,27.865227507389537,20.99289982281952,68.88595457726758,1.640695372266763,0.7360134449044317,421389.9489836605,7476435.910142381,340505.197595463,12.125322848711038,5695129.455772219,0.7099056997245178,10.74393359629542,0.4116474425756377,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,0.7351268373029537,0.7629523553960504,11.061272888038422,23538.593974569023,0.0982472161259257,1001.7593775701934,1627.6646261165786,28.3836675045876,20.82887408331366,66.26923548500092,1.672221741306224,0.7364026426380931,417057.5384536337,7482632.231536282,340506.33777975646,12.124438108919572,5696786.867764703,0.708843849594429,10.74729475361109,0.4122177288277215,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,0.7351349987105906,0.763648207614704,10.489571950344413,23640.27723848851,0.2066696538045866,1001.5450162425008,1644.8412847190546,28.75173153697699,20.426314568649364,63.27019603982116,1.827062567407644,0.7367918403717545,412725.127923607,7488828.552930185,340507.4779640499,12.123553369128109,5698444.279757188,0.7077819994643403,10.75065591092676,0.4126824342702055,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,0.7351431601182277,0.7643440598333575,11.11517591505121,23745.77520413661,0.2041515217793248,1001.4195743791388,1629.5836113228158,28.891278703102007,19.987376054513224,61.09264348309422,2.0109289969245245,0.7371810381054159,408392.7173935802,7495024.874324086,340508.61814834335,12.122668629336644,5700101.691749672,0.7067201493342514,10.75401706824243,0.4131207785846036,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,0.7351513215258646,0.7650399120520109,11.569634194521116,23833.92055898597,0.4264306873841483,1001.3933260901024,1598.8677487111534,28.86288194346624,19.78253714074014,60.21859043362202,2.202683464094501,0.7375702358390773,404060.3068635535,7501221.195717988,340509.7583326368,12.12178388954518,5701759.103742155,0.7056582992041627,10.7573782255581,0.4135523706178572,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,0.7351594829335016,0.7657357642706645,11.083,23924.798439803413,0.471555460943489,1001.6528107352916,1595.695210409953,29.00989081619903,19.382738494054006,58.26732700846344,2.3723532391369635,0.7379594335727387,399727.8963335268,7507417.51711189,340510.8985169302,12.120899149753717,5703416.51573464,0.7045964490740739,10.76073938287377,0.4139563136199071,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,0.7351676443411386,0.766431616489318,10.33072029627798,24021.612112545004,0.8287851369824307,1001.6042724165452,1576.3297925461086,28.960280057828808,19.53575361191776,59.10023127894537,2.3379023161530825,0.7383486313064002,395395.4858035,7513613.838505791,340512.0387012236,12.120014409962252,5705073.927727124,0.7035345989439852,10.76410054018944,0.4143108602546643,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,0.7350401264952381,0.7663742802506007,9.863297167567453,24117.955678610968,1.359258402766163,1001.8402776661286,1509.0133997128137,28.62326719452557,20.133294491854198,62.5764496583834,2.188405033032123,0.7381012724526608,396145.93639731023,7517501.430280039,340469.81530256703,12.119636831480252,5706619.219131857,0.703417436814773,10.74488732651944,0.4146549496445016,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,0.7349126086493376,0.7663169440118834,10.762624468196613,24214.10126145759,1.668266773568005,1002.3497580226382,1483.2891823540592,28.209430604775427,20.51551988519889,65.73455105830826,2.0010276134879086,0.7378539135989214,396896.3869911205,7521389.022054287,340427.5919039104,12.119259252998251,5708164.510536591,0.7033002746855607,10.725674112849438,0.4149713114555114,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,0.7347850908034372,0.7662596077731662,10.079709097163809,24310.44357212472,2.323231743694484,1002.7152781420284,1436.0222806028964,27.518466242774814,21.17859387809671,70.77124742794815,1.7698416946163842,0.737606554745182,397646.8375849308,7525276.613828533,340385.3685052538,12.118881674516253,5709709.801941324,0.7031831125563485,10.706460899179437,0.4152590493429595,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,0.7346575729575368,0.7662022715344489,9.347320893456567,24412.282992446984,2.3484079007068805,1003.1040886117726,1435.2830906218674,27.17221698296936,21.457270879767943,73.13690334477958,1.6348723329119608,0.7373591958914426,398397.288178741,7529164.205602781,340343.1451065972,12.118504096034254,5711255.093346057,0.7030659504271363,10.687247685509435,0.4154981157132357,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,0.7345300551116363,0.7661449352957316,8.626793484249482,24517.19360685195,2.520796508229409,1003.211464189773,1494.6632340212338,27.125863675737317,21.4785717820864,73.35638187960012,1.570242597462127,0.7371118370377032,399147.7387725512,7533051.797377028,340300.92170794064,12.118126517552255,5712800.384750791,0.702948788297924,10.668034471839436,0.4157892719442464,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,0.7344025372657358,0.7660875990570143,9.51508453758973,24626.83846301795,2.9451941800744623,1002.7548321709012,1564.3358094936812,27.736592677943683,21.238257281169687,70.3922531131129,1.5903115129923342,0.7368644781839638,399898.1893663615,7536939.389151275,340258.69830928405,12.117748939070257,5714345.676155524,0.7028316261687118,10.648821258169436,0.4160949875635349,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,0.7342750194198353,0.766030262818297,9.813760908184465,24738.68779829087,2.6571826026629117,1002.1896156651796,1606.3609354519272,28.552108412924603,20.998164709807696,66.5451308271873,1.6611388264972735,0.7366171193302244,400648.6399601718,7540826.980925523,340216.4749106274,12.117371360588256,5715890.967560257,0.7027144640394996,10.629608044499436,0.4164969088543199,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,0.7341475015739348,0.7659729265795797,9.30653751985444,24853.488878080312,3.137019062270617,1001.7207182242684,1628.1350036502415,28.914558340706236,20.764874581072977,64.26397131238532,1.762337419282887,0.7363697604764851,401399.090553982,7544714.57269977,340174.2515119708,12.116993782106256,5717436.25896499,0.7025973019102872,10.610394830829437,0.4171232206228489,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,0.7340199837280343,0.7659155903408624,9.861584646436413,24949.45366615942,2.944937219341439,1001.3778703623248,1614.290113692259,29.12454595541505,20.47090618932554,62.29559187139559,1.8732498387851868,0.7361224016227457,402149.54114779225,7548602.164474018,340132.02811331424,12.116616203624258,5718981.550369724,0.702480139781075,10.591181617159435,0.4177342206403327,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,0.733892465882134,0.7658582541021451,10.26478823273302,25050.25662654948,2.6603767011414834,1001.3528544664327,1563.1383061437791,28.77942656761071,20.37157590728926,62.79426867306013,1.967174763425786,0.7358750427690063,402899.99174160254,7552489.7562482655,340089.8047146576,12.116238625142255,5720526.841774457,0.7023629776518628,10.571968403489434,0.4183295613649505,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,0.7337649480362335,0.7658009178634279,9.135500000000008,25152.991052247635,2.853959685560256,1001.4927018987316,1549.8421267405631,28.233152532870207,20.27291223879191,64.18399594882675,2.013440438005816,0.7356276839152669,403650.4423354128,7556377.348022512,340047.581316001,12.115861046660257,5722072.133179191,0.7022458155226505,10.552755189819433,0.4189885456670462,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,0.733637430190333,0.7657435816247106,8.438,25255.199539814366,2.505165771213716,1001.6169816965684,1544.9072441961948,28.06732958336368,20.24198482276712,64.58689501363328,2.026735492907863,0.7353803250615275,404400.892929223,7560264.93979676,340005.35791734443,12.115483468178258,5723617.424583924,0.7021286533934383,10.533541976149433,0.4196391225515886,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,0.7335437743584416,0.7656431542127765,6.557,25359.97901914804,2.7355880318707952,1001.7667702589104,1513.7552512907355,27.78882171454528,20.51869997316661,66.72643601551977,1.9654726908086444,0.7351635093422967,406700.30503344827,7560692.097306707,340036.956898574,12.113358837568654,5723856.352774602,0.7020387189494492,10.54259695091575,0.4203104854570956,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,0.7334501185265502,0.7655427268008426,8.184,25467.062487936462,2.4735929055192862,1002.0218180365206,1488.622519462281,27.504516202656117,20.937329658314617,69.47795595333147,1.8253131543576693,0.7349466936230657,408999.7171376735,7561119.254816654,340068.5558798035,12.111234206959049,5724095.28096528,0.7019487845054602,10.551651925682066,0.4210454686457448,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,0.7333564626946588,0.7654422993889085,8.092,25569.38252608955,2.369683426312331,1002.5526479916886,1435.3917511062048,27.13881815548268,21.27152254620342,72.27129432571078,1.7011356007796703,0.7347298779038349,411299.1292418988,7561546.412326602,340100.1548610331,12.109109576349445,5724334.209155958,0.7018588500614711,10.560706900448382,0.4218979829487803,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,0.7332628068627673,0.7653418719769746,7.806,25673.37852325468,2.255235010518338,1002.7652905397368,1437.2820765404788,27.04423818191442,21.51380865723196,73.68227610147609,1.586606737541695,0.7345130621846041,413598.541346124,7561973.569836549,340131.7538422626,12.10698494573984,5724573.137346636,0.7017689156174819,10.5697618752147,0.4227645171929664,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
