,Mato Grosso - Produção de Cimento (t),Mato Grosso- custo m2 (R$),Mato Grosso - IDH Longevidade,Mato Grosso - Depósito Poupança (R$),Mato Grosso - Consumo de Cimento (t),Mato Grosso - IDH Educacao,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Mato Grosso - Desemprego,Mato Grosso - IDH Renda,Mato Grosso - IDH,Mato Grosso - PIB - Estadual,Mato Grosso - PIB - Construção Civil,Mato Grosso - PIB - Per Capita,Mato Grosso - PIB - Preços de Mercado,Mato Grosso - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2014-2,110.26226373113413,21116.101854049703,0.784246705243666,3907902.692042962,110.23376995274673,0.7480967617455417,2.5735595897821626,984.1413629642486,877.9616978559832,26.336563761348376,20.88083374088463,74.07688464117356,1.700038423455814,7.523971857525516,0.7375922037738497,0.755913783877224,74591481.31034292,2895660.9847410545,17.768664448171567,55617461.94706964,0.4373386680410019,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,109.38737919991236,21209.99284533181,0.7840553032108637,3893714.998482945,124.74445788610494,0.7481801876886145,2.489456059563705,984.8007962924336,808.7096996615063,26.229628391598595,20.541417036392165,72.9892516923605,1.698103795296516,7.552543184911638,0.7375893913860831,0.755871809972929,74676009.62802896,2893141.149101514,17.77195190733344,55637677.26199956,0.4388104727082191,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,108.46705130011986,21304.96344971584,0.7838639011780615,3879527.304922927,126.63665175454268,0.7482636136316871,2.2285161589839544,985.7290193113572,724.5390084727218,25.837844717854683,19.66176761344924,71.24944171322709,1.6900790618826964,7.581114512297759,0.7375865789983166,0.755829836068634,74760537.94571498,2890621.3134619733,17.775239366495313,55657892.57692948,0.4399788654670781,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,107.50663228206396,21396.817938345503,0.7836724991452592,3865339.61136291,139.96499683354173,0.7483470395747599,1.818593637749115,986.2099462726488,676.6647978713694,25.787329768025423,18.370824311834387,67.14325206095565,1.703735912594558,7.60968583968388,0.73758376661055,0.755787862164339,74845066.26340102,2888101.4778224328,17.778526825657185,55678107.891859405,0.4411437947008823,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,106.5034435302756,21488.330270202798,0.7834810971124568,3851151.9178028926,145.8765086955816,0.7484304655178325,1.7043052686616866,986.3925933505,630.2972901547886,26.18916090774017,17.782424987356652,63.98111893761678,1.7390669927121771,7.638257167070002,0.7375809542227835,0.755745888260044,74929594.58108705,2885581.642182892,17.78181428481906,55698323.20678932,0.4423052059057625,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,105.45800655625423,21580.520272447484,0.7832896950796546,3836964.224242875,154.44512089375317,0.7485138914609053,1.710837611816035,986.3560445175254,645.0712776852794,26.74378498454688,17.54824998393581,61.43315091991401,1.7456446845088844,7.666828494456123,0.7375781418350169,0.7557039143557489,75014122.89877309,2883061.806543352,17.78510174398093,55718538.52171925,0.4434222249459241,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,104.37016889525248,21693.73976600289,0.7830982930468523,3822776.530682857,161.16978021531918,0.748597317403978,2.174405439276501,985.918296198284,677.6881340454507,27.355546932528,17.951301612899325,60.67851311585137,1.755173132390455,7.695399821842245,0.7375753294472503,0.755661940451454,75098651.21645913,2880541.9709038115,17.788389203142803,55738753.83664917,0.4443265270410488,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,103.24252697954785,21789.95923560024,0.78290689101405,3808588.83712284,152.90586216975467,0.7486807433470506,2.6196801410820005,985.6952762951872,694.8141147134608,27.4621048377488,18.989468877106763,63.7943415000377,1.7775174664012356,7.723971149228366,0.7375725170594838,0.7556199665471589,75183179.53414516,2878022.135264271,17.791676662304678,55758969.15157909,0.4447320584048976,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,102.07752758409984,21885.725935956714,0.7827154889812477,3794401.143562823,159.25828995014862,0.7487641692901233,3.0491365619191044,985.8956595729996,731.0463694397802,27.276103228159656,19.60675522899631,66.4449375547819,1.7482075238304458,7.752542476614487,0.7375697046717172,0.755577992642864,75267707.8518312,2875502.2996247304,17.79496412146655,55779184.46650901,0.4451181738156487,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,100.86578266966438,21984.65061437193,0.7825240869484453,3780213.450002805,143.22123004725333,0.748847595233196,4.7282920510315725,985.8806130843258,730.9595509151399,26.988729089821256,20.244578092620262,69.62576882520082,1.7504073610914366,7.78111380400061,0.7375668922839507,0.7555360187385689,75352236.16951722,2872982.46398519,17.79825158062842,55799399.78143894,0.4450677903105436,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,99.6115383403086,22080.148107221525,0.7823326849156431,3766025.756442787,138.5,0.7489310211762688,4.824446365986602,985.6659171863256,746.9137923890349,26.800317196265095,20.726922121213278,72.01163510421183,1.736096864321121,7.809685131386731,0.7375640798961841,0.755494044834274,75436764.48720326,2870462.628345649,17.801539039790296,55819615.09636886,0.444898154761443,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,98.31506639514885,22175.60263497752,0.7821412828828408,3751838.06288277,110.34962432814253,0.7490144471193414,5.271284314573641,985.589818266012,734.4910428854148,26.68892062587393,21.03759644538415,73.51399041172057,1.6685500911616988,7.838256458772852,0.7375612675084176,0.7554520709299789,75521292.80488929,2867942.7927061087,17.804826498952167,55839830.41129878,0.4446880762172472,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,96.78483660016424,22272.70106371928,0.7826690623449469,3738619.7162849326,100.4175256970268,0.7496687791464022,5.396158520463478,985.3861036092532,706.0312724922433,26.485452143519748,21.19081185724908,74.7604142453539,1.6327848972474233,7.829307331923965,0.7371305627461484,0.7557291576489975,75587295.14051457,2865435.57308816,17.808113942734874,55857806.6994751,0.4444362414199801,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,95.73125517058983,22373.986750384396,0.783196841807053,3725401.369687095,113.63604647386455,0.7503231111734628,3.56299658752518,985.6372167681432,679.8793075098475,26.33458576570343,20.66336197555206,73.32389533712181,1.584493592888755,7.820358205075078,0.7366998579838793,0.7560062443680162,75653297.47613986,2862928.3534702114,17.81140138651758,55875782.98765143,0.4437791144702155,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,94.63137086092678,22471.14621157816,0.7837246212691591,3712183.0230892575,115.35974173067244,0.7509774432005236,3.275328310031709,986.1562925916596,610.5195709925302,26.07607881786589,19.79120591787696,71.13117675288314,1.5663498075689235,7.811409078226191,0.7362691532216101,0.7562833310870349,75719299.81176513,2860421.1338522625,17.814688830300284,55893759.27582775,0.4432379602865109,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,93.89761544116676,22569.87840088685,0.7842524007312651,3698964.67649142,127.50120650179434,0.7516317752275844,2.463875948480605,986.3198365429424,575.4732805377863,26.406287924658397,18.15761505398832,64.8713047555377,1.5956373758626334,7.802459951377304,0.7358384484593409,0.7565604178060535,75785302.14739041,2857913.914234314,17.81797627408299,55911735.56400407,0.4426516116954419,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,93.16402297738342,22671.875751801366,0.7847801801933713,3685746.3298935834,132.88630214507253,0.7522861072546451,2.040574146836525,986.0625357178012,558.9064030332958,26.969398873423213,17.01058066683535,59.56695936503144,1.6431698088035671,7.7935108245284175,0.7354077436970717,0.7568375045250721,75851304.4830157,2855406.694616365,17.821263717865698,55929711.8521804,0.4420189552451769,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,92.77145883897175,22776.22085500529,0.7853079596554773,3672527.983295745,140.69188509816024,0.7529404392817058,2.0292076757177377,985.5066525826014,574.9046379379064,27.51906559490494,16.786105636045814,57.22928776430782,1.6963754740571424,7.78456169767953,0.7349770389348026,0.7571145912440909,75917306.81864098,2852899.4749984164,17.8245511616484,55947688.14035672,0.4414429739273118,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,92.4542135850356,22877.68679135179,0.7858357391175834,3659309.636697908,146.81771795787802,0.7535947713087666,1.8740696906554768,984.6655788178666,639.2346719530649,28.179796936837302,17.13401757735104,56.317785189903056,1.7164354643030275,7.775612570830643,0.7345463341725335,0.7573916779631096,75983309.15426625,2850392.255380468,17.827838605431108,55965664.42853304,0.4408225389080635,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,92.01674456771602,22964.61510394257,0.7863635185796896,3646091.29010007,139.2896963447705,0.7542491033358273,2.3388464028580644,984.1979966850984,710.7667454972416,28.280409591418927,18.327132684375208,59.44416411524251,1.7383966351554954,7.766663443981757,0.7341156294102643,0.7576687646821282,76049311.48989154,2847885.035762519,17.831126049213815,55983640.71670937,0.4401564886036663,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,91.60416015871655,23048.6955587636,0.7868912980417956,3632872.943502232,145.07644463569494,0.7549034353628881,2.5620411407312718,983.7358332748964,744.4335508372903,27.968766345295425,19.50097511289217,64.1915092894918,1.76415740553552,7.757714317132869,0.7336849246479951,0.7579458514011468,76115313.82551682,2845377.8161445707,17.83441349299652,56001617.00488569,0.4396518735963833,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,91.20116987486296,23142.59486868068,0.7874190775039017,3619654.596904395,130.46747430297324,0.7555577673899488,2.6653710915155173,983.5740955715517,806.1704646199071,28.16270489198555,20.35251725288833,66.0681432636408,1.817798719762864,7.748765190283982,0.7332542198857259,0.7582229381201655,76181316.1611421,2842870.596526622,17.83770093677923,56019593.29306201,0.4391077175438071,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,90.7737125083748,23238.26205850532,0.7879468569660077,3606436.250306557,126.166,0.7562120994170095,2.799257844093017,983.8406611644084,776.7461002433527,27.966197652611847,20.940177167295,68.64050382466594,1.814716407029263,7.739816063435096,0.7328235151234568,0.7585000248391842,76247318.49676739,2840363.376908673,17.84098838056193,56037569.58123834,0.4383147699189726,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,89.93562444243197,23330.53018932772,0.7884746364281139,3593217.90370872,90.67036503580532,0.7568664314440703,3.534916378381338,984.0980300438976,721.7843862201925,27.674845015604117,21.346249138452603,71.04510724558595,1.84019348178148,7.730866936586208,0.7323928103611876,0.7587771115582028,76313320.83239266,2837856.1572907246,17.84427582434464,56055545.86941466,0.4374759950719417,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,89.14103967181008,23422.07033730961,0.7882358079162056,3611000.431811354,82.50951252780801,0.756797237742889,3.3858725504603577,984.9500753694948,662.277076629359,27.44729047162658,21.204866576950646,71.05132563843777,1.8032336879870257,7.690889907446324,0.7324185134699845,0.7586996654336438,76336438.36341144,2836897.7440623543,17.844036097569383,56059427.12019651,0.4365903316940238,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,88.77411206710083,23510.289898192463,0.7879969794042975,3628782.9599139886,93.37070132991248,0.7567280440417077,3.398325139833429,985.8961178740568,526.546334070041,26.37192956757793,20.4724611729778,72.3259936039174,1.7188396932768393,7.650912878306439,0.7324442165787814,0.7586222193090847,76359555.89443022,2835939.3308339845,17.843796370794127,56063308.37097836,0.4356566921767386,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,88.38458474952161,23602.42657274064,0.7877581508923892,3646565.488016623,94.7870004709092,0.7566588503405265,3.055767653943532,986.5292981062232,447.8964170189933,25.961359502170207,18.89090975680993,68.46923803571562,1.713511609254868,7.610935849166555,0.7324699196875782,0.7585447731845256,76382673.42544901,2834980.9176056143,17.843556644018868,56067189.621760204,0.4346739619618104,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,87.83931167122951,23695.73459565952,0.787519322380481,3664348.0161192566,104.76321062630922,0.7565896566393452,1.927866054415404,986.943330112098,369.8333211018708,25.73253032188392,17.353776456034474,64.3406772514445,1.6858226675891117,7.570958820026671,0.7324956227963751,0.7584673270599666,76405790.95646779,2834022.5043772445,17.843316917243612,56071070.872542046,0.433749372094356,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,88.42711620686846,23792.270445808783,0.7872804938685728,3682130.544221891,109.18795235698168,0.7565204629381639,1.842605416851401,987.0537273603552,332.7863671618385,25.616783082573143,16.210380054093395,61.000508745832384,1.6925620392543306,7.530981790886786,0.732521325905172,0.7583898809354075,76428908.48748657,2833064.0911488743,17.843077190468357,56074952.123323895,0.432782138979937,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,88.86168911863565,23889.335959596658,0.7870416653566645,3699913.072324525,115.60152249809202,0.7564512692369826,1.9320944360172336,986.3506343222992,355.0092709371596,26.152109058345623,15.967908532245591,58.41558924997691,1.6934554261092825,7.491004761746901,0.7325470290139688,0.7583124348108483,76452026.01850535,2832105.6779205045,17.8428374636931,56078833.374105744,0.4317714641447162,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,89.88486747996706,23989.46505525277,0.7868028368447563,3717695.600427159,120.634901677411,0.7563820755358013,2.2732503628680982,985.6125200387792,413.2942649904241,26.291976122438275,16.887316575433793,60.946250790570296,1.691332064564163,7.451027732607017,0.7325727321227657,0.7582349886862892,76475143.54952413,2831147.264692134,17.842597736917845,56082714.62488759,0.4307581833120384,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,90.6060391712003,24071.324755033373,0.7865640083328481,3735478.1285297936,114.4493938262183,0.75631288183462,2.642884444585039,984.9434008577982,487.2870744127389,26.3377187636849,17.985061170063805,64.23322212565279,1.6738683532257297,7.411050703467132,0.7325984352315627,0.7581575425617302,76498261.0805429,2830188.851463764,17.84235801014259,56086595.87566944,0.4297057681338953,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,90.88124087773546,24160.34303094017,0.7863251798209399,3753260.656632428,119.20415926473218,0.7562436881334387,2.73830892107446,984.2255479549752,572.8707269924793,26.391805325400306,19.044510942903404,67.59453269040952,1.643529815897527,7.371073674327247,0.7326241383403596,0.7580800964371711,76521378.61156169,2829230.438235394,17.842118283367334,56090477.12645128,0.4293174764957116,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,91.0255825484511,24251.503992062284,0.7860863513090316,3771043.1847350616,107.20048747219202,0.7561744944322575,2.710827959895887,983.9127812005032,609.3050150014262,26.22137180715422,19.88783598829253,71.12305851435546,1.623000957054461,7.331096645187364,0.7326498414491565,0.758002650312612,76544496.14258048,2828272.025007024,17.841878556592075,56094358.37723313,0.4289133806320395,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,91.45869449933012,24343.163652831478,0.7858475227971234,3788825.712837696,93.39499999999998,0.7561053007310762,2.627566662158286,983.8405975671808,601.6198890346159,26.242879178396283,20.472915950498155,73.10365470223874,1.5819196058024343,7.291119616047479,0.7326755445579533,0.757925204188053,76567613.67359926,2827313.611778654,17.84163882981682,56098239.62801498,0.4285020661488047,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,91.55788835680283,24438.48478641535,0.7856086942852152,3806608.24094033,83.13,0.7560361070298949,2.474187931335416,983.9411190760992,559.0863187547945,26.247846731240355,20.83399229905995,74.31992809643613,1.5442637811577344,7.251142586907594,0.7327012476667502,0.7578477580634939,76590731.20461804,2826355.198550284,17.841399103041564,56102120.87879683,0.4281674520954855,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,91.65257860091825,24531.06870787327,0.7853178510601032,3826477.633970229,65.293,0.7560288048104244,2.3818880725186924,984.164973706306,481.8514875161453,26.353903721629184,21.05531029617601,74.69390931419414,1.499015330726397,7.239336091124278,0.7327595904521044,0.757755695624581,76605302.8755257,2826186.0126399524,17.84280773645216,56108677.75231176,0.4278302965011638,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,92.12812435603568,24623.43478224376,0.7850270078349912,3846347.027000127,90.338,0.7560215025909539,1.9943878537740056,984.7942154928494,406.0186227555022,26.146659839796808,20.3425493979825,72.7704424216541,1.466351992951639,7.22752959534096,0.7328179332374585,0.7576636331856681,76619874.54643336,2826016.8267296203,17.84421636986275,56115234.62582668,0.427491399666086,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,91.93930535982024,24711.83861962864,0.7847361646098792,3866216.420030025,83.188,0.7560142003714834,1.576596877620343,985.8011647510476,334.4319436214482,25.851366600949262,18.622888738406527,67.91629304823724,1.465232118919191,7.215723099557644,0.7328762760228127,0.7575715707467552,76634446.21734104,2825847.640819289,17.845625003273344,56121791.49934161,0.4273630789557976,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,92.2582427985732,24805.167852446,0.7844453213847672,3886085.8130599232,107.23,0.7560068981520129,1.3703476062104971,986.147059972917,295.6108944562278,26.06893325156308,17.175397817555375,62.615783356251846,1.473613860463198,7.203916603774326,0.7329346188081668,0.7574795083078422,76649017.8882487,2825678.454908957,17.84703363668394,56128348.37285653,0.4270391017857831,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,92.48923519362232,24897.11151472272,0.7841544781596552,3905955.2060898216,105.397,0.7559995959325425,1.3564540702072858,986.389428509832,289.5249019734137,26.511223915404937,15.468222256362932,56.1075139743818,1.5041770272817172,7.1921101079910095,0.732992961593521,0.7573874458689293,76663589.55915636,2825509.268998625,17.84844227009453,56134905.246371455,0.4267204791345655,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,92.8155048306884,24984.007550700702,0.7838636349345431,3925824.59911972,120.055,0.755992293713072,1.5891301963644209,986.0780317336988,318.184151292491,27.327409332975712,15.189712438734846,52.72768985227571,1.5773964638296398,7.180303612207693,0.7330513043788751,0.7572953834300163,76678161.23006402,2825340.0830882937,17.849850903505125,56141462.11988638,0.4264082653363898,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,93.02050576929489,25070.229115918977,0.7835727917094312,3945693.9921496185,125.769,0.7559849914936014,1.9594080654287056,984.9451385632736,411.38333371872926,27.988216576823827,16.228047724137614,54.02765066043072,1.6120284926212505,7.168497116424375,0.7331096471642293,0.7572033209911034,76692732.90097168,2825170.897177962,17.85125953691572,56148018.9934013,0.4259993937324933,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,93.27967499754509,25157.08630621626,0.7832819484843192,3965563.385179517,112.904,0.755977689274131,2.203679186810965,984.375422831942,489.7148424840289,28.18234038519441,17.27573811017778,56.56248731064368,1.667516297215258,7.156690620641059,0.7331679899495835,0.7571112585521905,76707304.57187934,2825001.71126763,17.85266817032631,56154575.86691623,0.4255948397493185,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,93.54293888386812,25244.44837156879,0.7829911052592072,3985432.7782094153,123.201,0.7559703870546606,2.1573644075502667,983.7845427662268,595.9447402687676,27.987388934830708,18.771265612834217,61.50640846852559,1.6927568406415037,7.144884124857741,0.7332263327349376,0.7570191961132775,76721876.242787,2824832.5253572986,17.854076803736906,56161132.74043115,0.4251956224257603,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
