,Rio Grande do Norte - IDH Longevidade,Rio Grande Do Norte - Consumo de Cimento (t),Rio Grande do Norte - IDH Renda,Rio Grande do Norte - IDH,Rio Grande do Norte- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio Grande do Norte - Depósito Poupança (R$),Rio Grande Do Norte - Produção de Cimento (t),Rio Grande do Norte - PIB - Estadual,Rio Grande do Norte - PIB - Construção Civil,Rio Grande do Norte - PIB - Per Capita,Rio Grande do Norte - PIB - Preços de Mercado,Rio Grande do Norte - Desemprego,Rio Grande do Norte - IDH Educacao,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2014-8,0.8219246880470081,100.31013932039922,0.6735393412028269,0.7189738806863647,19090.946572023884,1.7598984188724656,1008.582113594362,1623.0966629841266,25.888301963551037,21.38073443988799,76.72567300669984,4.371795947878293,3900548.571535814,110.36537692016502,37169516.51702126,2007773.2894158692,9.24046405064801,29824053.852734163,13.397473013883952,0.6691901100589225,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,0.8218314740605646,99.64780618916168,0.673562780548541,0.7189472176445525,19175.810525127035,1.7079692385607927,1008.1809786639736,1658.665976333566,26.076758438830044,21.499933705292168,76.39212522651736,4.387816589879321,3891130.867925744,110.03879131803885,37195661.22885443,2005344.1160327743,9.240087220161293,29824430.77361989,13.418354898619912,0.6691979915824915,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,0.8217382600741209,99.8596596687491,0.673586219894255,0.7189205546027404,19261.233944197105,1.4855693232550815,1007.8852060699916,1701.6619090975914,26.365201775992663,21.565748126582665,75.3831410649381,4.428026699654685,3881713.1643156726,109.6815506285254,37221805.94068761,2002914.9426496795,9.239710389674576,29824807.694505617,13.43923678335587,0.6692058731060606,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,0.8216450460876772,97.19527235440717,0.6736096592399692,0.7188938915609282,19348.246654354825,1.5705136729781526,1007.521998373215,1706.4291808873563,26.63963326818549,21.776150408072034,75.11693206051476,4.313996968448996,3872295.4607056016,109.30734088137658,37247950.65252079,2000485.769266584,9.23933355918786,29825184.61539134,13.460118668091829,0.6692137546296296,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,0.8215518321012336,92.583,0.6736330985856832,0.7188672285191161,19446.23967570797,1.7464907792498106,1007.2738309913922,1685.541200789429,26.778788508325285,22.0347326175566,75.71669461863783,4.217058455770668,3862877.757095531,108.90893944170048,37274095.36435396,1998056.595883489,9.238956728701144,29825561.536277067,13.481000552827789,0.6692216361531986,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,0.8214586181147899,75.07417767017958,0.6736565379313973,0.7188405654773039,19532.53707502337,2.013566392482239,1007.1179743858364,1683.1598155507886,27.0376467466198,22.26001623072699,75.59880156200782,4.0531163055319,3853460.05348546,108.49087764738032,37300240.07618714,1995627.4225003936,9.238579898214429,29825938.457162797,13.501882437563747,0.6692295176767676,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,0.8225626451722378,65.9866704059053,0.6745126170185122,0.719695582921787,19620.363783314828,2.185553633980756,1006.984358722816,1641.920393305158,27.1417076256802,22.503312211810588,76.25729837648939,3.893374882101148,3841434.4162081545,107.9088162452721,37316549.41110856,1993225.8212080328,9.238310878623402,29825520.256116696,13.498902040456382,0.6700559208371595,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,0.8236666722296856,72.50591881195588,0.675368696105627,0.7205506003662703,19709.485957725952,2.3062391218534537,1007.276494385004,1580.4894669110774,26.940248010084208,22.522679997832192,77.31237054861273,3.750489810808826,3829408.778930849,107.70050295557964,37332858.74602998,1990824.219915673,9.23804185903238,29825102.0550706,13.49592164334902,0.6708823239975512,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,0.8247706992871334,67.7600240000447,0.6762247751927419,0.7214056178107534,19800.600743969637,2.1991847877378765,1007.750530783784,1512.164501837308,26.697971871318583,22.456902895475253,78.13402624982267,3.734048360760513,3817383.1416535424,107.05212581864916,37349168.0809514,1988422.6186233128,9.237772839441355,29824683.8540245,13.492941246241656,0.671708727157943,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,0.8258747263445813,70.17696610377854,0.6770808542798568,0.7222606352552366,19894.958967613635,1.8546053558308744,1008.303872814008,1478.3442808140064,26.31478419072,22.20762236780744,78.71921707824067,3.877688935982624,3805357.504376237,106.5428910047455,37365477.41587282,1986021.0173309525,9.23750381985033,29824265.6529784,13.48996084913429,0.6725351303183348,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,0.8269787534020291,70.06193911420557,0.6779369333669716,0.7231156526997198,19990.384117854886,1.7092373293842136,1008.7327172489504,1493.451821056044,26.03143337743075,21.905609456144933,78.59952318053898,4.008291788534049,3793331.867098931,105.9355614832085,37381786.75079424,1983619.416038592,9.237234800259303,29823847.451932304,13.486980452026929,0.6733615334787266,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,0.8280827804594769,76.08591506107578,0.6787930124540864,0.723970670144203,20086.482865211503,1.4400176116194567,1008.8600079192222,1556.1166175133446,26.020164543580105,21.653838370056484,77.43756239421405,4.239353233380612,3781306.229821625,105.36912350978557,37398096.08571566,1981217.814746232,9.236965780668282,29823429.25088621,13.484000054919562,0.6741879366391184,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,0.8291868075169248,80.80789801238281,0.6796490915412012,0.7248256875886862,20182.842137764343,1.166980042404935,1008.6357377557748,1662.6535694749386,26.18625927248997,21.4842009519347,75.84454477224027,4.344404787124087,3769280.592544319,104.68588555925103,37414405.42063708,1978816.2134538717,9.236696761077258,29823011.04984011,13.481019657812196,0.6750143397995102,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,0.8302908345743726,80.27433531890163,0.6805051706283161,0.7256807050331693,20277.786620059716,1.108430394455198,1008.4283467259504,1724.0054769327287,26.500291043003955,21.57831087255503,74.84142338290381,4.384532781219564,3757254.9552670135,103.88376880451034,37430714.7555585,1976414.612161511,9.236427741486231,29822592.848794013,13.478039260704834,0.675840742959902,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,0.8313948616318204,80.44500036321372,0.6813612497154309,0.7265357224776525,20370.142536556727,1.119029403751053,1008.064224000088,1711.7703158125644,26.743330174243237,21.8940047473559,75.20339744781292,4.229434897508916,3745229.317989708,102.98729460734998,37447024.09047992,1974013.010869151,9.236158721895208,29822174.647747915,13.47505886359747,0.6766671461202938,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,0.8324988886892682,78.29862174364935,0.6822173288025458,0.7273907399221357,20461.733611656186,1.1258270067086291,1007.6699697267992,1725.2595895494924,27.01231191223463,22.265518414608604,75.70822404892404,4.135109582585683,3733203.680712402,101.96487430286926,37463333.42540134,1971611.4095767904,9.235889702304185,29821756.446701817,13.472078466490103,0.6774935492806856,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,0.8336029157467161,74.583,0.6830734078896606,0.7282457573666189,20546.55766823005,1.3394285210896764,1007.5437460170788,1716.2321627833062,27.2656541736216,22.67286292156509,76.458370115588,4.072250718240463,3721178.043435096,100.9691904048958,37479642.76032276,1969209.8082844303,9.235620682713162,29821338.24565572,13.469098069382742,0.6783199524410773,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,0.8347069428041639,69.03469075146123,0.6839294869767755,0.729100774811102,20642.99472155272,1.4275259335637105,1007.1665590750536,1649.3065891006397,27.35279770328997,23.015785999739084,77.67487197857771,3.977959015439047,3709152.40615779,99.7461266771853,37495952.09524418,1966808.20699207,9.235351663122136,29820920.04460962,13.466117672275375,0.6791463556014692,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,0.8346365408557106,60.67824552408945,0.6839062255144783,0.7290788109839134,20737.863145912317,1.623544918342141,1007.2369188004031,1630.1822685357554,27.321189821051696,23.08472828192404,78.16788718686018,4.001907752125509,3722482.210819869,98.2196598008438,37503865.88491031,1965865.7652240295,9.236043720776646,29822515.196474545,13.438514791457104,0.679170191628753,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,0.8345661389072573,66.67304042708345,0.6838829640521812,0.7290568471567248,20837.67748032988,1.729137273065295,1007.614461644146,1555.2951076380702,27.09330326867985,23.007696039273263,78.88893180717164,3.931534896845673,3735812.015481949,96.76982518970703,37511779.67457644,1964923.3234559896,9.236735778431154,29824110.34833947,13.41091191063883,0.6791940276560369,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,0.834495736958804,62.30893827043216,0.683859702589884,0.7290348833295361,20938.59705563484,1.5845985354284686,1008.0033833210288,1483.8319981891866,26.704735218255507,22.69388219638569,79.22407413279984,3.990578501981799,3749141.820144028,95.40409298230784,37519693.46424257,1963980.8816879496,9.237427836085663,29825705.50020439,13.383309029820555,0.6792178636833208,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,0.8344253350103507,64.53144480827903,0.6838364411275868,0.7290129195023476,21042.251731739176,1.5883505532324271,1008.6364370663576,1496.016234020272,26.340090091105164,22.25132399815957,78.84726404628061,4.0654195602231855,3762471.624806107,93.86078108170598,37527607.2539087,1963038.4399199092,9.238119893740173,29827300.652069315,13.355706149002284,0.6792416997106047,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,0.8343549330618973,64.42567138658232,0.6838131796652896,0.7289909556751589,21145.01930668593,1.361789481383909,1008.9880150726048,1537.5369379495608,26.132409305311477,21.87352840411437,78.02814404821524,4.262572552777846,3775801.429468186,92.86532340455432,37535521.04357483,1962095.9981518693,9.238811951394682,29828895.80393424,13.32810326818401,0.6792655357378885,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,0.834284531113444,69.96503697795013,0.6837899182029925,0.7289689918479703,21253.80467458697,1.2564540825722827,1008.8222323826614,1608.8533417827796,26.136674197385314,21.655881696377897,76.96382132176934,4.483935587086641,3789131.234130265,91.95912413727602,37543434.83324096,1961153.556383829,9.239504009049192,29830490.95579916,13.300500387365735,0.6792893717651723,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,0.8342141291649907,74.30715090971067,0.6837666567406954,0.7289470280207817,21365.419419853744,1.2457693854767438,1008.4900172716503,1674.6010310746594,26.313797072540066,21.655727631092606,76.120888380511,4.607802267447241,3802461.038792344,91.1937869202571,37551348.622907095,1960211.114615789,9.2401960667037,29832086.10766408,13.272897506547462,0.6793132077924562,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,0.8341437272165374,73.81651169548161,0.6837433952783982,0.728925064193593,21475.15947797272,1.264817556846923,1007.9432361028212,1694.9514828110744,26.58602018970358,21.80808483211069,75.551490627951,4.660995956804902,3815790.843454424,90.40296729926771,37559262.412573226,1959268.672847749,9.240888124358207,29833681.25952901,13.245294625729189,0.67933704381974,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,0.8340733252680841,73.97344726136859,0.683720133816101,0.7289031003664045,21588.10088517365,1.3568431145198687,1007.3529918209116,1699.8386955315325,26.838909942261385,22.00792481849624,75.30058878245497,4.6427273340315,3829120.648116503,89.7282309490304,37567176.20223936,1958326.2310797088,9.24158018201272,29835276.41139393,13.217691744910915,0.6793608798470239,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,0.8340029233196308,71.99973820673007,0.6836968723538038,0.7288811365392158,21701.93531254052,1.44751093541034,1006.9339186958952,1690.684333748301,27.06605413688818,22.26629835316796,75.44909341640414,4.520159373149584,3842450.452778582,89.19414395848678,37575089.99190549,1957383.7893116688,9.242272239667226,29836871.563258853,13.190088864092642,0.6793847158743078,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,0.8339325213711775,63.088499999999954,0.6836736108915067,0.7288591727120273,21816.61079536064,1.6549866190143,1006.6053208962866,1676.6528430768587,27.24997040465732,22.564876428671816,76.00305870314976,4.308975365208443,3855780.257440661,88.4017393565619,37583003.78157162,1956441.347543629,9.242964297321736,29838466.715123776,13.162485983274369,0.6794085519015917,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,0.8338621194227241,57.594,0.6836503494292095,0.7288372088848386,21922.66673657804,1.6369515470630225,1006.4442848785584,1674.6170175830514,27.359249198805852,22.82442064548725,76.72308878148074,4.1549776718877,3869110.06210274,87.49323906327919,37590917.57123775,1955498.9057755885,9.243656354976244,29840061.8669887,13.134883102456095,0.6794323879288755,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,0.8337550142668357,52.722,0.6836249732885218,0.7288435513763905,22031.451627630177,1.5708323312916228,1006.4626646855648,1630.7999352686163,27.363854115639395,23.043664672999025,77.76021243725553,3.942211591120613,3884835.1308007184,86.63187909217511,37582421.0319638,1955496.4734100555,9.243169845218944,29836042.65179193,13.128041490618084,0.6794508151101548,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,0.8336479091109472,63.109,0.6835995971478339,0.7288498938679422,22141.430767310085,1.6613359709364706,1006.7325408133408,1564.15731882642,27.17029861373764,23.071801754970355,78.82458431551777,3.834280558767268,3900560.1994986967,85.55055384415272,37573924.49268985,1955494.041044522,9.24268333546164,29832023.436595168,13.121199878780072,0.6794692422914342,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,0.8335408039550588,49.356,0.6835742210071462,0.728856236359494,22247.11106954649,1.6763287045641615,1007.4260415080964,1462.801111529319,26.655374302592435,22.786519965946955,79.91803958733071,3.8893356785844273,3916285.268196675,84.12235080106237,37565427.9534159,1955491.608678989,9.242196825704337,29828004.2213984,13.11435826694206,0.6794876694727136,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,0.8334336987991703,55.725,0.6835488448664583,0.7288625788510459,22354.80556598684,1.5721500912099808,1008.0216816000788,1442.4320586769825,26.2361293097386,22.430999336355686,80.20684400352741,3.97836774917756,3932010.336894653,83.18864110682591,37556931.41414195,1955489.176313456,9.241710315947037,29823985.00620164,13.107516655104048,0.679506096653993,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,0.8333265936432819,50.796,0.6835234687257705,0.7288689213425976,22460.971619014857,1.5217162920048397,1008.5742568530994,1450.0210742353286,25.833194608844423,21.999045993332903,80.04256351555497,4.218314660646013,3947735.405592632,81.89828906809285,37548434.874868006,1955486.7439479227,9.241223806189732,29819965.79100487,13.100675043266037,0.6795245238352723,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,0.8332194884873934,48.75,0.6834980925850827,0.7288752638341495,22565.64564965078,1.398272081311983,1008.7538126775196,1490.0690635280057,25.68687957179107,21.76298667049786,79.5691655108496,4.445543546679893,3963460.47429061,81.02279371268233,37539938.33559406,1955484.3115823893,9.24073729643243,29815946.575808108,13.093833431428024,0.6795429510165516,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,0.833112383331505,59.738,0.6834727164443949,0.7288816063257013,22667.876930965867,1.1125441783475547,1008.3643269664436,1585.6380535437204,25.94938467681228,21.70654617411778,78.03377208159294,4.521431665061171,3979185.5429885886,80.13607269641491,37531441.7963201,1955481.8792168563,9.240250786675126,29811927.360611346,13.086991819590011,0.679561378197831,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,0.8330052781756165,60.303,0.6834473403037071,0.728887948817253,22768.661518582223,1.1587034176865358,1007.9317286854484,1580.7617179543035,26.20953482909776,21.812749485810365,77.28439314343642,4.534592101585251,3994910.611686567,79.3673214134999,37522945.25704616,1955479.4468513231,9.239764276917825,29807908.145414576,13.080150207752002,0.6795798053791103,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,0.832898173019728,51.009,0.6834219641630193,0.7288942913088049,22873.012843041863,1.193569154280676,1007.3377685683082,1576.9011268043037,26.557116202088384,22.0423741782841,76.71493997711737,4.412129943890447,4010635.680384545,78.7094959565405,37514448.71777221,1955477.01448579,9.239277767160525,29803888.93021781,13.07330859591399,0.6795982325603898,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,0.8327910678638396,48.874,0.6833965880223315,0.7289006338003567,22977.83060439871,1.359099398154252,1006.8254473394084,1562.4292719053783,26.79893969809969,22.250285088437455,76.58368431056928,4.158167138225331,4026360.7490825234,78.13125516774846,37505952.17849825,1955474.582120257,9.23879125740322,29799869.715021044,13.066466984075978,0.6796166597416691,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
2017-12,0.8326839627079511,48.506,0.6833712118816436,0.7289069762919085,23081.86993078121,1.718552341643121,1006.5327009666776,1552.5628524604506,26.9885676299682,22.527123622536383,77.03182205346964,3.913989819747503,4042085.8177805017,77.60981396090928,37497455.63922431,1955472.149754724,9.238304747645916,29795850.49982428,13.059625372237964,0.6796350869229485,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
2018-1,0.8325768575520627,42.721,0.6833458357409559,0.7289133187834603,23175.51140552715,1.616355215723349,1006.3804269095672,1527.540873223067,26.976929842688552,22.73409066511014,78.09842864123166,3.697592975593519,4057810.88647848,77.22668382939935,37488959.09995036,1955469.7173891903,9.237818237888614,29791831.284627512,13.052783760399954,0.6796535141042278,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,0.8324372882910934,32.801,0.6834317890420237,0.7288369045318198,23259.81807254703,1.4876092968992414,1006.4339671948776,1497.4574293884991,26.880874034049253,22.84006936445703,79.08792855791775,3.575489384116384,4058032.734215569,76.90402173046493,37467841.0742529,1956032.1804936056,9.236597487636796,29786529.816153068,13.051322373301453,0.6795751316353205,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,0.8322977190301243,37.638,0.6835177423430916,0.7287604902801794,23345.176132274275,1.1498569127039062,1006.9381647592644,1457.1882086999244,26.635176728300557,22.728955780305625,79.73443907397885,3.551909568903542,4058254.5819526585,76.62955972902863,37446723.048555456,1956594.6435980203,9.235376737384978,29781228.347678624,13.049860986202948,0.679496749166413,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,0.832158149769155,37.358,0.6836036956441593,0.7286840760285389,23429.651002722112,1.0122613251110857,1007.5297671136584,1388.5238492208744,26.19667388059688,22.46497020530185,80.53738589872135,3.6995693794588576,4058476.4296897473,76.29279920942295,37425605.022858,1957157.1067024355,9.234155987133162,29775926.87920418,13.048399599104444,0.6794183666975057,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,0.8320185805081858,31.339,0.6836896489452272,0.7286076617768985,23510.818226132065,1.061357438478315,1008.2195282078424,1413.101848939888,25.915471799990847,22.104348926097284,80.14160713519837,3.886807688049964,4058698.277426837,76.21042586711917,37404486.99716055,1957719.5698068505,9.232935236881344,29770625.410729736,13.04693821200594,0.6793399842285983,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
