State,Date,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
Santa Catarina,2018-03,2.624210526315791,1012.154502688172,1137.4760765550232,24.40073924731183,20.02358870967742,77.38037634408602,1.9079301075268817,2018
Santa Catarina,2018-04,1.8487804878048786,1017.2115277777779,1353.7342318059289,23.57611111111111,18.917361111111113,76.41666666666667,1.5983333333333332,2018
Santa Catarina,2018-05,1.2983050847457633,1018.6696236559139,1017.3789017341037,20.331720430107527,15.953763440860216,77.06854838709677,1.5150537634408603,2018
Santa Catarina,2018-06,1.2909090909090915,1019.1515277777778,794.5868035190617,17.048333333333332,13.09361111111111,78.64861111111111,1.6302777777777777,2018
Santa Catarina,2018-07,2.3875000000000006,1019.147311827957,871.0221910112356,17.05564516129032,13.39771505376344,79.98118279569893,2.044758064516129,2018
Santa Catarina,2018-08,1.0082191780821919,1020.4701612903226,1090.9173913043478,16.266935483870967,11.845631720430108,76.57459677419355,1.9331989247311816,2018
Santa Catarina,2018-09,1.2974683544303782,1016.2275000000001,1027.9521518987349,19.891388888888887,16.370416666666667,81.14027777777778,1.7340277777777777,2018
Santa Catarina,2018-10,1.0834782608695652,1015.3461021505376,1052.2240963855415,20.83978494623656,16.470026881720432,76.8991935483871,2.3166666666666664,2018
Santa Catarina,2018-11,1.4931506849315075,1014.7218055555555,1333.1376712328777,22.845694444444447,17.37388888888889,72.46527777777777,2.1968055555555557,2018
Santa Catarina,2018-12,2.511538461538461,1012.9978494623656,1587.5429487179483,24.519623655913975,18.93709677419355,72.04838709677419,2.252688172043011,2018
Santa Catarina,2019-01,3.5187499999999994,1013.1530913978495,1444.0636971046779,27.23763440860215,22.061021505376345,74.46505376344086,2.086693548387097,2019
Santa Catarina,2019-02,2.8898876404494374,1012.6346726190476,1256.9407960199005,24.765922619047622,19.845386904761906,75.22767857142857,2.073511904761905,2019
Santa Catarina,2019-03,1.2328358208955226,1015.2811827956989,1229.613691931541,24.42701612903226,19.466263440860214,74.7997311827957,1.922983870967742,2019
Santa Catarina,2019-04,1.2457142857142864,1014.32,1144.991689750693,23.340416666666666,18.859305555555558,76.9625,1.8873611111111113,2019
Santa Catarina,2019-05,1.6838709677419357,1015.8369623655914,756.0071823204419,21.423790322580643,17.651344086021506,79.77284946236558,1.7438172043010753,2019
Santa Catarina,2019-06,1.1019607843137265,1019.3002777777778,973.0211480362549,19.9325,15.73875,78.20138888888889,1.5879861111111115,2019
Santa Catarina,2019-07,0.5802469135802473,1019.9684811827958,807.7840659340653,16.723319892473114,12.496908602150539,77.69220430107526,1.781586021505376,2019
Santa Catarina,2019-08,0.5843750000000005,1022.4297043010752,1038.2320855614971,17.20020161290323,12.578696236559141,75.10752688172043,2.2865591397849463,2019
Santa Catarina,2019-09,1.0526315789473681,1018.483611111111,965.6596858638748,18.494583333333335,14.097916666666666,76.42916666666666,2.42625,2019
Santa Catarina,2019-10,1.212698412698413,1015.5533602150537,1265.9530413625303,21.538172043010753,17.506720430107528,78.59005376344086,2.463978494623656,2019
Santa Catarina,2019-11,,1013.9468055555554,1372.346744186047,22.738055555555555,17.27861111111111,72.30694444444444,2.44125,2019
Santa Catarina,2019-12,2.1000000000000014,1012.7939516129031,1588.0830769230768,24.05510752688172,18.107795698924733,70.37096774193549,2.4069892473118277,2019
Santa Catarina,2020-01,1.8337662337662348,1011.4771505376344,1422.89012605042,25.20188172043011,19.75255376344086,72.80913978494624,2.3211021505376346,2020
Santa Catarina,2020-02,2.155555555555554,1014.1558908045977,1409.0767326732682,24.582758620689653,19.144109195402297,72.683908045977,2.195258620689655,2020
Santa Catarina,2020-03,1.1314285714285715,1015.8006720430106,1567.0202970297037,24.523924731182795,18.866397849462366,71.91129032258064,1.9776881720430108,2020
Santa Catarina,2020-04,0.7599999999999997,1016.96625,1387.5117166212533,21.817777777777778,15.477361111111112,69.00833333333334,1.927361111111111,2020
Santa Catarina,2020-05,0.7199999999999999,1016.9130376344086,1114.7951704545446,19.134408602150536,13.329704301075267,70.95295698924731,1.5719086021505377,2020
Santa Catarina,2020-06,1.2727272727272738,1017.587986111111,773.1428994082845,18.94701388888889,14.4725,76.6375,1.8175694444444446,2020
Santa Catarina,2020-07,1.666666666666667,1018.6085349462365,861.8142045454547,16.5864247311828,11.980309139784946,75.5114247311828,1.826680107526881,2020
