,Acre - Consumo de Cimento (t),Acre- custo m2 (R$),Acre - IDH Longevidade,Acre - IDH Renda,Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado,Acre - IDH Educacao,Acre - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2017-1,10.406,26523.35817710189,0.8066840189853849,0.6621667065426998,12.24579046496806,0.7197538692770217,8632052.00614293,389052.079088308,9.235469478922266,6808241.988984182,0.697571581160163,635996.393142757,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,9.081,26631.8728433132,0.8065831403413348,0.6621831209862051,12.237715060864106,0.7198126107109385,8630999.436932992,389225.4627612981,9.235000808100224,6807958.333542665,0.6977728810174371,640739.3991210738,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,9.545,26741.50734232382,0.8064822616972847,0.6621995354297104,12.229639656760154,0.7198713521448553,8629946.867723055,389398.84643428825,9.234532137278178,6807674.678101148,0.697974180874711,645482.4050993905,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,10.13,26849.69066143598,0.8063813830532345,0.6622159498732157,12.2215642526562,0.7199300935787722,8628894.298513118,389572.23010727833,9.234063466456137,6807391.022659631,0.698175480731985,650225.4110777073,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,14.451,26961.866173275183,0.8062805044091844,0.6622323643167211,12.213488848552249,0.7199888350126891,8627841.729303181,389745.6137802684,9.23359479563409,6807107.367218115,0.6983767805892589,654968.417056024,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,13.218,27085.179978661832,0.8061796257651344,0.6622487787602264,12.205413444448295,0.7200475764466059,8626789.160093244,389918.99745325855,9.233126124812047,6806823.711776598,0.6985780804465329,659711.4230343407,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,13.552,27192.32424138396,0.8060787471210842,0.6622651932037316,12.19733804034434,0.7201063178805227,8625736.590883307,390092.3811262486,9.232657453990004,6806540.056335082,0.6987793803038069,664454.4290126575,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,15.826,27302.03002441652,0.805977868477034,0.6622816076472369,12.189262636240388,0.7201650593144395,8624684.021673372,390265.7647992387,9.23218878316796,6806256.400893565,0.6989806801610808,669197.4349909743,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,14.869,27410.18076635365,0.805876989832984,0.6622980220907422,12.181187232136436,0.7202238007483563,8623631.452463435,390439.1484722288,9.231720112345917,6805972.745452048,0.6991819800183549,673940.440969291,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,14.734,27516.873823628503,0.8057761111889339,0.6623144365342475,12.173111828032482,0.7202825421822732,8622578.883253498,390612.5321452189,9.231251441523872,6805689.090010532,0.6993832798756288,678683.4469476077,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,12.754,27623.14781754671,0.8056752325448837,0.6623308509777528,12.165036423928528,0.7203412836161901,8621526.314043561,390785.915818209,9.230782770701827,6805405.434569015,0.6995845797329028,683426.4529259244,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
2017-12,11.925,27729.090677876404,0.8055743539008335,0.6623472654212581,12.156961019824577,0.7204000250501069,8620473.744833624,390959.2994911992,9.230314099879784,6805121.779127499,0.6997858795901767,688169.4589042412,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
2018-1,13.114,27834.242360994667,0.8054734752567835,0.6623636798647634,12.148885615720625,0.7204587664840237,8619421.175623687,391132.6831641892,9.22984542905774,6804838.123685982,0.6999871794474507,692912.464882558,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,8.92,27941.31403079254,0.8053255470390318,0.6624194653182843,12.140289605698108,0.7203637571392058,8614724.728233388,391322.0021238312,9.229811227380544,6803810.055076122,0.6999416277765981,695256.4368171871,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,9.724,28049.44528199729,0.8051776188212802,0.6624752507718052,12.131693595675593,0.7202687477943878,8610028.280843088,391511.3210834732,9.229777025703346,6802781.986466263,0.6998960761057453,697600.4087518163,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,9.737,28154.26981837305,0.8050296906035286,0.6625310362253263,12.123097585653078,0.7201737384495697,8605331.83345279,391700.6400431152,9.229742824026149,6801753.917856403,0.6998505244348927,699944.3806864455,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,10.136,28260.792079195035,0.8048817623857769,0.6625868216788472,12.114501575630564,0.7200787291047517,8600635.38606249,391889.9590027572,9.22970862234895,6800725.849246544,0.6998049727640401,702288.3526210746,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
2018-6,14.403,28366.67840585805,0.8047338341680254,0.6626426071323681,12.105905565608047,0.7199837197599337,8595938.93867219,392079.2779623992,9.229674420671753,6799697.780636684,0.6997594210931875,704632.3245557038,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294
2018-7,12.871,28478.682804559496,0.8045859059502737,0.662698392585889,12.097309555585532,0.7198887104151157,8591242.491281893,392268.5969220412,9.229640218994554,6798669.712026824,0.6997138694223348,706976.296490333,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608
2018-8,15.749,28587.91731499444,0.804437977732522,0.66275417803941,12.088713545563015,0.7197937010702977,8586546.043891594,392457.9158816832,9.229606017317357,6797641.643416964,0.6996683177514821,709320.2684249622,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662
2018-9,14.269,28711.390527320797,0.8042900495147705,0.6628099634929309,12.0801175355405,0.7196986917254797,8581849.596501295,392647.2348413252,9.229571815640156,6796613.574807105,0.6996227660806295,711664.2403595913,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869
2018-10,15.367,28842.446439693376,0.8041421212970188,0.6628657489464518,12.071521525517984,0.7196036823806617,8577153.149110995,392836.5538009672,9.22953761396296,6795585.506197246,0.6995772144097768,714008.2122942205,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306
2018-11,14.595,28986.864016103867,0.8039941930792671,0.6629215343999728,12.06292551549547,0.7195086730358436,8572456.701720696,393025.87276060914,9.22950341228576,6794557.437587386,0.6995316627389241,716352.1842288496,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075
2018-12,9.811,29137.429308964234,0.8038462648615156,0.6629773198534937,12.054329505472955,0.7194136636910257,8567760.254330397,393215.1917202512,9.229469210608563,6793529.368977526,0.6994861110680715,718696.1561634789,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642
2019-1,11.188,29295.875610533967,0.8036983366437639,0.6630331053070146,12.04573349545044,0.7193186543462077,8563063.806940097,393404.51067989314,9.229435008931365,6792501.300367666,0.6994405593972188,721040.128098108,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339
2019-2,10.381,29463.70351733871,0.8034990816183378,0.6629348712563102,12.03403164342351,0.7191695532427699,8555685.555942994,393617.1353487544,9.230258143419142,6791473.798699808,0.6992241999987129,737872.1317945542,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169
2019-3,8.08,29631.37924538004,0.8032998265929119,0.6628366372056058,12.02232979139658,0.7190204521393321,8548307.304945888,393829.7600176156,9.23108127790692,6790446.297031949,0.699007840600207,754704.1354910005,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265
2019-4,11.154,29805.548059728124,0.8031005715674858,0.6627384031549013,12.01062793936965,0.7188713510358942,8540929.053948784,394042.3846864769,9.2319044123947,6789418.795364091,0.6987914812017011,771536.1391874468,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422
2019-5,12.508,29986.7639249994,0.8029013165420598,0.6626401691041969,11.99892608734272,0.7187222499324564,8533550.802951679,394255.0093553382,9.232727546882478,6788391.293696233,0.6985751218031951,788368.142883893,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813
2019-6,12.126,30176.477960748874,0.8027020615166337,0.6625419350534925,11.98722423531579,0.7185731488290186,8526172.551954575,394467.6340241994,9.233550681370255,6787363.792028374,0.6983587624046893,805200.1465803392,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756
2019-7,14.496,30375.074858342483,0.8025028064912076,0.662443701002788,11.975522383288858,0.7184240477255808,8518794.300957471,394680.2586930607,9.234373815858037,6786336.290360516,0.6981424030061834,822032.1502767855,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174
2019-8,16.723,30581.002421953883,0.8023035514657817,0.6623454669520836,11.963820531261929,0.718274946622143,8511416.049960366,394892.88336192194,9.235196950345811,6785308.788692658,0.6979260436076774,838864.1539732318,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142
2019-9,15.253,30806.80206271995,0.8021042964403556,0.6622472329013792,11.952118679235,0.7181258455187052,8504037.798963262,395105.5080307832,9.23602008483359,6784281.287024799,0.6977096842091716,855696.157669678,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955
2019-10,16.531,31041.938619788656,0.8019050414149296,0.6621489988506748,11.940416827208068,0.7179767444152674,8496659.547966156,395318.1326996444,9.236843219321369,6783253.785356941,0.6974933248106656,872528.1613661242,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695
2019-11,15.206,31282.201166649065,0.8017057863895036,0.6620507647999703,11.92871497518114,0.7178276433118295,8489281.296969052,395530.7573685057,9.237666353809146,6782226.283689083,0.6972769654121597,889360.1650625705,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442
2019-12,10.16,31526.124092140948,0.8015065313640776,0.6619525307492659,11.917013123154208,0.7176785422083917,8481903.045971947,395743.3820373669,9.238489488296926,6781198.782021224,0.6970606060136538,906192.1687590168,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152
2020-1,13.188,31777.11518222798,0.8013072763386515,0.6618542966985614,11.905311271127278,0.7175294411049539,8474524.794974843,395956.0067062282,9.239312622784704,6780171.2803533655,0.6968442466151479,923024.172455463,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149
2020-2,12.276,32028.3460561307,0.8011277860078837,0.6618077383402172,11.897979847670868,0.7173137550527187,8462340.626865946,396234.3509790497,9.241283441737346,6778782.279060455,0.6964188242410202,912687.1424227572,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605
2020-3,7.725,32293.561607668213,0.8009482956771159,0.661761179981873,11.890648424214458,0.7170980690004835,8450156.458757048,396512.6952518713,9.243254260689987,6777393.277767544,0.6959934018668925,902350.1123900516,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386
2020-4,9.636,32573.734389824764,0.8007688053463482,0.6617146216235288,11.883317000758048,0.7168823829482482,8437972.290648151,396791.0395246928,9.245225079642632,6776004.276474633,0.6955679794927648,892013.082357346,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802
2020-5,13.187,32886.797748425815,0.8005893150155804,0.6616680632651845,11.87598557730164,0.716666696896013,8425788.122539254,397069.3837975143,9.247195898595276,6774615.275181723,0.6951425571186371,881676.0523246403,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371
2020-6,16.121,33212.97602738971,0.8004098246848126,0.6616215049068402,11.86865415384523,0.7164510108437778,8413603.954430357,397347.72807033575,9.24916671754792,6773226.273888812,0.6947171347445095,871339.0222919347,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024
2020-7,20.767,33547.71046864546,0.8002303343540448,0.661574946548496,11.86132273038882,0.7162353247915427,8401419.786321457,397626.07234315726,9.25113753650056,6771837.272595901,0.6942917123703818,861001.9922592291,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371
2020-8,20.279,33885.411441381904,0.800050844023277,0.6615283881901518,11.853991306932407,0.7160196387393075,8389235.61821256,397904.4166159788,9.253108355453204,6770448.271302991,0.6938662899962542,850664.9622265233,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896
2020-9,18.042,34230.8596888592,0.7998713536925092,0.6614818298318076,11.846659883476,0.7158039526870723,8377051.450103664,398182.7608888003,9.255079174405846,6769059.270010079,0.6934408676221265,840327.9321938177,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125
2020-10,20.063,34567.809467666106,0.7996918633617414,0.6614352714734633,11.83932846001959,0.7155882666348371,8364867.281994766,398461.1051616218,9.257049993358487,6767670.268717169,0.6930154452479989,829990.902161112,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106
2020-11,13.998,34900.59708048188,0.7995123730309737,0.661388713115119,11.83199703656318,0.7153725805826019,8352683.113885868,398739.4494344434,9.259020812311132,6766281.267424258,0.6925900228738712,819653.8721284063,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592
2020-12,12.751,35220.516530775305,0.7993328827002059,0.6613421547567748,11.82466561310677,0.7151568945303667,8340498.945776971,399017.7937072649,9.260991631263776,6764892.266131347,0.6921646004997435,809316.8420957007,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935
2021-1,13.523,35528.82157611839,0.799153392369438,0.6612955963984306,11.81733418965036,0.7149412084781315,8328314.777668074,399296.1379800864,9.26296245021642,6763503.264838437,0.6917391781256158,798979.812062995,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829
2021-2,9.636,35834.36924888542,0.7992378877661762,0.6612448054620551,11.81841478094146,0.714978641875693,8313466.993575442,399609.5226229384,9.265156353540776,6761632.308889425,0.691737202202325,795115.8435328311,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834
2021-3,11.165,36135.74181483535,0.7993223831629144,0.6611940145256796,11.819495372232565,0.7150160752732546,8298619.2094828095,399922.9072657905,9.267350256865132,6759761.352940414,0.6917352262790343,791251.8750026671,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474
2021-4,13.435,36440.22003053852,0.7994068785596525,0.661143223589304,11.820575963523664,0.7150535086708163,8283771.425390176,400236.2919086426,9.269544160189488,6757890.396991403,0.6917332503557434,787387.906472503,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463
2021-5,19.408,36748.758029942815,0.7994913739563907,0.6610924326529285,11.821656554814766,0.7150909420683779,8268923.641297544,400549.6765514947,9.271738063513844,6756019.441042392,0.6917312744324526,783523.937942339,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279
2021-6,16.602,37071.87872596207,0.7995758693531289,0.661041641716553,11.822737146105869,0.7151283754659394,8254075.857204912,400863.0611943468,9.273931966838202,6754148.48509338,0.6917292985091619,779659.969412175,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078
2021-7,19.526,37387.85343545621,0.799660364749867,0.6609908507801775,11.823817737396968,0.7151658088635011,8239228.07311228,401176.4458371989,9.276125870162558,6752277.529144369,0.6917273225858711,775796.000882011,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623
2021-8,19.011,37687.94156968303,0.7997448601466053,0.660940059843802,11.82489832868807,0.7152032422610627,8224380.289019648,401489.8304800509,9.278319773486912,6750406.573195357,0.6917253466625803,771932.032351847,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544
2021-9,17.528,37988.74808290199,0.7998293555433434,0.6608892689074265,11.825978919979171,0.7152406756586243,8209532.504927016,401803.215122903,9.280513676811273,6748535.617246346,0.6917233707392896,768068.063821683,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256
2021-10,21.582,38143.00733504957,0.7999138509400816,0.660838477971051,11.827059511270273,0.7152781090561858,8194684.720834384,402116.5997657551,9.282707580135629,6746664.661297334,0.6917213948159988,764204.0952915191,4518993.900165999,,300.20374036867594,12805185.30254653,0.5760888293945896,2.294593318286983,0.7482567159379947,0.5630978101265887,-13970.949207112788,1.9052579733036263,216.1258623117228,202806122.1458333,476.9121549435523,0.2705780941921926
2021-11,15.33,38293.06022973703,0.7999983463368198,0.6607876870346754,11.828140102561374,0.7153155424537474,8179836.936741751,402429.9844086071,9.284901483459985,6744793.705348323,0.6917194188927079,760340.126761355,4583916.553336754,,304.05144350613324,13676979.600094592,0.5405079259370922,2.3291594506265545,0.7479432847949268,0.549487688796078,-13709.720991139484,1.959848447225784,216.5064876722535,202891585.43055555,478.3796799357941,0.4295182228665009
2021-12,12.611,38445.25586653757,0.8000828417335579,0.6607368960982999,11.829220693852475,0.7153529758513091,8164989.152649119,402743.3690514593,9.28709538678434,6742922.749399312,0.6917174429694172,756476.158231191,4638218.29070055,,306.79473180931205,13931975.262508225,0.5511883082810292,2.376750553782707,0.7523200574716291,0.5415832014189058,-14102.464839114058,2.021463941896849,216.88711303278427,202977048.7152778,479.9672071384284,0.6072562441771436
2022-1,15.161,38597.91959189167,0.8001673371302961,0.6606861051619244,11.830301285143577,0.7153904092488707,8150141.368556486,403056.7536943113,9.289289290108696,6741051.793450301,0.6917154670461264,752612.189701027,,,,,,,,,,,,,,
2022-2,13.174,38748.215137381565,,0.6607291817161813,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-3,14.501,38904.59570060557,,0.6607722582704384,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-4,14.227,39050.724267118494,,0.6608153348246955,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-5,17.552,39184.46778283587,,0.6608584113789524,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-6,18.447,39284.63247826701,,0.6609014879332094,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-7,17.92,39369.31655337328,,0.6609445644874664,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-8,21.748,39446.92478069173,,0.6609876410417235,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-9,20.032,39515.43418934043,,0.6610307175959804,,,,,,,,752612.189701027,,,,,,,,,,,,,,
2022-10,18.573,39567.8313751688,,0.6610737941502374,,,,,,,,752612.189701027,,,,,,,,,,,,,,
