,Sergipe- custo m2 (R$),Sergipe - IDH Educacao,Sergipe - IDH,Sergipe - Depósito Poupança (R$),Sergipe - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - IDH Renda,Sergipe - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2014-3,19346.002947094392,0.6389273176840422,0.6916978148911959,3671350.0576003967,0.7741371034536464,2.202515866528349,1013.313421423995,1321.587329249692,27.183682251603376,11.159857847027189,51.19965921127929,2.7292254319616647,0.46426414154908,261.00207239997275,56.74137271638631,24728443.412683964,1252037.2775324755,9.85668018238423,20502086.947960623,0.6693126498684766,13.184126658438364,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,19437.82062215676,0.6390227102709192,0.6916683478699027,3652572.225566941,0.7740695493677126,2.120847129050573,1014.1680050566144,1241.232170561318,26.78221083651253,12.292734754401392,53.58105065061507,2.536549625592325,0.4667676985782175,259.40985795144667,52.895401155588914,24739707.84901563,1250705.113014649,9.854042876184437,20497922.81039004,0.669205202264836,13.226274531049016,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,19529.160895300814,0.6391181028577961,0.6916388808486096,3633794.393533484,0.7740019952817786,1.899745174456604,1015.0812181172174,1203.0615077520142,26.30766540695409,14.398988109856711,58.89842444638644,2.390848729743731,0.4687497072695876,257.7751385322391,50.59480114860272,24750972.2853473,1249372.9484968225,9.851405569984644,20493758.67281945,0.6690977546611954,13.268422403659663,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,19612.08091989354,0.6392134954446732,0.6916094138273163,3615016.561500027,0.7739344411958446,1.76037630901731,1015.8051365042464,1208.6923394667133,26.005688847990022,17.122490920864617,66.12725472197151,2.455383019281139,0.470746690092551,256.08904515083395,49.01277645866007,24762236.72167897,1248040.7839789956,9.848768263784851,20489594.53524887,0.6689903070575548,13.310570276270315,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,19695.074415916537,0.6393088880315502,0.6915799468060232,3596238.72946657,0.7738668871099108,1.609788507662154,1016.1157655402886,1247.754991145721,25.92417442934788,17.95779346955926,67.79705715283843,2.675106760633997,0.4725305388886958,254.35633253161276,50.683826255925965,24773501.15801064,1246708.619461169,9.84613095758506,20485430.39767829,0.6688828594539142,13.352718148880966,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,19779.300950035427,0.6394042806184271,0.69155047978473,3577460.8974331133,0.7737993330239769,1.4682979039830597,1015.621008205391,1314.093495755327,26.019237328682777,18.94466117643537,69.68286914163534,2.891900125035753,0.4746194358661454,252.57358511713772,53.59311460858926,24784765.594342303,1245376.454943342,9.843493651385266,20481266.2601077,0.6687754118502737,13.394866021491616,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,19865.12995198302,0.6394996732053042,0.6915210127634368,3558683.0653996565,0.7737317789380429,1.2974033203704365,1015.0717577878798,1370.5470262831557,26.269335160819136,19.923708941706984,71.44643036538056,3.171639418065181,0.47666867582559,250.72841133367936,54.87177302557039,24796030.030673973,1244044.2904255155,9.840856345185474,20477102.122537117,0.6686679642466331,13.437013894102266,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,19949.942839074996,0.6395950657921812,0.6914915457421437,3539905.2333662,0.773664224852109,1.2706381557057682,1014.6298996660846,1433.3366275750348,26.616906753896107,20.528104654873918,71.7839495689193,3.3735073316651545,0.4785550969895193,248.81439757509145,58.56649607205457,24807294.467005644,1242712.1259076889,9.83821903898568,20472937.98496653,0.6685605166429924,13.479161766712917,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,20034.111309442556,0.6396904583790581,0.6914620787208505,3521127.4013327435,0.773596670766175,1.309904833143012,1014.064698067641,1469.0973858966515,26.912601562603783,21.15239505023047,72.64202466500633,3.441556354430413,0.4803448675484003,246.8403548524153,55.80092278279998,24818558.90333731,1241379.9613898622,9.835581732785888,20468773.847395945,0.6684530690393519,13.521309639323569,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,20118.768602713066,0.6397858509659352,0.6914326116995573,3502349.5692992867,0.7735291166802412,1.4241766429299154,1013.8056994611728,1494.121895970657,27.25440193191457,21.56667129231385,72.55466132195487,3.4501721188959067,0.4821422474276026,244.82480326038169,53.916,24829823.33966898,1240047.7968720356,9.832944426586096,20464609.709825363,0.6683456214357113,13.56345751193422,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,20206.394001296423,0.6398812435528122,0.6914031446782641,3483571.73726583,0.7734615625943072,1.766571007382401,1013.4942886710288,1485.2874787020703,27.510428495732096,21.956855749978622,72.91518177094834,3.353123667043256,0.4839432603185246,242.767992126197,56.07890687486733,24841087.77600065,1238715.632354209,9.830307120386305,20460445.572254777,0.6682381738320707,13.60560538454487,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,20292.711742120984,0.640804953977013,0.6921330442991929,3477548.3203543364,0.7743400199400122,2.1413963979633963,1013.347131493548,1408.2092731499831,27.50188014241527,22.19875106771248,73.83619497338873,3.087500501436748,0.4853724288437703,240.03700801706736,51.9801005296076,24848181.64605493,1237360.760831351,9.828949388780746,20458072.266983148,0.6686881890003252,13.632600632073611,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,20376.16710397456,0.6417286644012139,0.6928629439201215,3471524.903442844,0.7752184772857171,2.28959889664144,1013.7544745906728,1321.8018161167402,27.324563363567474,21.954445067942338,73.28316544828236,2.8047399714172445,0.4864834415769134,237.4699782060315,56.47827516128714,24855275.516109213,1236005.889308493,9.827591657175187,20455698.96171152,0.6691382041685798,13.659595879602358,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,20457.66465921997,0.6426523748254147,0.6935928435410502,3465501.48653135,0.7760969346314222,2.40139391247778,1014.416012358789,1222.007572426329,26.92669472016305,21.323599002095104,72.24918063069167,2.270292675387267,0.4873064359081374,234.60342036059728,52.65013654435744,24862369.38616349,1234651.0177856346,9.826233925569632,20453325.656439885,0.6695882193368343,13.686591127131102,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,20547.067947417687,0.6435760852496156,0.694322743161979,3459478.069619857,0.7769753919771272,2.238622894228446,1015.2435358656423,1159.554013600382,26.405459198717192,20.30067087477329,70.0326730433227,2.0206798078609984,0.487900658907884,231.75208977679569,50.360203925348,24869463.256217778,1233296.1462627766,9.824876193964077,20450952.351168256,0.6700382345050888,13.713586374659846,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,20631.814571435512,0.6444997956738164,0.6950526427829077,3453454.6527083637,0.7778538493228322,1.8747825910300144,1015.739066751364,1188.696520604905,26.165838324015827,19.43540365827045,67.3250846569999,1.9060834975219096,0.4881019988008789,228.80449531749665,48.78551474401404,24876557.12627206,1231941.2747399183,9.82351846235852,20448579.045896627,0.6704882496733433,13.740581622188593,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,20706.410597690665,0.6454235060980174,0.6957825424038364,3447431.2357968697,0.7787323066685372,1.7257196418534764,1015.8325594358664,1257.6547420297363,26.0928567387445,18.869980243883127,65.3600733714045,2.0923311640590674,0.4883347483216349,225.786904221906,50.44881624237453,24883650.996326342,1230586.4032170605,9.822160730752962,20446205.740625,0.6709382648415978,13.767576869717336,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,20779.58954480055,0.6463472165222182,0.696512442024765,3441407.8188853767,0.7796107640142421,1.5077661746214328,1015.3478950142096,1369.61441187011,26.226519285177798,18.75620482988356,64.25760361956573,2.5975597905780887,0.4885255602558295,222.7950555922899,53.344614849971386,24890744.86638062,1229231.5316942022,9.820802999147404,20443832.43535337,0.6713882800098524,13.794572117246078,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,20851.402371471377,0.647270926946419,0.6972423416456938,3435384.401973883,0.7804892213599471,1.3470058011824462,1014.8958295776762,1465.100289704149,26.54383278447247,19.023018820398544,64.01170276486617,3.0707580290209635,0.488676954308792,220.2031929199458,54.61734440257703,24897838.736434903,1227876.660171344,9.819445267541848,20441459.13008174,0.6718382951781069,13.821567364774824,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,20920.241873925304,0.6481946373706199,0.6979722412666225,3429360.98506239,0.7813676787056522,1.320124247108515,1014.28191474334,1481.822128095449,26.76926216464011,19.458104396555097,64.86887324724954,3.3720486170067674,0.4888445379644002,218.1093894585128,58.2949358120605,24904932.606489185,1226521.788648486,9.818087535936291,20439085.82481011,0.6722883103463614,13.848562612303567,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,20992.97853974013,0.6491183477948207,0.6987021408875511,3423337.5681508966,0.7822461360513571,1.2904028653595836,1013.7989627206828,1518.9900642432865,27.113282792514497,19.823884937884426,64.99075381640861,3.43431829755305,0.4888075668885872,216.06383870872176,55.54218589199874,24912026.476543467,1225166.917125628,9.816729804330736,20436712.51953848,0.672738325514616,13.87555785983231,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,21066.88682467577,0.6500420582190216,0.6994320405084798,3417314.1512394035,0.7831245933970621,1.2550107765791307,1013.7386973034304,1505.7692619982615,27.456996703700845,20.15118025285229,64.98146626132369,3.1698815336001576,0.4886307381121192,214.04778379652245,53.666,24919120.34659775,1223812.0456027696,9.81537207272518,20434339.214266848,0.6731883406828705,13.902553107361056,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,21141.87016576998,0.6509657686432224,0.7001619401294086,3411290.73432791,0.7840030507427671,1.3241430929514628,1013.4622758213442,1471.936266678001,27.72376653650408,20.34358721120077,64.74499750326514,3.0350353778283163,0.4876044588133247,211.9935676449996,47.458081128575614,24926214.216652032,1222457.1740799116,9.814014341119622,20431965.90899522,0.673638355851125,13.9295483548898,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,21210.917950712537,0.6511624790117316,0.7001858942212981,3420497.5822749706,0.783934892036273,1.3920676372126763,1013.7643665744232,1438.284855102959,27.802597422192783,20.25535741360023,64.13148683630578,2.7682050215734617,0.4864985131869915,209.47891686999748,43.98937078980767,24930324.93683337,1221067.8294910258,9.814690277801809,20433062.77910971,0.6735901615772698,13.912533819909664,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,21282.435129548216,0.651359189380241,0.7002098483131874,3429704.430222032,0.7838667333297787,1.4435460933691502,1014.2614118157072,1339.3187930318184,27.57642671521196,20.18879984171289,64.77498372639509,2.273346375190164,0.4853106204539424,207.3412811138579,47.79605584301474,24934435.65701471,1219678.48490214,9.815366214483994,20434159.6492242,0.6735419673034148,13.895519284929527,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,21354.739051639102,0.6515558997487503,0.7002338024050769,3438911.2781690927,0.7837985746232845,1.4752457241120285,1014.8818034434212,1270.0109769311366,27.156237761403265,19.834938277602344,64.97494090650513,1.7617510116663226,0.4841115690030212,204.95000840539493,44.55640437371864,24938546.377196047,1218289.1403132542,9.81604215116618,20435256.51933869,0.6734937730295596,13.878504749949396,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,21413.38167264896,0.6517526101172595,0.7002577564969664,3448118.1261161533,0.7837304159167904,1.602949174110396,1015.6449611272714,1236.303266206363,26.662673102799506,19.451424809873743,65.33325719401356,1.211984152590635,0.4829430765627111,202.0466254700527,42.61849555794201,24942657.097377382,1216899.795724369,9.816718087848368,20436353.389453176,0.6734455787557045,13.861490214969258,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,21473.458219125445,0.6519493204857687,0.7002817105888558,3457324.974063214,0.7836622572102963,1.3866466531019928,1016.083463242092,1260.9122295895904,26.34317546577404,19.15879503699116,65.30674998961032,0.7829335395510275,0.4819592677727748,199.5958342413784,41.28587816069511,24946767.817558724,1215510.4511354829,9.817394024530556,20437450.259567667,0.6733973844818494,13.844475679989124,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,21535.66326604855,0.652146030854278,0.7003056646807453,3466531.822010275,0.783594098503802,1.122159473614813,1015.9271248385904,1336.271117223435,26.25210296265413,19.011368595354003,64.98048285568152,0.5592260532675334,0.4809554428274732,197.37604218200173,42.6934857951772,24950878.53774006,1214121.106546597,9.818069961212744,20438547.12968216,0.6733491902079942,13.82746114500899,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,21599.09140584716,0.6523427412227873,0.7003296187726348,3475738.669957336,0.7835259397973078,1.1788758915252608,1015.4275054936094,1418.5802611794315,26.34914988592551,19.15347960848903,65.12477174652648,0.3777439971051456,0.4799477878058157,195.5342210961496,45.14412281558137,24954989.2579214,1212731.7619577113,9.818745897894928,20439643.999796648,0.6733009959341392,13.810446610028851,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,21664.324680455567,0.6525394515912966,0.7003535728645242,3484945.5179043966,0.7834577810908137,1.2126435041520824,1014.7225348731324,1498.7098102269451,26.576883896418167,19.447263934558496,65.38185447061818,0.293527097121577,0.4785667337637681,193.30471804032769,46.22119984379577,24959099.978102736,1211342.4173688255,9.819421834577115,20440740.869911134,0.673252801660284,13.793432075048718,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,21732.01640960806,0.6527361619598058,0.7003775269564136,3494152.365851457,0.7833896223843195,1.1313233264109388,1014.0161240871928,1565.616722777635,26.889406759782077,19.61884820103125,64.86611798838634,0.2483517419346169,0.4771320002523024,191.24605841043424,49.33344723225617,24963210.698284075,1209953.07277994,9.820097771259302,20441837.740025625,0.673204607386429,13.776417540068582,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,21800.444645741394,0.6529328723283151,0.7004014810483031,3503359.2137985183,0.7833214636778253,1.1626324482389567,1013.5080831086632,1606.5454840242492,27.18978127084863,19.746187426024857,64.24131377978217,0.2299236946518457,0.4757845901148082,188.85272554118464,47.003868495557946,24967321.418465413,1208563.7281910542,9.820773707941488,20442934.610140115,0.6731564131125738,13.759403005088448,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,21871.504713829123,0.6531295826968244,0.7004254351401925,3512566.06174558,0.783253304971331,1.2143660103949672,1013.1215021586374,1609.3389430306574,27.47747963561747,19.90252855817668,63.7874685300527,0.1634591271185854,0.4744507069018777,187.16825730451228,44.845,24971432.13864675,1207174.3836021684,9.821449644623677,20444031.480254605,0.6731082188387187,13.742388470108311,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,21945.77647119884,0.6533262930653336,0.700449389232082,3521772.90969264,0.7831851462648369,1.222589819264544,1012.9471937216972,1557.609220380517,27.718522882538416,20.02365507122812,63.36462742538411,0.1363298536143702,0.4729916958707405,185.4093756086199,44.274,24975542.85882809,1205785.0390132826,9.822125581305862,20445128.350369096,0.6730600245648636,13.725373935128175,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,22022.007133849907,0.6534348255885558,0.7004603694535372,3537220.533240924,0.7830804882819948,1.5421711255232435,1012.9700078169492,1473.1050263976524,27.715405062901453,20.17929568402122,64.03261725278932,0.1370436434244766,0.471466153739153,183.60538343479175,37.579,24972137.646478392,1205129.395527482,9.82270760404682,20444840.03935905,0.672984721720658,13.718172907723156,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,22097.032345926003,0.6535433581117781,0.7004713496749924,3552668.1567892083,0.7829758302991526,1.6791227593244986,1013.4136614600832,1354.606832522686,27.482167928886327,20.193672544007097,65.01965437024838,0.1751025320991175,0.47026806649212,182.43635028005156,48.016,24968732.43412869,1204473.7520416812,9.82328962678778,20444551.728349008,0.6729094188764524,13.710971880318136,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,22172.46571821073,0.6536518906350003,0.7004823298964475,3568115.7803374925,0.7828711723163105,1.7922229852996288,1014.4575490407811,1249.9818766937449,26.983874551427043,19.816120916790855,65.44203268536083,0.2704350133430374,0.4691330588373283,180.86599052646005,38.263,24965327.221778996,1203818.1085558804,9.823871649528735,20444263.41733896,0.6728341160322469,13.703770852913117,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,22248.740229618707,0.6537604231582225,0.7004933101179027,3583563.4038857766,0.7827665143334683,1.9255441659904504,1015.2869911216948,1193.4534519821616,26.362851441145384,19.43159414818461,66.3275017419576,0.4133985875645746,0.4680642144073118,180.2623491012736,40.413,24961922.00942929,1203162.4650700798,9.824453672269696,20443975.10632892,0.6727588131880412,13.696569825508096,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,22314.3500721126,0.6538689556814448,0.7005042903393579,3599011.027434061,0.7826618563506262,1.8022257941011048,1016.1488079890904,1168.2793240561834,25.842195419399385,19.071891778241756,66.89872435971385,0.5612721361227656,0.4669614298256675,178.80072174054862,34.053,24958516.7970796,1202506.8215842792,9.825035695010657,20443686.79531887,0.6726835103438357,13.689368798103075,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,22385.06263335091,0.653977488204667,0.7005152705608131,3614458.650982345,0.7825571983677841,1.7191819618419686,1016.3815970989692,1214.3016981136218,25.613648399354908,18.87364583167312,66.94887055892576,0.9152392343016624,0.465999377397602,177.46186921857014,36.174,24955111.58472989,1201851.1780984784,9.825617717751612,20443398.484308828,0.67260820749963,13.682167770698054,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,22452.866144282747,0.6540860207278891,0.7005262507822682,3629906.274530629,0.7824525403849419,1.623080415181903,1015.695517686903,1299.1939222224737,25.71435597926882,19.131620461090503,67.58212466375146,1.463442156476699,0.465000696358336,176.5571338103388,38.394,24951706.3723802,1201195.5346126775,9.826199740492571,20443110.173298784,0.6725329046554245,13.674966743293034,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,22520.590972843613,0.6541945532511114,0.7005372310037233,3645353.898078913,0.7823478824020998,1.538460161867988,1015.003686612501,1379.1999712222591,25.99986277196541,19.44759964250409,67.75578815334721,1.997833742020197,0.4639001889318566,176.14099254948266,35.688,24948301.1600305,1200539.891126877,9.82678176323353,20442821.86228874,0.6724576018112189,13.667765715888011,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,22586.747474912438,0.6543030857743336,0.7005482112251785,3660801.5216271975,0.7822432244192576,1.3987940095886122,1014.0635220635668,1470.634310220954,26.46740908090854,19.757808292851863,67.17670254066094,2.53676406659027,0.4627700508629395,175.70719254192215,42.076,24944895.9476808,1199884.2476410763,9.82736378597449,20442533.55127869,0.6723822989670133,13.660564688482992,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,22653.54228309585,0.6544116182975558,0.7005591914466337,3676249.1451754817,0.7821385664364155,1.5704455522383405,1013.2481093802124,1516.93790891526,26.826490182223303,20.12834176053397,67.30631217860467,2.792456581582564,0.4615522041873994,174.8795354619917,39.875,24941490.735331103,1199228.6041552755,9.827945808715448,20442245.240268648,0.6723069961228078,13.653363661077972,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
