,Paraná- custo m2 (R$),Paraná - IDH Renda,Paraná - Depósito Poupança (R$),Paraná - Desemprego,Paraná - Preço do Cimento,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Paraná - IDH Longevidade,Paraná - Produção de Cimento (t),Paraná - IDH Educacao,Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2011-12,20180.61547857496,0.7710422748183098,24702790.646289103,6.600938448934333,0.4041561243316539,1.434472468503009,911.2433172932735,1333.661502202691,19.296597683697904,13.216188917463269,70.71782566128354,2.089136790198338,0.8354927079126816,476.26520001334256,0.7558120113587316,231329069.14136943,11343019.26185919,18.007939496588765,191528039.3685773,0.784372037460075,341.962,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,20270.32147407305,0.7708195951068058,24935683.6486462,6.4724959299959295,0.4059655582663418,1.738554335105846,911.4373743568596,1329.417983844533,19.467972239571093,13.62578626425578,71.54256670260553,2.036054829470507,0.835444742087542,476.05922215901415,0.7559769602693601,231717518.80989543,11339145.610854072,18.01163568720999,191609101.1492616,0.7843886127946128,357.265,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,20359.988532569667,0.7704183936206326,25202249.064627424,6.51743783864472,0.4080917962687877,1.9059817519716604,912.1221081548272,1254.8259711316189,19.037763400741845,13.404662024320078,72.35187441987071,1.9601776932889692,0.8353714416853723,477.8549983126824,0.7562406891601196,232059968.6486878,11329835.036728228,18.014034395966966,191674318.2500249,0.7844746448279087,353.838,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,20448.84472288932,0.7700171921344594,25468814.48060865,6.562379747293511,0.4105174215016838,1.7356833021823308,912.6799250617428,1154.495490697436,17.96877323215516,12.546698300299497,73.0325703700302,1.929249187565402,0.8352981412832023,478.79761590269646,0.7565044180508791,232402418.4874802,11320524.46260238,18.016433104723948,191739535.35078824,0.7845606768612047,398.92,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,20537.578582525777,0.7696159906482861,25735379.896589875,6.607321655942302,0.4129497970555466,1.6837466189662489,913.2065141899576,1042.494988927442,16.857236866573782,11.735023757448143,74.04748397665607,1.9064983472507124,0.8352248408810325,479.5088990650176,0.7567681469416385,232744868.32627255,11311213.888476536,18.01883181348093,191804752.4515516,0.7846467088945006,349.449,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,20623.790607056377,0.7692147891621129,26001945.312571097,6.652263564591093,0.4153721991337868,1.4308668199187375,914.3105944579728,1024.4120114527548,16.188907286918766,11.030938253403429,73.95107302911899,1.8793478052438908,0.8351515404788626,480.9239208080621,0.757031875832398,233087318.16506496,11301903.314350689,18.021230522237907,191869969.55231488,0.7847327409277965,403.551,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,20706.702888669017,0.7688135876759398,26268510.728552323,6.697205473239883,0.4175737350180593,1.4251768457536136,914.5429089375314,1067.1383662392495,16.01964545601419,10.646170495038987,73.19288122777762,1.9437527393122076,0.8350782400766928,481.440814849272,0.7572956047231574,233429768.0038573,11292592.740224844,18.023629230994885,191935186.65307817,0.7848187729610925,319.23,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,20790.66617156857,0.7684123861897665,26535076.14453355,6.742147381888674,0.4200308844347634,1.5369712886855231,914.408815876264,1131.1374296050933,16.44004047672933,10.918098422500494,72.77677868262221,2.010892839638556,0.8350049396745229,482.68029101083465,0.7575593336139168,233772217.8426497,11283282.166098995,18.026027939751867,192000403.7538415,0.7849048049943883,394.116,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,20871.547531617733,0.7680111847035933,26801641.56051477,6.787089290537464,0.422479002304847,1.5248211183498517,914.0032889538264,1208.7146439328444,17.113243731841155,11.468056349561223,72.3614871941248,2.066738238192681,0.8349316392723531,483.1797288528861,0.7578230625046763,234114667.68144208,11273971.591973152,18.028426648508848,192065620.8546048,0.7849908370276842,444.552,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,20937.81077940164,0.7676099832174201,27068206.976496,6.832031199186255,0.424917439100282,1.8409091569587228,912.744630103004,1248.1894535122913,18.11169348510964,12.471515616754274,72.45371993966327,2.142129651809022,0.8348583388701833,483.62489222982936,0.7580867913954358,234457117.52023447,11264661.017847309,18.030825357265822,192130837.9553681,0.7850768690609802,379.035,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,21000.059085317986,0.767208781731247,27334772.39247722,6.876973107835045,0.4273471561798805,1.88371878891753,912.0078252925414,1258.9706309454043,18.829358692543146,13.31892859113142,72.89045777920045,2.178436120619371,0.8347850384680134,484.2617012267351,0.7583505202861952,234799567.35902685,11255350.44372146,18.033224066022804,192196055.05613145,0.7851629010942761,396.572,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,21063.798619194884,0.7668075802450738,27601337.808458447,6.921915016483837,0.4298115511676907,1.8861558328506929,911.5881328150334,1282.3538969745546,19.464091501078315,14.060737169094711,73.16408326567674,2.1852193773493496,0.8347117380658436,484.9698171328811,0.7586142491769547,235142017.19781923,11246039.869595615,18.035622774779785,192261272.15689477,0.785248933127572,395.809,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,21127.10761794249,0.7664063787589005,27867903.224439677,6.966856925132627,0.4323348816332698,1.991233724395926,911.4692254608484,1252.4172070028435,19.86892523257712,14.61712756778895,73.73638833683034,2.182638085912949,0.8346384376636737,485.74233834121134,0.7588779780677142,235484467.0366116,11236729.295469768,18.038021483536767,192326489.25765803,0.785334965160868,330.632,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,21188.39974387936,0.7660051772727273,28134468.6404209,7.011798833781418,0.4345732872660603,1.7245163508359116,911.8453178084362,1234.3520202527393,19.469578795067356,14.287022977076544,73.91468556305132,2.085450094676388,0.8345651372615039,486.76737933506246,0.7591417069584736,235826916.875404,11227418.721343923,18.040420192293745,192391706.35842136,0.7854209971941639,377.297,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,21247.44422016433,0.7660677132260102,28169978.39615956,7.0493525288376,0.4365805964626295,1.6700954353506237,912.1432238053304,1187.0601479075672,19.04540900940645,13.870973096727692,74.03172194384724,1.9398411078673288,0.83444406182582,488.74556441125264,0.7592954688123519,236062439.64961684,11221203.194499478,18.0393894880585,192398827.6143245,0.7854447541191234,339.283,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,21306.49721748393,0.766130249179293,28205488.151898216,7.086906223893783,0.4388652064501165,1.6758184561632992,912.6533190034908,1097.7304392854942,18.092421204473737,12.97976388684306,74.20276499764483,1.7899656407984683,0.8343229863901359,489.5284328693961,0.7594492306662302,236297962.42382967,11214987.66765503,18.038358783823256,192405948.8702277,0.7854685110440829,353.113,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,21363.56495605999,0.7661927851325758,28240997.907636877,7.124459918949966,0.4414146501213914,1.5915053372655463,913.3799349012876,1065.1023008359443,16.956578463131777,11.810130903236352,74.0555845513403,1.6378922346607625,0.834201910954452,489.5983568484652,0.7596029925201084,236533485.1980425,11208772.140810585,18.037328079588008,192413070.12613088,0.7854922679690424,417.807,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,21420.966568781238,0.7662553210858587,28276507.66337553,7.162013614006148,0.4440177036955195,1.4911533289875452,913.7926202156274,1029.8002925276037,16.14647946537959,10.852337565498814,73.49088834946248,1.631154578263241,0.834080835518768,489.5389270261478,0.7597567543739867,236769007.97225535,11202556.613966135,18.036297375352763,192420191.3820341,0.7855160248940019,390.998,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,21508.2076137993,0.7663178570391415,28312017.41911419,7.19956730906233,0.4462262660690876,1.637555538901045,914.0767172962586,1024.846063063582,15.685445111675802,10.294795674452804,73.12091327376697,1.6089545440801687,0.8339597600830839,488.5574417986556,0.759910516227865,237004530.74646825,11196341.087121692,18.03526667111752,192427312.63793725,0.7855397818189613,321.551,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,21566.9271828565,0.7663803929924243,28347527.174852848,7.237121004118514,0.4484650633529596,1.5676559103266343,914.1050279074632,1098.7500236107023,15.708435662167036,10.190676111597258,72.67455555182026,1.707705070969874,0.8338386846474,489.6859786326577,0.7600642780817433,237240053.52068108,11190125.560277246,18.034235966882274,192434433.89384043,0.7855635387439208,410.332,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,21673.22962227429,0.7664429289457072,28383036.93059151,7.274674699174696,0.4512358245635631,1.575343536753847,913.536149104966,1136.539618781108,16.308405917431163,10.776125222264278,72.68243082531431,1.8214564951021024,0.833717609211716,488.9784134041928,0.7602180399356216,237475576.29489392,11183910.033432798,18.03320526264703,192441555.1497436,0.7855872956688802,428.494,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,21760.712561534936,0.76650546489899,28418546.68633017,7.312228394230878,0.4534780988873888,1.5881760314207416,912.7013920953016,1187.7131854677507,17.245055932854815,11.792657099498054,73.04283935105046,1.8629089962787757,0.8335965337760319,487.768097335068,0.7603718017894999,237711099.0691068,11177694.506588353,18.032174558411786,192448676.4056468,0.7856110525938397,410.278,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,21844.63908238066,0.7665680008522728,28454056.442068823,7.349782089287061,0.4557269864116793,1.7187091176537137,912.2377268464196,1281.085245070882,18.450300515091858,12.913350692732886,72.81854269235208,1.915971037837101,0.833475458340348,486.973110741825,0.7605255636433782,237946621.8433196,11171478.979743904,18.03114385417654,192455797.66155,0.7856348095187992,404.608,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,21928.28549901402,0.7666305368055557,28489566.197807483,7.387335784343243,0.4571805431135929,1.644987567473272,911.8420970755744,1317.5794934614185,19.593114651421477,13.94110234454752,72.68607848969381,1.8904635536217331,0.833354382904664,485.6497623852144,0.7606793254972565,238182144.61753243,11165263.45289946,18.030113149941293,192462918.91745317,0.7856585664437586,403.326,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,22014.47502774755,0.7666930727588385,28525075.953546144,7.424889479399426,0.4586675871998077,1.6719315478427688,911.7248669085494,1344.091696269868,20.298051280598788,14.637070018442568,72.72461801778489,1.8232812542499857,0.83323330746898,483.8937654018858,0.7608330873511348,238417667.3917453,11159047.926055012,18.02908244570605,192470040.17335632,0.7856823233687181,321.629,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,22102.76522262863,0.7667556087121213,28560585.7092848,7.462443174455609,0.4594535354216068,1.6997627956731731,912.2401165746508,1298.405232108424,20.33609023452637,14.872655312546778,73.54165142690874,1.7553608036478183,0.833112232033296,483.3782789812438,0.760986849205013,238653190.1659581,11152832.399210569,18.028051741470804,192477161.4292595,0.7857060802936776,359.9121240203625,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,22192.331217497103,0.7667955782170666,28370806.22342596,7.491677997719957,0.4601981880166122,1.3656352564650145,912.4813373806808,1204.3918329274677,19.64481288261763,14.511580550093154,74.77187279759042,1.7026545797160162,0.8329463447557495,484.1455821816975,0.7610839801022701,238849686.4914588,11146501.328603148,18.028319927015147,192492799.2756635,0.785690150295717,351.5347538040156,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,22286.174537597664,0.7668355477220119,28181026.73756712,7.520912820984304,0.4606493388686087,1.554282793561196,912.9406492043128,1100.0145733639597,18.62482022630325,13.85411768603278,75.95367277808359,1.6551161095208682,0.8327804574782028,483.855696138208,0.7611811109995271,239046182.81695944,11140170.257995728,18.028588112559486,192508437.1220675,0.7856742202977565,388.3294891141482,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,22379.869431775387,0.7668755172269572,27991247.25170828,7.550147644248652,0.4609540718760969,1.567086218274219,913.8521589132288,1005.0615109929436,17.279507019983097,12.521196180080306,75.6767067052452,1.621730345190213,0.8326145702006563,483.5406569593408,0.7612782418967842,239242679.14246008,11133839.187388306,18.02885629810383,192524074.9684715,0.785658290299796,371.6477557490045,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,22470.380061351912,0.7669154867319025,27801467.765849438,7.579382467512999,0.4611704856479449,1.6605606220216285,914.3267228537436,966.8859244404872,16.23668110839383,10.886615649525226,72.94621969464171,1.6316836448728655,0.8324486829231098,483.204672426572,0.7613753727940412,239439175.46796072,11127508.116780886,18.029124483648168,192539712.81487548,0.7856423603018353,382.93288045105726,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,22560.27698899059,0.7669554562368477,27611688.27999059,7.608617290777347,0.4613418792502746,1.840091554477036,914.4829192388398,933.8677114149724,16.321077955706517,9.8088553927249,68.2967651217759,1.6475838351747698,0.8322827956455632,482.83295307184767,0.7614725036912983,239635671.79346132,11121177.046173466,18.02939266919251,192555350.66127947,0.7856264303038747,374.2126695542554,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,22651.047072670623,0.766995425741793,27421908.79413175,7.637852114041694,0.4609167393366464,1.5762143456212432,914.3737112406452,1040.0674478247768,16.815023684307814,9.431560386529627,65.06653654271803,1.6650021951829774,0.8321169083680167,482.4430987498594,0.7615696345885552,239832168.118962,11114845.975566044,18.029660854736854,192570988.50768343,0.7856105003059142,406.9487079496574,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,22738.54851963189,0.7670353952467384,27232129.30827291,7.667086937306042,0.4601593078040318,1.6563442639635468,913.5570831804064,1128.0943859573454,17.698284374088352,10.041891218061735,64.26254706142342,1.727566669584579,0.8319510210904701,482.0199927853496,0.7616667654858122,240028664.44446263,11108514.904958624,18.029929040281196,192586626.35408747,0.7855945703079537,412.4258278910745,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,22820.174866326062,0.7670753647516836,27042349.822414067,7.69632176057039,0.4590629875080968,1.6360383376650134,912.7858204270924,1230.2204517507926,18.91139764833568,11.48003442688796,65.54467808533359,1.796427228573148,0.8317851338129235,481.5780593962163,0.7617638963830693,240225160.7699633,11102183.834351204,18.030197225825532,192602264.20049143,0.785578640309993,392.0195257757539,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,22902.08413340615,0.7671153342566288,26852570.336555224,7.725556583834737,0.4578251415572358,1.5411950807584398,912.4589683730288,1350.4222514926737,19.65848079551101,13.021366748856256,68.79477807607441,1.8588943787407308,0.831619246535377,481.1180219914487,0.7618610272803263,240421657.09546396,11095852.763743784,18.030465411369875,192617902.04689544,0.7855627103120324,392.2537461849759,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,22984.63974663244,0.7671553037615741,26662790.850696385,7.754791407099085,0.4558348963608554,1.6998628695769238,912.0452522476754,1357.4731268086148,20.06986564504624,14.19538800527416,71.76318757180817,1.874564282406751,0.8314533592578305,480.6355999662388,0.7619581581775834,240618153.4209646,11089521.693136364,18.030733596914217,192633539.89329943,0.7855467803140719,396.9862321943866,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,23086.475688008715,0.7671952732665195,26473011.364837542,7.784026230363432,0.4536435360586751,1.8964678078485289,911.9676468558516,1323.291813795508,20.51957118759475,15.06394566202391,73.56071890944125,1.8239081554110448,0.8312874719802839,480.12888124855215,0.7620552890748404,240814649.74646524,11083190.622528944,18.03100178245856,192649177.73970345,0.7855308503161114,382.0,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,23189.27401596925,0.7672352427714647,26283231.8789787,7.81326105362778,0.4512906514551119,1.8387287571720787,912.2120629201752,1288.8589566526514,20.3802856870588,15.323441301861562,75.1863655504684,1.744857811625982,0.8311215847027373,479.5960555936,0.7621524199720975,241011146.07196587,11076859.551921524,18.0312699680029,192664815.58610743,0.7855149203181507,340.7544978726818,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,23293.5118582568,0.7664656091219966,26144615.6922612,7.815545090336522,0.4488440670508068,1.8337006308627897,912.5021363347444,1184.8603607076857,19.52253277602031,15.030813319418389,77.45524824650317,1.6739489779214174,0.831726935190275,478.45816735397824,0.7628992481290056,241129721.90438512,11071551.899250448,18.03089054071213,192667033.040388,0.7857525452204306,332.823043522999,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,23401.28405495256,0.7656959754725283,26005999.5055437,7.817829127045264,0.4462780154301574,1.776660294801181,913.3352838914004,1113.131445882786,18.550082162077835,14.239102536631732,78.09943718642558,1.650540499049363,0.8323322856778126,478.7938653732176,0.7636460762859137,241248297.7368044,11066244.246579371,18.03051111342136,192669250.4946685,0.7859901701227106,367.6592458017895,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,23507.602970002943,0.7649263418230602,25867383.3188262,7.820113163754006,0.4432456237766888,1.648503052789917,913.9170949425618,1043.3754658595242,17.543601779016278,13.387531245293063,78.66775638728508,1.653577070413977,0.8329376361653502,477.91986195492814,0.7643929044428219,241366873.5692236,11060936.593908297,18.030131686130588,192671467.94894907,0.7862277950249904,351.865458104424,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,23611.579664165045,0.764156708173592,25728767.1321087,7.822397200462748,0.4398258477288377,1.5885116256332814,914.4231728658827,1031.8041854075395,17.01520069845106,12.625013884421271,77.86096327078323,1.6699417264313094,0.833542986652888,478.1702232836316,0.76513973259973,241485449.4016429,11055628.941237217,18.02975225883981,192673685.4032296,0.7864654199272703,362.5498911774844,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,23714.479931417776,0.7633870745241238,25590150.9453912,7.82468123717149,0.4358872384233953,1.4063603206190476,914.2689629028454,1054.6284149955857,16.98744370938715,12.303707283108322,76.8520798820347,1.7141382071452165,0.8341483371404256,477.00424973786585,0.7658865607566381,241604025.2340621,11050321.28856614,18.029372831549043,192675902.85751012,0.7867030448295502,354.29384508409,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,23824.106713409987,0.7626174408746557,25451534.758673698,7.826965273880232,0.4323578705122587,1.395410437685999,913.8518991901944,1063.3830706809704,17.22560557405653,12.630077149604466,77.40796816266706,1.7890598075337176,0.8347536876279632,478.42052745091104,0.7666333889135463,241722601.06648132,11045013.635895064,18.028993404258276,192678120.3117907,0.7869406697318301,385.2873892891608,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,23931.908948727403,0.7618478072251875,25312918.5719562,7.829249310588974,0.4284658869848975,1.3658533445520928,913.1876616761592,1071.5682115234663,17.737211594955774,13.226119293640762,77.95963564107544,1.871254986057224,0.8353590381155008,480.0088570186305,0.7673802170704545,241841176.8989006,11039705.983223988,18.028613976967502,192680337.76607123,0.7871782946341099,390.4729696874484,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
