,Pará - IDH Educacao,Pará - Desemprego,Pará - Depósito Poupança (R$),Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Pará - Produção de Cimento (t),Pará - Consumo de Cimento (t),Pará - Preço de Cimento,Pará - IDH Longevidade,Pará- custo m2 (R$),Pará - IDH Renda,Pará - IDH,Pará - PIB - Estadual,Pará - PIB - Construção Civil,Pará - PIB - Per Capita,Pará - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-8,0.6410010031289852,8.104724478914717,4382400.300849875,3.0494779681396103,1008.410485224229,1353.3248531776785,27.393006486419967,22.954528726402568,78.05735396648036,1.048951744391413,121.76435123026764,150.136,0.3973985403868459,0.765567618554244,17235.656076466654,0.6522924011007789,0.684085763675042,88012561.60081963,4566501.425274178,9.55970799514326,72125455.70761585,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,0.641331501414532,8.103675019003127,4416740.281257,3.147011049923876,1007.8143751114416,1354.2794761726636,27.35682714112793,22.949141944746465,78.16796840555068,1.0489143034198949,121.9645037804748,153.064,0.3979210631504541,0.765611340608505,17325.776757604366,0.652304511188305,0.6842048538724576,88191919.09098583,4568032.478147363,9.56222073319378,72170723.4004695,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.6416619997000788,8.102625559091539,4451080.261664125,3.2952316149368315,1007.459680656106,1307.062313175345,27.07274965514123,22.91879923517668,79.28115709102926,1.014005296826889,122.4825889991206,158.709,0.398402054947393,0.765655062662766,17417.181209283728,0.6523166212758311,0.6843239440698732,88371276.58115202,4569563.531020548,9.564733471244304,72215991.09332314,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.6419924979856256,8.10157609917995,4485420.24207125,3.169909689793294,1007.2577820839324,1243.3243514090725,26.777565569533454,22.918308644360625,80.5663702831802,0.957436685215302,122.87425342832408,148.366,0.3988605320786232,0.7656987847170269,17505.438108708455,0.6523287313633573,0.6844430342672888,88550634.07131822,4571094.583893734,9.567246209294826,72261258.78617677,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.6423229962711725,8.10052663926836,4519760.222478375,3.085583609213205,1007.2776922599984,1190.5785726282213,26.466543160003845,22.917315094493908,81.94327276774716,0.9120083946315158,123.69246956607338,164.83,0.3993193018787951,0.7657425067712879,17594.332799150907,0.6523408414508836,0.6845621244647043,88729991.56148443,4572625.63676692,9.569758947345347,72306526.47903042,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.6426534945567193,8.09947717935677,4554100.2028855,3.056033754691119,1007.5309496765104,1155.790008075567,26.244211884666605,22.925449533193103,82.97046678569536,0.8810935208209896,124.11579870170932,140.059,0.3999612527108701,0.7657862288255488,17683.685881714184,0.6523529515384097,0.68468121466212,88909349.05165063,4574156.689640105,9.57227168539587,72351794.17188406,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.642940958674748,8.205210604954397,4601051.240969144,3.1772401782290527,1007.7120603046172,1151.2976694263095,26.264405413615695,23.04586962184983,83.43357093562462,0.8628549721749855,124.4135731001791,134.612,0.4007334845676167,0.7657916081854849,17772.718702288785,0.6523591050412778,0.6847659015435313,89060334.03297594,4572967.509087175,9.572419270170249,72377434.46044809,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.6432284227927767,8.310944030552022,4648002.2790527865,3.229207156029073,1007.9981597159622,1172.8083985308128,26.35400781764559,23.05086416058412,83.06056048461326,0.8887983725796567,125.34404904364668,130.483,0.4014896239361501,0.7657969875454209,17862.281909582598,0.652365258544146,0.6848505884249428,89211319.01430127,4571778.3285342455,9.572566854944624,72403074.74901211,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.6435158869108054,8.41667745614965,4694953.31713643,3.1415280842627245,1008.3602234231888,1195.0194932488632,26.44203080253143,22.97652862010238,82.33941264693055,0.8947472480776247,126.22694566389043,130.194,0.4022983067839256,0.7658023669053569,17950.781304312717,0.6523714120470141,0.6849352753063542,89362303.99562658,4570589.147981316,9.572714439719,72428715.03757612,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,0.6438033510288341,8.522410881747275,4741904.355220074,3.017167288416167,1008.710227839637,1245.3429999374146,26.60531944978401,22.88642867911297,81.21301013555555,0.9116836996416806,127.14627196785088,152.468,0.403162298964887,0.7658077462652929,18014.89222180879,0.6523775655498821,0.6850199621877657,89513288.9769519,4569399.967428386,9.572862024493377,72454355.32614015,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,0.6440908151468628,8.628144307344902,4788855.393303717,2.835134592313472,1009.0636712560582,1305.9624375191338,26.78887872581625,22.72044351627448,79.64398864901214,0.9421071328025652,127.71077364170014,159.308,0.4040177334319203,0.765813125625229,18099.19004733765,0.6523837190527503,0.6851046490691771,89664273.95827721,4568210.786875457,9.573009609267752,72479995.61470418,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,0.6443782792648916,8.733877732942528,4835806.43138736,2.7204631616426163,1008.8797875999838,1353.4186513176396,26.92563191751088,22.61206289171616,78.5539100304086,0.951119239357707,128.80045092236946,155.651,0.4044872801727768,0.7658185049851649,18159.182775619083,0.6523898725556184,0.6851893359505885,89815258.93960252,4567021.606322527,9.57315719404213,72505635.90326819,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,0.6446657433829204,8.839611158540155,4882757.469471004,2.746920449563917,1008.5993467552968,1392.70987712419,27.09974243265643,22.590658161444907,77.65596828437194,0.9973815463557324,129.2732466039461,186.98,0.4047198776144881,0.765823884345101,18218.371972346133,0.6523960260584866,0.685274022832,89966243.92092785,4565832.425769597,9.573304778816508,72531276.19183221,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,0.6449532075009491,8.945344584137782,4929708.507554647,3.0456363099614845,1008.211261976735,1390.647521532606,27.18667613067046,22.562134108997704,77.11354525494018,1.0207704092503662,129.7476254654293,162.849,0.4047178680669909,0.765829263705037,18291.68756647253,0.6524021795613547,0.6853587097134114,90117228.90225317,4564643.245216668,9.573452363590883,72556916.48039624,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,0.6452406716189778,9.051078009735408,4976659.54563829,3.3088797526186835,1007.8296204309434,1350.4585874543243,27.07066702977662,22.562142647333484,77.61886721758938,1.014742915204763,130.55094018027444,155.414,0.4046691685403274,0.7658346430649731,18367.431535437205,0.6524083330642227,0.6854433965948229,90268213.88357848,4563454.064663738,9.57359994836526,72582556.76896027,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,0.6455281357370065,9.156811435333037,5023610.583721934,3.3423888128760284,1007.7785156528882,1289.279715304158,26.851760292014063,22.57776795062815,78.65341960563042,1.0026543805238748,131.09527373418342,171.352,0.4044665483103026,0.7658400224249091,18428.69450185328,0.6524144865670909,0.6855280834762343,90419198.8649038,4562264.884110808,9.573747533139636,72608197.0575243,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,0.6458155998550352,9.26254486093066,5070561.621805577,3.543148917613812,1007.875730193302,1218.8820503400343,26.56127122788748,22.626255472994824,80.17937399305035,0.9408897214009414,131.65442677320604,176.806,0.4043723904174572,0.7658454017848451,18490.63893376673,0.652420640069959,0.6856127703576458,90570183.84622912,4561075.703557879,9.573895117914011,72633837.3460883,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,0.6461030639730639,9.368278286528287,5117512.65988922,3.2956516481614107,1007.9503303635132,1167.189502466905,26.341668453757197,22.735492472767078,81.66724072010244,0.8677705652770349,131.7985887593698,159.573,0.4045581297301845,0.7658507811447811,18554.20871810171,0.6524267935728272,0.6856974572390572,90721168.82755443,4559886.523004949,9.57404270268839,72659477.63465233,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,0.6465412796950991,9.409030463409136,5165565.361461827,3.142578245483841,1008.143918725616,1153.944517795509,26.259031176384216,22.77481126503332,82.21639392399447,0.8242514738127051,131.4302261736394,145.702,0.4047356898174515,0.7658150226805087,18620.33734974327,0.6524499934771117,0.6858342451365507,90860261.28098968,4556987.387905467,9.574411381277978,72684130.57553253,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,0.6469794954171343,9.449782640289982,5213618.063034434,3.2239509352371347,1008.573736159651,1150.4530887834255,26.25399570885308,22.811936774097216,82.41858264708863,0.7797170410532003,131.42888907423708,167.042,0.4047332259845512,0.7657792642162364,18686.489109276605,0.6524731933813964,0.685971033034044,90999353.7344249,4554088.252805985,9.574780059867566,72708783.51641272,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,0.6474177111391695,9.490534817170827,5261670.76460704,3.037646689907362,1008.8674989167484,1165.474938496444,26.32684267771606,22.79549032402429,82.01535131809563,0.7624335398668102,131.29400335848905,141.187,0.4047559127454434,0.765743505751964,18750.974364591468,0.652496393285681,0.6861078209315375,91138446.18786016,4551189.117706503,9.575148738457154,72733436.45729291,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,0.6478559268612046,9.531286994051676,5309723.466179647,3.049028656101755,1009.3365791913784,1199.3605769327144,26.415554202797743,22.675307605386685,81.07605810603218,0.7944136831901831,131.3626064585711,171.029,0.4047676440605979,0.7657077472876918,18814.009440815425,0.6525195931899656,0.6862446088290309,91277538.6412954,4548289.98260702,9.575517417046742,72758089.39817311,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,0.6482941425832398,9.572039170932523,5357776.167752254,3.306712048094791,1009.6998093603228,1228.9082573060575,26.514345766734955,22.59722758949247,80.27731069527363,0.8362091293838935,131.27820856948097,172.625,0.4048493328513569,0.7656719888234194,18876.83373126159,0.6525427930942502,0.6863813967265244,91416631.09473062,4545390.847507538,9.57588609563633,72782742.3390533,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,0.648732358305275,9.61279134781337,5405828.86932486,3.196040051174502,1009.5050798022004,1277.6787379930724,26.70564897520861,22.51297061944397,79.03021526539324,0.897619801500772,131.22541863833115,183.172,0.4048664366066113,0.7656362303591471,18938.30170240213,0.6525659929985348,0.6865181846240178,91555723.54816586,4542491.7124080565,9.576254774225916,72807395.27993351,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,0.6491705740273102,9.653543524694218,5453881.5708974665,3.368123456525591,1009.298978326031,1322.56011873932,26.95942301873161,22.43678180860018,77.54580514828932,0.9856037195734167,130.83676089458703,183.43,0.4050298713827759,0.7656004718948747,18999.81299428461,0.6525891929028194,0.6866549725215113,91694816.0016011,4539592.577308574,9.576623452815504,72832048.2208137,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,0.6496087897493453,9.694295701575063,5501934.272470074,3.5973169721746854,1008.803015375989,1320.8363238183556,27.029678087674537,22.487163299996272,77.46131816661484,0.9965379336803916,130.31657741834866,182.637,0.4055937760969787,0.7655647134306023,19058.98803342376,0.652612392807104,0.6867917604190048,91833908.45503633,4536693.442209092,9.576992131405092,72856701.1616939,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,0.6500470054713805,9.735047878455912,5549986.97404268,3.417578828496876,1008.3813318011662,1291.38771746796,27.046316703927555,22.627614945275617,78.01236813307882,0.95403882277344,130.08268329434023,168.218,0.4063626069734383,0.76552895496633,19130.34969211395,0.6526355927113886,0.6869285483164982,91973000.90847155,4533794.307109609,9.57736080999468,72881354.1025741,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,0.6504852211934157,9.77580005533676,5598039.675615286,3.676993610918337,1008.1615338367876,1241.812842573318,26.931654783562408,22.78244796724542,79.22472829697247,0.8980348114389012,129.5330041691698,198.949,0.4073250672188677,0.7654931965020576,19187.062518294155,0.6526587926156732,0.6870653362139917,92112093.3619068,4530895.172010127,9.577729488584268,72906007.04345429,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,0.6509234369154508,9.816552232217608,5646092.377187894,3.698822836721516,1008.0651778396044,1175.3153357524754,26.75731090869697,23.00486968166529,81.01504809138241,0.8082896243577287,129.176450977292,169.346,0.4081876087523422,0.7654574380377853,19244.21281236733,0.6526819925199578,0.6872021241114851,92251185.81534204,4527996.036910645,9.578098167173856,72930659.98433448,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,0.651361652637486,9.857304409098454,5694145.0787605,3.520274280843409,1008.2206608541196,1138.3398558349847,26.648067850358647,23.14743052676804,82.15222968329749,0.7677314941472713,128.69183135594662,197.302,0.4092134925660881,0.7654216795735129,19301.789547330933,0.6527051924242424,0.6873389120089786,92390278.26877728,4525096.901811163,9.578466845763444,72955312.92521468,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,0.6517738863363575,9.889550336456477,5722283.786358935,3.4602184201421866,1008.323639121285,1128.1417011421668,26.574662100156026,23.201634211988925,82.75909546543319,0.7640616299963747,128.25263143926924,152.624,0.4101819056243577,0.7653621079038846,19359.757173159847,0.6526684229271885,0.6874523766757076,92499461.46256036,4520398.083516767,9.577860499018438,72966410.10168342,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,0.6521861200352289,9.9217962638145,5750422.4939573705,3.114368054761417,1008.6682836970748,1136.1417301137903,26.636472810916565,23.205754072349112,82.52065188632439,0.7825310224433607,128.05150376688917,175.476,0.4111543223806178,0.7653025362342561,19416.8163256266,0.6526316534301346,0.6875658413424366,92608644.65634346,4515699.265222371,9.577254152273431,72977507.27815217,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,0.6525983537341002,9.954042191172524,5778561.201555805,2.883085562835172,1009.0961083433804,1155.4186586649942,26.60965761415224,23.05827096687076,81.9898664069536,0.8181465370700332,127.30035386328186,170.566,0.412392377450913,0.7652429645646278,19471.014374933624,0.6525948839330807,0.6876793060091656,92717827.85012656,4511000.446927975,9.576647805528427,72988604.4546209,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,0.6530105874329717,9.986288118530547,5806699.90915424,2.793663018470756,1009.2938380410268,1186.0690359096454,26.67931380672695,22.960696457289945,81.23021491995925,0.8473763358285844,126.91925432216156,197.499,0.413769807464525,0.7651833928949994,19525.452804946297,0.6525581144360268,0.6877927706758946,92827011.04390964,4506301.628633578,9.576041458783422,72999701.63108964,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,0.6534228211318431,10.01853404588857,5834838.616752675,2.758706304957645,1009.425215664482,1220.787220409054,26.78821374330313,22.836665282911543,80.16126577905438,0.8839385749106051,126.49987087166646,174.928,0.4152311851890074,0.765123821225371,19604.816898479712,0.652521344938973,0.6879062353426236,92936194.23769274,4501602.810339183,9.575435112038416,73010798.80755839,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,0.6538350548307146,10.050779973246591,5862977.32435111,2.749100924904795,1009.362599314716,1268.5013153945454,26.86590164403833,22.73162328483008,79.33114866490777,0.9232295155856493,126.02235740405644,222.278,0.416884520939152,0.7650642495557427,19667.427446462203,0.6524845754419191,0.6880197000093526,93045377.43147583,4496903.992044786,9.574828765293413,73021895.98402713,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,0.654247288529586,10.083025900604616,5891116.031949545,2.82224980974122,1008.8633032220392,1302.021770367999,26.97217959300824,22.707464450580545,78.73601566437996,0.9358341755988888,125.19399339639408,179.082,0.4187089544241801,0.7650046778861143,19756.154888724308,0.6524478059448653,0.6881331646760818,93154560.62525892,4492205.17375039,9.574222418548404,73032993.16049588,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,0.6546595222284575,10.11527182796264,5919254.73954798,3.0494457750025066,1008.5505021649489,1310.1049873014167,27.03030980518053,22.64938944808596,78.23511623155527,0.9511303800514824,124.42382029886387,211.698,0.420578119257031,0.7649451062164859,19846.83760130345,0.6524110364478114,0.6882466293428108,93263743.819042,4487506.355455995,9.573616071803398,73044090.33696462,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,0.6550717559273289,10.147517755320663,5947393.447146415,3.1041432503150377,1008.3438252236432,1289.62321492792,26.92407506440418,22.623863996003863,78.59543588145172,0.9415510219533282,123.60766684065406,216.306,0.4229426141792767,0.7648855345468575,19942.99372446327,0.6523742669507575,0.6883600940095398,93372927.0128251,4482807.537161598,9.573009725058393,73055187.51343337,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,0.6554839896262002,10.179763682678686,5975532.1547448505,3.2408514244617885,1008.0969536396432,1221.776079089508,26.68400531383542,22.70013716431067,80.02649408377124,0.8703931441050416,122.62616738474344,214.322,0.4255196232739492,0.7648259628772291,20036.570299749517,0.6523374974537036,0.6884735586762688,93482110.2066082,4478108.718867202,9.572403378313387,73066284.6899021,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,0.6558962233250717,10.21200961003671,6003670.862343285,3.3264293346290046,1008.2349220044724,1173.206857836773,26.47922388839292,22.792915933962856,81.36193621332075,0.8147381017154957,121.76853897527964,206.527,0.4282064207221869,0.7647663912076007,20130.22286705352,0.6523007279566497,0.6885870233429978,93591293.4003913,4473409.900572806,9.571797031568382,73077381.86637084,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,0.6563084570239431,10.244255537394732,6031809.56994172,3.246249217357611,1008.4125765796016,1121.9767804445803,26.295817669353617,22.95411448212448,82.90038105454582,0.7525208356347275,120.80474184820828,200.3848822117668,0.4309173192998344,0.7647068195379724,20224.72947793693,0.6522639584595958,0.6887004880097268,93700476.5941744,4468711.08227841,9.571190684823376,73088479.04283959,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,0.6565397657532761,10.268676238805789,6017628.879775145,3.1880428891422268,1008.4970717809904,1080.3242386577188,26.21036768818664,23.114426763551847,84.02708597174667,0.6826017767597202,120.133302989963,173.15447852467506,0.4333124048012557,0.7646214502292082,20323.21398323969,0.6522102359488986,0.6887331302875721,93803302.76649748,4462729.483046441,9.57216369780436,73108519.13067485,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,0.656771074482609,10.293096940216849,6003448.18960857,3.229682486137392,1008.8178015268064,1082.7298042224363,26.295749387923884,23.18634200108517,83.96343753397444,0.6719677492251277,119.87138327484423,182.569229115574,0.435736419392762,0.7645360809204442,20420.089628821243,0.6521565134382014,0.6887657725654175,93906128.9388206,4456747.883814473,9.573136710785343,73128559.21851014,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,0.6570023832119419,10.317517641627903,5989267.499441995,3.1102202348788444,1009.3234586628696,1087.8066463720995,26.36007253916256,23.15439288317791,83.54360592540424,0.6706484054745837,119.60414554715985,177.73241869310027,0.4383487294623173,0.7644507116116801,20515.871884322158,0.6521027909275041,0.6887984148432629,94008955.11114368,4450766.284582505,9.574109723766329,73148599.3063454,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
