,Santa Catarina - IDH,Santa Catarina - value,Santa Catarina - IDH Renda,Santa Catarina - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Santa Catarina - IDH Longevidade,Santa Catarina - IDH Educacao,Santa Catarina - Consumo de Cimento (t),Santa Catarina - Produção de Cimento (t),Santa Catarina - PIB - Estadual,Santa Catarina - PIB - Construção Civil,Santa Catarina - PIB - Per Capita,Santa Catarina - PIB - Preços de Mercado,Santa Catarina- custo m2 (R$),Santa Catarina - Depósito Poupança (R$),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-5,0.803671366188081,0.3471547518251398,0.7840804537649093,8.009379176608096,1.860211435319284,1017.7904999188646,966.0955495072992,19.453473595182448,15.8750432336472,80.67746057697994,2.097702640435736,0.87097043617526,0.7691470577730053,223.331,60.55032359778373,146186243.8183434,6894454.70295978,20.101555415135724,126212287.45402507,17805.806105932188,15172184.688773934,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,0.8037179682608778,0.3486118450727869,0.7838781103893038,8.008288784855171,1.5903436028681202,1018.5179880962322,960.4219453922718,18.79311885473042,15.181528515412296,80.45054452373357,2.1192466270662456,0.8709956855188965,0.7693045879766517,238.782,63.86237864819604,146462407.67322963,6893681.3194523165,20.103731918231816,126266946.156992,17910.034876962614,15241475.918467415,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,0.8037645703336748,0.3503039452973513,0.7836757670136982,8.007198393102247,1.651624850534978,1018.265492689615,1001.8995240450522,18.646882891231478,14.924374070475242,79.8813700111776,2.2118293378825418,0.8710209348625328,0.7694621181802981,255.631,67.08739869334785,146738571.52811587,6892907.935944853,20.10590842132791,126321604.85995892,18014.679504243373,15310767.1481609,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,0.8038111724064717,0.3520319091851254,0.7834734236380928,8.00610800134932,1.7469699851945426,1017.209811503643,1104.1903363284448,18.98848226839696,15.080279766333945,79.01082470876477,2.278450067026258,0.8710461842061692,0.7696196483839444,257.961,70.79785499372906,147014735.3830021,6892134.55243739,20.108084924424,126376263.56292585,18120.83527646526,15380058.377854384,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,0.8038577744792685,0.3535926200408203,0.7832710802624873,8.005017609596395,1.6472486791327674,1015.5677834351088,1160.5059194310804,19.933767685615017,15.971696045197026,78.8301455447955,2.3101371033901885,0.8710714335498057,0.7697771785875908,263.827,74.55375277951607,147290899.23788834,6891361.168929927,20.110261427520093,126430922.26589274,18226.70882289231,15449349.607547866,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,0.8039043765520655,0.3551827392631697,0.7830687368868817,8.00392721784347,1.8931008543671364,1013.9663083452712,1229.6557679745026,21.09537215249509,17.062317776282505,78.58845132302194,2.3128007966284785,0.871096682893442,0.7699347087912372,267.393,78.22900837042111,147567063.09277457,6890587.785422465,20.112437930616185,126485580.96885964,18333.81046346466,15518640.83724135,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,0.8039509786248624,0.3561823727244844,0.7828663935112762,8.002836826090546,1.936277787376461,1012.8460900803668,1257.3823221092969,22.29391648189659,18.373106420671476,79.230580999127,2.28673607085354,0.8711219322370783,0.7700922389948835,260.253,82.01446767980674,147843226.9476608,6889814.401915002,20.11461443371228,126540239.67182656,18439.90198734826,15587932.066934831,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,0.8039975806976593,0.3571916316097417,0.7826640501356706,8.00174643433762,1.9888847675368857,1012.6452000255312,1231.2922567035218,22.982612664982305,19.157498963713035,79.76289001346957,2.227252222961994,0.8711471815807148,0.7702497691985299,228.137,85.27083660920137,148119390.80254704,6889041.0184075385,20.11679093680837,126594898.37479348,18549.70707912643,15657223.296628317,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,0.8040441827704562,0.3582107183168699,0.7824617067600651,8.000656042584696,2.0913529266861923,1012.9698594488432,1231.7007677583547,23.22702043469223,19.40723060184205,79.84217736972153,2.097297406454331,0.8711724309243511,0.7704072994021763,231.765,88.27270697431612,148395554.65743327,6888267.634900075,20.118967439904463,126649557.07776038,18658.954191025336,15726514.5263218,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,0.8040611217483391,0.3592400193253629,0.7822706949681256,7.730621239076671,1.9198614820163475,1014.1254166725485,1186.8589108222054,22.60431427531332,18.683049561561003,79.33128493092438,2.0231548330500364,0.871141627112754,0.7705153306248345,226.547,91.43247805473462,148643205.1192738,6887037.061975124,20.118810072104136,126691167.0752496,18769.488245531866,15836737.923152242,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,0.8040780607262219,0.3604881067516778,0.7820796831761861,7.460586435568647,1.803298495646889,1015.1485716052184,1116.3360032982782,21.38740114829576,17.3412316315747,78.7169155379612,1.8847917537266328,0.8711108233011569,0.7706233618474926,282.09,94.71222638967484,148890855.58111438,6885806.489050173,20.11865270430381,126732777.0727388,18880.468971644365,15946961.319982683,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,0.8040949997041047,0.3617513299485363,0.7818886713842468,7.190551632060622,1.6739524091084768,1016.0626765313488,1048.724514248511,20.122148197371256,16.142421551868303,78.94431472963204,1.8195861874610595,0.8710800194895596,0.7707313930701507,243.255,98.3937309412282,149138506.04295492,6884575.916125222,20.11849533650348,126774387.07022804,18991.302418685445,16057184.716813125,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,0.8041119386819876,0.363030054960255,0.7816976595923073,6.920516828552597,1.6884507478672155,1016.905721380821,964.9767964984858,18.917317178829247,14.936981280520286,78.90754889420705,1.872086415264888,0.8710492156779625,0.7708394242928089,262.534,102.02940447139352,149386156.5047955,6883345.343200271,20.118337968703155,126815997.06771724,19088.11828111287,16167408.113643566,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,0.8041288776598705,0.3645244972943534,0.7815066478003678,6.650482025044573,1.7450890412571665,1017.6476965541992,968.9249979775116,18.09477125465154,14.20637167969573,79.26884697191106,1.8884481210702868,0.8710184118663653,0.7709474555154671,264.38,105.25187508461003,149633806.96663603,6882114.77027532,20.11818060090283,126857607.06520644,19210.2135396084,16277631.510474008,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,0.8041458166377533,0.3658265493971896,0.7813156360084283,6.380447221536548,1.7174008797863236,1017.5357496703108,1014.0624182264904,18.21692179723897,14.396097587747835,79.51021672105186,1.96928119914959,0.8709876080547682,0.7710554867381252,255.091,108.27835265036246,149881457.42847657,6880884.19735037,20.118023233102495,126899217.06269564,19301.848539714592,16387854.90730445,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,0.8041627556156361,0.3669236044520208,0.7811246242164889,6.110412418028523,1.672440273326749,1017.2193524126408,1102.270885509946,18.714906607460733,14.640806683503284,78.34566175720452,2.0107910088070917,0.870956804243171,0.7711635179607833,251.899,111.12692468594734,150129107.89031714,6879653.624425419,20.11786586530217,126940827.06018488,19392.322672333263,16498078.304134892,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,0.804179694593519,0.3682191178126859,0.7809336124245494,5.840377614520499,1.7072873398123884,1016.3386192113494,1206.9376895465143,19.58238098052176,15.370039805588414,77.78056113701828,1.9942196220166533,0.8709260004315739,0.7712715491834414,267.564,113.49692855737638,150376758.35215768,6878423.051500468,20.117708497501845,126982437.05767408,19484.166083692588,16608301.700965334,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,0.8041966335714019,0.3699206033374456,0.7807426006326099,5.570342811012474,1.8341868802986323,1014.9382325863338,1268.4922484269748,20.800943762660925,16.471990474878766,77.34609787642684,1.9917210294739167,0.8708951966199767,0.7713795804060997,277.126,116.39028141090208,150624408.81399825,6877192.4785755165,20.11755112970152,127024047.0551633,19577.693171812607,16718525.097795775,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,0.8042135725492847,0.3716233879803591,0.7805515888406706,5.30030800750445,1.8697913833119784,1014.2367737656608,1339.3521576167363,21.91780845309702,17.46854958111279,76.92256492849774,1.927535040935579,0.8708643928083795,0.7714876116287578,276.719,118.53850591402548,150872059.2758388,6875961.905650565,20.11739376190119,127065657.05265252,19673.971996928583,16828748.494626217,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,0.8042305115271675,0.3733267711674598,0.7803605770487311,5.030273203996424,2.1705414218332777,1013.6780611734912,1393.422968061447,22.781981963047112,18.203722529619217,76.49644152081255,1.8625768151106163,0.8708335889967823,0.7715956428514159,248.84,120.16017260321976,151119709.73767936,6874731.332725614,20.117236394100864,127107267.05014172,19772.05381609073,16938971.891456656,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,0.8042474505050504,0.3750342740868151,0.7801695652567916,4.7602384004884,2.073078362765476,1013.7300334251232,1376.4265942402697,23.088786839711,18.54984899147513,76.64025520595263,1.7660294043954168,0.8708027851851852,0.771703674074074,254.813,121.72516945163754,151367360.1995199,6873500.759800663,20.117079026300537,127148877.04763094,19873.33794331921,17049195.2882871,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,0.8043325022446688,0.3767496493017994,0.7798151570409478,4.795867449164845,1.88131286026074,1014.5151524389596,1343.0434878093013,22.77639345440479,18.277369486165547,76.82033451723666,1.6374359771568598,0.870752804526749,0.7719238384773662,263.264,123.94998855956072,151585648.68446904,6870539.898778913,20.115866707100864,127181646.64979692,19975.80074302221,17220358.220197298,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,0.8044175539842873,0.3786724724707846,0.7794607488251041,4.83149649784129,1.9413849356601995,1015.435986775977,1248.9806342137665,21.68487494610776,17.281906703034053,77.17801739225628,1.5792051448381703,0.8707028238683128,0.7721440028806584,291.302,125.6624422359985,151803937.1694182,6867579.037757162,20.11465438790119,127214416.25196294,20080.38514165882,17391521.1521075,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,0.8045026057239056,0.3806023020607215,0.7791063406092604,4.867125546517736,1.6725290345742496,1016.338155871263,1116.5611122256298,20.367594296990458,16.222760970511136,78.197236372355,1.5310909891771298,0.8706528432098766,0.7723641672839505,246.351,127.07862136064426,152022225.65436733,6864618.176735411,20.11344206870152,127247185.85412896,20185.08326556332,17562684.0840177,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,0.804587657463524,0.3827427606874072,0.7787519323934167,4.902754595194181,1.5986410353088365,1017.844889057373,1077.1643388054551,19.550754066873196,15.589903798033436,78.98794822357172,1.5623088243814809,0.8706028625514404,0.7725843316872427,298.866,128.57760179307124,152240514.1393165,6861657.315713661,20.112229749501843,127279955.45629495,20289.751492615906,17733847.0159279,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,0.8046727092031425,0.3851016996437801,0.7783975241775729,4.938383643870626,1.479523713846086,1018.2767085102852,1056.2477241841373,19.02167111033386,15.003175468802068,78.6729689476206,1.6773127411124946,0.8705528818930042,0.7728044960905349,256.136,129.40909260172143,152458802.62426564,6858696.45469191,20.11101743030217,127312725.05846097,20404.695480099246,17905009.947838098,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,0.8047577609427609,0.3872749619819636,0.7780431159617291,4.974012692547071,1.3426330212478372,1018.1283118712028,1055.2398811310486,19.204019999130114,15.20617866165884,78.7647560617766,1.753522492449175,0.870502901234568,0.7730246604938271,273.433,130.4575503208896,152677091.10921478,6855735.59367016,20.109805111102496,127345494.66062696,20496.6926352653,18076172.8797483,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,0.8048428126823792,0.3896621255877721,0.7776887077458854,5.009641741223516,1.3515455111987007,1017.6645445658032,1152.960371777721,20.01020087626264,15.861455232561584,78.1121518048415,1.8772652673661747,0.8704529205761317,0.7732448248971193,308.092,131.59099539783648,152895379.59416392,6852774.732648409,20.108592791902822,127378264.26279296,20583.331882837178,18247335.8116585,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,0.8049278644219977,0.3918586606163975,0.7773342995300416,5.045270789899961,1.34745494182033,1015.877841852612,1206.882230746785,21.018992268167956,16.656355656936796,77.21315993111024,1.963800903614372,0.8704029399176955,0.7734649893004115,264.483,132.08592887547135,153113668.07911307,6849813.871626658,20.10738047270315,127411033.86495896,20670.21303806925,18418498.7435687,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,0.8050129161616161,0.3944763349138582,0.7769798913141979,5.080899838576406,1.3911671439869522,1014.8113578933236,1268.5856048676458,22.015496737208256,17.53200326189818,76.73274878640652,1.9166450266753163,0.8703529592592593,0.7736851537037037,304.17,132.52371905818765,153331956.56406224,6846853.010604908,20.106168153503475,127443803.46712495,20758.34169552185,18589661.675478894,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,0.8050979679012344,0.397319061355709,0.7766254830983542,5.116528887252851,1.5955190446538516,1014.0136799715328,1336.546922579368,22.953672095226445,18.317119416112757,76.12842593447192,1.7803544889928975,0.8703029786008231,0.7739053181069958,276.773,132.9762944949642,153550245.04901138,6843892.149583157,20.1049558343038,127476573.06929098,20846.20927168628,18760824.6073891,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,0.8051830196408529,0.4004034835726728,0.7762710748825105,5.152157935929297,1.7171701702158848,1013.6310058033952,1301.9538808345153,23.40780099330532,18.827957844206928,76.45256294896744,1.5705877930552918,0.8702529979423869,0.774125482510288,230.627,133.2230344008129,153768533.53396052,6840931.288561407,20.103743515104128,127509342.671457,20938.0216652442,18931987.5392993,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,0.8052680713804713,0.4035302560617121,0.7759166666666667,5.187786984605742,2.019730221158839,1014.1656932217172,1294.8078421407688,23.221204068441978,18.58386444004765,76.20922058877981,1.276802484378393,0.8702030172839507,0.7743456469135802,287.056,134.06755622163297,153986822.01890966,6837970.427539656,20.10253119590445,127542112.273623,21030.37747312415,19103150.4712095,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,0.8052977107650579,0.4067000425463007,0.7759994212962963,5.214787647292401,2.1743993577720917,1014.4889892056505,1234.6344527700385,22.6925839176044,18.169498986234903,76.72477262813577,1.0727043946186172,0.8701002604595336,0.7744661027949246,260.528,135.11764119169482,154161420.2206041,6836039.438443871,20.10109332926289,127558487.14865912,21122.38672377923,19133504.48865595,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,0.8053273501496445,0.4099135124079526,0.776082175925926,5.241788309979061,2.0620313245526165,1015.3465192096172,1141.37606029042,21.65772891717313,17.343903550674124,77.63139358437346,0.9108065353315884,0.8699975036351166,0.7745865586762688,265.596,136.0462620137319,154336018.42229855,6834108.449348087,20.099655462621328,127574862.02369528,21216.023019253666,19163858.5061024,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,0.8053569895342312,0.4133711737478766,0.7761649305555556,5.26878897266572,1.9756728281192013,1016.4326543813204,1091.8469441078946,20.337643735790188,16.127460310584183,78.02858060294912,0.7975620545815049,0.8698947468106997,0.7747070145576131,310.249,136.84547090401878,154510616.62399298,6832177.460252304,20.09821759597977,127591236.8987314,21311.390448796712,19194212.52354885,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,0.8053866289188177,0.4170777011723529,0.7762476851851852,5.29578963535238,1.7301408195897297,1017.1895845725796,1035.3903534561011,19.12342415933865,15.125749223989043,78.87245615028822,0.7626308820708383,0.8697919899862826,0.7748274704389575,314.468,137.2386113697317,154685214.8256874,6830246.471156519,20.09677972933821,127607611.77376756,21407.66346981939,19224566.5409953,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,0.8054162683034043,0.4208337755848447,0.7763304398148149,5.322790298039039,1.6962096972777374,1017.7363670136308,1012.9821983151828,18.4664794217267,14.629413492464932,79.53648774408263,0.7139606260540282,0.8696892331618655,0.7749479263203018,259.332,137.58959693325463,154859813.02738184,6828315.482060734,20.09534186269664,127623986.6488037,21533.139698160343,19254920.55844175,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,0.805445907687991,0.4242278424887323,0.7764131944444445,5.349790960725699,1.5911514377544442,1017.9519878724734,1083.3014516071655,18.341442371429952,14.392896479541038,78.96907031989363,0.7528975135663479,0.8695864763374486,0.7750683822016462,311.726,138.27812245203165,155034411.22907627,6826384.49296495,20.09390399605508,127640361.52383985,21624.71635445732,19285274.5758882,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,0.8054755470725776,0.4276646035722332,0.776495949074074,5.376791623412357,1.512201660035306,1017.3026331843176,1139.1015697151502,19.0003926117492,14.974221590211268,78.6349032082846,0.7813894966983354,0.8694837195130316,0.7751888380829904,290.193,138.42917839550594,155209009.43077073,6824453.503869167,20.09246612941352,127656736.39887598,21747.292840472477,19315628.59333465,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,0.8055051864571642,0.4311491137583599,0.7765787037037037,5.403792286099017,1.5284573248931486,1016.1197238462096,1210.0476902341204,20.17004785917498,16.026019485846707,78.17450778031787,0.7811123095406659,0.8693809626886145,0.7753092939643348,296.088,138.43181447704214,155383607.63246515,6822522.514773382,20.091028262771957,127673111.27391212,21875.020394924297,19345982.6107811,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,0.8055348258417507,0.4344742157164349,0.7766614583333333,5.430792948785676,1.5473288037803492,1015.1822464044736,1314.0309596206994,21.50894345264557,17.262221775735856,77.82596455968788,0.8173336713905235,0.8692782058641975,0.7754297498456791,326.218,138.3313602538283,155558205.83415958,6820591.525677597,20.08959039613039,127689486.14894828,22000.949666582084,19376336.62822755,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,0.8055644652263374,0.4380365343364142,0.7767442129629629,5.457793611472336,1.7205941649188097,1014.2736617115468,1377.3251747430663,22.82168197664631,18.4898844689162,77.57621706135696,0.87168915498577,0.8691754490397805,0.7755502057270234,305.101,137.8652353322554,155732804.03585404,6818660.536581813,20.08815252948883,127705861.0239844,22127.48735014881,19406690.645674,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,0.8055941046109241,0.441432720996742,0.7768269675925926,5.484794274158995,1.837153236054048,1013.7704010659232,1413.634617052427,23.665326873116506,19.34011421451716,77.7046548826612,0.8251965050432172,0.8690726922153635,0.7756706616083677,239.672,137.1764082358344,155907402.23754847,6816729.54748603,20.086714662847267,127722235.89902055,22251.02847980637,19437044.66312045,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,0.8056237439955106,0.4446593730340742,0.7769097222222222,5.511794936845655,1.835005678568559,1014.2860418464146,1393.4714776697313,23.86571555457564,19.58890386085564,77.93736662948854,0.845621871425814,0.8689699353909465,0.7757911174897121,280.25687928492454,137.15832499801604,156082000.4392429,6814798.558390245,20.085276796205704,127738610.77405667,22374.64551375975,19467398.6805669,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
