, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraná - Desemprego,Paraná - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraná - Produção de Cimento (t),Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t)
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,7.229324520308934,0.4586737474774847,1.9030963615352996,912.2025182302334,1339.2535529125448,19.758401912385263,14.804598037920604,73.43529470558501,1.758051965534039,569.5765813683881,237872206.1399541,11020143.05435752,17.94401617163399,191446092.141808,0.7830698085787368,326.322
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,7.218121766119848,0.4617135287437801,1.5939370949019749,912.7851366161912,1342.9743590762143,19.01682630097607,13.882822768160716,72.60190383731891,1.731318744164705,574.2113833530848,237497490.0482776,11019337.947067888,17.941148864041086,191387947.12188435,0.783040034401303,308.878
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,7.206919011930763,0.4656801029267661,1.5845896271850666,913.3066900854956,1296.3834382903271,18.316202381230145,13.235269232411472,72.5286364633489,1.7541837508820046,577.0701229388554,237122773.95660108,11018532.839778252,17.938281556448178,191329802.10196072,0.7830102602238691,321.35
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,7.195716257741678,0.4701078737336126,1.6248747262317629,913.712308172558,1227.0874297184089,17.37875755805992,12.262057038269065,71.90941140130289,1.7692584201239268,581.8295937605901,236748057.86492452,11017727.732488615,17.935414248855274,191271657.0820371,0.7829804860464353,293.106
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,7.184513503552592,0.4757091891504266,1.3928293360318158,914.1838539451688,1175.1774034738237,16.641677988240783,11.629169122438515,71.85884678691745,1.734624383170818,587.8712927572745,236373341.77324805,11016922.625198985,17.932546941262366,191213512.06211343,0.7829507118690014,335.482
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,7.173310749363507,0.4804513297344677,1.5265996561932214,914.34882943661,1158.0211069014283,16.73779831376401,11.750890878844604,72.1724311966301,1.7930814483437345,589.0280460877382,235998625.6815715,11016117.517909348,17.929679633669462,191155367.04218984,0.7829209376915677,346.429
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,7.162107995174422,0.4854952889843221,1.5262518825594658,914.1045546050484,1201.16343218256,16.92543797847315,11.676170393067812,71.4086813836249,1.8487857917087231,595.1018647877785,235623909.589895,11015312.410619712,17.926812326076558,191097222.0222662,0.7828911635141338,403.897
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,7.150905240985337,0.4912462164880647,1.8586578307311832,913.7686940083588,1248.2276620209946,17.36288809997611,12.121132215130716,71.77245478355724,1.8852665324522755,597.9940159683596,235249193.49821848,11014507.30333008,17.92394501848365,191039077.0023426,0.7828613893367,385.013
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,7.139702486796252,0.4964610412444425,2.0705433026644107,912.9302859835918,1261.3272431886055,18.25343731716718,13.089650258436096,72.3169487062723,1.9918578840393348,599.3802304644347,234874477.40654197,11013702.196040444,17.921077710890746,190980931.98241895,0.7828316151592662,385.153
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,7.128499732607167,0.5007985299588018,2.131120550357243,912.2773207386392,1246.191967034458,18.844917812277004,13.991261579218712,73.27365741900111,2.0052996405979995,601.1415687423403,234499761.31486544,11012897.08875081,17.918210403297838,190922786.96249536,0.7828018409818324,437.527
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,7.117296978418081,0.5051227924506808,2.133231775744055,911.7636526462468,1284.660533659034,19.42732128425557,14.682983699809096,73.6655734642635,1.9836790328795264,601.5761398050664,234125045.2231889,11012091.981461177,17.915343095704934,190864641.94257173,0.7827720668043986,380.827
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,7.106094224228996,0.5099976628260404,1.9685013817321024,911.3637472238048,1258.3869551033308,20.079352445757856,15.519077530697611,74.28398846012476,1.9380944643281712,603.3534925649989,233750329.1315124,11011286.87417154,17.912475788112026,190806496.9226481,0.7827422926269647,311.548
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,7.094891470039911,0.5116922103713898,1.7918494536010603,911.6648606063034,1242.694670840522,19.89785427416379,15.42933461413896,74.68964851712671,1.8655560648917069,606.2780104322243,233375613.03983587,11010481.766881904,17.909608480519122,190748351.90272447,0.7827125184495309,318.454
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,7.096720171205964,0.5134428338387678,1.8795006886201275,912.0196570082892,1229.609295455526,19.283786441530108,14.749570784327958,74.30381677482572,1.7889010686694562,609.3089829396986,232921861.64602965,11010132.016500743,17.90596801302187,190675281.77268875,0.7828164011650577,369.143
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,7.098548872372019,0.5152491136147982,1.820054507686216,912.7770836518464,1108.6561022116225,18.27765541153753,14.4980438129966,72.32292419890727,1.7142445794512369,611.6584639927802,232468110.25222343,11009782.266119586,17.902327545524617,190602211.64265305,0.7829202838805844,429.394
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,7.100377573538073,0.5159461698160497,1.631954387357665,913.792613499258,1086.560623490356,16.93432781050018,13.968163036120725,69.4101300724968,1.6808149601721314,612.1429333261707,232014358.8584172,11009432.515738426,17.898687078027365,190529141.51261732,0.7830241665961112,417.032
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,7.102206274704127,0.5161483226812468,1.7562940854448397,914.4021363139708,1042.3212035986337,16.268575054042348,13.863739715451452,65.94638934231156,1.6606119298512088,613.1778672944262,231560607.464611,11009082.765357263,17.895046610530112,190456071.3825816,0.7831280493116379,427.578
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,7.1040349758701815,0.518883582277271,1.5032439677665643,914.6647620058732,1033.8141552344257,16.149569561410967,14.14396783534244,62.376013589838166,1.6886437169836763,612.9392262417576,231106856.0708048,11008733.014976108,17.89140614303286,190383001.2525459,0.7832319320271647,388.003
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,7.105863677036235,0.5212826360939974,1.503578024373787,914.546250755812,1038.3782507211995,16.135222465213793,14.110838655273517,60.81893328637808,1.7480418693208033,614.1030163628491,230653104.67699856,11008383.264594946,17.887765675535604,190309931.1225102,0.7833358147426914,448.292
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,7.107692378202289,0.5245433381254102,1.5034858428670863,913.7147317419908,1050.590229399639,16.84080743241481,14.13122088658106,59.59161945978968,1.8329863067114367,613.7793667020012,230199353.2831924,11008033.514213786,17.884125208038352,190236860.9924745,0.7834396974582183,422.14
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,7.109521079368344,0.5269761482822151,1.5155305006954076,912.7093786310934,1104.8925693821775,17.511495007205344,14.169432482456717,58.68379519085799,1.913630802944926,613.0742202622596,229745601.88938612,11007683.763832629,17.8804847405411,190163790.8624388,0.783543580173745,424.552
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,7.111349780534398,0.5300892849617569,1.645552927189362,911.984235537615,1129.7939971606572,18.182229620301417,13.915927432044471,59.01347827671797,1.8700447286915665,612.7017082357974,229291850.49557996,11007334.013451466,17.876844273043847,190090720.73240304,0.7836474628892718,359.471
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,7.113178481700452,0.5333705572577372,2.065835056163016,911.3881518955158,1245.301749776335,19.29642792136836,13.630940114440325,59.61269898962366,1.8228862607192968,612.8381977111077,228838099.1017737,11006984.263070306,17.873203805546595,190017650.6023673,0.7837513456047985,415.422
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,7.115007182866506,0.5356783621508461,2.351562814925179,911.2342779696752,1222.7380429052405,19.9043289026372,13.302328575563076,60.47285320817137,1.7195968788289704,612.7587339823926,228384347.7079675,11006634.512689147,17.869563338049343,189944580.47233164,0.7838552283203253,364.932
2022-1,,,,,,,,,7.11683588403256,0.5377877739775104,2.3655728080862133,911.464945233098,1178.696799103736,19.92807635876904,12.921313731721126,61.58557578207329,1.571594208665964,612.6396683356215,227930596.31416127,11006284.762307988,17.86592287055209,189871510.3422959,0.783959111035852,349.837
2022-2,,,,,,,,,,0.5411278254197258,2.523768068039408,911.8497278777674,1148.573283546196,19.28789970235965,12.779226060246362,61.953018282838336,1.550790217325901,615.2619470585602,,,,,,368.731
2022-3,,,,,,,,,,0.5446731819519514,2.200442480991447,912.3909932675222,1032.6601890283991,18.205845217557957,12.65755262393294,62.28734961044044,1.4974975852765045,616.786256198679,,,,,,400.287
2022-4,,,,,,,,,,0.5469054928906526,2.0471871951913903,913.0130931487814,1018.43856801073,17.312494245649553,12.565441773700062,62.54656338219315,1.467151603248272,618.2116316368155,,,,,,365.578
2022-5,,,,,,,,,,0.5485962151421429,1.961999306688521,913.5746680430342,1006.5051628806074,16.43986532370366,12.324011524704732,63.92395869219492,1.534419531096948,618.534402559098,,,,,,404.482
2022-6,,,,,,,,,,0.5483214809851706,1.6502258891683483,913.9172788628548,982.0719519698011,15.871452450357516,12.038038416452752,67.10244621099189,1.6249444049024382,617.4281610223535,,,,,,366.06
2022-7,,,,,,,,,,0.5493278687263665,1.5743622767487044,913.8033720175388,1023.9695137115226,16.005829392472762,12.19993001200474,70.5107472614547,1.7438384974142842,619.6761368875857,,,,,,427.076
2022-8,,,,,,,,,,0.5497816772942427,1.499040684184293,913.5748977110272,1069.4166202735762,15.888479741148476,12.181136665095885,73.84392432357143,1.8844244643739965,616.0738406457716,,,,,,412.177
2022-9,,,,,,,,,,0.5468644322264005,1.6125727400413896,912.7551244531522,1115.3505700628218,16.6588751187558,12.964719826472807,76.68204921407528,1.965569562369028,614.4230786930283,,,,,,337.056
2022-10,,,,,,,,,,0.5445410182711545,1.6918335320755151,912.3316495529864,1166.845736303955,17.233304379577778,13.471052902925322,77.17924587989802,1.9837316453045932,613.7721500604957,,,,,,340.018
2022-11,,,,,,,,,,0.5406288454474433,1.7541026528212864,912.137667228738,1202.43990586101,17.395648424957344,13.588936986425685,77.54019262902867,2.01107757168551,614.7611397289054,,,,,,383.477
2022-12,,,,,,,,,,0.5376742413852115,1.8900003655629052,911.7170646097944,1190.1145201482418,17.88018950770445,14.179631730031224,78.25729397376125,1.99950329699032,614.4531453150153,,,,,,383.477
