,Santa Catarina - IDH,Santa Catarina - value, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Santa Catarina - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Santa Catarina - Consumo de Cimento (t),Santa Catarina - Produção de Cimento (t),Santa Catarina - PIB - Estadual,Santa Catarina - PIB - Construção Civil,Santa Catarina - PIB - Per Capita,Santa Catarina - PIB - Preços de Mercado
2017-6,0.806645056421514,0.5266648482205474,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,5.481132049681077,1.6074854882323126,1019.2233764573564,1054.3243576037833,19.855674713794546,15.653053317862144,77.82513703858147,1.93939483827198,231.359,119.4352268551026,159183155.13844073,6745084.338376046,20.04953233327778,127952458.57866985
2017-7,0.8065694728917441,0.5277119444080305,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,5.472039098585217,1.5662664092293894,1018.9464840675042,1107.345078746789,19.96146236609101,15.657425745005982,77.34819136623234,2.0534667023964546,265.999,119.99878070114136,159180551.24928457,6746089.541930981,20.04992804327776,127952796.03000322
2017-8,0.8064938893619741,0.5283370432418019,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,5.462946147489358,1.873645376636102,1017.43608853095,1156.7958009611436,20.388782892222505,15.82246531559566,76.22748539551195,2.180701913237549,277.169,119.90331611015569,159177947.36012843,6747094.745485917,20.05032375327774,127953133.48133662
2017-9,0.8064183058322041,0.5293485542304212,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,5.453853196393498,1.9380381652653929,1016.2599026044912,1220.19631532345,21.150036058483437,16.55985034899713,76.20181876614997,2.24388016059384,245.824,119.41661821654849,159175343.47097227,6748099.949040852,20.050719463277723,127953470.93267
2017-10,0.8063427223024341,0.5305551737726495,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,5.444760245297639,2.0242697287082274,1014.7586773331396,1273.4368441063273,21.86846760746869,17.13538484550848,75.729292755905,2.2285608594816018,244.227,119.34972891941788,159172739.58181614,6749105.152595786,20.0511151732777,127953808.3840034
2017-11,0.8062671387726641,0.5315494023422275,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,5.43566729420178,2.136841631490919,1014.0956027371178,1321.5298516622336,22.552000038264577,17.710628591268218,75.28617711067282,2.1968648525170265,263.751,119.49900953458528,159170135.69265997,6750110.356150722,20.05151088327768,127954145.8353368
2017-12,0.8061915552428942,0.5323234532532307,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,5.42657434310592,2.200756885943863,1013.5059980077378,1295.993856552642,23.248219999219906,18.56816062092139,76.02925826199382,2.125445605235395,211.136,119.29826390600576,159167531.80350384,6751115.559705657,20.05190659327766,127954483.28667018
2018-1,0.8061159717131242,0.533085985680799,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,5.41748139201006,2.2757172215123225,1013.8594295835218,1305.079861074901,23.512577817686605,18.78043011189265,75.88402304404215,2.008307489032115,219.002,119.4432933520605,159164927.91434768,6752120.763260592,20.05230230327764,127954820.73800357
2018-2,0.8060183654382236,0.5338376215842713,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,5.411253948088531,2.062087405401934,1014.6916607037758,1267.7074381309485,23.12135623481451,18.43145040340375,75.98888466738588,1.8990009399510055,234.275,119.78299284097253,159098839.91425124,6752781.881563017,20.05140792687586,127944245.72157048
2018-3,0.8059207591633231,0.5345747775651668,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,5.405026504167002,1.9429666718048064,1015.6063243135252,1167.422452767515,22.17700831051212,17.681195072711095,76.77376692605465,1.8120498594710528,249.92,119.48228052949872,159032751.91415483,6753442.999865443,20.05051355047408,127933670.70513742
2018-4,0.8058231528884225,0.5348771632882637,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,5.398799060245473,1.8723237088826847,1016.9053436628928,1110.9902685776706,20.97467891412222,16.607932329264766,77.25166908543659,1.7868258896460392,246.326,119.60482164423436,158966663.9140584,6754104.118167869,20.04961917407229,127923095.68870434
2018-5,0.8057255466135219,0.535148752232947,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,5.392571616323943,1.6946158771180675,1017.8059933188808,1045.717921006412,19.56795398115014,15.287328447363498,77.4696085352825,1.803023602790578,198.778,119.97119071013005,158900575.91396198,6754765.236470295,20.048724797670516,127912520.67227128
2018-6,0.8056279403386213,0.5353937061210239,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,5.3863441724024135,1.6420004116038889,1017.902023170194,1015.5155971549968,18.99742058188114,14.897690057330095,78.26281614365074,1.8205945566729336,285.97,120.79101557125274,158834487.91386554,6755426.3547727205,20.04783042126873,127901945.6558382
2018-7,0.8055303340637208,0.5349916414300981,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,5.380116728480885,1.569372255855254,1017.6863479172548,1030.6199453341342,19.084829708205746,14.982391593791288,78.22562066577531,1.9198707832573287,262.597,121.0552154984654,158768399.91376913,6756087.473075146,20.046936044866943,127891370.63940512
2018-8,0.8054327277888202,0.5351626783732225,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,5.373889284559356,1.3983292889844077,1017.1657047718209,1085.154967759578,19.64200114781113,15.318196322312996,77.29105588897781,1.96059826677886,277.811,122.26577059571848,158702311.9136727,6756748.591377572,20.046041668465165,127880795.62297206
2018-9,0.8053351215139196,0.5359107901808206,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,5.367661840637826,1.5707625311733515,1016.006761861104,1161.7353397834015,20.831534767625985,16.335672454986273,76.61894698558866,2.028750254107448,235.885,123.26630810331916,158636223.91357625,6757409.7096799975,20.045147292063383,127870220.60653898
2018-10,0.805237515239019,0.537265039951581,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,5.361434396716296,1.877911640478935,1015.2968090166412,1242.068380902594,22.14301472554857,17.354042060181396,75.4305051038174,2.108867606685138,272.671,124.66761231859408,158570135.91347983,6758070.827982424,20.0442529156616,127859645.59010592
2018-11,0.8051399089641185,0.5386265406559985,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,5.355206952794767,2.1800471782223,1014.5680992406265,1301.5205430744252,23.140775109856268,18.17504355867162,74.79241502682932,2.1011307583312875,278.592,126.29122735872808,158504047.9133834,6758731.946284849,20.04335853925982,127849070.57367285
2018-12,0.805042302689218,0.5402005401575346,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,5.348979508873239,2.254533324679715,1014.2769237704762,1317.6407710763556,23.86650305937526,18.88207524271876,74.76895967581068,2.082089445040518,214.658,126.53188775672945,158437959.91328698,6759393.064587276,20.042464162858035,127838495.55723976
2019-1,0.8049446964143173,0.5417882545900886,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,5.342752064951709,2.1713828414914564,1014.2186826914768,1276.6913671228842,24.13161181687554,19.234734038303685,75.20669190344609,2.0375197493264,252.7,127.016798629472,158371871.91319054,6760054.182889701,20.04156978645625,127827920.5408067
2019-2,0.8047851865386682,0.5438031912354966,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,5.335413441434833,1.9511817227420936,1014.448074783274,1183.3437201851773,23.58514796049061,18.873450403841893,75.93297511752515,1.97834486340572,246.146,127.56779539996022,158214267.52308902,6760836.653952901,20.038766221683453,127794491.01716007
2019-3,0.8046256766630191,0.545642911353388,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,5.328074817917957,1.663068535368391,1015.3831577406136,1125.9013672033354,22.95814085071728,18.386560395328804,76.52072803297601,1.8914431936090967,255.873,128.53224015704154,158056663.1329875,6761619.125016101,20.03596265691065,127761061.4935135
2019-4,0.80446616678737,0.5477088631300117,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,5.320736194401081,1.4853465787074482,1016.2108052202184,1038.2486486504074,21.727846787114835,17.320150440171712,77.1841911008967,1.8440083220528416,273.299,129.30528481185124,157899058.742886,6762401.596079301,20.03315909213785,127727631.96986689
2019-5,0.8043066569117209,0.5500064542690385,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,5.313397570884206,1.292864357493406,1017.6539233387638,988.9340311273114,20.507278203754247,16.14940859486766,77.20169482649257,1.873392122252881,270.918,130.3649905933327,157741454.35278448,6763184.0671425015,20.030355527365057,127694202.4462203
2019-6,0.8041471470360717,0.5523370475769115,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,5.30605894736733,1.1086419640586551,1018.4899943817652,991.1115760538208,19.649124382899437,15.252627276534932,76.90527152838807,1.955889272902322,256.605,131.65431979825138,157583849.96268296,6763966.538205701,20.027551962592256,127660772.92257369
2019-7,0.8039876371604227,0.5546977047066332,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,5.298720323850453,1.045257829355077,1018.3985542501116,1013.7033049362154,19.405789465069848,15.05748974957974,77.01572986695437,2.0902376247317176,303.526,133.3343012868871,157426245.57258144,6764749.009268901,20.024748397819454,127627343.3989271
2019-8,0.8038281272847736,0.557085169202523,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,5.291381700333578,1.04941152375882,1017.8508504504908,1090.848638441614,19.93331494236092,15.41735286648954,76.22234113972964,2.2196509506136466,299.284,134.61751599271864,157268641.18247992,6765531.480332102,20.021944833046657,127593913.87528048
2019-9,0.8036686174091244,0.5599167636098846,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,5.284043076816702,1.261440218136389,1016.502446796713,1183.9580096810255,20.8305924641588,16.10264482848775,75.40578216450851,2.2863207985975955,284.55,135.66035680664848,157111036.7923784,6766313.951395301,20.019141268273856,127560484.35163388
2019-10,0.8035091075334753,0.5625814209441594,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,5.276704453299827,1.417095702952489,1015.2175884883518,1276.8261345115611,21.957559102495388,17.031881206877323,74.67442270085137,2.3185041809165825,307.576,137.1309841248138,156953432.40227687,6767096.4224585015,20.01633770350106,127527054.82798728
2019-11,0.8033495976578262,0.5656839974170473,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,5.26936582978295,1.5066092584529542,1014.5635263208924,1334.861351781002,22.757038561796016,17.5478498101048,73.4962151460561,2.3127251355238485,281.317,137.99656076165863,156795828.01217538,6767878.893521702,20.013534138728257,127493625.30434068
2019-12,0.8031900877821772,0.5690336830308192,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,5.262027206266075,1.6498810469732066,1014.358746657729,1397.5308183785796,23.4155518182335,18.079033193242875,73.0502465581222,2.259798329374308,226.233,139.27949037853767,156638223.62207386,6768661.364584901,20.01073057395546,127460195.78069408
2020-1,0.803030577906528,0.572844095883423,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,5.254688582749199,1.4912878517793429,1014.6485464074594,1399.3881681493983,23.46521319037218,17.985598018520232,72.51907941312383,2.187491100028021,270.433,140.57149500042604,156480619.23197234,6769443.835648102,20.00792700918266,127426766.25704747
2020-2,0.8030308095573351,0.5767167103773542,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,5.244662941446659,1.3180255042894458,1015.3438099811568,1372.8834650125357,22.813810471743206,17.204293354131277,71.94600425834862,2.0617472958457848,263.393,141.8445807483519,156212662.34056467,6769087.594620156,20.00661224942161,127377667.208464
2020-3,0.8030310412081421,0.5806530183119069,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,5.234637300144119,1.19190717817112,1015.945578404982,1287.4675050077572,22.01681435433556,16.487841118220445,72.28934441067942,1.97193772214246,221.634,143.44800090972697,155944705.449157,6768731.353592211,20.00529748966057,127328568.15988056
2020-4,0.803031272858949,0.5852668599597994,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,5.224611658841578,1.2029449248048354,1016.5733919264792,1171.0004470284614,20.68306614520728,15.276801006120468,72.69494901941647,1.9092421976070344,271.258,145.2355870399357,155676748.55774933,6768375.112564266,20.003982729899526,127279469.11129709
2020-5,0.8030315045097561,0.5907850170347287,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,5.214586017539038,1.3373921758385527,1017.3089516550028,1098.9629885311297,19.6586145191955,14.575389400150405,73.95582593705889,1.8805509821562123,297.715,146.63811286433778,155408791.66634166,6768018.87153632,20.00266797013849,127230370.0627136
2020-6,0.8030317361605632,0.5962061652959897,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,5.204560376236499,1.4285500915939593,1017.7330617558748,1029.4150535461106,19.22656783677829,14.44588583990429,75.2121637498393,1.925623295766355,292.991,147.90411127564815,155140834.774934,6767662.630508375,20.00135321037744,127181271.01413016
2020-7,0.8030319678113702,0.6015288685444584,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,5.194534734933958,1.4908723867693137,1017.6716036042616,1065.7650563318875,19.141867041387364,14.476635700298448,75.64347665082528,2.00977659839875,327.015,149.34964384104396,154872877.88352633,6767306.38948043,20.0000384506164,127132171.96554668
2020-8,0.8030321994621772,0.6071724854243432,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,5.1845090936314175,1.4673138985595788,1017.3541070262282,1138.3962784234411,19.72122435067269,15.09302625568793,75.82824135085757,2.067678402198488,329.107,150.4417954398721,154604920.99211866,6766950.148452484,19.998723690855357,127083072.91696322
2020-9,0.8030324311129843,0.6129277876090601,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,5.174483452328878,1.478037244720419,1016.2586568718872,1167.542199558428,20.640844495568818,16.04319365594137,76.05271851442636,2.0985295543704265,325.22,150.33075513056912,154336964.100711,6766593.907424539,19.99740893109431,127033973.86837976
2020-10,0.8030326627637914,0.6179689508218813,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,5.164457811026338,1.607502106486883,1015.2577242233298,1215.8738428221366,21.647153091473864,17.05741159279459,76.205113434713,2.0838205662242597,355.846,150.60733568214565,154069007.20930332,6766237.666396594,19.99609417133327,126984874.8197963
2020-11,0.8030328944145984,0.6232894387988261,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,5.154432169723798,1.866329148513405,1014.4104738717856,1283.544707564365,22.517188332554905,17.80556637796356,75.84164800708756,1.996229250238832,327.741,150.93233003650383,153801050.31789565,6765881.425368648,19.994779411572225,126935775.77121282
2020-12,0.8030331260654053,0.6286907224343941,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,5.144406528421257,2.2401231501904606,1013.6024436490056,1280.4016115698655,23.27121141291596,18.603146034448404,76.16402215306205,1.8968315603275443,254.679,151.14247498911152,153533093.42648798,6765525.184340703,19.99346465181118,126886676.72262935
2021-1,0.8030333577162124,0.6309236579492118,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,5.134380887118717,2.236594094163486,1013.9304148527006,1287.5448748416188,23.383641581855976,18.626380398812696,75.7828156580182,1.780836301577947,270.432,152.23220545205928,153265136.5350803,6765168.943312758,19.992149892050136,126837577.67404588
2021-2,0.803116943759517,0.6332653401047084,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,5.1349330076163096,2.260719878070077,1014.4693706568964,1286.3024235489463,22.695133025182454,17.841321411039555,75.31215714306794,1.655179563310501,303.917,153.27370784088154,152941656.06971058,6764633.600646306,19.990600103218465,126777887.23445654
2021-3,0.8032005298028217,0.63549854638675,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,5.135485128113901,2.199717660863887,1015.5781189504607,1172.4106255829754,21.624401484673463,16.968457334132044,76.04700311940981,1.5596809685792434,357.965,154.2143517600512,152618175.60434088,6764098.257979853,19.989050314386787,126718196.7948672
2021-4,0.8032841158461264,0.6378397504183081,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,5.136037248611493,1.8257273916495973,1017.118787618718,1131.0136037100365,20.119826487244044,15.425953802443225,75.82281683656855,1.4788841098502234,341.342,154.66531761256363,152294695.13897115,6763562.9153134,19.987500525555117,126658506.35527784
2021-5,0.803367701889431,0.640066355820731,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,5.1365893691090845,1.7177567861144871,1018.0661863651176,1062.6528864835784,19.030363782995845,14.58136521033514,76.85774276018121,1.4598149027370462,349.42,155.4437119401381,151971214.67360142,6763027.5726469485,19.985950736723435,126598815.9156885
2021-6,0.8034512879327356,0.6423948734340431,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,5.137141489606677,1.5693828475483431,1018.5397054806292,1029.2973812220928,18.699948079682965,14.432236162717873,77.57163466349643,1.5116848513801628,335.265,155.54895457471818,151647734.20823172,6762492.229980497,19.98440094789176,126539125.47609916
2021-7,0.8035348739760402,0.6448342234171663,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,5.137693610104268,1.4167351580521377,1018.5379259193986,1024.5179701973698,18.66309260093624,14.42880614130233,77.69991664035263,1.5215102908586349,373.269,155.54827813069875,151324253.742862,6761956.887314044,19.98285115906009,126479435.0365098
2021-8,0.8036184600193449,0.647394485420281,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,5.13824573060186,1.4727582455601929,1017.6166565061318,1040.6149958639712,19.321539859369484,15.186479363289882,78.06629444130284,1.531159013081547,378.781,155.19811361788194,151000773.27749223,6761421.544647591,19.98130137022841,126419744.59692046
2021-9,0.8037020460626495,0.6500870804612319,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,5.1387978510994525,1.5145298764435864,1016.3959863419448,1120.020162212076,20.202441357223165,15.78171840510984,76.78925190112513,1.5970921962797626,350.386,154.8365313989581,150677292.81212255,6760886.201981139,19.979751581396737,126360054.15733112
2021-10,0.8037856321059541,0.6526577829564262,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,5.139349971597044,1.3893038531602715,1015.3086238792246,1203.3383733018843,21.27824236819793,16.661647639942075,76.00178529042283,1.6344679767339296,346.978,154.77998539873414,150353812.34675282,6760350.859314688,19.97820179256506,126300363.71774176
2021-11,0.8038692181492588,0.6553613130871812,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,5.139902092094636,1.3869599784724074,1014.2442941385722,1333.4280222579723,22.475439674207884,17.561890769328617,74.81055152724436,1.6698156184949169,363.493,154.64087978485665,150030331.8813831,6759815.516648235,19.976652003733385,126240673.27815242
2021-12,0.8039528041925634,0.6576596544049466,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,5.140454212592228,1.4654982314221303,1013.7347074255414,1346.9126019684602,23.26478263290728,18.295918435629083,74.65323469517968,1.747537171444394,318.085,155.03102029318245,149706851.4160134,6759280.173981782,19.97510221490171,126180982.83856308
2022-1,0.804036390235868,0.6597786995654764,,,,,,,,,5.14100633308982,1.3521536906882436,1013.7848729054816,1311.3019212195436,23.44788463798453,18.548025736455948,74.99118973846755,1.6930705293916204,309.078,155.20478557673323,149383370.95064366,6758744.83131533,19.97355242607004,126121292.39897372
2022-2,,0.661399079658263,,,,,,,,,,1.480227738850415,1014.3100705390328,1240.465159818725,22.717165330903352,17.83947452750939,75.08299406053847,1.6387503103396466,333.499,155.66295918110583,,,,
2022-3,,0.6630485340388268,,,,,,,,,,1.3905384429097882,1015.1605556030444,1100.4365707178408,21.44337982380996,16.87860922539009,76.3543265539569,1.561990980603179,371.777,155.9133808756311,,,,
2022-4,,0.6647286567590011,,,,,,,,,,1.1954633248743327,1015.9936260800148,1035.137543994909,20.359696319591755,15.892755144664704,76.72627592855947,1.4925312329100413,339.517,155.63404029507154,,,,
2022-5,,0.6654846084326949,,,,,,,,,,1.3790192201370683,1016.9496089963972,1002.0918431171996,19.258616165556127,14.928693831244448,77.25769633154752,1.4844844004889657,364.912,156.04008696851554,,,,
2022-6,,0.6648453890723934,,,,,,,,,,1.3227047047805096,1017.5787558113508,1005.848828084524,18.657935690834226,14.397307341609055,77.47058902668911,1.4951025833623195,339.697,155.95912119666693,,,,
2022-7,,0.6642948761673534,,,,,,,,,,1.4049063624213136,1017.4685755031676,1050.9252843717925,18.839524829031756,14.522151440137009,77.22685488940918,1.5753896479653915,380.801,155.76319223392312,,,,
2022-8,,0.6638486997463274,,,,,,,,,,1.4615348708907585,1017.5035785185588,1133.2356013321846,19.03372140052881,14.502846686648414,76.3128310952858,1.6910360882113942,377.545,155.32149363484734,,,,
2022-9,,0.663153160963053,,,,,,,,,,1.6487154248484792,1016.3921640263331,1212.8938064109366,19.945698799687737,15.27701522052333,75.825699809614,1.6710619053514646,370.282,154.790929057341,,,,
2022-10,,0.6617968103822028,,,,,,,,,,1.801405472570244,1015.8098982887744,1255.3463874622746,20.53657671037053,15.826330181540706,75.72551083429641,1.6888061839823072,340.9,155.4283773160119,,,,
2022-11,,0.6600900669184538,,,,,,,,,,1.872772103399793,1015.6283683101024,1312.5833820763226,20.90604436419627,16.017862073656467,75.00260225464929,1.6868044914230118,363.9,155.44808573716105,,,,
2022-12,,0.6571656947199771,,,,,,,,,,2.1470353069422177,1014.9423522799584,1311.303410543675,21.26747647393998,16.496498105489266,75.55243171926358,1.5736977150816691,363.9,155.27775939467378,,,,
