,Roraima - IDH,Roraima - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - Desemprego,Roraima - value
2020-6,0.7278831402314203,5.663,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,2.995097220148866,1002.5492017595806,1199.116742557088,27.27293690347484,21.107963502095533,71.46886699026113,1.569320398114267,7354876.513856381,340720.2541453315,12.085577059270188,5669967.571540744,9.733935593525167,0.518481007443473
2020-7,0.7278019952696058,12.284,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,2.704202193303068,1002.3915827536856,1004.5818500966712,28.070612974977696,20.811718858994315,67.57224889003886,1.6095696203975296,7340267.439981235,340708.98800366523,12.087053063989911,5666169.951371659,9.700997432280428,0.5248761621732921
2020-8,0.7277208503077913,13.513,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,2.210005026087817,1002.1329031564446,837.629844591792,28.971830331367308,20.593999945656915,63.3898733757135,1.6867502945191386,7325658.366106088,340697.7218619989,12.088529068709638,5662372.331202574,9.668059271035688,0.5310122721001223
2020-9,0.7276397053459769,15.571,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,1.866726031045364,1001.754801897062,877.9592696108866,29.88908468939957,20.402715709909444,59.03211714125174,1.7857411148671942,7311049.292230942,340686.4557203326,12.090005073429364,5658574.71103349,9.635121109790948,0.5372477396272103
2020-10,0.7275585603841624,15.077,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,1.3710712724288467,1001.455889413691,864.593859358898,30.11495041041882,20.3707890906251,57.85864140342805,1.9002310687709665,7296440.218355796,340675.18957866635,12.091481078149087,5654777.090864405,9.602182948546208,0.5423876471602995
2020-11,0.727477415422348,14.792,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,1.1806239980182436,1000.9683424263188,844.5955749677875,30.216211778009924,20.23566931981745,56.74036574220558,2.0274684185386005,7281831.144480649,340663.9234370001,12.092957082868812,5650979.4706953205,9.569244787301468,0.5470587443723719
2020-12,0.7273962704605336,13.671,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,1.0335695654368762,1000.5725369865768,845.5906793072154,30.24319129011909,19.930138267507317,55.43763418603753,2.161856721969952,7267222.070605503,340652.6572953338,12.094433087588538,5647181.850526235,9.536306626056728,0.5516231835670611
2021-1,0.7273151254987191,14.119,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.8558170544769309,1000.28100921793,595.6992480393441,30.312023615214976,19.45282794324015,53.5211714959223,2.3047196274393165,7252612.996730357,340641.3911536676,12.095909092308265,5643384.230357151,9.503368464811988,0.5542130391620046
2021-2,0.7275296340252245,12.288,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,0.4385729454188644,999.9174126615465,326.5550717591924,30.68163238333485,19.14551936150927,51.09988163202363,2.4134349668496955,7235049.333636195,340608.8691218932,12.09752262373314,5638730.794031533,9.515076514956274,0.5569184674966557
2021-3,0.72774414255173,11.384,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,0.3325656521903816,999.7672798380077,252.549285586536,30.748121041238416,18.98978365317953,50.29409818771192,2.468573045179852,7217485.670542033,340576.34709011886,12.099136155158014,5634077.357705917,9.52678456510056,0.5589325320962358
2021-4,0.7279586510782354,11.663,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,0.2324222360123109,999.6522431024976,167.82908648358176,30.82025386282689,18.855447279704133,49.55930733080827,2.5123896627812665,7199922.007447872,340543.8250583445,12.10074968658289,5629423.9213803,9.538492615244843,0.5610104461371688
2021-5,0.7281731596047409,10.268,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,0.1433658333745081,999.5624193717216,106.70477768990143,30.89285818391431,18.770107184913275,48.993326735791975,2.542056810687259,7182358.34435371,340511.3030265702,12.102363218007769,5624770.485054683,9.55020066538913,0.5624952896309366
2021-6,0.7283876681312463,12.188,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.1011933887967429,999.5117060446036,75.29759282285988,30.923033298282803,18.716476873970983,48.6923903220446,2.5604313598069117,7164794.681259548,340478.78099479584,12.103976749432643,5620117.048729067,9.561908715533416,0.563995644371968
2021-7,0.7286021766577517,12.214,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.0681402083119374,999.4751955026888,49.97592242804901,30.948020763574856,18.67743304836977,48.463574912663546,2.573553976182205,7147231.018165386,340446.2589630215,12.10559028085752,5615463.61240345,9.573616765677702,0.5655119570035374
2021-8,0.7288166851842572,12.023,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.044671347211884,999.4499029884304,33.13975613440148,30.966273177967423,18.65200244389343,48.30704171007145,2.5822917352394823,7129667.355071224,340413.7369312472,12.107203812282394,5610810.1760778325,9.58532481582199,0.5670443098918876
2021-9,0.7290311937107626,9.427,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.0305721349029377,999.4338292193888,22.630467340758628,30.97676103426073,18.635130338033456,48.20900099211138,2.588039581604085,7112103.691977062,340381.21489947283,12.10881734370727,5606156.739752216,9.597032865966275,0.568592766296968
2021-10,0.7292457022372681,14.426,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.0204833843466798,1000.0084182443582,15.106592271887015,30.98443642511472,18.894937975756665,50.13994537354948,2.634840756146539,7094540.0288829,340348.6928676985,12.110430875132147,5601503.303426599,9.60874091611056,0.570157367037391
2021-11,0.7294602107637735,13.972,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.0136752666373573,1000.670307207454,10.125259392435302,30.989638662477557,19.19743867966908,52.37942686796176,2.686453153284301,7076976.365788739,340316.17083592416,12.112044406557022,5596849.867100982,9.620448966254846,0.5717381607803566
2021-12,0.729674719290279,11.017,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.0092472551267107,1001.3224732479596,233.6957418601183,30.843667833075777,19.546786713351317,54.9611961762318,2.7115388090111336,7059412.702694577,340283.6488041498,12.113657937981898,5592196.430775366,9.632157016399132,0.5733351848007576
2022-1,0.7298892278167844,12.33,,,,,,,,,0.0062008437301068,1001.8701763631522,454.44932516466105,30.248960074176345,19.948451909825295,57.925795488249,2.6146974287994422,7041849.039600415,340251.1267723755,12.115271469406776,5587542.994449749,9.643865066543418,0.5749484517901036
2022-2,,12.686,,,,,,,,,0.0041604807848821,1002.089655633579,667.6517059470959,29.392221517129844,20.09895390040653,59.03805979034894,2.3975532975501643,,,,,,0.5765779333277165
2022-3,,13.264,,,,,,,,,0.0028012256630999,1002.2081935039778,925.8366834872496,28.388741290016675,20.227741789083307,59.98929306497568,2.1219961753024306,,,,,,0.5782235642002249
2022-4,,13.376,,,,,,,,,0.0018803643111555,1002.3699592241156,973.9969703020424,27.47025716020946,20.325021085616445,60.70759262051052,1.861763297383481,,,,,,0.5798852357964905
2022-5,,10.834,,,,,,,,,0.001263152965591,1002.6210252344632,1064.4754789681672,27.06608313921777,20.37881668215804,61.10499221083359,2.0298883820304434,,,,,,0.5813331566858906
2022-6,,9.008,,,,,,,,,0.0008492489914066,1002.4664967493871,1199.5351995853523,26.991797369920565,20.41879707955112,61.40026827090282,2.1932583362588254,,,,,,0.5826774278371006
2022-7,,10.148,,,,,,,,,0.0005703951811647,1002.1912140332936,1302.0334354047648,27.111079318867404,20.446090692475085,61.60183615746384,2.322632526736208,,,,,,0.5829065561114583
2022-8,,9.133,,,,,,,,,0.0003832567340232,1001.8760447894437,1372.952659299633,27.20703586380625,20.463386350597748,61.72958523417146,2.4098387882861845,,,,,,0.5815595543890315
2022-9,,10.622,,,,,,,,,0.2495186410162131,1001.506562175946,1422.3821018574563,27.17847765088264,20.41340936006763,62.77042571215981,2.1975668990720427,,,,,,0.5798490842703866
2022-10,,10.3,,,,,,,,,0.332549979856383,1001.3374121467338,1429.6422352318004,27.14859656544935,20.39807963349832,63.127189571062615,2.079314642099495,,,,,,0.5777176186745928
2022-11,,10.258,,,,,,,,,0.4654558927627032,1001.2891073170482,1422.3809360707285,27.024824704199688,20.36809334840263,63.65769816799491,2.027642559114995,,,,,,0.5759502182972421
2022-12,,10.258,,,,,,,,,0.6980880249605492,1001.2236601948782,1439.9864787178035,26.98266559034797,20.31129343495451,64.55415094344949,2.041772826146901,,,,,,0.5740158859861267
