,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amazonas - Produção de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado
2019-8,53.567,0.7105462273102648,0.6092569400047252,12.496896273334777,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,39.4555437534796,4.186877116371471,1005.031404827382,1272.2995215158924,28.25796523111996,21.64504165870844,69.03276268778852,1.3400963327079414,55244065.11113966,2468740.5104963644,12.384469108565217,44230164.757842906
2019-9,46.239,0.7104350490894753,0.6154352459429143,12.485572359907556,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,39.1804903314884,4.278237103556782,1004.4533108591075,1235.629607253762,28.097838113674523,21.925141520667477,70.7438049693858,1.3342667259839125,55193478.481508,2470216.6214349265,12.384073792153307,44221306.14938644
2019-10,51.066,0.7103238708686859,0.622117399212885,12.474248446480336,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,39.69477619873298,4.001665945970245,1004.233659788592,1197.0458991078976,27.874829283700933,22.1457729311292,72.48871476163932,1.31970809734643,55142891.85187633,2471692.7323734886,12.383678475741398,44212447.54092998
2019-11,51.684,0.7102126926478964,0.6285385938125413,12.462924533053116,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,39.86600350810804,3.672452696252769,1004.1652302111496,1156.6633047862251,27.85199131922871,22.32354384527953,73.33642870474462,1.3381414375497598,55092305.22224467,2473168.84331205,12.383283159329489,44203588.93247351
2019-12,44.907,0.7101015144271069,0.6350792230154559,12.451600619625896,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,40.01914831295662,3.936947248753728,1004.2826545747292,1125.0255876212489,27.772734165405023,22.48762998713992,74.36776399339325,1.348566531892242,55041718.59261301,2474644.9542506123,12.382887842917576,44194730.32401705
2020-1,45.294,0.7099903362063175,0.640990278584594,12.440276706198675,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,40.22074155648509,4.121754971949002,1004.5914554690756,1108.4780514711474,27.684752725790485,22.61795028009732,75.28992711049413,1.3336290745693664,54991131.96298135,2476121.0651891744,12.382492526505668,44185871.715560585
2020-2,39.968,0.7098614751169714,0.6471935415532507,12.424848920328737,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,40.0954557051898,4.086121431442567,1004.868413991787,1086.5106855277272,27.55679248019038,22.818622313052828,76.68626005741196,1.3227337610236416,54910281.04847225,2477024.2148287464,12.383685689064675,44174970.198332585
2020-3,37.103,0.7097326140276253,0.6535159891662219,12.409421134458793,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,40.01185299846638,4.246632308956452,1005.1205724300718,1077.4129281504847,27.486277621411507,22.890974792576003,77.3398552862276,1.28391560088499,54829430.133963145,2477927.3644683184,12.384878851623684,44164068.68110459
2020-4,30.464,0.7096037529382793,0.6600540055433745,12.393993348588848,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,39.95109301846,3.871692212661735,1005.360359466242,1094.1020630345845,27.566313399304903,22.74560968797624,76.50983146170165,1.2592323649653667,54748579.21945405,2478830.5141078904,12.386072014182696,44153167.16387659
2020-5,42.023,0.7094748918489332,0.6671130861232172,12.378565562718906,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,39.93299409313967,3.724126856071824,1005.3815117781772,1130.5082448131,27.911716844215565,22.43706743236857,73.98068569313374,1.2888372385037612,54667728.30494495,2479733.6637474624,12.387265176741703,44142265.64664859
2020-6,46.489,0.7093460307595871,0.6741093362903772,12.363137776848964,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,39.88326860428851,3.6007971126045986,1005.1901679647634,1167.453350532014,28.27026498684896,22.1093920295468,71.3008346958815,1.301735853566205,54586877.390435845,2480636.8133870345,12.388458339300712,44131364.1294206
2020-7,54.682,0.709217169670241,0.6814300827220354,12.34770999097902,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,39.348050236324376,3.4111910263533045,1004.9184281563554,1189.8484846338722,28.4286168685474,21.997281639948675,70.21611926080391,1.3130856874105776,54506026.47592674,2481539.9630266065,12.38965150185972,44120462.6121926
2020-8,62.126,0.7090883085808949,0.6889733594206778,12.332282205109076,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,39.37119982165086,3.698489558179378,1004.6109914766532,1171.9814833883734,28.397066135274823,22.094351007383548,70.72206424080878,1.305065693535623,54425175.56141764,2482443.112666178,12.39084466441873,44109561.0949646
2020-9,67.521,0.7089594474915488,0.6949169769651387,12.316854419239135,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,39.356227148764894,3.6568859105812983,1004.3117466409516,1148.563119994519,28.15234644874412,22.315120780772784,72.52277192887911,1.2892100811208196,54344324.64690854,2483346.26230575,12.392037826977738,44098659.57773661
2020-10,61.319,0.7088305864022028,0.7010758709831079,12.301426633369193,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,39.17667055571247,3.549499152870967,1004.142404833812,1088.9853476650335,27.725246527017926,22.52635712055366,75.0821686201266,1.2732703394350735,54263473.73239944,2484249.411945322,12.393230989536749,44087758.06050861
2020-11,55.832,0.7087017253128567,0.7068423380454704,12.28599884749925,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,38.93439852740071,3.66334536874709,1004.0447952643636,1041.4953151784337,27.42553721336076,22.606518482277128,76.67678980904891,1.271320157510111,54182622.81789034,2485152.561584894,12.394424152095755,44076856.54328061
2020-12,52.499,0.7085728642235106,0.7122246628937505,12.270571061629306,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,38.698295212580135,3.458873208305199,1004.1106522826796,1001.8033980380064,27.03965059317949,22.634832473826187,78.41187669258144,1.2608801270179872,54101771.90338124,2486055.711224466,12.395617314654766,44065955.02605262
2021-1,40.011,0.7084440031341646,0.7134013800987341,12.255143275759364,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,38.65940341718103,3.311807727549908,1004.1781095530548,965.4058568458604,26.830779167832578,22.703428639910108,79.51983443916255,1.2319168360836863,54020920.98887213,2486958.860864038,12.396810477213776,44055053.50882462
2021-2,42.063,0.7085079728548779,0.7145483804723596,12.256908284614545,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,38.8291597677743,3.0782897774761717,1004.41021675565,960.4477806346528,26.824359483647875,22.77396266648484,79.753921107627,1.2148244769259613,53922848.53442431,2488046.532825765,12.398147099273162,44041023.35910699
2021-3,49.387,0.7085719425755913,0.7156643272145295,12.258673293469723,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,38.99377929116993,3.1729399555241584,1004.7852259482828,971.5865173161918,26.839009830650344,22.754116966042854,79.52774456978214,1.3065432062302662,53824776.07997649,2489134.204787492,12.39948372133255,44026993.20938936
2021-4,51.654,0.7086359122963046,0.7171958298938765,12.260438302324904,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,39.195395317093976,3.0918391379633574,1005.2477898513569,1005.2890857041828,27.028540028937268,22.62019754634416,78.07137085638684,1.321092616931867,53726703.62552867,2490221.8767492184,12.400820343391938,44012963.05967173
2021-5,52.7,0.7086998820170181,0.7191759595202138,12.262203311180086,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,39.31983631896853,3.391340531272349,1005.5783410178832,1049.787646998602,27.279123889791453,22.437784476653995,76.30333957651258,1.3522869553121235,53628631.17108085,2491309.548710945,12.402156965451326,43998932.9099541
2021-6,56.166,0.7087638517377314,0.7212750048841958,12.263968320035266,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,39.27164526990103,3.4566533809774023,1005.7096120338398,1111.207377691287,27.47890590172901,22.24232718532639,74.63475611661453,1.3776861009699528,53530558.71663303,2492397.2206726726,12.403493587510711,43984902.76023647
2021-7,54.955,0.7088278214584447,0.7242405403192369,12.265733328890445,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,39.064583493769966,3.4294378385818334,1005.5188398079669,1153.8456141551285,27.749323722430983,22.117752505951128,73.05967609693518,1.3046850091278497,53432486.2621852,2493484.8926343992,12.4048302095701,43970872.61051884
2021-8,52.909,0.7088917911791581,0.7270626427483631,12.267498337745623,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,38.79958566973384,3.56021835983658,1005.0261803419628,1160.1160266891247,27.82190079641191,22.205051383949257,73.15653972320911,1.2931683181000353,53334413.80773738,2494572.564596126,12.406166831629488,43956842.46080121
2021-9,46.937,0.7089557608998714,0.7281843513856631,12.269263346600804,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,38.75100135938354,3.31003133267406,1004.5682007830372,1121.2579802997773,27.65742806571406,22.399127147971463,74.62548767043303,1.263764657177264,53236341.35328956,2495660.236557853,12.407503453688877,43942812.31108358
2021-10,68.771,0.7090197306205849,0.7297467477145967,12.271028355455986,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,39.30655295905735,3.4925869369443667,1004.266081933076,1071.5969279166734,27.48926379728181,22.46945821022337,75.62833987397393,1.2741977944951546,53138268.89884174,2496747.90851958,12.408840075748262,43928782.16136595
2021-11,49.422,0.7090837003412982,0.7307303291939732,12.272793364311166,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,39.00577216219898,3.3448669239691307,1004.113976641425,1006.971721449485,27.11946103257431,22.59966642856466,77.66915554082762,1.2389315855362155,53040196.44439392,2497835.580481306,12.410176697807652,43914752.01164832
2021-12,45.18,0.7091476700620116,0.7321011958041193,12.274558373166348,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,39.12994894101762,3.152783866940695,1004.0826502423208,963.7946057810988,26.84068155530309,22.6367002086198,79.00301105189548,1.2186972417649378,52942123.9899461,2498923.2524430333,12.41151331986704,43900721.86193069
2022-1,42.343,0.709211639782725,0.7334046171539187,12.276323382021529,,,,,,,,,39.20496976238092,3.3759799611613337,1004.1886734241646,945.8737820390512,26.678088223810697,22.60084275030996,79.52823072594977,1.2090677953235454,52844051.53549828,2500010.9244047604,12.412849941926426,43886691.71221306
2022-2,47.687,,0.7356908730317256,,,,,,,,,,39.31006113290312,3.2039834758990966,1004.3976515480834,937.8610305581408,26.61979048443617,22.599853905806203,79.73627964950391,1.18145513799181,,,,
2022-3,55.914,,0.7381669966937904,,,,,,,,,,39.319874855274186,3.2467646947300723,1004.6704830823682,943.7903975813476,26.625945117015075,22.484641884414405,79.19947566729668,1.1755833609049675,,,,
2022-4,41.088,,0.7406766331853467,,,,,,,,,,39.29168990715546,3.1623405511605647,1004.953700753834,984.4834516281396,26.97109413581571,22.299670418744512,76.94902821604062,1.2208547266192884,,,,
2022-5,45.903,,0.7425922350862005,,,,,,,,,,39.28801136952579,2.85922588325958,1005.2246227968334,1038.849688996782,27.372970684432914,22.00444725924284,74.05849570182421,1.277630739845869,,,,
2022-6,56.952,,0.7438203442490774,,,,,,,,,,39.382592938748765,2.655689084311078,1005.092965719722,1097.3626212788636,27.851541678185647,21.751781639994924,71.24982546557094,1.3034867270026955,,,,
2022-7,59.909,,0.74527138932267,,,,,,,,,,39.3551235145224,2.805415395672292,1004.8399294451812,1153.4487270151371,28.317590802899726,21.62499790564109,68.92831885713188,1.3592493558512702,,,,
2022-8,66.077,,0.7462752753889907,,,,,,,,,,39.35206133496104,2.917914212523841,1004.5519444502432,1170.4256715205208,28.464526962713567,21.575907144680595,68.15207888727242,1.376722590134795,,,,
2022-9,58.59,,0.7465816036517516,,,,,,,,,,39.16063000811358,3.286640234189281,1004.1709781119436,1155.0359515863806,28.392698596937997,21.78102737409029,69.31694560961756,1.3612510725877447,,,,
2022-10,58.793,,0.7454055381087281,,,,,,,,,,38.937186780982536,3.7395721315338624,1004.0175922700452,1140.3512265283946,28.254371275478977,21.90218400323234,70.26486860559864,1.3755082719128398,,,,
2022-11,53.509,,0.7427030460023569,,,,,,,,,,38.889598435069175,3.656253388883917,1003.9396406008548,1119.5842259333676,28.142252162725036,22.002385980386308,71.06310926565901,1.363055257894818,,,,
2022-12,53.509,,0.7378455961607266,,,,,,,,,,38.992030368778686,3.947643465678792,1003.8749122887216,1101.450428445664,28.029538170075824,22.153438989964865,72.18945667667042,1.3448293226418615,,,,
2001-1,,,,,,,,,,,,,,2.464760111292409,1004.1617413065816,1323.7003125166373,25.66521994512621,22.845727298701814,85.1530757813804,1.2745521096775607,,,,
2001-2,,,,,,,,,,,,,,3.0955695470000872,1004.0783741854506,1352.8079871343743,25.857772297648047,22.99511956389518,84.9833385093552,1.251745197659501,,,,
2001-3,,,,,,,,,,,,,,3.0679083775847946,1004.5838351518344,1314.3787294411632,25.883025069591127,22.93220074310223,84.56320800528236,1.1529977082896656,,,,
2001-4,,,,,,,,,,,,,,2.855248679559243,1004.7603048154318,1332.8930532439156,25.98024008333597,22.868103500998977,83.91393672847377,1.124935439358562,,,,
2001-5,,,,,,,,,,,,,,3.0062451159525745,1005.0479458645714,1393.9600233507829,26.323439324790417,22.71667708545413,81.83246857908259,1.1034323410385412,,,,
2001-6,,,,,,,,,,,,,,2.7643659419123527,1005.117530093181,1441.580969670987,26.52904792723421,22.5355414216113,80.17580308469137,1.1153918715059,,,,
2001-7,,,,,,,,,,,,,,3.198456152965327,1004.6744466660136,1522.6894487203754,27.13938138679432,22.51197346462996,77.56250990160261,1.1682966367939027,,,,
2001-8,,,,,,,,,,,,,,3.358741203278746,1004.2070108356533,1579.3716000445986,27.47773878660035,22.65203350491706,76.68797263529957,1.1911190307042478,,,,
2001-9,,,,,,,,,,,,,,3.539732707817405,1003.5297344029505,1568.498501241275,27.5178691244626,22.928733807543864,77.6569616940218,1.1943619064936637,,,,
2001-10,,,,,,,,,,,,,,3.801268619430215,1003.280924240342,1571.8504336525036,27.55236022227454,23.080688198570584,78.10975521783296,1.2301671495871531,,,,
2001-11,,,,,,,,,,,,,,3.024813257496659,1003.166653365463,1541.2186964342277,27.31840958273884,23.290516932780665,79.83723708530884,1.2588077068773296,,,,
2001-12,,,,,,,,,,,,,,3.046514689749544,1003.294234973954,1507.8664055483043,27.14088068428557,23.33898211525581,80.6745535413396,1.3365762609844258,,,,
2002-1,,,,,,,,,,,,,,2.9481202092336574,1003.478420539397,1476.9526380941957,26.95263611193053,23.29523526571748,81.27174472178082,1.3748671877140346,,,,
2002-2,,,,,,,,,,,,,,2.734128096335508,1003.5698735437164,1418.654666334901,26.806630977887533,23.40461948575536,82.40606119469501,1.3377237215785505,,,,
2002-3,,,,,,,,,,,,,,3.0285314693024703,1003.9870340671584,1407.3717489066748,26.676865148242733,23.383314461331818,82.9198469039469,1.2627167892507871,,,,
2002-4,,,,,,,,,,,,,,3.1139629801661246,1004.589648349913,1377.8357447160313,27.01845167246692,23.47512957559921,81.75337550122825,1.236157976011621,,,,
2002-5,,,,,,,,,,,,,,3.010143910605625,1005.061058983954,1449.1472559798306,27.397929647216223,23.55464150999915,80.34761819802256,1.274356054227047,,,,
2002-6,,,,,,,,,,,,,,3.231229426400822,1005.2428581968708,1537.3263137134447,27.769073632747567,23.42454064966326,78.19264861478055,1.307106525711394,,,,
2002-7,,,,,,,,,,,,,,3.1699880908363096,1004.959006236562,1579.2068068422104,28.103065847715214,23.372708250472645,76.47438797459634,1.3450764223278175,,,,
2002-8,,,,,,,,,,,,,,3.151933032928073,1004.401765830824,1659.9423629213052,27.95680861746963,23.28219660514785,76.85050931134556,1.3127711077583122,,,,
2002-9,,,,,,,,,,,,,,3.266602814790329,1004.0688228206492,1622.9400441010114,27.80148023262834,23.272894096760968,77.56903561510576,1.286433528708401,,,,
2002-10,,,,,,,,,,,,,,2.96276840155914,1003.9251687013628,1612.3102088430253,27.732215417659948,23.353607735644864,78.11802408059,1.3269787073239492,,,,
2002-11,,,,,,,,,,,,,,2.9130276181490022,1003.9941319479254,1578.4561470170008,27.57662164599745,23.466263732429404,79.329993491387,1.3843512139143554,,,,
2002-12,,,,,,,,,,,,,,3.006016494027221,1004.1022523465977,1440.80398865098,27.34483806463771,23.505575776494915,80.5252456662574,1.420169972355864,,,,
