, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rondônia - Produção de Cimento (t),Rondônia - IDH,Rondônia - PIB - Estadual,Rondônia - PIB - Construção Civil,Rondônia - PIB - Per Capita,Rondônia - PIB - Preços de Mercado,Rondônia - Consumo de Cimento (t),Rondônia - Desemprego
2014-8,0.6429578345522896,-2885.616364724399,2.799745702635436,0.9327343055875216,0.620784457599235,196027153.17600223,7835688.959893649,0.5571115199932906,3.101274216732052,987.7365271913992,1387.6353376689808,26.212145405536397,21.615670676530137,78.22033278853361,1.2822757862299554,28.820077137029116,0.708739747677391,24752077.893187,1478267.651759684,11.779389548521165,19255827.51023022,64.333,7.501479713493088
2014-9,0.6425793355672005,-2848.963410513361,2.808315116654504,0.8350796030219083,0.6235028742448315,196108502.39253065,7835195.460644195,0.5613727046660177,3.195747230152133,985.0379327999302,1318.6354361007477,26.41209552722918,22.29010054887921,79.98909550707243,1.306278769796582,28.157706383104703,0.7088506069335327,24775647.69909473,1475877.4566713497,11.781129829550558,19259808.31672202,64.333,7.532082458980076
2014-10,0.6392578161601571,-3907.107095676229,2.804908515488413,0.9756249899384358,0.6297128451395438,196189851.609059,7834701.96139474,0.561882595374384,3.17233408370508,985.2736593214408,1276.8830069314758,27.07257277481643,23.14779219932197,80.5533278659226,1.396783170903194,27.50085894300764,0.7089614661896744,24799217.50500246,1473487.2615830156,11.782870110579951,19263789.12321382,64.333,7.562685204467064
2014-11,0.6373515694579686,-3227.51837665533,2.795899184623759,0.9180574682586488,0.6229666635258632,196271200.8255874,7834208.462145286,0.5609901993899514,2.855861949400905,985.18265492322,1206.0211492358712,27.396565607556703,23.612661061261083,81.0390038884109,1.448119643273628,26.84592678998396,0.709072325445816,24822787.31091019,1471097.0664946814,11.784610391609348,19267769.92970562,64.333,7.5932879499540515
2014-12,0.6360469982134822,-1917.4317974494293,2.78399183647624,0.788962224048855,0.620227626267029,196352550.0421158,7833714.962895832,0.5583468086194056,2.935265334709967,985.346358654494,1159.775275102246,27.501171719366056,23.92583070659643,81.86961537682143,1.469660445175924,26.19325333560013,0.7091831847019577,24846357.11681792,1468706.8714063473,11.786350672638743,19271750.73619742,64.333,7.623890695441039
2015-1,0.6307582587964796,-2616.8997576320057,2.7629000308796305,1.042209076805477,0.6247636985731346,196433899.2586442,7833221.463646377,0.5643201849311866,2.788796124776922,986.5565555635688,1143.8054960619193,27.52997983898008,23.981509771626182,81.81333147700575,1.4606286927083545,25.545708272053567,0.7092940439580994,24869926.92272565,1466316.676318013,11.78809095366814,19275731.54268922,56.45800000000008,7.654493440928027
2015-2,0.6147595881948112,-1862.845727482143,2.731373030611945,0.9523099376838796,0.6159498907536554,196510910.34709772,7832032.576236982,0.5578499948925274,2.7843183977306496,984.5812435059926,1132.1394689284102,26.82280066381452,23.57056235876027,83.04959159348923,1.3669269008925016,24.94654954518831,0.709762040032763,24887044.70480565,1464959.6979609868,11.790063815934763,19279118.339063976,48.583,7.653591722011776
2015-3,0.5970521193441455,-1788.67566224678,2.690513480186384,1.0316822290915963,0.6007740589226123,196587921.43555132,7830843.688827586,0.5538281215537108,2.49864344870125,985.2029629350508,1147.99010443152,26.533203857792387,23.241124222121837,82.84277787562057,1.3077577846339732,24.44119074191216,0.7102300361074265,24904162.486885644,1463602.7196039604,11.792036678201386,19282505.135438733,48.583,7.652690003095525
2015-4,0.5743851449816068,-1983.071950652572,2.644962597296267,1.155610329600543,0.5534640279682566,196664932.5240049,7829654.801418191,0.5397104233667973,2.6324907814251963,988.0855802022536,1182.7721852117404,26.473612113687835,22.79656636138166,81.25901197408848,1.277424257749442,23.902375650640018,0.7106980321820902,24921280.26896564,1462245.741246934,11.794009540468007,19285891.93181349,48.583,7.651788284179275
2015-5,0.5670526867581346,-1293.4323802746076,2.593045627781998,0.9786792591641936,0.5257622894811392,196741943.61245853,7828465.914008795,0.5418486420045491,2.484150233084649,991.2146043313844,1218.053251422177,26.7744094278934,22.153432484546936,77.83040591094769,1.3027390107686243,23.490224569335066,0.7111660282567537,24938398.05104564,1460888.7628899077,11.795982402734632,19289278.728188246,48.583,7.650886565263024
2015-6,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0653216299246508,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,2.254943235004099,994.214699144638,1289.9110017608862,27.149553165823765,21.765836870155987,75.01079041917653,1.3128601467929142,23.05813721574201,0.7116340243314173,24955515.833125632,1459531.784532881,11.797955265001256,19292665.524563003,48.583,7.649984846346773
2015-7,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8325167309078593,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,2.551567291709456,996.1117231053817,1342.5299856338404,27.48732940374237,21.59207809622655,73.21194046288693,1.3399874537416678,22.64969511842287,0.7121020204060808,24972633.61520563,1458174.806175855,11.799928127267878,19296052.32093776,48.583,7.649083127430522
2015-8,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.07847370311493,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,2.387423206552574,996.7158167773742,1383.8946945115692,27.834184507061547,21.66773473569346,72.31950533294936,1.3723879490801814,22.332591452335024,0.7125700164807445,24989751.397285625,1456817.8278188289,11.8019009895345,19299439.11731252,48.583,7.6481814085142705
2015-9,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9625157301509716,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,2.669845661408893,996.683683916356,1400.3762682479687,27.62517388089049,21.986665395227448,74.21445348386511,1.347967597717623,22.0398484101661,0.7130380125554081,25006869.17936562,1455460.8494618025,11.803873851801123,19302825.913687278,48.583,7.64727968959802
2015-10,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.138988731876403,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,2.849432146652016,995.7006964618292,1387.5576163799335,27.474897411102276,22.27415574775942,75.85289600565115,1.3708368905020547,21.78006189215185,0.7135060086300716,25023986.96144562,1454103.8711047762,11.805846714067746,19306212.71006203,48.583,7.646377970681769
2015-11,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0384357357644425,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,2.896476631769596,994.1994933336092,1378.538221509664,27.39310029080192,22.585594432339327,77.37195989138847,1.3612787004995526,21.51101697338265,0.7139740047047353,25041104.743525613,1452746.8927477498,11.807819576334367,19309599.506436788,48.583,7.645476251765518
2015-12,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.0724646806663891,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,3.041486569781419,992.467029564633,1341.5171247293313,27.15343119385546,22.88807413298664,79.52059523281424,1.334994404363354,21.240763014319413,0.7144420007793988,25058222.52560561,1451389.9143907237,11.809792438600992,19312986.302811544,48.583,7.644574532849267
2016-1,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.0732914432300884,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,3.141933585729894,990.6196282901166,1337.827994244984,27.05012636298871,23.047714385334213,80.58033719285356,1.3379589993731642,20.938150876096085,0.7149099968540624,25075340.307685606,1450032.936033697,11.811765300867616,19316373.0991863,42.20800000000008,7.643672813933017
2016-2,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.9886443684835264,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,3.425011938412872,990.3160924376294,1335.3115029707828,26.83511490757464,23.05592821527961,81.52450313818356,1.289137733820189,20.6199228038084,0.7149093150120478,25083290.62304054,1450417.7939422824,11.813717769347992,19318651.3627398,35.833,7.613541534769666
2016-3,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.0384598121784336,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,3.323136029838103,991.073727832347,1323.5887516580276,26.466890805208838,22.798415690565555,82.02284128126703,1.261523452318649,20.331835215321085,0.7149086331700331,25091240.938395467,1450802.651850868,11.81567023782837,19320929.6262933,35.833,7.583410255606317
2016-4,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,2.86271485253914,993.0955756647546,1374.3606976308154,26.32386353002583,22.111010567454706,80.14211375823494,1.2391612425795435,20.0501743383745,0.7149079513280184,25099191.2537504,1451187.5097594536,11.817622706308748,19323207.8898468,35.833,7.553278976442967
2016-5,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,2.5078018315414456,995.6157906890886,1384.0461055663416,26.21041219597737,21.49465765389179,78.41834169563455,1.2194805210509103,19.813003701172143,0.7149072694860037,25107141.569105327,1451572.367668039,11.819575174789124,19325486.153400306,35.833,7.523147697279617
2016-6,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,2.410959604292532,997.4787292129784,1414.9228036283105,26.17929651162732,21.01955743032436,76.6558639473134,1.2460281465692775,19.714838402164617,0.7149065876439891,25115091.88446026,1451957.2255766245,11.8215276432695,19327764.4169538,35.833,7.493016418116267
2016-7,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,2.5058101068578567,998.2928455136422,1445.6260139296207,26.43955953881153,20.929835103336494,75.31776913104456,1.2679453558349842,19.601148304656668,0.7149059058019744,25123042.19981519,1452342.0834852098,11.82348011174988,19330042.680507302,35.833,7.462885138952917
2016-8,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,2.72994902790088,997.8004265622033,1422.5783684779658,26.53013515911425,21.33226222597398,76.27225343673524,1.2977975793876044,19.67092540408681,0.7149052239599597,25130992.51517012,1452726.9413937954,11.825432580230256,19332320.944060806,35.833,7.432753859789567
2016-9,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,2.721520407240285,996.9588691677328,1394.3110926147845,26.5119657821123,21.74297224932827,77.67208261019509,1.3339665293496823,19.713750295834345,0.7149045421179451,25138942.83052505,1453111.7993023808,11.827385048710632,19334599.207614303,35.833,7.402622580626217
2016-10,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,2.590880951490929,995.8145461633172,1354.5365289127892,26.47367423140329,22.0395174282848,78.95800171257297,1.3435462445548705,19.74264623574428,0.7149038602759303,25146893.14587998,1453496.657210966,11.82933751719101,19336877.471167807,35.833,7.372491301462867
2016-11,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,2.647031734985722,994.6835400733322,1291.2766694460986,26.252180699996053,22.227256430049408,80.47672171160194,1.367344231949351,19.67309378982345,0.7149031784339157,25154843.461234912,1453881.5151195517,11.831289985671388,19339155.734721307,35.833,7.342360022299518
2016-12,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.801929917144105,993.9037250040057,1230.742374645825,26.11067952534476,22.357093351676163,81.52402542316761,1.371594944220077,19.62539165862484,0.714902496591901,25162793.77658984,1454266.3730281373,11.833242454151764,19341433.998274807,32.773999999999944,7.312228743136168
2017-1,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.7968091247847937,993.3919951797968,1232.6174342239703,26.062561186564352,22.475427856312653,82.20147910715092,1.361762738766334,19.569082528190943,0.7149018147498863,25170744.091944773,1454651.2309367226,11.835194922632144,19343712.261828307,29.715,7.282097463972818
2017-2,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.7260914279356774,993.2136680039632,1230.212519233952,26.132373378315474,22.640052925139976,82.57477925722118,1.3371665543756523,19.45821261505089,0.7148556163767794,25164900.56032221,1455420.7427176377,11.834732847649988,19340430.853294764,29.662,7.271270939835558
2017-3,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.34474159511035,994.0318793069788,1270.054434799588,26.18280552397108,22.437566228293512,81.56721009707154,1.309943042613423,19.33887920831339,0.7148094180036725,25159057.028699644,1456190.254498553,11.834270772667834,19337149.444761217,31.408,7.260444415698298
2017-4,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.121597958233179,995.8599470242488,1391.47611174158,26.674593642672843,21.477217339859266,76.38448413002436,1.3727509751167597,19.15119938109709,0.7147632196305655,25153213.49707708,1456959.7662794683,11.83380869768568,19333868.036227677,29.484,7.249617891561038
2017-5,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,2.3141854189305646,997.3120966232632,1428.1636374586046,27.3833555175412,20.814497662672867,71.47765453989257,1.4644472476280226,19.074052926616623,0.7147170212574586,25147369.96545452,1457729.2780603834,11.833346622703525,19330586.62769413,33.601,7.238791367423778
2017-6,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,2.735878160652471,998.6203386021594,1460.666024139384,27.70911218259188,20.30418344443,68.33868357412982,1.5056687982769787,18.918865750234616,0.7146708228843517,25141526.43383196,1458498.7898412985,11.83288454772137,19327305.219160583,36.905,7.227964843286518
2017-7,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,2.6795293933464563,999.065069675489,1489.0479803903252,28.05766336058079,20.162717132390977,66.49319404890817,1.5825322702842148,18.878758169305893,0.7146246245112449,25135682.902209397,1459268.3016222138,11.832422472739216,19324023.81062704,36.094,7.217138319149258
2017-8,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.8849370598342063,998.1377597130707,1426.1487729852463,27.866873183462783,20.937176747754343,69.77535861881645,1.5548737749562311,18.811820680548404,0.7145784261381379,25129839.370586827,1460037.813403129,11.831960397757062,19320742.402093496,42.556,7.206311795011999
2017-9,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,2.75461430464431,997.2068488194628,1381.3845660659397,27.297460890799435,21.458848923992072,73.58259416870321,1.5188330805639327,18.68972331785888,0.714532227765031,25123995.838964265,1460807.3251840442,11.831498322774909,19317460.99355995,41.193,7.195485270874738
2017-10,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.4889068442694056,995.917451789574,1343.3373750985922,26.98199841747117,21.78057020857877,75.91745774058543,1.5463598136709784,18.54272076495465,0.7144860293919241,25118152.307341702,1461576.8369649593,11.831036247792753,19314179.58502641,37.053,7.184658746737479
2017-11,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.6493166288386467,994.6900092849152,1255.740521618653,26.63211601063238,22.107306653081345,78.46033999059243,1.5640328673784136,18.33663217052205,0.7144398310188171,25112308.775719136,1462346.3487458746,11.830574172810598,19310898.176492862,33.527,7.173832222600219
2017-12,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,2.7531124121705006,993.9606477926184,1226.7758012383522,26.37180667821064,22.265365725578132,80.05898812306837,1.5726857791990945,18.132828399035105,0.7143936326457102,25106465.244096573,1463115.86052679,11.830112097828444,19307616.767959315,25.616,7.163005698462959
2018-1,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.8318533092518163,993.5561527406528,1223.6773567999255,26.23748190846548,22.376871454017724,80.9810254570509,1.539657695696386,17.96611544770277,0.7143474342726033,25100621.71247401,1463885.372307705,11.82965002284629,19304335.35942577,25.221,7.152179174325699
2018-2,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,2.7264868237488664,993.8992198504072,1223.7470215739309,26.140972637593705,22.42897362886538,81.5400297544876,1.5022371166308912,17.832951459368214,0.7142288542292139,25087720.466826573,1465287.3632831555,11.827905714469154,19300895.74464954,23.321,7.139852136823789
2018-3,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,2.3670564291083998,995.2888570958528,1275.1268455141628,25.912251933334375,22.013612823557008,80.81216317793609,1.4477244103929314,17.652258166624534,0.7141102741858245,25074819.22117913,1466689.3542586055,11.82616140609202,19297456.129873306,23.927,7.127525099321879
2018-4,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,3.4408631033427715,996.9485918127048,1356.1514772585083,26.184137934765463,21.206050023041144,76.89794160260838,1.4688126322740636,17.572593328896033,0.7139916941424351,25061917.975531697,1468091.3452340562,11.824417097714884,19294016.515097074,24.561,7.115198061819969
2018-5,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,3.732626407260528,998.7369633783828,1429.7130819865365,26.393614781328544,20.67805078465108,74.03154739093942,1.4924847916725124,17.57288759400872,0.7138731140990459,25049016.729884263,1469493.3362095065,11.82267278933775,19290576.900320843,20.135,7.10287102431806
2018-6,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,4.19081392212333,999.8903622233933,1507.6574982440688,26.723733653884626,20.225334784376734,70.95916306967474,1.5251725035704198,17.569477061209465,0.7137545340556565,25036115.484236825,1470895.327184957,11.820928480960614,19287137.28554461,34.837,7.09054398681615
2018-7,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,4.726316693234307,1000.1511983521336,1523.623561266601,27.19232083043493,20.431273672355516,69.9420178436846,1.5241632765017976,17.825449278740994,0.7136359540122671,25023214.238589387,1472297.3181604072,11.81918417258348,19283697.67076838,34.338,7.07821694931424
2018-8,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,3.7879451983539463,1000.0938225677456,1470.1252627829097,27.102021364626637,21.09347431900288,72.51904119144872,1.5007465128094108,18.179924808824342,0.7135173739688777,25010312.99294195,1473699.3091358575,11.817439864206346,19280258.055992145,39.293,7.06588991181233
2018-9,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,3.6539336913767215,1000.060321311814,1401.9019951824134,26.9795919927578,21.481633048863337,74.46921951727673,1.5059270147024957,18.294496225247563,0.7133987939254883,24997411.74729451,1475101.3001113082,11.81569555582921,19276818.441215917,41.61,7.05356287431042
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,3.3451598543528887,1000.2949852061662,1317.4367745407803,26.700380255197956,21.922271344199626,77.28798846191623,1.5042734092779433,18.623960427888647,0.7132802138820991,24984510.50164708,1476503.2910867585,11.813951247452074,19273378.82643968,43.544,7.041235836808511
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,3.385843901076281,1000.5258523319012,1269.6103248021948,26.46997026738157,22.170551212395917,79.15668812671079,1.4088073288384593,18.611640309360983,0.7131616338387097,24971609.25599964,1477905.282062209,11.81220693907494,19269939.211663447,35.658,7.028908799306601
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,3.384755085175036,1000.8714882403494,1243.416766136319,26.316155108072103,22.362804196654317,80.55908686963865,1.2756533184299106,18.63465146282093,0.7130430537953203,24958708.0103522,1479307.2730376592,11.810462630697806,19266499.596887216,29.693,7.016581761804691
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,3.0339294757082227,1000.9441843863104,1231.6822916505257,26.286661308365343,22.575552788683847,81.554445544144,1.1158369532173908,18.655044520049422,0.7129244737519309,24945806.764704764,1480709.2640131095,11.80871832232067,19263059.982110985,32.559,7.004254724302781
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.685026410586473,1001.007952471953,1225.5069510326227,26.29247795651369,22.66617133605257,81.89915446679713,0.9450042490489864,18.67322741784245,0.712795113704597,24922413.049813543,1482179.6873407585,11.806736111087742,19257993.586597305,24.91,6.989783808627968
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.2094406507618105,1001.3336719930942,1240.5473613638374,26.332382683079043,22.559118485237075,81.35247165370289,0.8766420743851839,18.780860373001463,0.7126657536572631,24899019.33492233,1483650.1106684066,11.804753899854814,19252927.19108362,28.713,6.9753128929531565
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,1.858390764834093,1001.6890415614588,1258.8538212599683,26.299447451858835,22.01694448959683,79.4565957472789,0.8196404680930803,18.87996202942367,0.7125363936099294,24875625.62003112,1485120.5339960551,11.802771688621888,19247860.79556994,32.66,6.960841977278344
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,1.5146898685772934,1002.1488304257016,1291.2824286782882,26.34345082310036,21.167615014202426,76.18599918131609,0.7773266845038931,19.136957185511967,0.7124070335625955,24852231.9051399,1486590.9573237037,11.80078947738896,19242794.40005626,31.635,6.946371061603531
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,1.2152686988773511,1002.1207012393708,1345.8835915485931,26.55800480660147,20.78393492521308,73.84089788861297,0.7533727467117368,19.363751149979223,0.7122776735152616,24828838.190248683,1488061.380651352,11.79880726615603,19237728.004542574,35.142,6.93190014592872
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,1.0572538458536656,1001.6641260523307,1366.5324393010667,26.479184951231662,20.620714257908052,73.27218100153662,0.7357628427583872,19.70599370915768,0.7121483134679277,24805444.47535747,1489531.8039790003,11.796825054923104,19232661.6090289,36.419,6.917429230253907
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.8324896418636611,1001.0574944972634,1382.1555890411046,26.42849844960596,20.871291198695992,74.10317090729079,0.723780324853431,19.90132504670568,0.7120189534205938,24782050.76046625,1491002.227306649,11.794842843690176,19227595.21351522,40.3,6.902958314579094
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.8159194469136707,1000.2440816841378,1404.792046194065,26.283630061380187,21.46751529264054,76.44339282820577,0.716130844903365,19.998192482749705,0.71188959337326,24758657.04557504,1492472.6506342974,11.792860632457248,19222528.81800153,35.493,6.8884873989042825
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.7324106831665631,999.9442837056218,1420.5752528488636,25.998552243702964,21.593253458207432,77.80312412283887,0.7126123354191973,19.946446955502577,0.7117602333259261,24735263.33068382,1493943.073961946,11.79087842122432,19217462.42248785,38.489,6.87401648322947
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.7179223841631028,999.8091719774044,1437.1935376550996,25.982136150937823,21.666411989908795,78.06993757166708,0.7105047010351987,20.003890347146413,0.7116308732785923,24711869.61579261,1495413.4972895945,11.788896209991393,19212396.02697417,35.591,6.859545567554657
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.7401672111909647,999.724384341791,1452.9478028612073,25.966079614005245,21.731795185189192,78.32911363067794,0.7098119703394403,20.063711942587727,0.7115015132312584,24688475.900901392,1496883.9206172428,11.786913998758465,19207329.63146049,27.53,6.8450746518798455
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.7959809881740512,999.5142151881516,1467.824105819954,25.833128824456423,21.86778548942084,79.194766364516,0.7367506644552577,20.1632605863337,0.7113721531839245,24665082.18601017,1498354.3439448914,11.784931787525537,19202263.23594681,36.086,6.830603736205033
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.8821995390253505,999.365833831908,1481.8085038841132,25.760124480945592,21.98890418708197,79.79200810976181,0.768514246130735,20.212426813652694,0.7111628513141058,24621687.891789693,1499748.253924013,11.781890801987725,19192950.57423323,26.368,6.811014062569774
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.9956586876733128,999.2277649232196,1494.8870544064516,25.69514416259966,22.11665601322693,80.37572490576622,0.8095679055684286,20.35147733108707,0.710953549444287,24578293.59756921,1501142.163903135,11.77884981644991,19183637.91251965,28.211,6.791424388934516
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,1.133194258032745,999.1007780936086,1507.0458147397433,25.63797330833603,22.249116355767,80.94254136342443,0.8589469291725891,20.56003282423937,0.7107442475744683,24534899.30334873,1502536.073882257,11.775808830912098,19174325.25080607,32.154,6.771834715299257
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,1.2916420740248211,998.9856429745988,1518.2708422367548,25.588397357072324,22.384360602613924,81.48908209362526,0.9156866033461027,20.720327507817807,0.7105349457046496,24491505.00912825,1503929.983861379,11.772767845374284,19165012.58909249,40.132,6.752245041663999
