,Goiás - Produção de Cimento (t),Goiás - Consumo de Cimento (t),Goiás - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Goiais-03anhão - value,Goiás - PIB - Estadual,Goiás - PIB - Construção Civil,Goiás - PIB - Per Capita,Goiás - PIB - Preços de Mercado,Goiás - Desemprego
2016-4,119.52822690777457,196.58,0.7560999715938076,0.4301790666375651,-3169.352453991868,2.072428815903636,1.00751001790645,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,2.0241987440642437,933.5127767091344,1434.029652604617,23.68669829576393,14.79245200206242,61.9522344056525,1.2137344479179932,0.3657755545112301,112154007.94834748,5569393.329435465,14.182564517973743,87823149.047166,9.279033736779246
2016-5,119.71274424059446,196.58,0.7560414528648729,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.0927592310529022,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,2.1585617784187656,933.9990161266978,1409.3253085892272,23.321825920817407,13.660011057013175,59.46329005379482,1.2288864222999691,0.3662390185872924,112172767.15245327,5567890.862974569,14.182026350427687,87824367.49675994,9.245895120670587
2016-6,120.9984062287292,196.58,0.7559829341359381,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.1886381346457082,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,1.8165287878073288,934.0093105891028,1446.273933001489,23.526385945050908,12.602059302811714,55.50190840775692,1.3003030605376005,0.3667036705626775,112191526.3565591,5566388.3965136735,14.18148818288163,87825585.94635387,9.212756504561929
2016-7,121.5989278393466,196.58,0.7559244154070033,0.423174444733437,-3206.2407436979347,2.0315258061610644,0.9884781197469455,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,1.6753337216141515,933.44984273198,1481.461873430687,24.01466714546615,12.64344943111447,54.19439389142344,1.3175311196522284,0.3671278717611312,112210285.56066492,5564885.930052778,14.180950015335574,87826804.39594778,9.179617888453272
2016-8,122.75691370373042,196.58,0.7558658966780686,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1468452316963866,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,1.35516886930824,932.752549552448,1461.4951935955648,24.356534559222894,13.64687853132211,56.46046531821817,1.314622400458092,0.3675973925065987,112229044.76477076,5563383.463591881,14.180411847789518,87828022.84554172,9.146479272344614
2016-9,123.7329243575239,196.58,0.7558073779491338,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.0968349730129716,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,1.6044902874861346,932.1249821309348,1465.926848038437,24.60179631555425,14.73999093548606,59.24692814401136,1.326428769073615,0.3680641593103047,112247803.96887656,5561880.997130985,14.17987368024346,87829241.29513565,9.113340656235955
2016-10,124.83655611760986,196.58,0.7557488592201991,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.0609160061600742,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,1.9269040805895827,931.6517639333777,1440.8619230183656,24.50352288666046,16.048516498986388,63.75028093787464,1.2807242491972952,0.3685280951962985,112266563.17298236,5560378.53067009,14.179335512697405,87830459.74472958,9.080202040127295
2016-11,125.51857318482416,196.58,0.7556903404912643,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.1479049091605034,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,1.9676010611361876,931.4290312039742,1421.52659436808,24.3635475931598,16.894474346514283,67.04383507815108,1.248768873365353,0.3689891042441904,112285322.3770882,5558876.064209194,14.178797345151349,87831678.19432351,9.04706342401864
2016-12,125.89965768205164,182.38099999999983,0.7556318217623296,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0441767846983232,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,2.298474871919229,931.4004371849144,1440.7658393998177,24.41168143159728,17.400368090722484,68.61593449598072,1.2069828344207172,0.3694348134150359,112304081.581194,5557373.597748298,14.178259177605293,87832896.64391743,9.01392480790998
2017-1,126.5056549500828,168.182,0.7555733030333948,0.3803888051781477,-5075.622232112225,2.0938758344390687,0.7621157752691586,0.3569248836113066,198252845.68338645,7798615.333559711,0.4075350767989002,2.5374772779903165,931.49841053876,1441.9070831407666,24.40372083117537,17.800654304911408,69.97809029331786,1.1461550485691254,0.3700933416797907,112322840.78529982,5555871.1312874025,14.177721010059235,87834115.09351136,8.980786191801322
2017-2,126.94420584155117,146.31,0.7555018886624356,0.3762996326553245,-4201.060854040392,2.101650850838241,0.8016855852337811,0.3681934792243305,198326864.97537887,7796393.517478655,0.3978047684696698,2.885709978035817,931.75470951618,1429.147609743244,24.20204019959301,17.74765709439071,70.4213487726669,1.1103410152996631,0.370906659655878,112302205.85339434,5556007.2929217685,14.176427292952589,87824723.64310268,8.975713026629638
2017-3,128.23916378765583,191.374,0.7554304742914765,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,2.884442090880889,932.377170363502,1414.2229923484806,23.80777723860728,17.058769369030653,69.2255769195025,1.140603872310687,0.3717268102035613,112281570.92148888,5556143.454556135,14.175133575845942,87815332.19269401,8.970639861457956
2017-4,129.10883165016023,164.318,0.7553590599205173,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,2.994144455529445,933.4456015241911,1418.722864990412,23.034869266336816,15.517323622306623,66.23010341011313,1.2588477379385936,0.3723497476484488,112260935.9895834,5556279.616190502,14.173839858739296,87805940.74228533,8.965566696286272
2017-5,130.62390198881363,211.049,0.7552876455495583,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,2.9785003305302564,933.9189124739788,1427.8208857224356,22.718545873305604,13.724587825866925,61.60336206837524,1.2866447222366388,0.3729754242474681,112240301.05767792,5556415.777824868,14.17254614163265,87796549.29187666,8.960493531114588
2017-6,131.57742633080622,198.789,0.7552162311785992,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,2.43332213729288,934.3359696297524,1467.7057328797289,22.78977415439409,11.824742036866343,55.64791875526853,1.4296234648046962,0.3736038512736538,112219666.12577245,5556551.9394592345,14.171252424526005,87787157.84146798,8.955420365942906
2017-7,133.15799540015453,205.551,0.75514481680764,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,2.4799203577131266,933.961218603272,1516.4421407915868,23.450059428077928,10.902046247990851,51.154528264832656,1.4733198121195088,0.3742351907875026,112199031.19386695,5556688.101093601,14.169958707419356,87777766.39105931,8.950347200771223
2017-8,134.80712232331905,230.558,0.7550734024366809,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,2.3336793323724123,932.8710757026388,1512.4152283005728,24.19613818134253,11.593018527850502,51.52305209200457,1.4003763705918464,0.3748696126299177,112178396.26196148,5556824.262727968,14.16866499031271,87768374.94065063,8.945274035599539
2017-9,135.6422746184096,209.621,0.7550019880657217,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,2.163936960278554,932.224476133154,1479.994461728197,24.41755305791309,12.84563228404785,54.954551588467744,1.401896406378381,0.3755072941261537,112157761.330056,5556960.424362334,14.167371273206063,87758983.49024194,8.940200870427857
2017-10,136.78233098093918,210.984,0.7549305736947627,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,2.210664966892496,931.4786585778284,1456.292310658659,24.50418724331084,14.5463764617046,59.974041122754784,1.2785491973149188,0.3761484204578849,112137126.39815052,5557096.5859967,14.166077556099417,87749592.03983328,8.935127705256173
2017-11,137.7894875363682,189.889,0.7548591593238035,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,2.362331633559162,931.0949982033356,1415.5841247636763,24.224526080861114,16.058164555654052,65.51422718167672,1.186841649533969,0.3768013952281052,112116491.46624509,5557232.747631067,14.16478383899277,87740200.5894246,8.93005454008449
2017-12,138.35129821687292,143.721,0.7547877449528444,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,2.2838708204448834,930.9964539778848,1421.685344887099,24.244062165840983,16.86104831999465,68.12942193335032,1.1226686146260592,0.3776708826845323,112095856.5343396,5557368.909265434,14.163490121886124,87730809.13901593,8.924981374912807
2018-1,139.41762448726007,176.275,0.7547163305818853,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,2.477952115646762,931.2494567012232,1429.6885309900797,24.143034153097457,17.229795669727963,69.46405522890703,1.1048558630137204,0.3785085888079808,112075221.60243411,5557505.0708998,14.162196404779476,87721417.68860725,8.919908209741124
2018-2,140.03334486734258,152.632,0.7545929694499298,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,2.4060099436200604,931.7165599661628,1407.856364681615,23.721548381377264,17.045437737848044,69.9534120827813,1.0968820072686951,0.3785923682272503,112029471.5075027,5558965.55937611,14.162189146394056,87715388.52752537,8.922179757992268
2018-3,140.7544104263956,177.876,0.7544696083179744,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,2.254291319233553,932.52441912956,1393.8053863607136,23.30423098893399,16.29679280695966,68.58565391672595,1.0786408905732026,0.3786686220724941,111983721.4125713,5560426.04785242,14.162181888008632,87709359.36644349,8.924451306243414
2018-4,140.83122456465955,181.384,0.754346247186019,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,2.2849762570954235,933.3765324307976,1380.449110798388,22.68888260267846,14.87866567529721,65.64199734906687,1.1099088193951447,0.3787370997923547,111937971.31763989,5561886.53632873,14.16217462962321,87703330.2053616,8.926722854494558
2018-5,141.76902043520818,160.12,0.7542228860540636,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,2.041833281767585,933.87713874342,1390.357331872514,22.578665228092238,13.561056730880324,61.56629117985263,1.1316412949867565,0.3789077435736022,111892221.22270846,5563347.02480504,14.162167371237787,87697301.04427972,8.928994402745703
2018-6,143.35214852081256,236.951,0.7540995249221082,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,2.0459742141658808,933.7689117740676,1421.0305858792635,22.93960703568746,12.656942009454829,57.74491676514853,1.1454433130478616,0.3789622073488329,111846471.12777704,5564807.51328135,14.162160112852366,87691271.88319784,8.931265950996849
2018-7,144.3745106084061,206.557,0.7539761637901528,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,2.002570066859107,933.285865024358,1432.334370217581,23.416803613795103,12.965086083953624,57.276974796234,1.166905359064467,0.3790082999363056,111800721.03284565,5566268.001757659,14.162152854466942,87685242.72211596,8.933537499247993
2018-8,146.05862454246852,224.27,0.7538528026581973,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,1.955649484636345,932.5742956662442,1396.8050817275202,23.9003865436986,13.99819926573301,59.28426932145653,1.1490351770715024,0.380169125001105,111754970.93791424,5567728.490233969,14.16214559608152,87679213.56103408,8.935809047499138
2018-9,147.09380231468768,213.871,0.7537294415262419,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,2.0001154669128387,931.9568964248044,1401.6513648018224,24.201780679415027,15.08088629452149,61.934072650441415,1.1217773138362974,0.3810379358683399,111709220.84298284,5569188.978710279,14.1621383376961,87673184.3999522,8.938080595750284
2018-10,148.58679982401756,211.066,0.7536060803942866,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,1.980856207653579,931.8728098746536,1399.6210403788034,24.361067774448305,16.335065355214578,65.26537679380893,1.1091376242407898,0.381914951716463,111663470.7480514,5570649.467186589,14.162131079310676,87667155.23887032,8.940352144001428
2018-11,149.44413132822996,182.899,0.7534827192623311,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,1.9899605160436011,931.7506793277022,1406.7302820499044,24.378509423249103,16.918655903950782,67.27781226680021,1.0869367694305607,0.383208561033201,111617720.65312,5572109.955662899,14.162123820925254,87661126.07778844,8.942623692252573
2018-12,150.21891822911576,159.002,0.7533593581303757,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,1.987050500565244,931.885937797516,1447.0219792327405,24.535248431643677,17.3526541896972,68.15830944127582,1.0793277291172874,0.3845191621921605,111571970.5581886,5573570.444139209,14.16211656253983,87655096.91670656,8.944895240503719
2019-1,151.53147456681097,178.918,0.7532359969984203,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,2.253297069799087,931.98401193627,1436.337743215188,24.50719607776338,17.8131717231094,69.83609979695568,1.0320947879311102,0.3858596591059793,111526220.46325718,5575030.932615519,14.16210930415441,87649067.75562468,8.947166788754863
2019-2,152.51189945694827,161.936,0.753078693945378,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,2.355867986613524,932.0406237515242,1400.1355663774134,24.254857263951248,17.953861265681162,71.19643349786607,0.9783659342033068,0.3869977472167179,111424758.8903523,5575616.688996677,14.161410986141576,87630854.06054886,8.930353702530685
2019-3,153.74738300011964,173.792,0.7529213908923357,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,2.454894054874258,932.7323972746552,1383.3037607817334,23.78872328201073,17.189793380848993,69.9488102270206,1.001284102866987,0.388142463289388,111323297.3174474,5576202.445377836,14.160712668128744,87612640.36547303,8.913540616306504
2019-4,154.71222420853726,176.627,0.7527640878392934,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,2.231375443278994,933.3172793504984,1369.669160752588,23.17410832207853,15.831869332887576,67.30540250516847,1.0231035233872974,0.3895019664135886,111221835.74454254,5576788.201758994,14.160014350115912,87594426.67039719,8.896727530082325
2019-5,156.39806895462658,207.991,0.7526067847862512,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,1.8184274969533556,934.0036249002012,1372.5456430224235,22.951523716939736,14.171237808631616,62.45883207792389,1.0949386166757131,0.3916887463883874,111120374.17163764,5577373.9581401525,14.159316032103078,87576212.97532137,8.879914443858144
2019-6,157.4330519539289,185.784,0.7524494817332089,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,1.907756425511252,934.1776820279435,1407.8309060054728,23.35641615953256,12.504025471449424,56.38644815771711,1.163672630198397,0.3942175896973857,111018912.59873275,5577959.714521311,14.158617714090246,87557999.28024554,8.863101357633965
2019-7,159.02012594623753,234.176,0.7522921786801666,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,1.7159736599418949,933.6559264320232,1442.8195127960396,24.0554154876578,12.11064452074667,53.14687172794974,1.17775200763079,0.3967852170121558,110917451.02582788,5578545.470902469,14.157919396077414,87539785.58516972,8.846288271409787
2019-8,160.2564959573821,226.996,0.7521348756271243,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,2.0686339321546257,932.9074471876532,1467.50777353343,24.840849281409263,12.73992487272449,52.87056984016478,1.1743639774740744,0.3992454216289853,110815989.452923,5579131.227283628,14.15722107806458,87521571.8900939,8.829475185185606
2019-9,161.1744015417507,218.141,0.751977572574082,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,2.409022799015255,932.02080044838,1472.783617950096,25.241686113199844,13.895493838869864,55.51637108730518,1.132926279400722,0.4017428871187623,110714527.88001812,5579716.983664786,14.156522760051748,87503358.19501807,8.812662098961427
2019-10,162.37307760141076,234.939,0.7518202695210399,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,2.429872319864775,931.4451597875,1442.5709763735006,25.1240749084242,15.621861439745592,60.96354133684695,1.095558393137255,0.4046211645267747,110613066.30711325,5580302.740045945,14.155824442038917,87485144.49994224,8.795849012737246
2019-11,162.83572549162443,199.619,0.7516629664679976,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,2.727671697099561,931.2455934629976,1407.215061205696,24.90723407775558,16.8651662774245,65.76927431715288,1.0325478428809347,0.4075859144057316,110511604.73420836,5580888.496427104,14.155126124026085,87466930.8048664,8.779035926513068
2019-12,163.22634259275213,168.797,0.7515056634149553,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,2.5189903784182426,931.2272590087332,1393.1581780380595,24.777595756291483,17.617834532371404,68.73464863823823,0.987865071989237,0.4108590678583363,110410143.16130348,5581474.252808262,14.15442780601325,87448717.10979058,8.762222840288887
2020-1,163.9644047228721,180.042,0.751348360361913,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,2.422519082214022,931.4687020135146,1381.293968328832,24.5643725307014,18.08520904772569,70.92728467854049,0.964227295815246,0.4139853573516792,110308681.5883986,5582060.00918942,14.153729488000415,87430503.41471475,8.745409754064708
2020-2,164.56609411543562,162.717,0.7512979691525336,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,2.254391252615119,932.0721419935752,1374.2412675965345,23.963312897631937,17.65912045716064,71.34990853534157,0.9279925922039608,0.4173216179342037,110132099.39840937,5583300.4114458095,14.153551372998953,87400977.35055256,8.72861266613792
2020-3,166.1191910388661,153.892,0.7512475779431541,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,1.998897374957887,932.6809674815232,1370.582279731365,23.44599575038931,16.777682740089556,69.84062858512111,0.9434139548603976,0.4219895618057742,109955517.20842011,5584540.813702199,14.153373257997483,87371451.28639036,8.711815578211134
2020-4,167.75679880646751,145.618,0.7511971867337747,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,1.941427480026624,933.3742007963764,1361.095836034175,22.86187316890098,15.38661650862687,66.91298823959133,0.9730468981891498,0.4277716218003309,109778935.01843087,5585781.215958588,14.15319514299602,87341925.22222817,8.695018490284346
2020-5,169.70360644405545,188.003,0.7511467955243952,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,1.8097901380110184,933.8219467822536,1388.6687419139878,22.523340873999643,13.64440878030707,62.20360142112395,1.0543721255636092,0.4340784487800855,109602352.82844163,5587021.618214977,14.153017027994553,87312399.15806597,8.67822140235756
2020-6,170.7706592197462,222.77,0.7510964043150158,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,1.8644441735814328,933.7951107792028,1432.9953437251763,23.142354727254425,12.177478003122149,56.06795386102834,1.1433512038059757,0.4399921366414423,109425770.6384524,5588262.020471366,14.152838912993086,87282873.09390378,8.661424314430771
2020-7,172.15122066258158,252.579,0.7510460131056363,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,2.004987222549971,933.2982487618204,1454.1122717384012,23.822537346069257,11.74036030132291,53.150096079143104,1.185009546077259,0.4469519311168017,109249188.44846316,5589502.422727756,14.15266079799162,87253347.02974159,8.644627226503985
2020-8,172.83099025552397,237.382,0.7509956218962569,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,2.213236582920217,932.7027645746002,1501.953235166019,24.421898101537742,12.161309875394696,52.791745125346345,1.2152182397591755,0.4539099644061996,109072606.25847396,5590742.824984145,14.152482682990152,87223820.96557939,8.627830138577197
2020-9,173.60744669864752,240.479,0.7509452306868775,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,2.1502010190271474,932.0026548275772,1490.7421125108865,24.974226553398022,13.298958572542393,54.921272566963374,1.1591831992371904,0.4598638590879362,108896024.06848472,5591983.227240535,14.152304567988686,87194294.9014172,8.61103305065041
2020-10,174.63025576770792,237.489,0.750894839477498,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,2.9788535012966504,931.473762630699,1464.417068333615,24.939865820932106,14.909291050201505,59.71398937134426,1.0868142165056536,0.4658194901740504,108719441.87849548,5593223.629496924,14.15212645298722,87164768.837255,8.594235962723623
2020-11,173.50189772574242,226.373,0.7508444482681186,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,3.3079095484942904,931.1457117262968,1447.7393411386631,24.69535453875869,16.061310370482385,63.86045377407039,1.0360283026256634,0.4718787664691031,108542859.68850625,5594464.031753313,14.151948337985754,87135242.7730928,8.577438874796835
2020-12,172.8719541828345,191.241,0.7507940570587391,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,3.2545682805977663,931.0373257843224,1404.2073177566658,24.52669380961616,16.799574650118565,66.93780001728288,0.9541074155492424,0.4776271380086114,108366277.498517,5595704.434009702,14.151770222984288,87105716.70893061,8.560641786870049
2021-1,173.74722481067934,206.9,0.7507436658493597,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,3.5430506096209013,931.1199298278104,1401.7048009604966,24.196992511349315,17.03069632735551,68.59356609953538,0.91824277466397,0.4803507862133002,108189695.30852775,5596944.836266091,14.151592107982822,87076190.64476842,8.54384469894326
2021-2,174.42926683311657,197.392,0.7508477845300366,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,3.481492605164952,931.5394091662608,1387.4995009961565,23.72510354392812,16.755739631157848,69.06484203766408,0.8922602184561716,0.4832197630924623,107975516.94016165,5598207.507548521,14.151108003772633,87038459.23661226,8.545167854806767
2021-3,175.27508496810103,203.171,0.7509519032107137,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,2.831367067412422,932.2703965556436,1376.0693030988143,23.21899059001808,15.792876067490171,67.27866337690762,0.8795308776337727,0.4862511061135102,107761338.57179552,5599470.178830951,14.150623899562438,87000727.8284561,8.546491010670271
2021-4,176.08288023334728,226.45,0.7510560218913906,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,2.759753485011084,933.1029243309628,1374.2392432571398,22.532751881227576,14.147237867514074,63.79836428696152,0.9208356118486132,0.4894591005343465,107547160.20342936,5600732.850113381,14.150139795352247,86962996.42029995,8.547814166533778
2021-5,176.60425605739633,260.121,0.7511601405720676,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,2.510193541984336,933.7247256450332,1376.157683159877,22.36582119213184,12.584504298494226,59.29691200549296,0.9686535338017704,0.4926231058674171,107332981.83506323,5601995.521395811,14.149655691142057,86925265.0121438,8.549137322397284
2021-6,176.39303380530717,242.536,0.7512642592527445,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,2.198224110484701,933.7307654799424,1402.163709700646,22.906613677461504,11.366586526956514,54.27315241564363,1.0081818159223144,0.4952639771545437,107118803.46669713,5603258.19267824,14.149171586931864,86887533.60398765,8.550460478260788
2021-7,176.35724846379966,265.352,0.7513683779334215,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,2.2059072348556583,933.3847429145964,1451.9704999849012,23.660476627485423,11.525698901862356,52.36428781851479,1.0732227077720344,0.4976713667881558,106904625.098331,5604520.86396067,14.148687482721671,86849802.19583149,8.551783634124295
2021-8,175.76881848773533,269.361,0.7514724966140985,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,2.340560134329617,932.5218793123609,1440.6523563762269,24.39238085390935,12.839931814603355,54.61830352015501,1.0538402191712328,0.5001922818263059,106690446.72996484,5605783.5352431005,14.148203378511482,86812070.78767534,8.553106789987801
2021-9,175.07522201318756,259.469,0.7515766152947755,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,1.7029281584623472,931.5447829852662,1422.332854658635,24.74826802525391,14.467819309224168,58.91268049536786,1.0015512203069623,0.5030207603768966,106476268.36159872,5607046.20652553,14.14771927430129,86774339.37951918,8.554429945851306
2021-10,174.58694105125485,237.556,0.7516807339754524,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,1.844454599750346,931.023786254076,1408.1652572824962,24.53806017222477,16.1287897118113,64.50834272488301,0.9871196093614002,0.5060027766239487,106262089.9932326,5608308.87780796,14.1472351700911,86736607.97136304,8.555753101714812
2021-11,174.2640938012838,214.586,0.7517848526561295,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,1.666202662557558,930.6898991768325,1390.0319963812233,24.28557169573264,16.996309377660932,68.40692561802449,0.9153735336393628,0.5087023658008203,106047911.62486649,5609571.54909039,14.146751065880908,86698876.56320688,8.557076257578318
