,Paraíba - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraíba - Produção de Cimento (t),Paraíba - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraíba - IDH,Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - Consumo de Cimento (t)
2019-9,11.187534075376648,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,253.90778915253227,0.6038234388677188,0.896240019737873,949.1147756489536,1038.806306376808,22.230225808997943,18.69965032630599,82.33765751967259,4.140643453379027,0.6970064784066666,35447013.03207471,1712283.948263916,7.457539206065133,28300392.244022604,61.329
2019-10,11.186966379187345,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,257.3391045067308,0.6070534225418981,0.8423071296661943,948.6011804598802,1097.7102468740868,22.785585947237173,18.833069094345465,80.59691247287881,4.004234486904455,0.6968922389667143,35410322.264190994,1712427.2188649725,7.455936487656805,28292472.023035582,81.988
2019-11,11.186398682998036,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,258.4308961624455,0.610492975956828,0.7637979438504239,948.265123534212,1149.0089649827369,23.35118924513615,19.11091650612249,79.44922658608468,3.840802103623577,0.6967779995267619,35373631.49630727,1712570.4894660292,7.454333769248477,28284551.802048564,79.341
2019-12,11.185830986808734,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,259.869279817872,0.6139588000083133,1.063464439451496,948.0871760579106,1195.1285502207022,23.68369493620945,19.50668890537154,79.7357433853796,3.546353306765048,0.6966637600868095,35336940.72842355,1712713.7600670855,7.452731050840151,28276631.581061546,76.646
2020-1,11.185263290619428,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,261.5445229605502,0.6176043946867915,1.3210116509257366,948.0555354865328,1285.503155966592,23.8608155898152,19.930975266641017,80.80515759763371,3.289132645779231,0.6965495206468572,35300249.96053983,1712857.0306681425,7.451128332431823,28268711.360074528,80.866
2020-2,11.182065903746995,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,263.08877192757507,0.6213917635866334,1.4659858300663713,948.1911038697564,1196.4955651945525,23.756009686220352,20.20792269217632,82.44608201637747,3.139951430380389,0.696417320045697,35247203.630936526,1712498.5208022562,7.44995947965545,28261508.882518828,75.612
2020-3,11.178868516874564,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,265.21640089487465,0.6255078521079864,1.60980189812064,948.4662350233292,1088.0275563437792,23.32766712197458,20.221500888432512,84.30533448890426,3.0872245416466884,0.6962851194445367,35194157.30133321,1712140.01093637,7.448790626879076,28254306.40496313,63.156
2020-4,11.175671130002131,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,266.8598227938333,0.6296896183140486,1.5346755033273436,948.8738617265302,944.1936132714432,22.755262226853468,19.93716335298654,85.48885518418506,3.2595763463225604,0.6961529188433766,35141110.971729904,1711781.5010704838,7.447621774102703,28247103.92740743,69.426
2020-5,11.1724737431297,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,270.4957146086831,0.6340105900141265,1.3210008324688671,949.2783134781736,694.3993210406818,22.201019708539945,19.418011523027705,85.53154674928889,3.511662261556349,0.6960207182422165,35088064.64212659,1711422.9912045978,7.44645292132633,28239901.44985173,75.47
2020-6,11.169276356257267,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,271.2146963005983,0.6384095951001179,1.3027496910266645,949.533332157512,674.4400109396041,21.79838225141099,18.90023555467519,84.92363310898284,3.7857437115809742,0.6958885176410563,35035018.31252328,1711064.4813387117,7.445284068549957,28232698.97229603,83.819
2020-7,11.166078969384834,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,272.24303630034984,0.6431061583979856,1.2679530057041062,949.509191783952,609.0977085349261,21.79607273841189,18.593959682622817,83.55390976797003,3.917503490593604,0.6957563170398962,34981971.982919976,1710705.9714728254,7.444115215773584,28225496.49474033,101.029
2020-8,11.162881582512403,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,274.3382882337831,0.6479313092883493,1.1854053473134851,949.2911840194976,521.1882935725665,22.062222831972974,18.55466048957034,82.21822760149588,4.00562774725086,0.6956241164387359,34928925.65331666,1710347.461606939,7.44294636299721,28218294.017184623,106.04
2020-9,11.15968419563997,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,276.3060309629008,0.653039029392789,1.154431776263413,948.9544281982122,591.1849066257757,22.400728040082463,18.64242293793972,81.18076419021362,3.972949237526727,0.6954919158375757,34875879.323713355,1709988.9517410533,7.441777510220837,28211091.539628927,103.0
2020-10,11.15648680876754,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,278.819969871222,0.657688659836578,1.0017614016886696,948.4859359019272,654.1937012476099,22.832442441024263,18.79163967113521,79.99382208661063,3.822242167244528,0.6953597152364156,34822832.99411004,1709630.4418751672,7.440608657444463,28203889.062073227,103.842
2020-11,11.153289421895106,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,279.49897022463006,0.660419974773432,1.0050234069758417,948.1439512729612,795.3627886419388,23.12447155588067,18.970380958719492,79.56511524426591,3.53535397402525,0.6952275146352553,34769786.66450673,1709271.9320092811,7.43943980466809,28196686.584517527,95.093
2020-12,11.150092035022675,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,281.1475258220217,0.662476152286252,1.026114461737821,947.9012148744544,889.2965874767339,23.29600887998218,19.12629929507004,79.51878608519414,3.173787725827633,0.6950953140340952,34716740.33490342,1708913.4221433948,7.438270951891717,28189484.106961828,94.341
2021-1,11.146894648150242,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,282.19171919745366,0.6635830473199241,1.3026874679783014,947.7068419777167,815.1409165396609,23.370490244207485,19.417020751106577,80.47805162984318,2.7342768135060527,0.694963113432935,34663694.00530011,1708554.9122775088,7.437102099115344,28182281.629406128,96.375
2021-2,11.143672080256884,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,282.3194688305155,0.6638369251860381,1.4829344536668354,947.8347805569002,698.1220392870102,23.162945613940263,19.557580183422,81.99509594247085,2.385477615506548,0.6949401067165178,34599234.02202012,1708161.623486754,7.435566402555283,28172982.907225456,84.138
2021-3,11.140449512363524,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,283.4301949998184,0.6646408456028219,1.4393026984322153,948.1500648423608,528.6992611678787,22.811698710669862,19.466900877653877,83.00969635967475,2.190354972452855,0.6949171000001008,34534774.03874012,1707768.3346959995,7.434030705995222,28163684.18504478,94.985
2021-4,11.137226944470166,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,283.34524574680296,0.6658900270991842,1.4147803436032869,948.7317553907716,421.5946703819719,22.397446259447065,19.29891078115663,84.05256065387857,2.185713273430037,0.6948940932836836,34470314.055460125,1707375.0459052448,7.432495009435161,28154385.46286411,88.837
2021-5,11.134004376576806,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,284.4280128259564,0.6659968667429423,1.1919609889484342,949.3181875936608,354.68890624294187,21.907977226293884,18.938859484886255,84.55641396555593,2.480887119983438,0.6948710865672664,34405854.07218013,1706981.75711449,7.430959312875101,28145086.74068344,84.853
2021-6,11.130781808683448,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,285.7355804476178,0.6672576110876212,1.0365722748471005,949.6530259517028,324.2913736934167,21.807657881617317,18.68947426988807,83.85149600776829,2.8060576277914526,0.6948480798508493,34341394.088900134,1706588.4683237353,7.42942361631504,28135788.018502764,90.095
2021-7,11.127559240790088,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,286.459952733567,0.6685379816592038,0.9749787836193152,949.6775522699344,313.30191002730123,21.943753047359422,18.6363863161929,83.11266451868384,3.174954090074846,0.6948250731344321,34276934.10562014,1706195.1795329803,7.42788791975498,28126489.29632209,97.783
2021-8,11.12433667289673,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,286.7266261549225,0.6699984631099638,0.8358234587236455,949.255093785186,318.9280537091232,22.36106274721992,18.659238683973303,81.48686138416295,3.3919724914286107,0.6948020664180149,34212474.12234014,1705801.890742226,7.426352223194919,28117190.574141417,93.27
2021-9,11.121114105003372,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,287.3602905369315,0.6713586375741887,0.91747008789528,948.68966717353,316.08068489453314,22.91133072486373,18.900898078005703,80.19543528574583,3.3852035813585664,0.6947790597015978,34148014.13906015,1705408.6019514713,7.424816526634858,28107891.851960745,99.708
2021-10,11.117891537110012,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,287.4906954579912,0.6726123256839492,1.0113204312694084,948.2391060628744,263.5017362347567,23.25929525290559,19.151564228781343,79.8512962988312,3.315230704269587,0.6947560529851806,34083554.15578015,1705015.3131607166,7.423280830074797,28098593.129780076,99.061
2021-11,11.114668969216654,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,287.4730187845505,0.6740115685477913,1.2135213867409085,947.8668743905469,238.13598583638668,23.5346688212204,19.382845679537336,79.64844338877545,3.2018525389943577,0.6947330462687634,34019094.17250016,1704622.024369962,7.421745133514737,28089294.4075994,90.117
2021-12,11.111446401323294,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,288.20531990364924,0.6752961674974874,1.5639499498037772,947.5946780458952,198.74312530531824,23.576329007931168,19.687190969738246,80.76520932799043,2.973130205799705,0.6947100395523463,33954634.18922016,1704228.7355792073,7.420209436954676,28079995.685418725,92.865
2022-1,11.108223833429935,,,,,,,,,289.0171354589111,0.6765915434693391,1.672973555882457,947.5033585545436,172.6106095735927,23.54138892650557,19.868829841624255,81.70413250146011,2.674729810622581,0.6946870328359291,33890174.205940165,1703835.4467884526,7.418673740394615,28070696.963238053,84.652
2022-2,,,,,,,,,,289.78455682911886,0.677790934676536,1.8335629790981165,947.5794153621092,171.0235674092546,23.365904612595887,20.05474489845128,83.30657300352537,2.4571352129126405,,,,,,88.306
2022-3,,,,,,,,,,290.2642727623737,0.6787965260226076,1.8624355875300984,947.7954898092938,161.3635162420017,22.92492610886948,20.05221576192424,85.23352802785472,2.198662272905501,,,,,,92.78
2022-4,,,,,,,,,,290.5585195693394,0.6794051684449478,1.788245664001279,948.3068192931588,174.89945481583715,22.37841233066252,19.81832145420273,86.5945935256848,2.353576992169463,,,,,,85.987
2022-5,,,,,,,,,,291.6026513301159,0.6799089409004431,1.655197629273529,948.879802163652,179.94911859402802,21.807842453427384,19.413223225789725,87.27902190548956,2.582081018616765,,,,,,92.638
2022-6,,,,,,,,,,291.2070251382304,0.6800962728935644,1.530708448086782,949.2079020958746,167.1554678003772,21.44318905229681,18.982011220325017,86.90104609578552,2.8418876646953364,,,,,,72.677
2022-7,,,,,,,,,,293.1488702707591,0.6801557045831313,1.357547428166308,949.371367547977,157.61431802300226,21.444064813288215,18.75854946041402,85.87314673119396,3.2222748302403263,,,,,,86.606
2022-8,,,,,,,,,,294.16565317562697,0.6797145063337617,1.2012286198152164,949.1600600534018,311.81448341303883,21.70196524475395,18.705257019929096,84.49374521779768,3.040558469165964,,,,,,95.86
2022-9,,,,,,,,,,293.45751096553664,0.6789608528830178,1.121887699257792,948.7627121021676,352.255800710973,22.1481494530387,18.8295990212424,83.13866728852679,2.8656558622551738,,,,,,90.79
2022-10,,,,,,,,,,292.8096217421357,0.677475026082027,1.0605734608371955,948.4923222683929,444.9020274352867,22.42031128052065,18.93107460271348,82.43054870207146,2.726300612965083,,,,,,94.588
2022-11,,,,,,,,,,290.98047841956065,0.6762773873253914,1.0312933595388123,948.2610529349716,613.1744616471794,22.580160464479864,19.009294551716064,82.11792378289783,2.410941160920255,,,,,,89.777
2022-12,,,,,,,,,,289.80567788414027,0.6750027793204855,0.9931445122613912,948.2256616113292,,22.66558271886464,19.0082178503696,81.74268548100844,2.454084624088891,,,,,,89.777
