, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Pará - Desemprego,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Pará - Produção de Cimento (t),Pará - Consumo de Cimento (t),Pará - value,Pará - IDH,Pará - PIB - Estadual,Pará - PIB - Construção Civil,Pará - PIB - Per Capita,Pará - PIB - Preços de Mercado
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,10.120488280014344,3.9786857129008495,1008.6978233831207,800.4621067484148,26.40565950096019,22.973652576006977,82.43410931396632,0.742533494051329,73.51405743482849,115.811,0.5570153276572514,0.6937078229950316,96026592.10670234,4339497.366165214,9.66585634835196,73990561.52682203
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,10.115271437589731,3.677406681884289,1008.9968574542064,780.9378928193777,26.19590093563645,23.022322178167517,83.5888534950751,0.7004754207857585,72.73863146340504,114.742,0.5626061472979769,0.6936358497292626,95952952.71920592,4340024.686735473,9.665505180420285,73977956.3938123
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,10.107329903155124,3.7082672475429215,1009.1621917340768,806.9148586107545,26.175283270984355,23.076328528989613,83.94790039342705,0.6871711267341599,72.44588123249734,90.433,0.5686689909898286,0.6934436970756964,95738776.2912496,4340879.926640825,9.660564659976018,73915446.38976271
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,10.099388368720517,3.63636497856096,1009.33502109443,862.9712791076737,26.223092367852075,23.03149647516784,83.563553934198,0.696549657756466,72.88950229566647,86.435,0.5755524460362262,0.6932515444221302,95524599.86329325,4341735.166546178,9.65562413953175,73852936.38571313
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,10.09144683428591,3.593809690717221,1009.3828177720824,948.1536217453212,26.62652363762311,23.124571717290667,82.26071345751835,0.7012996627097345,73.07032036988599,80.834,0.5826084603023629,0.693059391768564,95310423.43533692,4342590.406451531,9.650683619087484,73790426.38166356
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,10.083505299851302,3.860849431309864,1009.41177792502,1048.39267244797,26.930404837753308,22.939139111768576,80.21661408707372,0.7664526138089609,73.71909632018406,104.24,0.5898203862413331,0.6928672391149978,95096247.0073806,4343445.646356883,9.645743098643216,73727916.37761398
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,10.075563765416694,3.817103648883159,1009.3218109753392,1139.6142411054004,27.162917084106887,22.80171804294898,78.60758752308368,0.7867122322902048,73.8902799981222,137.512,0.5972280339127973,0.6926750864614316,94882070.57942425,4344300.886262236,9.640802578198947,73665406.37356439
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,10.067622230982083,3.953085882747459,1009.0952124739432,1194.3121143101412,27.327300005681437,22.744298978643265,77.64889467684667,0.7707369933219063,73.60538929676272,151.103,0.605950680915859,0.6924829338078654,94667894.15146792,4345156.126167589,9.63586205775468,73602896.36951482
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,10.059680696547478,4.106026699295996,1008.7910237242348,1180.55689804846,27.370967623033348,22.798652937126302,77.71004230111323,0.7570147789034711,73.5436591968459,144.451,0.6154192521517035,0.6922907811542992,94453717.7235116,4346011.366072942,9.630921537310414,73540386.36546524
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,10.05173916211287,3.8850437417205153,1008.4713057662116,1128.7467970124596,27.28527805165246,22.918954067323337,78.53466031018492,0.7303496964976176,73.35592873879146,148.36,0.6241026873117278,0.692098628500733,94239541.29555523,4346866.605978294,9.625981016866143,73477876.36141565
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,10.043797627678265,3.84369603216558,1008.1583860512364,1047.4413635056233,27.195055936929062,23.033891394922133,79.48348432841392,0.7240496977848007,73.15956553844346,152.152,0.6332504020514823,0.6919064758471668,94025364.86759892,4347721.845883647,9.62104049642188,73415366.35736607
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,10.035856093243655,3.757438919526998,1007.9976692416728,954.7577358015972,26.98920636182312,23.15890435037474,81.00057459902403,0.7086208949771079,73.29548077915021,115.666,0.6420982183978504,0.6917143231936006,93811188.4396426,4348577.085789,9.616099975977612,73352856.35331649
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,10.027914558809048,3.6632725334061527,1008.0046164251672,877.7508051078091,26.760447968644595,23.203936746327795,82.25547207015414,0.6761941701356048,73.47887449791305,118.619,0.651109809964413,0.6915221705400344,93597012.01168624,4349432.325694352,9.611159455533343,73290346.34926692
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,10.01997302437444,3.821478378105832,1008.006967896672,820.7621820668991,26.58608092145607,23.335408926277744,83.72356294625831,0.6548305542344265,73.80415122680971,102.07,0.6545776102819368,0.6913300178864682,93382835.58372992,4350287.565599705,9.606218935089077,73227836.34521733
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,10.021633090744398,3.8881678351462847,1008.2496512478634,796.724036168891,26.4543072249292,23.463112275611188,84.99365098229445,0.6387689100713161,74.05660656214889,100.248,0.6579509668801442,0.6913400937795475,93126331.10083526,4351277.666366235,9.600312433649064,73152495.64444077
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,10.023293157114356,3.71652418991555,1008.582740514054,832.8185889148087,26.505323618071344,23.53930722864949,85.02119080575486,0.6574167557650465,74.45883173903256,104.554,0.6611594179613869,0.6913501696726269,92869826.6179406,4352267.767132767,9.594405932209051,73077154.94366421
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,10.024953223484314,3.501002317716212,1009.0150608524048,902.8426152056234,26.624196022674543,23.655708080962736,84.94912758365173,0.637645174295827,74.8715046894698,112.921,0.6644755658661025,0.6913602455657062,92613322.13504592,4353257.867899297,9.58849943076904,73001814.24288765
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,10.026613289854271,3.5700693250165925,1009.4046360877604,985.6990498350152,26.76308573759517,23.66130957310668,84.29490077045806,0.6783583227838612,75.13057597821106,130.3,0.6679537731491495,0.6913703214587854,92356817.65215129,4354247.968665827,9.58259292932903,72926473.54211108
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,10.028273356224233,3.481561967647638,1009.6060141703672,1039.1836862416933,26.835549488252507,23.633769018063788,83.71671269616091,0.688236943442745,75.13180025423408,142.425,0.6715368771198347,0.6913803973518647,92100313.1692566,4355238.069432357,9.576686427889015,72851132.84133452
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,10.029933422594189,3.776637135964851,1009.4885651688882,1088.1919600214464,26.98743211384419,23.6819979424092,83.30807565439095,0.7043199349235837,75.16637966579022,144.977,0.6750139764278943,0.6913904732449441,91843808.68636194,4356228.170198888,9.570779926449006,72775792.14055797
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,10.031593488964146,4.0178456560341695,1009.0433169376024,1123.5849933296415,27.115447535982607,23.693069945145275,82.78167857898708,0.7642945295037905,74.88223055335033,137.794,0.6785666780772401,0.6914005491380234,91587304.20346728,4357218.270965419,9.564873425008994,72700451.43978141
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,10.033253555334104,3.889598910029434,1008.5511661219884,1110.30970606797,27.17515513544502,23.80474039767921,82.98389875747125,0.7529632195574825,74.98265260843608,142.25,0.6822654603968573,0.6914106250311027,91330799.7205726,4358208.371731949,9.55896692356898,72625110.73900485
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,10.034913621704064,3.75880260021096,1008.2428471355583,1108.862641930502,27.10678082697944,23.83097747648756,83.4319824293123,0.7223960589839848,75.08643676663762,150.995,0.6861182269310679,0.691420700924182,91074295.23767796,4359198.472498479,9.55306042212897,72549770.03822829
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,10.036573688074022,3.5397550259550017,1008.0089988110692,1089.4166690780871,26.99489199106788,23.82538231831003,83.90204720558482,0.6289317946764454,74.95314615403593,135.162,0.6894134353990659,0.6914307768172613,90817790.75478327,4360188.5732650105,9.547153920688958,72474429.33745173
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,10.03823375444398,3.3324787734787056,1007.947633087924,1037.9996466800644,26.80175643191211,23.88353075769199,85.10070073698307,0.5182472854309382,74.83732387461224,125.356,0.6928233197762566,0.6914408527103406,90561286.2718886,4361178.674031541,9.541247419248949,72399088.63667516
2022-1,,,,,,,,,10.039893820813935,3.2466231302674315,1008.0785883022074,995.952694136901,26.53095600268238,23.885824669849477,86.4100454642149,0.4386283680621181,74.64678471667878,109.009,0.6963408562177916,0.69145092860342,90304781.78899395,4362168.774798071,9.535340917808934,72323747.9358986
2022-2,,,,,,,,,,3.2960382044129948,1008.231284428933,970.132280765538,26.462654606891864,23.93289769440041,86.9343693693546,0.434199340857229,75.35161151582028,114.899,0.699800158078866,,,,,
2022-3,,,,,,,,,,3.394867644773027,1008.5167059004194,982.3103335368723,26.302260575819098,23.91834702817296,87.66089016599292,0.4921456886247225,75.80344509814803,128.711,0.7028569617602749,,,,,
2022-4,,,,,,,,,,3.3836782998558896,1008.865350326782,1043.1302853756822,26.40870740436495,23.85816141089912,86.914976367065,0.6366011023629266,75.85994170119741,112.465,0.7049224610779817,,,,,
2022-5,,,,,,,,,,3.492703388108423,1009.1701232939384,1139.2768080716294,26.65094377972052,23.73229579428511,85.22613265067746,0.7873726808933543,76.29417804596332,120.272,0.7068986005109068,,,,,
2022-6,,,,,,,,,,3.721631764458319,1009.2021761195074,1237.7060464188914,26.91654615003245,23.64426466006485,83.61198874667802,0.9271158897362004,76.23663803860018,143.199,0.7088010784070514,,,,,
2022-7,,,,,,,,,,3.707161738892996,1009.0574685880816,1288.3359778576862,27.240132645273373,23.618224795394006,81.97307438621264,1.0534624392037386,76.04877124123611,138.567,0.7105468825037615,,,,,
2022-8,,,,,,,,,,3.96593601703208,1008.8010923693938,1303.6659803926236,27.327702162535765,23.6143151995282,81.52169028346928,1.0729625354549353,75.89901790281229,156.442,0.7101725060931292,,,,,
2022-9,,,,,,,,,,3.815697947994425,1008.4609792726462,1272.7296724996672,27.293640764074656,23.67599385496231,81.93017624329975,1.042226907919186,75.41656706741153,145.777,0.7083841403800776,,,,,
2022-10,,,,,,,,,,3.7226444521856834,1008.2414638436104,1251.45945955121,27.26813832709413,23.713866678087086,82.21485723699038,1.013091099306585,75.55916726726457,139.233,0.7060384216189083,,,,,
2022-11,,,,,,,,,,3.722034591163713,1008.1564346956964,1227.8621752511372,27.17936981704916,23.747004949382905,82.78185729755475,0.9656189221562133,75.69600453634479,142.025,0.7021471308953056,,,,,
2022-12,,,,,,,,,,3.532678993598667,1008.1009761734184,1207.6223451741275,27.145132657162016,23.76743209641453,83.04271059768703,0.9602745549261412,75.48298566808636,142.025,0.6965549726310161,,,,,
