,Acre - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado
2021-5,19.408,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,1.9369637528257044,990.5525142801234,1256.1698304764868,31.635508466129977,23.618576853457853,63.0638018391619,0.4842237797947746,11.821656554814766,0.7150909420683779,8268923.641297544,400549.6765514947,9.271738063513844,6756019.441042392
2021-6,16.602,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,1.851842619539184,990.1629664421162,1263.252467799044,31.765009862104307,23.369254697872748,61.73202709079487,0.4282283688876305,11.822737146105869,0.7151283754659394,8254075.857204912,400863.0611943468,9.273931966838202,6754148.48509338
2021-7,19.526,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,1.7804200225250495,989.7687082043522,1270.5745894774736,31.894869928382832,23.115460572211305,60.384463919108384,0.3713506899875938,11.823817737396968,0.7151658088635011,8239228.07311228,401176.4458371989,9.276125870162558,6752277.529144369
2021-8,19.011,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,1.724668013885548,989.3814336701907,1278.0676032567717,32.02150366965998,22.86504433476693,59.06101286566991,0.3153231594365024,11.82489832868807,0.7152032422610627,8224380.289019648,401489.8304800509,9.278319773486912,6750406.573195357
2021-9,17.528,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,1.6865586457279278,989.0128369429804,1285.6629168818326,32.14132609064745,22.625855843838508,57.80157447210513,0.2618781935675542,11.825978919979171,0.7152406756586243,8209532.504927016,401803.215122903,9.280513676811273,6748535.617246346
2021-10,21.582,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,1.668063970158073,988.674612126073,1293.291938097682,32.25075219604423,22.40574495774308,56.646049279966974,0.2127482087171301,11.827059511270273,0.7152781090561858,8194684.720834384,402116.5997657551,9.282707580135629,6746664.661297334
2021-11,15.33,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,1.6711560392795946,988.378453322799,1300.8860746494029,32.34619699055838,22.21256153477043,55.63433783083747,0.1696656212257039,11.828140102561374,0.7153155424537474,8179836.936741751,402429.9844086071,9.284901483459985,6744793.705348323
2021-12,12.611,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,1.6978069052001956,988.1360546365248,1308.3767342818464,32.4240754788907,22.054155433215783,54.8063406663714,0.134362847425109,11.829220693852475,0.7153529758513091,8164989.152649119,402743.3690514593,9.28709538678434,6742922.749399312
2022-1,15.161,,,,,,,,,1.7499886200203036,987.9,1315.695324740038,32.5,21.9,54.0,0.1,11.830301285143577,0.7153904092488707,8150141.368556486,403056.7536943113,9.289289290108696,6741051.793450301
2022-2,13.174,,,,,,,,,1.8296732358489864,987.9,1322.7732537690608,32.5,21.9,54.0,0.1,,,,,,
2022-3,14.501,,,,,,,,,1.9388328047889445,987.9,1329.5419291137223,32.5,21.9,54.0,0.0999999999999999,,,,,,
2022-4,14.227,,,,,,,,,2.079439378945608,987.9,1335.9327585191204,32.5,21.9,54.0,0.0999999999999999,,,,,,
2022-5,17.552,,,,,,,,,2.253465010424861,987.9,1341.8771497302805,32.5,21.9,54.0,0.0999999999999999,,,,,,
2022-6,18.447,,,,,,,,,2.462881751331224,988.0983531746032,1347.3065104921843,32.22779761904762,21.787281746031745,54.65496031746032,0.1387103174603174,,,,,,
2022-7,17.92,,,,,,,,,2.709661653771036,988.6682023992392,1352.152248549639,31.32153445249068,21.75741185721601,58.177673542535295,0.2210644795552629,,,,,,
2022-8,21.748,,,,,,,,,2.743830397916498,989.336140043575,1348.345214312414,30.198856834592515,21.50620878919924,61.7296427787705,0.3023673417139513,,,,,,
2022-9,20.032,,,,,,,,,3.533037161601011,989.9690678839014,1367.6567571671246,28.914188916953663,21.474991304399747,66.7371032679036,0.3993645195624881,,,,,,
2022-10,18.573,,,,,,,,,3.959644593921213,990.3942862790644,1368.6791430833086,28.081855063874723,21.48361274449067,70.1095239339244,0.4475389361362276,,,,,,
2022-11,15.493,,,,,,,,,3.882894267422437,990.4802420312724,1358.2076901465723,27.764618155915723,21.364849664392125,70.91699234737419,0.4547878512388058,,,,,,
2022-12,15.493,,,,,,,,,4.263894005736164,990.434487758237,1354.5767126844096,27.6422824696699,21.599680632621716,72.27155004859087,0.469576052540832,,,,,,
