,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado
2017-3,0.7787130857330212,419.962,0.3800045315218657,-4604.7344280517855,2.113289173700002,0.8150651151170567,0.3837494708257729,198400884.26737133,7794171.701397599,0.3875997638487952,0.5041148305563566,1.6788323333596689,888.9506152375767,1254.8909250086108,18.53758292416373,14.429417697135412,78.81388456253262,1.9638893368726336,1030.2538096070757,9.756538596869436,347997987.3206387,17606999.097894453,14.340963265328575,284248815.0129076
2017-4,0.7786736311489393,387.8,0.3821056011581457,-5041.93583143556,2.127631534792117,0.7925222034658698,0.4054428465788985,198474903.55936372,7791949.885316542,0.3886971443037969,0.5042147197279749,1.4036818753608795,890.1630295446001,1171.377597727309,17.445829893620076,13.501996338238516,79.44383313034491,1.9606553237560256,1033.3091604096965,9.740289886462667,347983823.9927351,17612148.898064844,14.341870278706004,284252462.5686806
2017-5,0.7786341765648573,391.122,0.3779774472025649,-4656.590400431132,2.144624778414481,0.6561728681094356,0.435891393897483,198548922.8513562,7789728.069235486,0.3866356488127153,0.5043315603814784,1.1962641860234544,890.7105850584531,1167.9990999822242,16.729876000340813,12.538389408345903,78.36292648139589,1.9619657941358173,1045.1196310403243,9.7240411760559,347969660.6648315,17617298.69823524,14.342777292083433,284256110.1244535
2017-6,0.7785947219807754,409.739,0.3679963198646961,-5068.400972271061,2.162820271284532,1.0279727308864324,0.4573226001100615,198622942.14334863,7787506.25315443,0.388570077523086,0.5044666946385743,0.9507847011858028,891.3985279700645,1251.9910992163636,16.54823160791437,11.671424813516555,75.4961455323207,2.0055121182177618,1052.8203150831378,9.707792465649131,347955497.3369279,17622448.49840563,14.34368430546086,284259757.6802264
2017-7,0.7785552673966936,413.46,0.3728976057660844,-5595.499878102875,2.1827530258841654,0.6597887866917255,0.4758652393700967,198696961.4353411,7785284.437073373,0.3783354712469384,0.5046171012608985,1.0938079717775064,891.2282649912443,1310.95817681495,16.816590406053862,11.42645872824791,73.4818346314353,2.1036503701354734,1064.9667905018036,9.691543755242366,347941334.00902426,17627598.298576023,14.344591318838289,284263405.23599935
2017-8,0.7785158128126116,497.019,0.366903937105431,-5783.316459502323,2.20699398468004,0.5839846844524282,0.4715205842663207,198770980.72733355,7783062.620992317,0.3781503578714068,0.504771047488385,1.2247141873642535,890.0862568958082,1343.1082589007303,17.456174217097914,11.82039242349247,72.58127263389522,2.151380461246516,1076.243174175485,9.6752950448356,347927170.6811207,17632748.098746415,14.345498332215715,284267052.79177225
2017-9,0.7784763582285297,476.478,0.3589351548715466,-6001.730740495946,2.2153275867555475,0.7533115542772516,0.4768271180048898,198845000.019326,7780840.8049112605,0.3776661110809737,0.5049288097648224,1.5547918538289172,889.3029235330956,1368.5069935911176,18.199447234238328,12.610908983259952,72.89856325168701,2.139269192492745,1080.201322380008,9.659046334428831,347913007.35321707,17637897.898916807,14.346405345593144,284270700.34754515
2017-10,0.7784369036444477,421.395,0.3543133490207389,-6454.887704474953,2.232466347059879,0.8823428859514654,0.4754272182499585,198919019.3113184,7778618.988830204,0.3778377185871009,0.5050909347016788,1.851393988807618,888.2648360328834,1336.305494404654,18.88479882652936,13.694447044375368,74.6726349586523,2.0961692046395557,1085.215610916349,9.642797624022064,347898844.0253135,17643047.699087203,14.347312358970573,284274347.90331805
2017-11,0.7783974490603658,413.641,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0041735701218284,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.5052537514527674,1.814230952279452,887.617906500978,1302.6202903139322,19.177879648721493,14.503356638142971,76.7798378362073,2.00997181847808,1089.5743660689768,9.626548913615297,347884680.69740987,17648197.499257594,14.348219372348,284277995.45909095
2017-12,0.7783579944762838,338.033,0.3672792049521601,-5909.074373680363,2.284012403287865,0.6040080269231933,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.5054173530908956,2.0587005191828327,887.3273843503597,1338.8301432564665,19.73881324596828,15.2741167589251,77.70248232747463,1.8920190476985643,1091.124856856724,9.61030020320853,347870517.3695063,17653347.299427986,14.349126385725429,284281643.0148639
2018-1,0.7783185398922019,431.028,0.359951630964679,-7507.112082157307,2.294901938999484,0.4798858738803947,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.505589382858121,1.9765456301308144,887.6218784968097,1319.0453039524612,19.663318810368004,15.464992319299176,78.79779385955078,1.85043223745915,1095.6848988642846,9.594051492801762,347856354.0416027,17658497.099598378,14.350033399102855,284285290.5706368
2018-2,0.7782754985277489,305.105,0.3566771125869745,-6365.607522997055,2.2942193420185,0.6233855032154204,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.5059735140310043,1.7442203544014752,888.0810258841293,1284.6146630103128,19.151878500839576,15.163587880847432,79.60234804969448,1.8413638227928248,1097.9997278386702,9.589570962322329,347693302.5170495,17664170.105247606,14.349208605675615,284260580.70301366
2018-3,0.7782324571632959,402.406,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5637820432387992,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.506369368141378,1.6413117475118142,888.8770426554184,1234.8192143946328,18.678029413953947,14.688367230712242,79.53005359039675,1.7902134742028672,1103.7991697123496,9.585090431842897,347530250.9924964,17669843.110896833,14.348383812248375,284235870.83539045
2018-4,0.7781894157988428,419.419,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5678789637407077,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.5067854442388366,1.2737015868529291,889.7797204163562,1180.0290053147485,17.88121236882748,13.653229433287054,78.39405378617518,1.758503922228828,1105.882513892928,9.58060990136346,347367199.4679432,17675516.11654606,14.347559018821135,284211160.9677673
2018-5,0.7781463744343898,336.054,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5499766318428432,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.5072224102359335,1.3497946829609844,890.2669530817701,1139.793134682634,17.305708555622253,12.883566430113792,77.56885231127923,1.781360169054604,1114.30243596086,9.576129370884027,347204147.9433901,17681189.12219529,14.346734225393895,284186451.10014415
2018-6,0.7781033330699368,568.395,0.3206049076093145,-748.3523814090865,2.2443322394271,0.5006727306113294,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.507880776487821,1.5075071153855857,890.2164890203987,1147.0630096847776,17.246671732931198,12.633219663726344,76.72549193697412,1.8120348903075667,1127.4460404056815,9.571648840404594,347041096.4188369,17686862.127844516,14.345909431966655,284161741.232521
2018-7,0.7780602917054837,541.488,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5435288427486608,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.5087651374370598,1.8253235909463537,889.7906578815507,1173.407077966173,17.375706529139418,12.763925029220934,76.78031262242988,1.8858121176978435,1133.077251416225,9.567168309925158,346878044.8942838,17692535.133493744,14.345084638539417,284137031.36489785
2018-8,0.7780172503410308,537.851,0.2957038398442303,2763.919661232488,2.182490373260064,0.5845201125904662,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.5096757341147239,2.0458007045898485,889.2367297851806,1169.9597042481264,17.654883498277684,13.356595444615484,78.22748234353334,1.9800374692266995,1140.9603589846886,9.562687779445724,346714993.3697306,17698208.139142975,14.344259845112177,284112321.49727464
2018-9,0.7779742089765778,526.265,0.308341137605073,4007.361037620176,2.152733596601701,0.5529765291983869,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.510808266772601,2.150017615152449,888.5223507274496,1214.4936558504955,18.343417706675464,14.100419097992836,78.45809308546825,1.9649099560408392,1146.3159912677286,9.55820724896629,346551941.8451774,17703881.144792203,14.343435051684937,284087611.6296515
2018-10,0.7779311676121248,559.293,0.3141753154888939,4174.914508493512,2.10797519196202,0.4991076724216306,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.5119674027146373,2.348154035754065,888.4015572897986,1274.6656309059697,19.13807829381046,14.806038602427218,78.1284761988476,1.8059703212940816,1152.7051371220891,9.553726718486857,346388890.3206243,17709554.15044143,14.342610258257697,284062901.76202834
2018-11,0.7778881262476718,466.646,0.3212989509448,5007.894545671494,2.054724183351228,0.5578540476393075,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.5129443579571762,2.3814423892960925,888.1779806252756,1316.9947285246708,19.736117221570137,15.294190483853004,77.74204422347957,1.4937400690538252,1159.4188967673865,9.549246188007425,346225838.7960711,17715227.15609066,14.341785464830458,284038191.8944051
2018-12,0.7778450848832187,416.049,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4970230904665642,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.5145550072693302,2.569672118413453,888.1632697237839,1370.223100273681,20.23442518818488,15.743038546294,77.54251478902233,1.3181865323858355,1164.1849082993415,9.54476565752799,346062787.271518,17720900.161739886,14.340960671403218,284013482.026782
2019-1,0.7778020435187657,501.489,0.3530778978870197,4628.979909058911,1.984242274075146,0.4536031596049339,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.517219657085619,2.381226260278727,888.2306238712375,1377.9584511252906,20.4687985047958,16.037944883250493,77.86494369598168,1.1032587240244751,1170.6440423480526,9.540285127048556,345899735.7469648,17726573.167389113,14.340135877975978,283988772.1591588
2019-2,0.777686907484817,460.699,0.363540940595364,5916.697911939956,1.962208936108535,0.374744071408169,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.5203468136880743,2.063170941002327,888.1841810019193,1298.894624982031,20.12101736750185,15.965477193721403,79.08526470555691,0.790055114247973,1174.6977318195716,9.529189560778816,345570372.8878732,17729778.60762516,14.338446257007725,283935006.45038295
2019-3,0.7775717714508682,445.583,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4956453878114265,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.5235369403284929,1.69942016136927,888.9449604774943,1253.8779772434366,19.4593321842676,15.420269144337524,79.44138237079697,0.5784763080409903,1182.9914926885597,9.518093994509076,345241010.0287816,17732984.047861207,14.336756636039468,283881240.74160707
2019-4,0.7774566354169195,509.271,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5241803612683422,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.5267904527728221,1.2545721374306285,889.5018302779478,1214.7675167748098,18.656246701373124,14.20787658768322,77.52438111903821,0.3561962354033312,1189.7210984657331,9.506998428239337,344911647.16968995,17736189.488097254,14.33506701507121,283827475.03283113
2019-5,0.7773414993829707,532.602,0.3693162019411377,5539.336630210192,1.896664638848358,0.4342481224547813,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.5301083248757781,1.049465704296484,890.3948296826953,1175.9263799331216,17.78050837410485,13.057774025234034,76.31004191833813,0.1731920264338239,1197.003668630142,9.495902861969594,344582284.3105983,17739394.9283333,14.333377394102955,283773709.32405525
2019-6,0.777226363349022,500.905,0.3773027071398842,6184.950447162058,1.8758899421225184,0.4742948418610756,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.533491524151172,1.0000020218327152,890.8641920646393,1190.2898401894915,17.5299601103272,12.356360272541776,74.6091332354738,0.0440434232079117,1196.4545265401382,9.484807295699854,344252921.45150673,17742600.368569348,14.3316877731347,283719943.6152794
2019-7,0.7771112273150733,588.495,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5475632504322174,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.5369410104677557,1.0943571392681553,890.5197562545079,1221.3601721395864,17.71475027487949,12.207026580667216,73.30663195090895,0.0489076634050496,1201.3698573861996,9.473711729430114,343923558.5924151,17745805.80880539,14.329998152166445,283666177.90650344
2019-8,0.7769960912811246,589.349,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5163942009297142,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.540457824941365,1.402775753694272,889.941858198932,1202.96085381137,18.160786499666116,12.93800740830463,74.83246617113011,0.0544418842581025,1202.1863689552688,9.462616163160371,343594195.73332345,17749011.249041438,14.328308531198187,283612412.1977276
2019-9,0.7768809552471758,543.982,0.4335809238132643,6534.19896978769,1.8140248078306704,0.509922556452955,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.5440432693791809,1.6872575995664891,889.0045481405757,1228.5714820198407,18.855722545253208,13.755408900304984,75.59959052675171,0.0369871316066548,1200.2755361956729,9.451520596890632,343264832.8742319,17752216.689277485,14.326618910229932,283558646.4889517
2019-10,0.7767658192132271,614.074,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4670828362027695,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.5476986665141679,1.8539219618117704,888.1418577131236,1219.2353401722114,19.29439073232149,14.67754289525938,77.52911565950467,0.0571082973220882,1204.0781528041557,9.440425030620892,342935470.01514024,17755422.129513532,14.324929289261677,283504880.7801758
2019-11,0.7766506831792783,557.419,0.4809638474333891,6503.475784678591,1.810689208343592,0.4414935563658442,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.5514253549185043,1.9555258597091296,887.7318800995788,1176.283594762997,19.59737700350752,15.412638173105403,79.43380015349707,0.0728609526253762,1204.7539393732943,9.429329464351152,342606107.1560486,17758627.56974958,14.323239668293422,283451115.0713999
2019-12,0.7765355471453296,412.582,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3713694141213152,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.5552247753973969,1.986695594023829,887.6464934432963,1186.367507537488,19.73691105397949,15.192351063553987,78.45450723546348,0.0938080810351493,1205.6424612774642,9.41823389808141,342276744.296957,17761833.009985626,14.321550047325164,283397349.362624
2020-1,0.7764204111113808,468.6,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2369589962530149,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.5590983962607949,1.877986659796964,887.7944211132701,1150.336580980648,19.518252755942942,14.245402772999183,75.84735311960614,0.1196784920911682,1208.0875960615608,9.407138331811671,341947381.4378654,17765038.450221673,14.31986042635691,283343583.6538481
2020-2,0.7763251111955579,416.514,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2752092676158605,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.5628434781669719,1.7105721328584746,888.3568744868702,1119.023211962383,18.80346845209777,13.098662496103504,73.24963845056787,0.1502009953326819,1210.3248755961993,9.385581494459066,341436993.46246994,17766313.159325723,14.318719317789911,283287845.2305606
2020-3,0.7762298112797351,463.594,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2303369759222386,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.5664530692717876,1.4165482457160856,888.9982434168554,1089.6867060586449,18.1930688177694,12.0952731288787,71.22613364060736,0.185104400299565,1218.1007561626795,9.36402465710646,340926605.4870745,17767587.868429773,14.317578209222916,283232106.8072731
2020-4,0.7761345113639122,513.082,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1913765650219802,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.5701282468458776,1.0856126937933348,889.626239188808,1051.1864738362556,17.635346347773183,11.637683654339837,70.83665400263253,0.2241175165310096,1223.8608293555433,9.342467819753857,340416217.51167905,17768862.577533826,14.316437100655918,283176368.3839856
2020-5,0.7760392114480893,587.93,0.571727246976676,4325.890384068123,1.7713994319371078,0.2576891474031371,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.5740740183276539,0.904334780282612,890.2176029845452,1069.7606544981816,17.074880583370025,11.64697998864298,72.32967560855386,0.2669691535670608,1232.8881419160048,9.320910982401251,339905829.5362837,17770137.286637876,14.315295992088922,283120629.96069807
2020-6,0.7759439115322665,665.894,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.5780913980846278,0.9144426558007756,890.4848889552833,1136.218718102641,17.505093197105282,11.683563000463348,71.62542208427229,0.3133881209469109,1235.236176731416,9.299354145048646,339395441.56088823,17771411.995741926,14.314154883521926,283064891.53741056
2020-7,0.7758486116164436,735.476,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.5819732475049708,0.9811147324674856,890.1170927982024,1175.809071396959,17.833345783810206,11.967430035085243,72.02238797902353,0.3631032282104343,1238.0108937992882,9.27779730769604,338885053.5854928,17772686.704845976,14.313013774954928,283009153.114123
2020-8,0.7757533117006207,715.882,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.5863244334247241,1.3468402812077696,889.6079143071739,1233.5445908440652,18.22693863719184,12.497725024961316,73.00023988860526,0.4158432848971074,1239.4814375213914,9.256240470343435,338374665.61009735,17773961.413950026,14.31187266638793,282953414.6908355
2020-9,0.7756580117847979,686.64,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.5907458354514588,1.6723223316912228,888.8061749876724,1247.3373777032125,19.075389326908315,13.202564561639674,73.34305859527925,0.4713371005462363,1239.5416840221403,9.23468363299083,337864277.6347019,17775236.123054076,14.310731557820937,282897676.267548
2020-10,0.775562711868975,645.975,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.5950302756285784,1.98748308739487,888.1412831817516,1264.7575519800198,19.42040346936354,13.804488939810792,74.47725372409182,0.529313484697866,1241.597963466108,9.213126795638225,337353889.6593065,17776510.832158126,14.30959044925394,282841937.84426045
2020-11,0.775467411953152,552.352,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.5993784975247812,2.2520835716285026,887.6431939376632,1280.8179635604024,19.689896733198346,14.024972955495745,74.11713648139695,0.5895012468911318,1240.1136537996597,9.19156995828562,336843501.6839111,17777785.54126218,14.30844934068694,282786199.42097294
2020-12,0.7753721120373293,502.591,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.603795520781263,2.2970099530186565,887.3944314015171,1307.582589201201,20.095008258434294,11.932207490886984,67.3501442383805,0.6516291966661925,1238.4207100656242,9.170013120933016,336333113.70851564,17779060.25036623,14.307308232119944,282730460.99768543
2021-1,0.7752768121215063,581.608,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.6061504381623712,2.304718756734554,887.447877914299,1334.2612521863755,19.833554050495614,8.651716772638133,58.19063419968376,0.7154261435618992,1241.692220728789,9.14845628358041,335822725.7331202,17780334.95947028,14.306167123552948,282674722.5743979
2021-2,0.7752864849406087,480.081,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,0.6075351449546929,1.9958714714021275,887.7440965166443,1247.212450565177,19.304096299413096,4.869878736467539,48.62376689435358,0.7806208971183537,1242.7236121992044,9.146745827624928,335203619.87356526,17782693.358975064,14.304759009792866,282604711.2262347
2021-3,0.7752961577597111,639.374,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,0.6085073944377648,1.704891862614028,888.4275318623944,1159.9370114264864,18.601412507285044,0.5211174024567085,37.18604487851745,0.8469422668748052,1246.3857533422226,9.145035371669447,334584514.0140103,17785051.758479845,14.303350896032784,282534699.8780714
2021-4,0.7753058305788133,590.176,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,0.6094735688499213,1.2887933599031611,889.2570108836874,1040.7581640383066,17.50163615573838,0.0,30.857206567507827,0.9141190623714124,1246.0347092087975,9.143324915713965,333965408.1544553,17787410.15798463,14.301942782272704,282464688.52990824
2021-5,0.7753155033979157,648.069,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,0.6104316753255353,0.9962121807639824,890.0159506422431,962.3586112539324,16.97717438275463,0.0,26.95243119148269,0.981880093146856,1246.3280346622494,9.141614459758484,333346302.2949004,17789768.55748941,14.300534668512622,282394677.181745
2021-6,0.775325176217018,604.968,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.6113794666226353,1.0937608535299617,890.2528994651012,1005.431322838398,17.02903820008811,0.0,23.856526091072567,1.0499541687414649,1244.799369562118,9.139904003803,332727196.4353454,17792126.956994195,14.29912655475254,282324665.83358175
2021-7,0.7753348490361203,638.795,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.6123144049343995,1.239109484885299,890.1250692352779,1037.047121805065,17.175936276530535,0.0,21.952309121437583,1.118070098694545,1243.7086841474538,9.138193547847518,332108090.5757904,17794485.35649898,14.297718440992458,282254654.48541856
2021-8,0.7753445218552226,652.804,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.6132336195539372,1.4117325188515994,889.3354114165857,1114.8621218620062,17.760390185235607,0.0,20.680180914856123,1.1859566925456877,1241.000891730593,9.136483091892035,331488984.71623546,17796843.75600376,14.296310327232376,282184643.1372553
2021-9,0.775354194674325,622.984,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.6141338549080999,1.5766120476693113,888.2954591923366,1146.978910967086,18.26588414780202,0.0,19.78414516105232,1.253342759834425,1236.7603520932407,9.134772635936557,330869878.8566805,17799202.155508544,14.294902213472296,282114631.78909206
2021-10,0.7753638674934273,536.252,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.6150114046628952,1.6187864957172942,887.607382087318,1139.3696404556774,18.564401182831293,0.0,29.345233599620855,1.3199571101001766,1235.1992281955693,9.133062179981073,330250772.9971256,17801560.555013325,14.293494099712213,282044620.4409288
2021-11,0.7753735403125297,549.13,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.6158620400000432,1.701841820346067,887.0852841564813,1171.283945219963,19.03479255138556,0.8966676080384219,40.16645920534773,1.385528552883159,1234.0244730268057,9.131351724025592,329631667.1375706,17803918.95451811,14.292085985952133,281974609.0927656
2021-12,0.7753832131316319,431.434,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.6166809244617075,1.9319326228152012,887.051044266277,1187.416808193121,19.5492700271438,5.133905872992663,51.03105042042563,1.4497858977221083,1236.333446180328,9.12964126807011,329012561.2780156,17806277.35402289,14.29067787219205,281904597.7446024
2022-1,0.7753928859507343,418.984,,,,,,,,,0.6174625098374302,2.045030367316562,887.2981497376695,1142.8447580161535,19.71035536269749,9.943550887859654,64.55203688605039,1.5124579541573553,1240.628902599305,9.127930812114627,328393455.41846067,17808635.753527675,14.289269758431969,281834586.39643914
2022-2,,443.346,,,,,,,,,0.6182004133635465,1.9479146128703368,887.6859053313449,1058.6588477343628,19.175570399145347,10.884036479039104,67.84905333096275,1.5408541346646187,1249.4953657175067,,,,,
2022-3,,600.511,,,,,,,,,0.6191873942035501,1.7763609608298745,888.2254222168696,966.1149240081216,18.549559779891077,11.352367377844192,70.35835816069913,1.6922053251408091,1256.9080379480602,,,,,
2022-4,,564.161,,,,,,,,,0.6201547190258323,1.3898507234033983,888.936930894911,822.9577091344179,17.702865382050057,11.444309651194718,72.61709797612991,1.6618065796210957,1258.2976840005886,,,,,
2022-5,,606.339,,,,,,,,,0.6210978812510131,1.1848250599872323,889.5638861907998,760.7103566058596,16.93380511343734,10.913218609192915,72.53516737916739,1.7403965693804406,1259.1865133332644,,,,,
2022-6,,554.057,,,,,,,,,0.6216824536437349,1.2367145223573155,889.804156497911,759.1058418276676,16.776639527307015,10.9553819165728,72.86571055348848,1.8201011081852092,1255.647670905862,,,,,
2022-7,,573.478,,,,,,,,,0.6221915706171629,1.493388407770326,889.7718337838354,847.6676948269705,17.11104217683545,11.505698957691736,73.41894663520289,1.8822169804173592,1254.293776408539,,,,,
2022-8,,633.858,,,,,,,,,0.6226194979871406,2.062025659383184,889.1876980470254,945.1527929258734,17.240414975476074,12.088686088522596,75.23313802070281,2.0178030028557394,1250.9880749953593,,,,,
2022-9,,612.428,,,,,,,,,0.6218664466496248,2.2510951327662787,888.3664453628916,1018.3112450502684,17.76173174532185,13.148324683879984,77.57795179898667,2.015372201493532,1247.0304575835494,,,,,
2022-10,,579.831,,,,,,,,,0.620865967310654,2.453235826804258,887.9690816230924,1073.369130873525,18.062903794766854,13.776903981300066,78.87631730640082,2.004009509886434,1244.6340217000295,,,,,
2022-11,,559.95,,,,,,,,,0.6195852618872976,2.5419130820325018,887.5803045048096,1060.732040326336,17.948706339672096,13.980504276905402,80.22235597718938,2.0394118532414063,1241.2142940051815,,,,,
2022-12,,559.95,,,,,,,,,0.6179769429372901,2.278132438972188,887.400060023236,1049.3201883449924,18.19222659897246,14.337925171005232,80.78844390505282,1.99897258470373,1243.2881713736097,,,,,
