,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - IDH Longevidade
2017-11,0.7783974490603658,413.641,0.75029948403791,0.5052537514527674,0.7301402613836208,1089.5743660689768,9.626548913615297,347884680.69740987,17648197.499257594,14.348219372348,284277995.45909095,213722918.9547735,680577908.878318,3810874391.286953,3275565181.518461,152406167.80402243,413512619.6656394,467340716238.6295,35476220075.90226,449094263860.8407,1166602156.8394568,10330793358.36495,14249913070.530382,11449346750.91043,60023045868.61019,255773350539.70505,248696270243.1685,2235741662.965412,15177730848.260086,17433968720.324974,1.3779620250071445,1.914489712631977,1.4884466494228132,1.3204882636198767,5.105516899393529,565666437998.3215,1076615845.2120645,2880388967.363472,70211330699.33372,169447483702.38596,0.3527279000225793,-6243.191420924375,2.263185047283645,1.0506140089810427,0.491301237991556,198993038.60331085,7776397.172749148,0.370057443718766,0.860480255864283
2017-12,0.7783579944762838,338.033,0.7502875085733882,0.5054173530908956,0.7301764604074491,1091.124856856724,9.61030020320853,347870517.3695063,17653347.299427986,14.349126385725429,284281643.0148639,213885014.48769027,677380512.5086389,3810065542.856353,3360580408.1878576,164821967.0056787,427453879.89255166,471459137515.3831,35921750102.61236,449952563372.4618,1155434735.3645055,10297210323.455557,14397741471.012152,11422881950.251295,59712167738.04326,258141723191.39648,249417912263.4323,2240668855.31372,14908203595.233448,17029510907.273932,1.3660519220579366,1.91288500699957,1.476529729336201,1.3077918228500989,5.042576528298798,569117577164.3434,1074520829.1282156,3425875248.1109447,70429811850.5087,168201984446.14682,0.3672792049521601,-5909.074373680363,2.284012403287865,0.571256581329347,0.5118095547455561,199067057.8953033,7774175.356668091,0.3656492538346034,0.8603780041450173
2018-1,0.7783185398922019,431.028,0.7502755331088665,0.505589382858121,0.7302126594312774,1095.6848988642846,9.594051492801762,347856354.0416027,17658497.099598378,14.350033399102855,284285290.5706368,214096087.98950583,672639495.4720234,3782078023.227946,3426001742.3579087,165198103.05966476,446492371.4826109,475602427643.6436,36369149234.602936,450692008981.05023,1146375508.642702,10275426843.715528,14576508052.888067,11396840065.219774,59399865786.84545,260488731991.2798,250174928712.14,2239329976.2350245,14646229475.599333,16627901646.11116,1.3621257965995608,1.9268938107760247,1.4720906952342154,1.291634740431958,4.999907782283767,572099476704.4933,1068891323.9933236,3984694372.516865,70622560074.52621,167050649934.08096,0.359951630964679,-7507.112082157307,2.294901938999484,0.4677947795212472,0.5005214276758065,199141077.18729573,7771953.540587035,0.3696733376163027,0.8602757524257517
2018-2,0.7782754985277489,305.105,0.7502927719960549,0.5059735140310043,0.7302066947299992,1097.9997278386702,9.589570962322329,347693302.5170495,17664170.105247606,14.349208605675615,284260580.70301366,214370655.36382413,668819372.1339651,3764599597.937541,3492109466.427303,167773737.9656438,452524497.498644,479854177528.33154,36827994376.02645,451428042027.0055,1136731403.1764796,10241195262.43737,14752009812.593151,11372329303.373957,59088627709.50639,262837593387.9642,250996469269.136,2237590504.40701,14382718628.512903,16233411533.423315,1.350755947631206,1.9340789708144737,1.4604598607694657,1.2791046063526397,4.947067953988546,575166745548.5654,1063992170.599952,4556961509.604239,70850326908.14911,165842586199.115,0.3566771125869745,-6365.607522997055,2.2942193420185,0.5842783280443261,0.4906301391980058,199211473.5675211,7769100.068513057,0.3678170211034027,0.8601339020653408
2018-3,0.7782324571632959,402.406,0.7503100108832432,0.506369368141378,0.7302007300287211,1103.7991697123496,9.585090431842897,347530250.9924964,17669843.110896833,14.348383812248375,284235870.83539045,215278507.31159604,663156953.393792,3765473271.058348,3564817426.758933,171251121.468306,459996966.53218055,484120146464.0316,37285309193.1678,452036615171.7628,1128653493.391115,10220035647.228874,14962975308.23461,11348718142.530348,58773770733.43772,265188432870.5496,251859893382.9629,2241486169.451774,14121491740.168848,15851144814.4724,1.346447168635572,1.955766109975368,1.459414318902475,1.2673339941891035,4.910082265237175,578439367060.7357,1058493286.0604156,5142791828.396054,71077479541.71034,164670430183.60666,0.3495024706940896,-6480.507442523628,2.2880364237022737,0.5418064917506906,0.5232126003004083,199281869.9477465,7766246.596439078,0.3683207687170368,0.8599920517049298
2018-4,0.7781894157988428,419.419,0.7503272497704316,0.5067854442388366,0.7301947653274429,1105.882513892928,9.58060990136346,347367199.4679432,17675516.11654606,14.347559018821135,284211160.9677673,216347486.416918,656501762.8416828,3748227555.243662,3633068405.562104,171423807.22296768,458859814.5509572,488467130784.4846,37752480644.8656,452565082503.8329,1122605820.5594914,10217536976.588087,15218596274.182936,11326107741.855274,58463252327.49922,267533012253.2696,252790845980.8436,2248884446.9888144,13861956124.204304,15487020419.263376,1.343324138790623,1.9798659422023048,1.459891238877392,1.2652536546754594,4.88835561435877,582181077021.3098,1052509174.0863472,5742300497.91535,71279846496.01405,163547751259.7394,0.3395277178203111,-5470.865705466022,2.2785452626718063,0.5299240735031111,0.515815979242938,199352266.32797185,7763393.124365101,0.3659433206644214,0.8598502013445188
2018-5,0.7781463744343898,336.054,0.75034448865762,0.5072224102359335,0.7301888006261646,1114.30243596086,9.576129370884027,347204147.9433901,17681189.12219529,14.346734225393895,284186451.10014415,223676797.4350744,648691069.5192217,3734371557.9875774,3695889484.578596,173422162.04310492,458611113.22146606,492919050565.2042,38230307115.60149,453068070305.3419,1118165005.7687209,10227768960.706406,15496975993.919054,11306573637.622135,58154276082.52155,269869702140.8292,253803676077.991,2263113557.601272,13611010461.340668,15135596225.40814,1.3352718725083426,1.9938916708379568,1.4542079678437694,1.2677001261053196,4.861079449790066,586572628255.246,1046268728.4474888,6355602687.185113,71470854401.27664,162464090129.3382,0.3254327923342447,-3673.4527105981465,2.263363965667075,0.5184624540086805,0.52140209156142,199422662.70819715,7760539.652291123,0.3622852915238501,0.8597083509841078
2018-6,0.7781033330699368,568.395,0.7503617275448085,0.507880776487821,0.7301828359248865,1127.4460404056815,9.571648840404594,347041096.4188369,17686862.127844516,14.345909431966655,284161741.232521,228203462.94426933,644449523.4213554,3721349233.3053856,3788830490.358229,177000156.2477605,462504568.36657774,497447198064.7851,38720309256.46092,453516422440.47577,1114121453.186501,10240200064.97354,15765280008.233583,11290182716.755348,57846137413.58903,272194803163.9527,254898089313.50607,2279621866.946076,13359154909.848322,14790596431.069754,1.3206076129024873,1.9942186434226803,1.439515887400246,1.25543172077022,4.82118782401899,591272994456.4902,1041254469.205604,6982813565.228351,71673217658.47841,161306743387.1004,0.3206049076093145,-748.3523814090865,2.2443322394271,0.4924018064984997,0.5229599052733115,199493059.0884225,7757686.180217145,0.3628244523982531,0.8595665006236969
2018-7,0.7780602917054837,541.488,0.7503789664319969,0.5087651374370598,0.7301768712236083,1133.077251416225,9.567168309925158,346878044.8942838,17692535.133493744,14.345084638539417,284137031.36489785,231799645.1675448,642479877.0441059,3714678735.632984,3901264005.1113553,182696659.2426341,463295701.6535372,502082251213.4031,39221665907.41143,453933811574.8783,1110807310.277069,10260041179.566454,16048820356.66804,11276587832.457272,57536295237.96916,274522406568.43976,256077949523.3971,2293175722.3371577,13110820786.9063,14449810898.93373,1.3055868315538146,1.9934671961550845,1.4248970147884452,1.2403173348565557,4.777365737089136,596390030630.934,1036519780.546039,7624048301.068051,71937874437.68277,160128494222.9894,0.3000532519420144,680.1816531338795,2.2152710819180843,0.5175037746548349,0.5428312509061592,199563455.46864787,7754832.708143167,0.3648945585252806,0.8594246502632858
2018-8,0.7780172503410308,537.851,0.7503962053191852,0.5096757341147239,0.7301709065223301,1140.9603589846886,9.562687779445724,346714993.3697306,17698208.139142975,14.344259845112177,284112321.49727464,239076964.3842981,646375793.7739196,3709902177.0381913,4035640929.631771,188541882.5037132,468388011.0016554,506847768032.2394,39731224845.46442,454330286364.9503,1107987597.1023502,10273324235.483688,16323813272.048552,11285354136.957766,57232350078.81833,276854646744.7521,257366490186.06305,2302150327.7298927,12870935482.714134,14116733299.668833,1.2882178826739628,1.989771712437315,1.407581615084567,1.2174906747263854,4.724352758526623,601669910529.016,1032716799.3465405,8279422063.727253,72135172583.87552,158911615272.62387,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,0.8592827999028749
2018-9,0.7779742089765778,526.265,0.7504134442063736,0.510808266772601,0.730164941821052,1146.3159912677286,9.55820724896629,346551941.8451774,17703881.144792203,14.343435051684937,284087611.6296515,245297868.2641191,653468221.9996896,3680593682.123922,4179921174.708397,199913641.51623863,470332069.7362831,511743593745.97504,40249440624.35335,454662510921.55096,1105014682.3966932,10285651319.95531,16596735748.148146,11298136195.352116,56937485748.56019,279166051705.1908,258763588035.71384,2306475980.715873,12640779923.667828,13789324939.885157,1.2724322183630257,1.988078509155208,1.3922887050389583,1.2008530537692046,4.672233081153187,607105682036.0734,1029420804.6748576,8949050022.228945,72355396555.45276,157686832046.39807,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.859140949542464
2018-10,0.7779311676121248,559.293,0.750430683093562,0.5119674027146373,0.7301589771197737,1152.7051371220891,9.553726718486857,346388890.3206243,17709554.15044143,14.342610258257697,284062901.76202834,250551896.16247976,663215783.6226498,3688435559.952356,4340926980.149376,210302913.3099096,475010914.6682493,516786855284.4018,40778755499.63308,454921059704.07446,1102206889.640021,10290382556.24923,16865839704.01022,11313999229.792637,56645406340.85748,281475664010.8591,260269765507.11508,2304533867.5352445,12416786429.326471,13468480637.476557,1.2574784718307628,1.9886314613468363,1.3774630292939425,1.1833594813557275,4.625093385100064,612527139949.4813,1026809046.9712332,9633047345.59613,72600479524.28319,156460241011.8868,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.858999099182053
2018-11,0.7778881262476718,466.646,0.7504479219807503,0.5129443579571762,0.7301530124184955,1159.4188967673865,9.549246188007425,346225838.7960711,17715227.15609066,14.341785464830458,284038191.8944051,256097479.54378065,676034603.2879511,3684841940.59781,4510542263.744405,219055519.91925305,487709906.7296056,521970184366.3656,41319408102.41144,455177170558.3756,1100361333.9593294,10291839458.541924,17142246389.863745,11335663586.442225,56361458395.793655,283776762361.13446,261898834056.64584,2300854266.057314,12194390775.130638,13157301597.371964,1.245681322806814,1.9950506508279893,1.3648005441020858,1.165936224249574,4.586681164579805,618021260020.1189,1024416724.448774,10304433254.8152,72853668118.78903,155278093940.69763,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.858857248821642
2018-12,0.7778450848832187,416.049,0.7504651608679387,0.5145550072693302,0.7301470477172174,1164.1849082993415,9.54476565752799,346062787.271518,17720900.161739886,14.340960671403218,284013482.026782,262348492.42804608,701927318.3226166,3684227713.7742977,4703291659.313155,226712904.43548492,494225588.6453097,527301801110.3253,41875174620.560486,455463055094.6872,1098724879.1160538,10295602854.746107,17432813640.32424,11361903699.37748,56098198788.00815,286070487627.2316,263655892845.37985,2294134060.5165744,11978805633.02539,12851371703.132256,1.231016396769286,1.996438504311484,1.34989685697862,1.1481887050940796,4.549127427483013,623838828374.5109,1022435530.3670564,11074896923.846354,72877703055.32358,154050314681.85757,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.858715398461231
2019-1,0.7778020435187657,501.489,0.7504823997551271,0.517219657085619,0.7301410830159392,1170.6440423480526,9.540285127048556,345899735.7469648,17726573.167389113,14.340135877975978,283988772.1591588,264439733.7035244,721673250.3187672,3654279205.378057,4841912256.612655,226506961.68050185,482942957.7573585,532722949836.8496,42440313597.322525,455684129759.33655,1096620481.0212638,10310258320.74653,17765645376.997635,11370890095.065647,55853273796.91091,288335082972.67426,265501135237.2219,2284959894.8800464,11760658536.375624,12548180651.402636,1.219988440848056,2.0090813054398047,1.3390320400881943,1.1371714558719836,4.52260756532347,629108445099.6702,1021030870.4758863,11791984047.521168,72977688166.51486,152838326840.34485,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.8585735481008201
2019-2,0.777686907484817,460.699,0.7503345391472114,0.5203468136880743,0.7301194245539386,1174.6977318195716,9.529189560778816,345570372.8878732,17729778.60762516,14.338446257007725,283935006.45038295,267818098.93643725,743693484.8417883,3691607723.110336,5013470476.644841,232029431.0787596,480984392.824593,537203093981.3275,42875684859.36547,457454758677.3748,1093704299.2037325,10323608076.49256,18101947571.852184,11383885592.7581,55627614373.81318,290621546893.1888,267479912373.73227,2278523389.302164,11560619362.65842,12252116023.124031,1.2094709703366096,2.0249814316085453,1.327661871890231,1.1293464056755,4.491445811583915,634501594440.136,1011160885.0273936,12492257135.346882,73191278910.13075,151605664900.22278,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.858388499222796
2019-3,0.7775717714508682,445.583,0.7501866785392957,0.5235369403284929,0.7300977660919382,1182.9914926885597,9.518093994509076,345241010.0287816,17732984.047861207,14.336756636039468,283881240.74160707,273822690.04604995,774967319.0519572,3680571677.814275,5230915409.429512,240558158.76151705,483622817.7875054,541776126540.9862,43321081473.60885,459376704976.54144,1091292850.58506,10344280852.134512,18459506854.24246,11400359165.893948,55423822101.74557,292894469578.8752,269595530507.04984,2268818963.239879,11380913379.104069,11958763416.161282,1.1972568987109184,2.036459011558601,1.3160169949591516,1.1271236150862347,4.465549521713436,639889142497.1561,1001173141.3439132,13221824149.579296,73505449421.04327,150372962283.07764,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.858203450344772
2019-4,0.7774566354169195,509.271,0.7500388179313799,0.5267904527728221,0.7300761076299377,1189.7210984657331,9.506998428239337,344911647.16968995,17736189.488097254,14.33506701507121,283827475.03283113,278566776.35105765,807066094.6699742,3675037085.253728,5449534524.983236,246133316.401335,487444805.1816714,546481309190.4166,43775948593.09686,461531412579.2945,1087944085.1049037,10352017538.617731,18799020431.32812,11419079319.756708,55246434484.583015,295147158330.5491,271858416325.38147,2255653865.0014644,11206809803.547585,11672204946.778334,1.1862684899545204,2.0487677360009373,1.305013793379102,1.1297386018345712,4.441686739006395,645319262167.1123,991181013.8581496,13949087139.279629,73845924846.73769,149136443419.494,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.8580184014667478
2019-5,0.7773414993829707,532.602,0.7498909573234643,0.5301083248757781,0.7300544491679373,1197.003668630142,9.495902861969594,344582284.3105983,17739394.9283333,14.333377394102955,283773709.32405525,283544642.2003824,842289757.6631624,3670222902.304061,5679393159.970643,251676021.3740508,493001199.9757761,551342693627.7793,44242121138.343056,463930964560.9948,1084122053.95401,10355505991.394184,19129994536.48029,11441541882.438751,55106695237.942345,297384911307.7816,274286967493.42813,2242489749.452949,11038816117.521906,11391415197.516363,1.176700543587699,2.0635308496159928,1.2975022189158203,1.13361482915503,4.425341524801371,650819661711.772,975193611.5016376,14666757319.560274,74278427040.71342,147874725266.67233,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.8578333525887237
2019-6,0.777226363349022,500.905,0.7497430967155486,0.533491524151172,0.7300327907059367,1196.4545265401382,9.484807295699854,344252921.45150673,17742600.368569348,14.3316877731347,283719943.6152794,287843360.09098315,880258443.3577353,3657078761.953196,5903628777.505749,261054890.3564145,476364034.90579,556356203735.9668,44719599169.85013,466486369664.0833,1079039807.8038404,10351807696.14387,19452971601.33409,11466580760.123035,55003021363.45924,299607114916.184,276870777296.0406,2234061401.559273,10890050152.240765,11121082736.158163,1.1662045355467037,2.074341947328583,1.2885202485201708,1.1416968978761497,4.406145630242015,656477368093.6842,953320943.0580256,15375445757.128088,74988727896.72661,146581827433.50406,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.8576483037106997
2019-7,0.7771112273150733,588.495,0.7495952361076329,0.5369410104677557,0.7300111322439362,1201.3698573861996,9.473711729430114,343923558.5924151,17745805.80880539,14.329998152166445,283666177.90650344,292007208.1138216,917456514.8115602,3630803410.852851,6135303250.799699,267311141.1119897,480879452.2701296,561486423105.8734,45210509835.563576,469102591920.71246,1073790985.85611,10349412704.186852,19788780430.729008,11493684883.337566,54932776045.16116,301795724007.6963,279616853923.0192,2227414331.1919265,10747840635.58433,10866871468.479342,1.1564071593230083,2.087299661948672,1.27987657901255,1.1504607696950646,4.389858709538655,662256386349.2487,930981176.8586287,16077387693.228998,75499480162.77519,145327132053.62674,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.8574632548326756
2019-8,0.7769960912811246,589.349,0.7494473754997172,0.540457824941365,0.7299894737819358,1202.1863689552688,9.462616163160371,343594195.73332345,17749011.249041438,14.328308531198187,283612412.1977276,297034414.6898157,964877924.3843734,3619352922.617309,6386564225.988071,273964953.34209955,480550067.3150567,566890488635.9594,45713396548.89132,472041782326.9034,1067784711.0357718,10347229652.078531,20129433010.62389,11524309518.834146,54908278822.99568,303966895761.1666,282544878455.5963,2219065422.578917,10616111612.717394,10622959323.68502,1.1445038930001277,2.0970866793520586,1.2675154567309104,1.1535392251463177,4.365000918618014,668016010035.4219,907987663.0480564,16853207471.54988,76036815568.23495,144161462296.98715,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.8572782059546515
2019-9,0.7768809552471758,543.982,0.7492995148918015,0.5440432693791809,0.7299678153199353,1200.2755361956729,9.451520596890632,343264832.8742319,17752216.689277485,14.326618910229932,283558646.4889517,303158187.8508365,1007110158.5376364,3660041307.01491,6613196321.87023,286999989.5780621,485320803.8468789,572486196780.164,46219305156.3961,475171771420.07153,1062347225.99041,10350664938.644484,20485881792.00296,11560193750.334597,54920574849.53779,306152562902.7967,285627874885.96515,2209880556.9321184,10500659827.108889,10390444792.966885,1.1319687063997408,2.1075946096256275,1.2528780092267475,1.1587865963293091,4.340107583753976,673683390339.2108,902423197.8226752,17655578402.251595,76613043210.28416,143040018470.20337,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.8570931570766275
2019-10,0.7767658192132271,614.074,0.7491516542838859,0.5476986665141679,0.7299461568579348,1204.0781528041557,9.440425030620892,342935470.01514024,17755422.129513532,14.324929289261677,283504880.7801758,307874654.3541877,1047570834.117434,3653434673.903286,6809421070.957252,300276435.9597691,488196782.7171023,578206651738.2426,46744993888.25775,478412370826.8722,1057675782.2882388,10363393587.858791,20863049555.7128,11597529359.814306,54943756138.569954,308323293308.3312,288845595989.7347,2198961127.310832,10399076088.372234,10165156395.750654,1.1177486187892134,2.116997773578232,1.2387974156207022,1.1524979583320274,4.3196676534653085,679122027566.1786,896389568.0780554,18508223852.144093,77249238870.67726,141979510560.0003,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.8569081081986034
2019-11,0.7766506831792783,557.419,0.7490037936759701,0.5514253549185043,0.7299244983959343,1204.7539393732943,9.429329464351152,342606107.1560486,17758627.56974958,14.323239668293422,283451115.0713999,312158144.4712452,1085221245.8858025,3601351780.222966,7011156783.639792,314721785.91365063,478490207.7156557,584082493893.908,47284894753.02019,481853717721.7895,1053889607.72518,10387254924.06247,21275201342.69919,11639818357.454998,55000803709.0261,310460517853.1779,292212541047.48114,2187200586.8373613,10313450430.50408,9952797554.683842,1.1042750584617782,2.1291769164888024,1.224699974314628,1.147854301184661,4.30873550059894,684438715212.8414,889707328.4156595,19424513004.68815,77903074944.77187,141063954900.74347,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.8567230593205792
2019-12,0.7765355471453296,412.582,0.7488559330680544,0.5552247753973969,0.7299028399339339,1205.6424612774642,9.41823389808141,342276744.296957,17761833.009985626,14.321550047325164,283397349.362624,315984221.1595406,1120633202.450853,3597182239.87064,7198824961.271042,337928677.89813286,485093481.6360642,590095043104.4147,47842840767.812805,485217559368.70825,1048946062.062644,10405306470.00589,21684407609.707737,11685051851.13856,55090500037.77377,312584676636.09656,295709028563.96844,2176549632.560667,10244602763.608854,9749544001.066269,1.0886896101649342,2.1366195124858804,1.2078888176797673,1.1406576897063914,4.283903227154151,689885929198.4438,882291803.9949762,20396420876.277885,78698146064.53328,140393876618.12384,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.8565380104425552
2020-1,0.7764204111113808,468.6,0.7487080724601387,0.5590983962607949,0.7298811814719334,1208.0875960615608,9.407138331811671,341947381.4378654,17765038.450221673,14.31986042635691,283343583.6538481,318028556.8752926,1150160377.229878,3559181437.587054,7340524150.153557,336779186.10512173,479456782.2581767,596200996121.2085,48430320040.78834,488755543840.4016,1041137389.1148508,10425991491.237734,22099343447.02989,11729349010.553604,55211917988.115,314682230286.8304,299298639774.0876,2164592672.041217,10191862779.024273,9564766137.96407,1.076702624207934,2.159961033006009,1.195059411319432,1.1360222992340707,4.263930302640996,694820759410.1603,874349833.4359246,21394564884.17993,79476817921.76378,139976487169.14743,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.8563529615645311
2020-2,0.7763251111955579,416.514,0.7485694972515033,0.5628434781669719,0.7298499783012662,1210.3248755961993,9.385581494459066,341436993.46246994,17766313.159325723,14.318719317789911,283287845.2305606,325629197.9331658,1179802418.2428954,3569733730.631321,7496680118.185917,341678301.81094736,473618639.5582903,602445544160.6993,49042020928.67027,492371154540.0808,1032499496.3702008,10450231912.039207,22519442124.428707,11782073373.455112,55368147916.4307,316781019600.94635,303014908961.65204,2155079615.4799147,10143127836.91825,9390632505.599232,1.0649592941591253,2.185737915092336,1.18063020144362,1.1332546983932976,4.232787905097266,699987757862.1125,869476728.6665882,22434308545.350937,80299082134.90454,139748002919.19165,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.8561889688491109
2020-3,0.7762298112797351,463.594,0.7484309220428681,0.5664530692717876,0.729818775130599,1218.1007561626795,9.36402465710646,340926605.4870745,17767587.868429773,14.317578209222916,283232106.8072731,331550654.4482544,1216260447.2847104,3577153548.683644,7650160944.383846,352600760.7259536,477065064.2278749,608797535175.0557,49674015158.74974,495946104177.4199,1023022817.3076236,10477681516.863531,22930351300.82453,11840888160.563095,55558008838.40957,318883546005.41315,306833792549.66296,2145909393.8920145,10110846645.439585,9229514051.802208,1.0515756889862256,2.207608505791884,1.164511228804317,1.1294618431288213,4.191884230630096,705032007939.5319,864636455.3821411,23561293339.49313,81169637618.14119,139770610649.1271,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.8560249761336907
2020-4,0.7761345113639122,513.082,0.7482923468342327,0.5701282468458776,0.7297875719599318,1223.8608293555433,9.342467819753857,340416217.51167905,17768862.577533826,14.316437100655918,283176368.3839856,335955644.86002296,1250632432.2037084,3575962240.657629,7795143435.307417,358466009.0491709,479278989.1230931,615267129745.6451,50328575273.27223,499593593328.44,1011769376.133675,10499843463.970156,23309792164.07657,11904387184.917645,55786163347.07062,320967699417.80115,310765634159.3834,2130984807.1789584,10088652083.321028,9073884419.695473,1.0290272914423615,2.2064216159105885,1.136656063700273,1.1188930237194277,4.121921005434034,709838484213.9971,839320455.4200394,24741005917.14313,82106226230.43303,139940315428.85486,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.8558609834182704
2020-5,0.7760392114480893,587.93,0.7481537716255975,0.5740740183276539,0.7297563687892648,1232.8881419160048,9.320910982401251,339905829.5362837,17770137.286637876,14.315295992088922,283120629.96069807,342512277.88886184,1290042835.441709,3593117070.936893,7965465426.228138,377732427.6662363,492526371.3629326,621844293434.6344,51001994313.13298,503320182642.36536,998726850.3160052,10517631761.60122,23659497134.099907,11973714930.53422,56048572593.93046,323042759956.31506,314804974830.8416,2112955190.0601857,10074565633.036674,8925606442.415718,1.0077151108842335,2.2016574459862674,1.1098553458395153,1.1018244394142027,4.038320299129447,714321238772.6234,814664357.4886987,25943759115.4829,83170433926.59262,140220289150.04333,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.8556969907028502
2020-6,0.7759439115322665,665.894,0.7480151964169621,0.5780913980846278,0.7297251656185976,1235.236176731416,9.299354145048646,339395441.56088823,17771411.995741926,14.314154883521926,283064891.53741056,343130761.84669423,1334244316.7062497,3607397104.614431,8164848190.240783,392152809.8448715,500927911.0347993,628536292941.4795,51695962198.26055,507151819172.9136,983833044.0179906,10526736717.534786,23985413767.210747,12047808159.873446,56350833012.13268,325110041385.57825,318968234780.24384,2090186059.2417965,10069650796.581491,8787955086.399137,0.9896017075857826,2.1997751148668456,1.0865012106965717,1.0812963641756084,3.954794602177192,718183262111.1412,789176420.9139656,27183468067.46608,84389366800.99559,140656376181.99387,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.85553299798743
