Ano,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$)
2014-12,221193779.661713,1356362832.5560517,3616799325.7106524,3274307361.6476493,182582258.08523804,341040204.9650368,362377134035.87146,26094700019.55528,372985089402.0795,1220641632.2325284,9785411394.492128,10710274249.490196,11747544749.262758,70007029781.2529,177699953856.30627,226985359908.26205,1173015396.5445118,25652667060.529713,26805699744.866146,1.5174315459391812,2.0182814157849895,1.6313004228426895,1.192348989355174,5.302892235510068,503591161520.03,1177411502.1302981,0.0,58881074501.00587,177803186397.32614
2015-1,218037899.5041454,1302612229.6641598,3612645015.324977,3171861505.8698115,182138103.69496775,333439340.92152333,364549875587.4603,26315904980.429333,374297376028.7533,1233136486.6606364,9881941963.80456,10818346832.600199,11738301471.545462,69869185341.36911,179741492654.0087,228169361865.0469,1191237964.653431,25395520776.35593,26726754686.68858,1.5271612756689108,2.012335469839044,1.6437328552751218,1.2150516920578769,5.338838181456014,503274321680.8408,1170835924.4624603,0.0,59583871486.01993,178637058737.6448
2015-2,216051052.19782963,1255419148.4786334,3636228628.7073455,3072775253.545601,180978921.9207572,332247840.47889173,366652668755.4559,26529483201.095913,375734676350.39465,1244922133.179847,9976143058.577719,10923407553.950987,11728990253.521252,69698489216.43254,181755932991.1132,229236453410.76166,1212159612.038168,25133280646.267773,26643903000.65595,1.5392665388268054,2.0057565224706226,1.6595223289593324,1.2426832710052453,5.38173291829812,503072678711.3672,1163716555.8469338,0.0,60321414692.86807,179207443024.48007
2015-3,215355064.35065016,1227894010.2722232,3669758627.7765756,3039025227.364319,178034407.7471675,323959784.37171227,368665632959.37665,26739728745.325397,377210927486.3944,1255456646.6813855,10069546503.82259,11014829740.270216,11718695085.39125,69496998595.85075,183744434798.4891,230212344415.27014,1240029739.212783,24849975228.730076,26554245154.535435,1.5446511542114207,1.99319241990652,1.6677274571644607,1.2690935274155017,5.413784200349401,502910771634.4441,1157942009.8518057,0.0,60500498201.1268,179617164959.81134
2015-4,212573462.07090014,1180255897.0624735,3685710524.202076,2958873518.9635687,173355342.51966748,310988234.7977122,370560599927.4894,26939129298.296646,378683342584.7262,1265358930.7598853,10164266897.450338,11117044757.276966,11706791967.174498,69259694251.09525,185696080875.68256,231091531509.31485,1269145219.003533,24576227492.29258,26464483466.227936,1.555651154211421,1.9931924199065203,1.6807274571644606,1.2980935274155019,5.4590342003494,502974309483.94415,1153285211.8685555,0.0,61453133888.0438,179909725678.7606
2015-5,211925123.7440709,1136039652.148571,3720402436.2074413,2877005446.2557635,168458171.81356993,306515019.14063907,372331298558.28644,27130500150.542255,380071638162.4645,1274128915.2367148,10258526358.037655,11237122502.743795,11693367754.709864,68979372145.16257,187621080696.18915,231848260436.01807,1300423322.9106061,24249034777.661846,26368794852.80281,1.5627243249431282,1.988070468687008,1.6899957498473874,1.3285813322935505,5.500985419861595,503156405583.70026,1149852225.297824,0.0,61851678649.38551,180070922091.90668
2015-6,212606209.50954708,1103694847.7845232,3753330436.7491083,2875215482.7683825,166639944.59737945,298554634.820639,374501421814.82074,27313724501.89725,381930206197.63324,1281434101.6219528,10335880697.170275,11340866053.479988,11703352945.006533,68667660988.45565,189520714121.0687,232561285251.51422,1336378300.5841777,23906733716.18256,26264530956.432816,1.5601052773240807,1.9716418972584364,1.6899957498473872,1.352152760864979,5.513604467480643,503577136289.8906,1147431048.8444905,0.0,62164377539.66361,180092051469.80453
2015-7,211862739.73582613,1075789714.1954536,3778527789.533294,2877832183.856522,163943523.12365854,294127468.582732,376700197067.0773,27490249253.864,383824523100.4058,1291328430.5459063,10415069684.011671,11449988916.155567,11711526294.17002,68335500728.186356,191386858730.63773,233246509690.02008,1372134518.5374334,23559104045.488842,26146101928.883045,1.565686672672918,1.9690837577235527,1.6958097033357595,1.3663388073766072,5.55058121166669,504169235399.19293,1145217809.338444,0.0,62402660916.67896,180001319016.46127
2015-8,212132936.39468974,1048004400.0043172,3786562913.8119307,2890603398.8462944,159114266.25024945,290428890.75750476,378859834898.5757,27660062026.200596,385652266397.2402,1299701203.0027244,10486731570.913034,11555558765.066023,11718083566.41411,67978689848.42976,193199587555.86002,233902368547.3971,1407484629.1606152,23204410156.264748,26008050338.67737,1.5675048544910994,1.964765575905371,1.6989915215175777,1.381338807376607,5.577172120757599,504830224676.9203,1144408315.1888988,0.0,62734188959.79805,179897737648.37332
2015-9,212512684.0613564,1021049083.7756505,3766958105.8748198,2892615722.808072,159217387.81180498,286348312.79550475,380983988749.20746,27821335643.824593,387469635950.4353,1307006344.2120576,10553146561.861034,11663751077.276022,11723951590.663445,67600979387.38265,194950292492.14426,234527615466.50552,1443597465.3750596,22842804366.39964,25857891527.55759,1.567949298935544,1.9612100203498155,1.702324854850911,1.3946721407099405,5.6013943429798205,505689828394.25366,1144726986.9646766,0.0,63038895847.47739,179812228099.0551
2015-10,212095006.49461728,997245787.9017376,3749510910.087863,2905921947.8169856,156425274.0815876,282902318.0628961,383068399978.7031,27974261468.79937,389306750526.71985,1313463411.132275,10611205310.081684,11766204057.005806,11727047586.568663,67212641825.058304,196631760257.33228,235122203174.04376,1480668152.0383205,22474290939.59268,25696470740.279327,1.5675145163268485,1.9609926290454676,1.7047161591987372,1.4079330102751577,5.626829125588516,506594214637.07965,1145818517.1046767,0.0,63351193640.642395,180036876874.73468
2015-11,212616476.17185134,973546657.0925887,3768227272.556373,2911866816.408049,154708804.4428642,287215212.2169386,385091205677.7674,28123274678.097027,391205706248.28625,1318130794.4520624,10655031513.535303,11848993614.453678,11730077197.288023,66803312728.48044,198274281768.25378,235689760315.3493,1518664342.9683204,22099065862.465237,25527051773.06592,1.5615570695183378,1.9531202886199357,1.7023757336668224,1.4226138613389876,5.639595083035324,507604734043.2498,1147044058.6706343,0.0,63657622731.94962,180177600670.9536
2015-12,213962568.3187264,954410560.2527971,3769194829.018248,2924093663.585341,156985857.1703642,280474816.709647,387068822171.4255,28265929985.444324,393145399888.0576,1319905689.542896,10681498825.11697,11909299869.592428,11733462327.89594,66393394137.635216,199869586058.6752,236239095742.90683,1558844554.6397789,21909764503.835236,25349819473.809875,1.5484320695183378,1.9364536219532693,1.6940424003334886,1.4294888613389876,5.633345083035324,508907864386.9998,1148774934.5679257,0.0,63974646955.45065,180120011002.81445
2016-1,213691969.61791003,940136616.1568787,3745256879.8778405,2904654675.9575863,157009167.68669075,281176918.3669939,388932125858.3614,28398497893.63065,395091597902.39667,1321335282.6675897,10712455376.895134,11985409994.968756,11735453037.024715,66188709477.03951,201387682956.5038,236531932243.76785,1596804425.607738,21715110341.494217,25162215196.955387,1.54924839604895,1.934820968892045,1.6920015840069584,1.4356113103185795,5.64905936874961,509965904884.95905,1148703042.2685378,0.0,64228503516.98473,179984146628.98386
2016-2,212587439.34300208,916824464.4724476,3767398282.427993,2889802127.9274387,153638322.88519463,276782543.1153489,392153613592.8506,28646399004.580765,398098717137.9247,1328211305.2493446,10772428958.12367,12112362277.591806,11739027181.770802,65924838312.881325,203913711319.03052,237449153252.76367,1640068537.653594,21416899170.711754,24929697490.968323,1.5518861184172958,1.931409151930658,1.6916914122519982,1.4558646023658972,5.679366702805725,511365410032.2195,1144506279.8972344,0.0,64738428655.108,180277511695.32318
2016-3,212546236.1708197,895022130.6371491,3793084834.5279975,2879616898.473529,149895876.74988464,276855245.492124,395211850843.5743,28893078820.234894,401052680151.118,1332931712.9806645,10822248718.077328,12231008840.106537,11741570358.769018,65636338189.144295,206443776531.98764,238345571257.4319,1684579818.1267748,21111839827.761604,24678283099.09453,1.549475631038057,1.9248743308554594,1.6860452401315522,1.4692706303576661,5.694688158278996,512955467592.6029,1140879315.6997585,0.0,65245513919.07849,180440477116.7313
2016-4,212010071.09725493,874301635.4722713,3819644947.841783,2833596582.233999,145814367.01624253,279067287.53602904,398234677605.46094,29137528991.90733,404092692526.0239,1335750328.017249,10842008736.36062,12369991857.70315,11741924274.679054,65448720674.725075,209365696842.6126,238676716408.25833,1728531327.2084107,20792327612.902332,24410885219.140083,1.5478851866223562,1.92260523905537,1.6783715195248994,1.4753765546123057,5.704887678225269,514654841478.44385,1136741200.5204067,0.0,65748003894.547745,180421939651.48947
2016-5,211647593.9145212,858069472.2246705,3842507747.394961,2826761448.4165916,140919458.91498238,278189580.8409905,401280411253.8307,29379273153.33943,407285499326.77057,1336116580.6074889,10870345867.526833,12479830806.087011,11738963790.434683,65251002564.34528,211905844185.05432,239340349906.65192,1770738387.5258749,20459789677.54565,24121302439.808964,1.5438205931952556,1.9178700141864746,1.6741199095764199,1.4788519875252026,5.705769112572776,516512405084.27295,1131527322.2898507,0.0,66285040270.88038,180358773654.55963
2016-6,211414771.33377242,841866757.6165833,3864569729.1530375,2820321614.6550155,137024041.37895334,280967776.02556753,404305380453.2857,29619735712.226074,410516427690.395,1333833874.618662,10880499790.170732,12569307450.355276,11734473689.29096,65033010106.22266,214440600272.38843,239978753563.68903,1814207082.7830617,20123299358.587307,23820768618.495087,1.5366258989874477,1.9110395595348924,1.6658406453784638,1.4860366305397708,5.698470083581844,518545885288.7502,1127630911.5242803,0.0,66654760335.90406,180251017195.8493
2016-7,209390163.4266343,827810672.5732365,3881583242.147837,2808664346.480998,130499134.57976048,284103352.9757415,407317998919.7827,29858377999.864742,413847542201.87933,1331313852.8782947,10890237747.301987,12668523286.022854,11727731367.463232,64802731928.239624,216964969088.5654,240574834218.54504,1856314931.883137,19831690459.292496,23512687456.783478,1.5366653266665553,1.9145458983257944,1.6633516002785085,1.4988236812349074,5.705001686652323,520695005534.91724,1123762366.2914803,0.0,67058745079.46839,180039163318.0109
2016-8,209541967.67307,817403988.3011835,3914866969.6974087,2810493054.88713,129870325.20996526,290360029.4449051,410302119861.4729,30096377207.45688,417249413233.5666,1327527357.3495462,10887255630.564232,12755156885.08864,11720497287.944597,64563995012.80743,219493355372.62488,241128127177.40317,1897917884.4168735,19546765731.493248,23187138741.02904,1.5317154339098844,1.9127386732605531,1.6569342073193705,1.5027341016282343,5.698216949824963,522972132543.1985,1120968571.3789985,0.0,67425640286.16146,179738762770.2991
2016-9,207808936.20444578,803929285.4746438,3912936425.850639,2801142991.9804087,130116001.9663604,299996479.73993176,413238343952.5606,30331887545.596695,420676150485.74164,1322552504.6636164,10876541981.293356,12835921688.476408,11712086804.9067,64318295347.71211,222011876459.7469,241650668831.74405,1938563669.5066688,19258346376.51421,22852072031.146408,1.5251657984438929,1.9109838517654085,1.6487468165447399,1.5080381020295877,5.682078187756228,525482618299.0849,1118677891.0424414,0.0,67759624527.99079,179349421222.20883
2016-10,206565458.84873763,795551075.9228868,3943989498.3350844,2816328270.82295,128141929.49208215,302204625.9517895,416164741666.7835,30568616340.21353,424138980501.3208,1316111120.6239352,10856472604.787107,12915324439.367569,11701376959.20274,64064967720.805115,224533601101.9932,242142778584.93826,1974192638.4938438,18970530250.892254,22494934095.791924,1.5155387740042612,1.9040911767703637,1.6379248036949314,1.5070990795572519,5.657292190592709,528021615058.2393,1117130605.7317312,0.0,68092497726.81715,178843649763.9155
2016-11,205083771.7247738,779657543.2393417,3958802440.319946,2831187786.615639,129174719.55388701,307766194.46010774,419202765098.0105,30805491763.82848,427765824149.60516,1308063497.1698368,10826525081.33703,12990035863.169407,11689885625.924631,63797470801.33404,227057722974.163,242624149863.58,2011303792.3535545,18686547801.527824,22125650646.607437,1.5042626986456926,1.8970458301367643,1.6250812131519097,1.5055646628687942,5.62681428232261,530674105554.91534,1115744171.432945,0.0,68652894263.706345,178300579048.70227
2016-12,204570620.55960947,763129574.0912342,3960802732.0601068,2851540769.7877073,133233534.43965876,314740199.7149165,422270415978.998,31046407229.900238,431451817342.7062,1298175647.500757,10784332693.275368,13047651192.637945,11674702065.347404,63516132628.15261,229569782029.73044,243098443149.528,2047041972.1764548,18397540832.624077,21752749667.163742,1.4913862369095443,1.8869412490237618,1.6122728846094672,1.498033916976782,5.588600673300642,533560881271.7044,1113715251.6343937,0.0,69123981735.78976,177754112162.21942
2017-1,202526432.99079108,748485507.4407278,3859696422.0664225,2854153263.175463,131559624.79587144,316894524.5128732,426355760180.8724,31421883824.95789,433609164852.5024,1290245232.2503128,10752922173.050941,13132867620.35484,11657484232.955462,63223630276.13934,231983819543.35544,243535097437.32385,2075272525.6362903,18095458851.898453,21378972039.354305,1.4853444959089397,1.8899751231714919,1.606170281788381,1.490598915499672,5.579533498561677,536112229646.84064,1108932792.9820282,0.0,69322869955.54657,177184332926.4778
2017-2,202569765.5854165,736837116.4635148,3880120554.477268,2883099493.965987,123788076.53364499,317576674.9118803,430575978560.11145,31803310239.5699,435754756342.66876,1281169740.6186736,10717815458.316992,13222519915.068605,11640994370.59138,62922375650.046486,234411134059.7629,243979361772.36197,2104205355.7341032,17774080267.271767,21005072008.45871,1.4779604799954709,1.8925800140558275,1.5982608415131412,1.4782631445495045,5.560364015237302,538820035516.1468,1104565373.8879378,0.0,69459704234.90712,176576468349.4944
2017-3,203511298.59067336,725819898.2191247,3879008052.601145,2909222742.007015,122058422.95043862,322459351.0233699,434763076701.06415,32186868085.30671,437725063074.2343,1270634196.0327313,10676203952.356773,13314497175.8555,11624809792.818727,62607120414.74044,236830598495.56537,244417841451.53012,2133554288.7721834,17452077308.021645,20626108108.005703,1.465688927774423,1.8933315138840972,1.5851738723815865,1.4589892644177545,5.52482587435851,541617301199.3055,1101325689.3563256,0.0,69543717995.2475,175925489300.57593
2017-4,204338781.96414322,715021040.9537553,3881975101.7673597,2940510194.230335,120668110.53826047,325665732.2205466,438979090343.75555,32571040668.863472,439601305043.7943,1259306125.0686772,10633411337.361553,13412537382.571316,11609402033.166636,62284526089.31656,239241033241.52957,244869744022.58258,2158003490.6487026,17139576737.335964,20241208316.29469,1.4550978619287702,1.8953751688632312,1.573080942079895,1.4398034631320864,5.482602235052573,544477317888.7925,1097786813.5372343,0.0,69666061277.4767,175247078590.8142
2017-5,207001701.44094408,708255432.3390875,3885387694.236448,2988292985.0604734,126066798.50823174,352126003.74509424,443222623581.1338,32959822962.746273,441397511463.8932,1247216155.612326,10587463723.329538,13510117300.88406,11595909997.19872,61952439328.66393,241642646642.50888,245332127572.91928,2176663079.4030933,16822278873.997665,19850244789.688293,1.4410049375964715,1.8937870616990824,1.5576187683026588,1.41759346182018,5.425940358209781,547382357818.0751,1093717800.278636,0.0,69328166734.08655,174548974726.98837
2017-6,208208398.0719007,702190987.5303224,3884368965.2201004,3023960913.9222026,130767153.43322486,359837478.0931443,447522594880.5405,33354378760.141247,443168980773.50574,1234833394.5926445,10540044217.027737,13612170289.003044,11585836476.801147,61620357675.54622,244047340255.34418,245823591131.29565,2190968987.0992665,16545738942.756151,19451645612.59045,1.426275970507764,1.8894139309442268,1.542060054393583,1.3922671787492948,5.364204744706682,550390870611.0215,1089858722.4284482,348919302.69765186,69429902254.73637,173804462703.60327
2017-7,208741767.84011197,697075487.5337061,3863208867.5144067,3068741425.349423,132655467.40660943,369609009.3287056,451451903976.65125,33757413084.953777,444488162945.7382,1223068678.4126587,10502152479.094625,13736467938.590046,11556034432.095118,61286201441.32826,246429192942.379,246333023925.70053,2201110954.7593703,16269620576.784185,19048344793.051216,1.4196672091441656,1.8977358091827126,1.535571570812893,1.3696164525836687,5.327890464650071,553303459166.7589,1086317875.7166922,829468900.4979649,69568781302.57664,173013617514.5365
2017-8,209642369.7097913,691981357.7644868,3785832390.9248376,3115962497.08234,134148606.32993497,377247521.52576643,455339645965.9378,34179043040.26724,445752111119.06274,1209280842.8685107,10462916891.446726,13867723551.949526,11527394456.602163,60949925543.922585,248759843459.30106,246864090355.6867,2209622130.672063,15990181267.60429,18642048393.853626,1.408728036419089,1.902198095947185,1.5247503844348755,1.346418037179731,5.274774326955855,556253544349.7704,1083731053.7044117,1322775496.8417015,69732898163.59393,172230904602.45294
2017-9,210838641.37663007,687456129.7875515,3750638586.194488,3159274816.466136,138603428.01441836,386577171.81593496,459271913886.43225,34602491606.975334,446977400866.58887,1195017836.906792,10420193773.913536,14002389357.760618,11500823915.868652,60643283072.312035,251073985525.4982,247434064373.70914,2219349085.0051537,15713495024.034895,18241646181.472126,1.3987529993155787,1.9068395759480383,1.512827095922983,1.3369298581961215,5.221664167898675,559369345017.7878,1081347585.2124834,1828954260.7518616,69874482339.42223,171468097586.23315
2017-10,212723398.37837037,685227551.2173862,3787698955.7189717,3228193536.8528314,144990230.67957374,398657199.3179846,463270021606.7796,35034530567.527794,448064210423.67554,1180829643.9781132,10371563671.948484,14120551212.919691,11475272775.100595,60336318521.98896,253408493210.3524,248043899397.9578,2228288204.43087,15442616899.321737,17837266321.44446,1.3879530748335385,1.9102197709602469,1.4995720396183319,1.330037158552982,5.165343143917428,562451391509.6967,1078967396.6863163,2348120361.2514553,70047444283.43129,170640314413.63513
2017-11,213722918.9547735,680577908.878318,3810874391.286953,3275565181.518461,152406167.80402243,413512619.6656394,467340716238.62946,35476220075.90226,449094263860.8407,1166602156.8394568,10330793358.36495,14249913070.530382,11449346750.91043,60023045868.61019,255773350539.70505,248696270243.16846,2235741662.9654117,15177730848.260086,17433968720.324974,1.3779620250071445,1.9144897126319778,1.4884466494228132,1.3204882636198767,5.105516899393529,565666437998.3215,1076615845.2120643,2880388967.363472,70211330699.33372,169447483702.38596
2017-12,213885014.48769027,677380512.5086389,3810065542.8563533,3360580408.1878576,164821967.0056787,427453879.89255166,471459137515.3831,35921750102.61236,449952563372.4618,1155434735.3645055,10297210323.455555,14397741471.012152,11422881950.251297,59712167738.04326,258141723191.39648,249417912263.4323,2240668855.3137197,14908203595.233448,17029510907.273933,1.3660519220579366,1.91288500699957,1.476529729336201,1.3077918228500987,5.042576528298798,569117577164.3434,1074520829.1282156,3425875248.1109447,70429811850.5087,168201984446.14682
2018-1,214096087.98950586,672639495.4720234,3782078023.2279463,3426001742.3579087,165198103.05966476,446492371.4826109,475602427643.64355,36369149234.602936,450692008981.05023,1146375508.6427019,10275426843.715527,14576508052.888067,11396840065.219774,59399865786.84545,260488731991.2798,250174928712.13998,2239329976.2350245,14646229475.599333,16627901646.11116,1.3621257965995608,1.9268938107760252,1.4720906952342154,1.2916347404319581,4.999907782283767,572099476704.4933,1068891323.9933237,3984694372.5168653,70622560074.52621,167050649934.08096
2018-2,214370655.36382413,668819372.1339651,3764599597.937541,3492109466.427303,167773737.9656438,452524497.498644,479854177528.33154,36827994376.02645,451428042027.0055,1136731403.1764796,10241195262.43737,14752009812.593153,11372329303.373957,59088627709.506386,262837593387.9642,250996469269.13596,2237590504.40701,14382718628.512905,16233411533.423317,1.350755947631206,1.9340789708144739,1.4604598607694657,1.2791046063526395,4.947067953988546,575166745548.5654,1063992170.5999519,4556961509.6042385,70850326908.14911,165842586199.115
2018-3,215278507.31159604,663156953.393792,3765473271.0583477,3564817426.758933,171251121.468306,459996966.53218055,484120146464.03156,37285309193.1678,452036615171.7628,1128653493.391115,10220035647.228874,14962975308.23461,11348718142.530348,58773770733.43772,265188432870.5496,251859893382.96292,2241486169.451774,14121491740.168848,15851144814.472399,1.346447168635572,1.9557661099753678,1.459414318902475,1.2673339941891035,4.9100822652371745,578439367060.7357,1058493286.0604155,5142791828.396054,71077479541.71034,164670430183.60666
2018-4,216347486.416918,656501762.8416828,3748227555.243662,3633068405.5621037,171423807.22296768,458859814.5509572,488467130784.4846,37752480644.8656,452565082503.8329,1122605820.5594914,10217536976.588089,15218596274.182936,11326107741.855274,58463252327.49922,267533012253.26962,252790845980.84354,2248884446.9888144,13861956124.204304,15487020419.263376,1.343324138790623,1.9798659422023048,1.459891238877392,1.2652536546754594,4.88835561435877,582181077021.3098,1052509174.0863473,5742300497.91535,71279846496.01405,163547751259.7394
2018-5,223676797.4350744,648691069.5192217,3734371557.9875774,3695889484.5785956,173422162.04310492,458611113.22146606,492919050565.2042,38230307115.601494,453068070305.3419,1118165005.7687209,10227768960.706406,15496975993.919054,11306573637.622135,58154276082.52155,269869702140.82916,253803676077.991,2263113557.601272,13611010461.340668,15135596225.40814,1.3352718725083426,1.9938916708379566,1.4542079678437694,1.2677001261053196,4.861079449790066,586572628255.246,1046268728.4474889,6355602687.185113,71470854401.27664,162464090129.3382
2018-6,228203462.94426933,644449523.4213554,3721349233.3053856,3788830490.358229,177000156.2477605,462504568.36657774,497447198064.7851,38720309256.46092,453516422440.47577,1114121453.186501,10240200064.973541,15765280008.233585,11290182716.755348,57846137413.58903,272194803163.9527,254898089313.50607,2279621866.946076,13359154909.848322,14790596431.069754,1.3206076129024873,1.9942186434226805,1.439515887400246,1.25543172077022,4.82118782401899,591272994456.4902,1041254469.205604,6982813565.228351,71673217658.47841,161306743387.1004
2018-7,231799645.1675448,642479877.0441059,3714678735.632984,3901264005.1113553,182696659.24263412,463295701.65353715,502082251213.4031,39221665907.41143,453933811574.8783,1110807310.2770693,10260041179.566454,16048820356.668041,11276587832.457273,57536295237.96916,274522406568.43976,256077949523.3971,2293175722.3371577,13110820786.9063,14449810898.93373,1.3055868315538146,1.9934671961550845,1.4248970147884452,1.2403173348565557,4.777365737089136,596390030630.934,1036519780.546039,7624048301.068051,71937874437.68277,160128494222.9894
2018-8,239076964.3842981,646375793.7739196,3709902177.0381913,4035640929.631771,188541882.5037132,468388011.0016554,506847768032.2394,39731224845.464424,454330286364.9503,1107987597.1023502,10273324235.483688,16323813272.048553,11285354136.957766,57232350078.81833,276854646744.7521,257366490186.06302,2302150327.7298927,12870935482.714134,14116733299.668833,1.2882178826739628,1.989771712437315,1.407581615084567,1.2174906747263854,4.7243527585266225,601669910529.016,1032716799.3465403,8279422063.727253,72135172583.87552,158911615272.62387
2018-9,245297868.2641191,653468221.9996896,3680593682.123922,4179921174.7083964,199913641.51623863,470332069.73628306,511743593745.97504,40249440624.35335,454662510921.55096,1105014682.3966932,10285651319.95531,16596735748.148146,11298136195.352116,56937485748.56019,279166051705.1908,258763588035.71384,2306475980.715873,12640779923.667828,13789324939.885157,1.2724322183630257,1.988078509155208,1.3922887050389583,1.2008530537692046,4.672233081153187,607105682036.0734,1029420804.6748575,8949050022.228945,72355396555.45276,157686832046.39807
2018-10,250551896.16247976,663215783.6226498,3688435559.952356,4340926980.149376,210302913.3099096,475010914.6682493,516786855284.4018,40778755499.63308,454921059704.07446,1102206889.6400213,10290382556.24923,16865839704.010221,11313999229.792635,56645406340.85748,281475664010.8591,260269765507.11508,2304533867.5352445,12416786429.326471,13468480637.476557,1.2574784718307628,1.9886314613468365,1.3774630292939425,1.1833594813557275,4.6250933851000635,612527139949.4813,1026809046.9712332,9633047345.59613,72600479524.28319,156460241011.8868
2018-11,256097479.54378062,676034603.2879511,3684841940.5978107,4510542263.744405,219055519.91925302,487709906.7296056,521970184366.36554,41319408102.41144,455177170558.37555,1100361333.9593294,10291839458.541925,17142246389.863743,11335663586.442223,56361458395.793655,283776762361.13446,261898834056.64584,2300854266.057314,12194390775.130638,13157301597.371964,1.245681322806814,1.9950506508279893,1.3648005441020858,1.1659362242495739,4.586681164579805,618021260020.1189,1024416724.4487741,10304433254.8152,72853668118.78903,155278093940.69763
2018-12,262348492.42804608,701927318.3226166,3684227713.7742977,4703291659.313155,226712904.43548498,494225588.6453097,527301801110.3253,41875174620.560486,455463055094.6872,1098724879.1160538,10295602854.746107,17432813640.32424,11361903699.37748,56098198788.00815,286070487627.2316,263655892845.37982,2294134060.5165744,11978805633.02539,12851371703.132257,1.231016396769286,1.9964385043114834,1.34989685697862,1.1481887050940796,4.549127427483013,623838828374.5109,1022435530.3670564,11074896923.846354,72877703055.32358,154050314681.85757
2019-1,264439733.70352438,721673250.3187672,3654279205.3780565,4841912256.612655,226506961.68050185,482942957.7573585,532722949836.84955,42440313597.322525,455684129759.33655,1096620481.0212638,10310258320.74653,17765645376.997635,11370890095.065647,55853273796.91091,288335082972.67426,265501135237.2219,2284959894.8800464,11760658536.375624,12548180651.402636,1.2199884408480561,2.0090813054398047,1.3390320400881943,1.1371714558719836,4.52260756532347,629108445099.6702,1021030870.4758863,11791984047.521168,72977688166.51486,152838326840.34485
2019-2,267818098.93643725,743693484.8417883,3691607723.1103354,5013470476.644841,232029431.0787596,480984392.824593,537203093981.3275,42875684859.36547,457454758677.3748,1093704299.2037323,10323608076.492561,18101947571.852184,11383885592.758099,55627614373.81318,290621546893.1888,267479912373.73227,2278523389.302164,11560619362.65842,12252116023.124031,1.2094709703366096,2.0249814316085453,1.3276618718902313,1.1293464056755,4.491445811583915,634501594440.136,1011160885.0273935,12492257135.346882,73191278910.13075,151605664900.22278
2019-3,273822690.04604995,774967319.0519572,3680571677.814275,5230915409.429512,240558158.76151705,483622817.7875054,541776126540.9862,43321081473.60885,459376704976.54144,1091292850.58506,10344280852.134512,18459506854.24246,11400359165.893948,55423822101.74557,292894469578.8752,269595530507.04984,2268818963.239879,11380913379.104067,11958763416.161282,1.1972568987109184,2.036459011558601,1.3160169949591516,1.1271236150862347,4.465549521713436,639889142497.1561,1001173141.3439132,13221824149.579296,73505449421.04327,150372962283.07764
2019-4,278566776.35105765,807066094.6699742,3675037085.2537265,5449534524.983236,246133316.401335,487444805.18167144,546481309190.4166,43775948593.09686,461531412579.2945,1087944085.1049035,10352017538.617731,18799020431.328114,11419079319.756708,55246434484.583015,295147158330.5491,271858416325.38147,2255653865.0014644,11206809803.547585,11672204946.778334,1.1862684899545204,2.0487677360009373,1.305013793379102,1.1297386018345712,4.441686739006395,645319262167.1123,991181013.8581496,13949087139.279629,73845924846.73769,149136443419.494
2019-5,283544642.2003824,842289757.6631624,3670222902.3040605,5679393159.970643,251676021.3740508,493001199.9757761,551342693627.7793,44242121138.343056,463930964560.9948,1084122053.95401,10355505991.394184,19129994536.48029,11441541882.438751,55106695237.942345,297384911307.78156,274286967493.42813,2242489749.4529495,11038816117.521906,11391415197.516365,1.176700543587699,2.0635308496159928,1.2975022189158205,1.13361482915503,4.425341524801371,650819661711.772,975193611.5016375,14666757319.560274,74278427040.71342,147874725266.67233
2019-6,287843360.09098315,880258443.3577353,3657078761.953196,5903628777.505749,261054890.3564145,476364034.90579,556356203735.9668,44719599169.85013,466486369664.0833,1079039807.8038404,10351807696.14387,19452971601.33409,11466580760.123037,55003021363.45924,299607114916.184,276870777296.0406,2234061401.559273,10890050152.240765,11121082736.158165,1.1662045355467037,2.074341947328583,1.2885202485201708,1.1416968978761495,4.406145630242015,656477368093.6842,953320943.0580255,15375445757.128088,74988727896.72661,146581827433.50406
2019-7,292007208.1138216,917456514.8115602,3630803410.852851,6135303250.799699,267311141.1119897,480879452.2701296,561486423105.8734,45210509835.563576,469102591920.71246,1073790985.8561099,10349412704.186852,19788780430.729008,11493684883.337566,54932776045.161156,301795724007.6963,279616853923.0192,2227414331.1919265,10747840635.58433,10866871468.479342,1.1564071593230085,2.087299661948672,1.27987657901255,1.1504607696950646,4.389858709538655,662256386349.2487,930981176.8586289,16077387693.228998,75499480162.77519,145327132053.62674
