,Acre - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Acre - Desemprego,Acre - IDH,Acre - PIB - Estadual,Acre - PIB - Construção Civil,Acre - PIB - Per Capita,Acre - PIB - Preços de Mercado
2020-11,13.998,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,11.83199703656318,0.7153725805826019,8352683.113885868,398739.4494344434,9.259020812311132,6766281.267424258
2020-12,12.751,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,11.82466561310677,0.7151568945303667,8340498.945776971,399017.7937072649,9.260991631263776,6764892.266131347
2021-1,13.523,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,11.81733418965036,0.7149412084781315,8328314.777668074,399296.1379800864,9.26296245021642,6763503.264838437
2021-2,9.636,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,11.81841478094146,0.714978641875693,8313466.993575442,399609.5226229384,9.265156353540776,6761632.308889425
2021-3,11.165,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,11.819495372232565,0.7150160752732546,8298619.2094828095,399922.9072657905,9.267350256865132,6759761.352940414
2021-4,13.435,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,11.820575963523664,0.7150535086708163,8283771.425390176,400236.2919086426,9.269544160189488,6757890.396991403
2021-5,19.408,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,11.821656554814766,0.7150909420683779,8268923.641297544,400549.6765514947,9.271738063513844,6756019.441042392
2021-6,16.602,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,11.822737146105869,0.7151283754659394,8254075.857204912,400863.0611943468,9.273931966838202,6754148.48509338
2021-7,19.526,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,11.823817737396968,0.7151658088635011,8239228.07311228,401176.4458371989,9.276125870162558,6752277.529144369
2021-8,19.011,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,11.82489832868807,0.7152032422610627,8224380.289019648,401489.8304800509,9.278319773486912,6750406.573195357
2021-9,17.528,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,11.825978919979171,0.7152406756586243,8209532.504927016,401803.215122903,9.280513676811273,6748535.617246346
2021-10,21.582,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,11.827059511270273,0.7152781090561858,8194684.720834384,402116.5997657551,9.282707580135629,6746664.661297334
2021-11,15.33,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,11.828140102561374,0.7153155424537474,8179836.936741751,402429.9844086071,9.284901483459985,6744793.705348323
2021-12,12.611,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,11.829220693852475,0.7153529758513091,8164989.152649119,402743.3690514593,9.28709538678434,6742922.749399312
2022-1,15.161,,,,,,,,,11.830301285143577,0.7153904092488707,8150141.368556486,403056.7536943113,9.289289290108696,6741051.793450301
2022-2,13.174,,,,,,,,,,,,,,
2022-3,14.501,,,,,,,,,,,,,,
2022-4,14.227,,,,,,,,,,,,,,
2022-5,17.552,,,,,,,,,,,,,,
2022-6,18.447,,,,,,,,,,,,,,
2022-7,17.92,,,,,,,,,,,,,,
2022-8,21.748,,,,,,,,,,,,,,
2022-9,20.032,,,,,,,,,,,,,,
2022-10,18.573,,,,,,,,,,,,,,
2022-11,15.493,,,,,,,,,,,,,,
2022-12,15.493,,,,,,,,,,,,,,
