,Distrito Federal - value,Distrito Federal - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Distrito Federal - IDH,Distrito Federal - Consumo de Cimento (t),Distrito Federal - PIB - Estadual,Distrito Federal - PIB - Construção Civil,Distrito Federal - PIB - Per Capita,Distrito Federal - PIB - Preços de Mercado,Distrito Federal - Produção de Cimento (t)
2018-9,0.3516596193521484,12.022087320345063,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,0.8319312548362552,53.94,140598118.09073922,3464536.72451832,43.75012316916918,113249733.91127844,220.93085010069052
2018-10,0.3537975398131198,12.022480964042735,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.8318379066565141,51.514,140508371.16484234,3466366.8955429667,43.74457747117232,113224693.42615125,221.34187684355683
2018-11,0.3564988945056591,12.022874607740407,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.8317445584767731,42.635,140418624.23894548,3468197.0665676137,43.73903177317546,113199652.94102402,221.7994712759381
2018-12,0.3589690380352726,12.023268251438076,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.831651210297032,40.371,140328877.3130486,3470027.2375922604,43.73348607517861,113174612.45589682,221.95228280986456
2019-1,0.361653835369228,12.023661895135747,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.831557862117291,48.99,140239130.38715172,3471857.408616907,43.72794037718175,113149571.9707696,222.8693393032748
2019-2,0.3642306932637038,12.01637525554553,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.8313499671333311,44.726,140066728.54508367,3474199.890287824,43.71932875740559,113104383.75001962,223.1894928457181
2019-3,0.3671296147808399,12.00908861595531,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.8311420721493712,44.491,139894326.70301563,3476542.3719587405,43.71071713762943,113059195.52926964,223.98596755132408
2019-4,0.3701688638872101,12.00180197636509,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.8309341771654113,43.901,139721924.86094755,3478884.853629657,43.70210551785328,113014007.30851965,225.4041854482458
2019-5,0.3734634473399427,11.994515336774873,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.8307262821814513,55.019,139549523.0188795,3481227.3353005745,43.69349389807712,112968819.08776966,226.9430591487751
2019-6,0.3772267167880334,11.987228697184657,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.8305183871974914,50.942,139377121.17681146,3483569.816971491,43.68488227830097,112923630.86701968,227.724937317337
2019-7,0.3818371387199497,11.979942057594435,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.8303104922135315,63.992,139204719.3347434,3485912.298642408,43.676270658524814,112878442.64626968,229.1871560060919
2019-8,0.3861623783020103,11.972655418004216,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.8301025972295716,64.127,139032317.49267536,3488254.780313325,43.66765903874865,112833254.42551968,230.29834928634665
2019-9,0.3904763204739637,11.965368778413998,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.8298947022456117,60.822,138859915.65060732,3490597.2619842417,43.6590474189725,112788066.20476969,230.67462839132176
2019-10,0.395678411193898,11.95808213882378,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.8296868072616517,65.182,138687513.80853927,3492939.7436551587,43.650435799196345,112742877.9840197,232.86108652346348
2019-11,0.4012218514402425,11.95079549923356,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.8294789122776918,51.282,138515111.9664712,3495282.225326076,43.64182417942018,112697689.76326972,233.79087179557013
2019-12,0.4063786407700367,11.94350885964334,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.8292710172937319,43.554,138342710.12440315,3497624.706996992,43.63321255964403,112652501.54251972,234.4022760055192
2020-1,0.4117632932445154,11.936222220053123,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.829063122309772,46.425,138170308.2823351,3499967.188667909,43.62460093986788,112607313.32176971,235.04414485823528
2020-2,0.4174955377565383,11.930401735702237,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.8290636005090884,45.384,137967544.54022592,3500990.01655033,43.62983595605884,112584089.12975806,235.9637037269881
2020-3,0.4230129312723545,11.92458125135135,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.8290640787084049,41.678,137764780.79811677,3502012.8444327507,43.63507097224981,112560864.9377464,237.91189035390127
2020-4,0.4293508521681287,11.918760767000464,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.8290645569077213,45.24,137562017.0560076,3503035.672315171,43.64030598844077,112537640.74573474,240.3531346845286
2020-5,0.436651726903338,11.912940282649576,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.8290650351070378,54.079,137359253.3138984,3504058.500197592,43.64554100463174,112514416.55372308,243.0192099596985
2020-6,0.4440148627387481,11.907119798298693,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.8290655133063543,55.52,137156489.57178926,3505081.3280800125,43.650776020822704,112491192.3617114,244.6000388961153
2020-7,0.4519419323744569,11.901299313947806,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.8290659915056707,66.966,136953725.8296801,3506104.155962433,43.65601103701367,112467968.16969976,245.17060180036023
2020-8,0.4593074379605077,11.89547882959692,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.8290664697049872,67.615,136750962.0875709,3507126.983844854,43.66124605320463,112444743.97768807,245.64093970267783
2020-9,0.4661079913970172,11.889658345246032,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.8290669479043037,62.302,136548198.34546176,3508149.8117272747,43.6664810693956,112421519.78567642,245.01311213541925
2020-10,0.4724232642958922,11.883837860895149,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.8290674261036202,66.663,136345434.60335258,3509172.6396096954,43.67171608558656,112398295.59366477,245.1209134014341
2020-11,0.4794156260200303,11.87801737654426,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.8290679043029365,58.228,136142670.8612434,3510195.467492116,43.676951101777526,112375071.4016531,244.5777916985337
2020-12,0.4855159674795073,11.872196892193374,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.829068382502253,52.525,135939907.11913425,3511218.2953745364,43.68218611796849,112351847.20964144,244.28943089083157
2021-1,0.4891006111654186,11.866376407842488,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.8290688607015695,58.925,135737143.37702507,3512241.123256957,43.68742113415946,112328623.01762976,245.149505452744
2021-2,0.4926441725901338,11.86892725342845,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.8291830187371875,51.906,135491874.61832872,3513322.074398688,43.693752975217095,112299072.89877155,245.6062856995996
2021-3,0.4964932519796243,11.871478099014412,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.8292971767728053,61.614,135246605.8596324,3514403.025540419,43.70008481627473,112269522.77991337,247.01843958119704
2021-4,0.5001878495169223,11.874028944600374,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.8294113348084233,66.945,135001337.10093606,3515483.97668215,43.70641665733237,112239972.66105518,248.1904153947764
2021-5,0.5039652775884368,11.876579790186335,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.8295254928440413,72.909,134756068.34223974,3516564.9278238807,43.712748498390006,112210422.54219696,248.70265733435147
2021-6,0.5075575359102259,11.8791306357723,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.8296396508796592,69.05,134510799.5835434,3517645.878965612,43.71908033944764,112180872.42333876,248.8024772301638
2021-7,0.5108405919824262,11.88168148135826,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.8297538089152772,77.648,134265530.82484704,3518726.8301073425,43.72541218050528,112151322.30448055,248.77133478118745
2021-8,0.5136660565005945,11.884232326944224,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.8298679669508952,74.233,134020262.06615072,3519807.781249073,43.73174402156292,112121772.18562236,248.18956681914548
2021-9,0.5166952998680739,11.886783172530183,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.829982124986513,64.335,133774993.30745438,3520888.732390804,43.73807586262056,112092222.06676416,247.42733642794408
2021-10,0.5193854095927455,11.889334018116148,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.830096283022131,70.002,133529724.54875804,3521969.683532534,43.74440770367819,112062671.94790596,247.40608115780475
2021-11,0.5214141571714715,11.89188486370211,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.830210441057749,67.077,133284455.79006173,3523050.634674265,43.75073954473583,112033121.82904775,246.4220568365455
2021-12,0.5232791967093824,11.894435709288071,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.8303245990933669,55.303,133039187.03136536,3524131.5858159964,43.757071385793466,112003571.71018957,246.59546877918115
2022-1,0.5250064120607358,11.896986554874037,,,,,,,,,0.8304387571289849,54.194,132793918.27266905,3525212.5369577277,43.7634032268511,111974021.59133136,247.59962604453796
2022-2,0.527127827228649,,,,,,,,,,,57.474,,,,,249.2603719654191
2022-3,0.5287972424257301,,,,,,,,,,,63.24,,,,,250.94081432435584
2022-4,0.5304512288978241,,,,,,,,,,,65.331,,,,,251.61435184844095
2022-5,0.5314372165736841,,,,,,,,,,,71.545,,,,,251.55802588007705
2022-6,0.5309927877428464,,,,,,,,,,,72.388,,,,,250.93753690589816
2022-7,0.5302918115010778,,,,,,,,,,,68.889,,,,,250.18007140308748
2022-8,0.5292794560054813,,,,,,,,,,,77.448,,,,,250.0779176446673
2022-9,0.5278955800787118,,,,,,,,,,,64.321,,,,,248.5456639156194
2022-10,0.5260690307735417,,,,,,,,,,,72.839,,,,,248.2654126450942
2022-11,0.5239426768216645,,,,,,,,,,,59.598,,,,,247.4866400254309
2022-12,0.5210814659265964,,,,,,,,,,,59.598,,,,,247.931979559524
