,Paraíba - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraíba - Produção de Cimento (t),Paraíba - value,Paraíba - IDH,Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - Consumo de Cimento (t)
2018-8,11.158564237710443,0.2957038398442303,2763.919661232488,2.182490373260064,0.5663143037004692,0.6161288722138691,199633851.84887323,7751979.236069188,0.3657658514233124,219.6288945070174,0.5614530241708011,0.6983745469149564,35840243.57430644,1709828.574789883,7.475629990855177,28388043.52106247,64.217
2018-9,11.165266519146572,0.308341137605073,4007.361037620176,2.152733596601701,0.541645975717225,0.6740366051135752,199704248.2290986,7749125.763995211,0.3852201759804345,221.51002445516335,0.5626071376471254,0.6982837163172222,35820302.69447404,1710090.4165229993,7.474576183350492,28383185.619233727,57.591
2018-10,11.1719688005827,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,224.92495255422185,0.565254227930729,0.6981928857194881,35800361.814641654,1710352.2582561153,7.473522375845807,28378327.717404984,64.307
2018-11,11.178671082018829,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,227.68674595244147,0.5686672766452558,0.6981020551217539,35780420.93480926,1710614.0999892312,7.472468568341121,28373469.81557624,61.971
2018-12,11.185373363454955,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,229.82676962330888,0.5718213429562459,0.6980112245240199,35760480.054976866,1710875.9417223474,7.471414760836436,28368611.913747497,57.48
2019-1,11.192075644891084,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,233.7342056410021,0.5760338349324929,0.6979203939262857,35740539.17514447,1711137.7834554634,7.470360953331751,28363754.011918757,68.053
2019-2,11.19150794870178,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,236.07653387309645,0.5796935112000189,0.6978061544863333,35703848.40726075,1711281.05405652,7.468758234923423,28355833.79093173,55.231
2019-3,11.190940252512476,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,240.14910638533013,0.5830685238693349,0.697691915046381,35667157.63937703,1711424.3246575766,7.467155516515096,28347913.56994472,53.723
2019-4,11.19037255632317,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,243.1517400108623,0.5874791098730108,0.6975776756064286,35630466.87149331,1711567.5952586331,7.465552798106769,28339993.34895769,57.457
2019-5,11.189804860133869,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,245.99461792046756,0.5907817266647,0.6974634361664762,35593776.10360959,1711710.8658596897,7.463950079698441,28332073.12797068,62.755
2019-6,11.18923716394456,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,248.15952488537093,0.5941396581687735,0.6973491967265238,35557085.33572587,1711854.1364607462,7.462347361290114,28324152.90698366,48.148
2019-7,11.188669467755258,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,250.82929519155377,0.5971962238372424,0.6972349572865715,35520394.56784216,1711997.4070618027,7.460744642881787,28316232.68599664,62.19
2019-8,11.188101771565952,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,252.39267702949016,0.6003899476509333,0.697120717846619,35483703.79995843,1712140.6776628594,7.459141924473459,28308312.465009622,62.219
2019-9,11.187534075376648,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,253.90778915253227,0.6038234388677188,0.6970064784066666,35447013.03207471,1712283.948263916,7.457539206065133,28300392.244022604,61.329
2019-10,11.186966379187345,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,257.3391045067308,0.6070534225418981,0.6968922389667143,35410322.264190994,1712427.2188649725,7.455936487656805,28292472.023035582,81.988
2019-11,11.186398682998036,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,258.4308961624455,0.610492975956828,0.6967779995267619,35373631.49630727,1712570.4894660292,7.454333769248477,28284551.802048564,79.341
2019-12,11.185830986808734,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,259.869279817872,0.6139588000083133,0.6966637600868095,35336940.72842355,1712713.7600670855,7.452731050840151,28276631.581061546,76.646
2020-1,11.185263290619428,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,261.5445229605502,0.6176043946867915,0.6965495206468572,35300249.96053983,1712857.0306681425,7.451128332431823,28268711.360074528,80.866
2020-2,11.182065903746995,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,263.08877192757507,0.6213917635866334,0.696417320045697,35247203.630936526,1712498.5208022562,7.44995947965545,28261508.882518828,75.612
2020-3,11.178868516874564,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,265.21640089487465,0.6255078521079864,0.6962851194445367,35194157.30133321,1712140.01093637,7.448790626879076,28254306.40496313,63.156
2020-4,11.175671130002131,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,266.8598227938333,0.6296896183140486,0.6961529188433766,35141110.971729904,1711781.5010704838,7.447621774102703,28247103.92740743,69.426
2020-5,11.1724737431297,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,270.4957146086831,0.6340105900141265,0.6960207182422165,35088064.64212659,1711422.9912045978,7.44645292132633,28239901.44985173,75.47
2020-6,11.169276356257267,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,271.2146963005983,0.6384095951001179,0.6958885176410563,35035018.31252328,1711064.4813387117,7.445284068549957,28232698.97229603,83.819
2020-7,11.166078969384834,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,272.24303630034984,0.6431061583979856,0.6957563170398962,34981971.982919976,1710705.9714728254,7.444115215773584,28225496.49474033,101.029
2020-8,11.162881582512403,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,274.3382882337831,0.6479313092883493,0.6956241164387359,34928925.65331666,1710347.461606939,7.44294636299721,28218294.017184623,106.04
2020-9,11.15968419563997,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,276.3060309629008,0.653039029392789,0.6954919158375757,34875879.323713355,1709988.9517410533,7.441777510220837,28211091.539628927,103.0
2020-10,11.15648680876754,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,278.819969871222,0.657688659836578,0.6953597152364156,34822832.99411004,1709630.4418751672,7.440608657444463,28203889.062073227,103.842
2020-11,11.153289421895106,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,279.49897022463006,0.660419974773432,0.6952275146352553,34769786.66450673,1709271.9320092811,7.43943980466809,28196686.584517527,95.093
2020-12,11.150092035022675,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,281.1475258220217,0.662476152286252,0.6950953140340952,34716740.33490342,1708913.4221433948,7.438270951891717,28189484.106961828,94.341
2021-1,11.146894648150242,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,282.19171919745366,0.6635830473199241,0.694963113432935,34663694.00530011,1708554.9122775088,7.437102099115344,28182281.629406128,96.375
2021-2,11.143672080256884,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,282.3194688305155,0.6638369251860381,0.6949401067165178,34599234.02202012,1708161.623486754,7.435566402555283,28172982.907225456,84.138
2021-3,11.140449512363524,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,283.4301949998184,0.6646408456028219,0.6949171000001008,34534774.03874012,1707768.3346959995,7.434030705995222,28163684.18504478,94.985
2021-4,11.137226944470166,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,283.34524574680296,0.6658900270991842,0.6948940932836836,34470314.055460125,1707375.0459052448,7.432495009435161,28154385.46286411,88.837
2021-5,11.134004376576806,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,284.4280128259564,0.6659968667429423,0.6948710865672664,34405854.07218013,1706981.75711449,7.430959312875101,28145086.74068344,84.853
2021-6,11.130781808683448,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,285.7355804476178,0.6672576110876212,0.6948480798508493,34341394.088900134,1706588.4683237353,7.42942361631504,28135788.018502764,90.095
2021-7,11.127559240790088,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,286.459952733567,0.6685379816592038,0.6948250731344321,34276934.10562014,1706195.1795329803,7.42788791975498,28126489.29632209,97.783
2021-8,11.12433667289673,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,286.7266261549225,0.6699984631099638,0.6948020664180149,34212474.12234014,1705801.890742226,7.426352223194919,28117190.574141417,93.27
2021-9,11.121114105003372,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,287.3602905369315,0.6713586375741887,0.6947790597015978,34148014.13906015,1705408.6019514713,7.424816526634858,28107891.851960745,99.708
2021-10,11.117891537110012,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,287.4906954579912,0.6726123256839492,0.6947560529851806,34083554.15578015,1705015.3131607166,7.423280830074797,28098593.129780076,99.061
2021-11,11.114668969216654,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,287.4730187845505,0.6740115685477913,0.6947330462687634,34019094.17250016,1704622.024369962,7.421745133514737,28089294.4075994,90.117
2021-12,11.111446401323294,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,288.20531990364924,0.6752961674974874,0.6947100395523463,33954634.18922016,1704228.7355792073,7.420209436954676,28079995.685418725,92.865
2022-1,11.108223833429935,,,,,,,,,289.0171354589111,0.6765915434693391,0.6946870328359291,33890174.205940165,1703835.4467884526,7.418673740394615,28070696.963238053,84.652
2022-2,,,,,,,,,,289.78455682911886,0.677790934676536,,,,,,88.306
2022-3,,,,,,,,,,290.2642727623737,0.6787965260226076,,,,,,92.78
2022-4,,,,,,,,,,290.5585195693394,0.6794051684449478,,,,,,85.987
2022-5,,,,,,,,,,291.6026513301159,0.6799089409004431,,,,,,92.638
2022-6,,,,,,,,,,291.2070251382304,0.6800962728935644,,,,,,72.677
2022-7,,,,,,,,,,293.1488702707591,0.6801557045831313,,,,,,86.606
2022-8,,,,,,,,,,294.16565317562697,0.6797145063337617,,,,,,95.86
2022-9,,,,,,,,,,293.45751096553664,0.6789608528830178,,,,,,90.79
2022-10,,,,,,,,,,292.8096217421357,0.677475026082027,,,,,,94.588
2022-11,,,,,,,,,,290.98047841956065,0.6762773873253914,,,,,,89.777
2022-12,,,,,,,,,,289.80567788414027,0.6750027793204855,,,,,,89.777
