,Mato Grosso Do Sul - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Mato Grosso do Sul - IDH,Mato Grosso Do Sul - Produção de Cimento (t),Mato Grosso do Sul - Desemprego,Mato Grosso do Sul - value,Mato Grosso do Sul - PIB - Estadual,Mato Grosso do Sul - PIB - Construção Civil,Mato Grosso do Sul - PIB - Per Capita,Mato Grosso do Sul - PIB - Preços de Mercado
2004-2,33.675,0.6179234500456987,-6312.09879505444,6.535527586437412,1.2447554117031494,0.7877508194696684,179558325.62127495,7402970.507331404,0.813175865272952,0.7427196440090674,54.07192142208402,8.176434088868962,0.2707939435428158,46377677.8994653,2172767.193140152,16.243263336617684,39786790.0351558
2004-3,43.734,0.6110282002564377,-6382.974247910342,6.304693993612522,1.2465540316260806,0.7462153668542578,179731875.3385749,7408420.067588114,0.7940584078254243,0.7428028858426667,54.3922291143917,8.174712872392542,0.2677493998832078,46434572.63275197,2174109.468063866,16.247918116585996,39804947.88232355
2004-4,36.187,0.602215193421453,-6659.524121320398,6.092845857236326,1.2127250214234362,0.7161196882161044,179905425.05587482,7413869.627844823,0.7742123337341686,0.7428861276762662,53.9429541143917,8.172991655916123,0.2649849888921384,46491467.36603865,2175451.742987579,16.252572896554305,39823105.729491286
2004-5,33.413,0.5930166849467975,-6639.092352241397,5.906435456003245,1.2817627267622196,0.6877653033067546,180078974.77317473,7419319.188101534,0.7850618617376672,0.7429693695098655,54.44280777292828,8.171270439439702,0.2621795221888248,46548362.09932532,2176794.017911293,16.257227676522614,39841263.576659024
2004-6,39.588,0.574475450988554,-6748.885395968077,5.749095649630231,1.4699831580623657,0.6580265037168356,180252524.49047467,7424768.748358243,0.7615174276282071,0.7430526113434648,54.52864110626162,8.169549222963283,0.2592501528488055,46605256.83261199,2178136.2928350065,16.261882456490927,39859421.42382677
2004-7,42.637,0.5593363966337657,-6784.497815846861,5.627047610968012,1.277476010520013,0.6207840323429428,180426074.2077746,7430218.308614952,0.7524273421975352,0.7431358531770642,54.4861527341686,8.167828006486864,0.2561939759740882,46662151.56589867,2179478.5677587204,16.266537236459236,39877579.27099451
2004-8,44.213,0.5366506165950669,-6905.605509166634,5.503636763429107,1.3692624947884502,0.5909034137973287,180599623.9250745,7435667.868871663,0.7295497751500113,0.7432190950106635,54.24426637053222,8.166106790010444,0.2530080276416261,46719046.29918534,2180820.842682434,16.271192016427545,39895737.118162245
2004-9,42.226,0.521373108360619,-6995.222858870797,5.379865840264738,1.2233548439105977,0.5537026055994817,180773173.6423745,7441117.429128372,0.7095428699539044,0.7433023368442628,53.67104414831,8.164385573534025,0.249689283872054,46775941.032472014,2182163.117606147,16.275846796395857,39913894.96532999
2004-10,36.618,0.5156158255655208,-7120.238857990881,5.253056293059425,1.0832535786578323,0.5450174136197448,180946723.3596744,7446566.989385082,0.6959159305043552,0.7433855786778621,53.99695719178827,8.162664357057604,0.2462389094669999,46832835.765758686,2183505.392529861,16.280501576364166,39932052.81249773
2004-11,37.872,0.5071034898207396,-7055.497216121851,5.122595130555095,1.225778954987658,0.5310516981315352,181120273.0769744,7452016.549641792,0.6696517138276467,0.7434688205114615,54.147638042852094,8.160943140581185,0.2425927909690656,46889730.49904536,2184847.6674535745,16.285156356332475,39950210.659665465
2004-12,39.746,0.4969515420076215,-6921.044658255659,4.995239879121229,1.1747086678519794,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157,0.7435520623450609,54.17759637618544,8.159221924104765,0.2388164594999515,46946625.23233204,2186189.9423772884,16.289811136300788,39968368.50683321
2005-1,33.55,0.483143045759377,-7202.757774714469,4.860078219431911,1.4639532115258698,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994,0.7436353041786602,54.40706576394054,8.157500707628346,0.2349200752233791,47003519.96561871,2187532.217301002,16.294465916269097,39986526.35400095
2005-2,33.682,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4873522528925844,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261,0.743717529016747,54.11389241218421,8.150218748259833,0.2308809621469646,47061875.45095291,2189445.128363326,16.301790985016837,40009886.17135156
2005-3,40.149,0.4664937288356185,-7221.778170229833,4.596932598972333,1.394672339987124,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215,0.7437997538548338,54.469508301286886,8.142936788891319,0.2267257316932494,47120230.93628712,2191358.039425651,16.309116053764576,40033245.98870218
2005-4,39.205,0.4550001182228941,-7427.695727374902,4.479302822781261,1.513866283918324,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764,0.7438819786929206,54.78532194474009,8.135654829522807,0.2232021856705588,47178586.42162132,2193270.9504879755,16.316441122512316,40056605.80605279
2005-5,38.897,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,0.7439642035310073,54.873894175669015,8.128372870154294,0.2197146961885027,47236941.90695553,2195183.8615503,16.323766191260052,40079965.6234034
2005-6,40.481,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,0.7440464283690942,54.82745134304899,8.12109091078578,0.2167676025986471,47295297.392289735,2197096.772612625,16.331091260007792,40103325.44075401
2005-7,41.787,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,0.7441286532071809,55.26650627574964,8.113808951417267,0.2142169363796009,47353652.877623945,2199009.683674949,16.33841632875553,40126685.25810462
2005-8,51.05,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,0.7442108780452678,55.56904488383788,8.106526992048755,0.2125028913111962,47412008.36295815,2200922.5947372736,16.34574139750327,40150045.07545524
2005-9,40.518,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,0.7442931028833546,55.7110625961728,8.09924503268024,0.211162767557457,47470363.84829235,2202835.5057995985,16.35306646625101,40173404.89280585
2005-10,37.686,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,0.7443753277214413,56.09236019997776,8.091963073311728,0.2105489555480718,47528719.33362656,2204748.416861923,16.360391534998747,40196764.71015646
2005-11,41.135,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,0.7444575525595282,56.572901572407794,8.084681113943216,0.211371185384386,47587074.81896076,2206661.327924248,16.367716603746487,40220124.52750708
2005-12,41.341,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,0.7445397773976149,56.81214087372123,8.077399154574701,0.2123986802721512,47645430.30429497,2208574.2389865723,16.375041672494227,40243484.34485769
2006-1,43.106,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,0.7446220022357017,57.10705512676217,8.070117195206189,0.2136657858710725,47703785.789629176,2210487.1500488967,16.382366741241967,40266844.162208304
2006-2,32.601,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,0.7447031896729832,57.232539058436586,8.067675008786935,0.2151791002168329,47758211.521990016,2212053.7718505724,16.388870909486794,40287537.276588805
2006-3,42.728,0.3998570076790366,-8153.367564422752,3.842818789820434,1.087038179944784,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,0.7447843771102648,57.69051084693359,8.06523282236768,0.216782878924466,47812637.254350856,2213620.393652248,16.395375077731625,40308230.3909693
2006-4,37.874,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2439483036977474,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,0.7448655645475464,57.75774108637321,8.062790635948426,0.2184815213538794,47867062.986711696,2215187.0154539235,16.401879245976453,40328923.5053498
2006-5,42.09,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,0.7449467519848278,58.513144902127934,8.060348449529172,0.2198630832408536,47921488.71907253,2216753.6372555997,16.40838341422128,40349616.6197303
2006-6,41.427,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,0.7450279394221093,58.937702802723855,8.057906263109917,0.2214076457113032,47975914.45143337,2218320.2590572746,16.41488758246611,40370309.7341108
2006-7,44.939,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,0.7451091268593909,59.33537753122309,8.055464076690663,0.2230435129125787,48030340.18379421,2219886.8808589503,16.42139175071094,40391002.848491296
2006-8,49.562,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,0.7451903142966725,59.88209640463235,8.05302189027141,0.224775136115405,48084765.91615505,2221453.502660626,16.427895918955766,40411695.9628718
2006-9,47.439,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,0.745271501733954,60.42705211961399,8.050579703852154,0.2267703832271148,48139191.64851589,2223020.1244623014,16.434400087200597,40432389.07725229
2006-10,48.032,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,0.7453526891712354,61.29029718025285,8.0481375174329,0.2292414260710957,48193617.38087672,2224586.746263977,16.440904255445425,40453082.19163279
2006-11,46.778,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,0.745433876608517,61.79785513920111,8.045695331013647,0.2317924978385262,48248043.11323756,2226153.368065653,16.447408423690252,40473775.30601329
2006-12,38.909,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,0.7455150640457986,62.07814528402456,8.043253144594392,0.234572083693005,48302468.8455984,2227719.989867328,16.453912591935083,40494468.42039379
2007-1,42.744,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,0.7455962514830801,62.54915648622536,8.040810958175138,0.237852810717353,48356894.57795924,2229286.611669004,16.46041676017991,40515161.53477429
2007-2,37.565,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8421045009906388,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,0.7456763811142636,63.10699507239444,8.03839844413062,0.2412800094009035,48406524.13804332,2231046.310487688,16.46653857439697,40532606.22758991
2007-3,47.589,0.421374616153345,-8302.699392306728,3.706955628134506,1.018140906308683,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,0.7457565107454471,63.862691045051776,8.035985930086103,0.244859581793841,48456153.69812741,2232806.009306371,16.472660388614035,40550050.92040553
2007-4,44.965,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9033883329680754,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,0.7458366403766308,63.93485803982249,8.033573416041584,0.2483561909795674,48505783.25821149,2234565.7081250544,16.478782202831095,40567495.61322115
2007-5,47.485,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9401668232327632,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,0.7459167700078143,64.56897102135477,8.031160901997065,0.2519430074144451,48555412.818295576,2236325.406943738,16.484904017048155,40584940.30603677
2007-6,50.767,0.427912233110958,-8026.170619784551,3.601931188268772,0.8058311751117864,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,0.7459968996389978,65.12560524269531,8.028748387952549,0.2556048096843623,48605042.37837966,2238085.1057624216,16.49102583126522,40602384.9988524
2007-7,52.952,0.4270491588284315,-7955.022260278307,3.560009340555952,1.076324332364028,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,0.7460770292701815,65.89309817942278,8.02633587390803,0.2594014873799892,48654671.93846374,2239844.804581105,16.49714764548228,40619829.69166802
2007-8,56.268,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.928096428428659,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,0.746157158901365,66.36376332031406,8.023923359863511,0.2632215802575481,48704301.49854782,2241604.5033997884,16.50326945969934,40637274.38448364
2007-9,57.078,0.4202971223147698,-7895.376088335307,3.469607481841116,0.8415331129361044,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,0.7462372885325486,66.70800247207889,8.021510845818995,0.2665342065625757,48753931.058631904,2243364.202218472,16.509391273916403,40654719.07729926
2007-10,68.763,0.422186667969427,-7988.122113095049,3.4226070580234054,0.9901874062377624,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,0.7463174181637321,67.03779716342392,8.019098331774476,0.2695499502157414,48803560.61871599,2245123.901037156,16.515513088133464,40672163.77011488
2007-11,65.294,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9668064819595842,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,0.7463975477949156,67.294785672882,8.016685817729957,0.2718152766375306,48853190.17880008,2246883.5998558397,16.521634902350524,40689608.4629305
2007-12,61.459,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8691533889591027,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,0.7464776774260993,67.34782412391209,8.01427330368544,0.273661074418207,48902819.73888416,2248643.2986745224,16.527756716567588,40707053.15574612
2008-1,65.91,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.1129169419380611,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,0.7465578070572828,67.37236868003843,8.011860789640922,0.2754419396048612,48952449.29896824,2250402.997493206,16.533878530784648,40724497.84856174
2008-2,58.929,0.4302154047083354,-7957.479510093275,3.199376609861489,0.9254570735761608,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,0.7466368584770757,67.7246607933706,8.01424940702796,0.2772292080484079,48992327.47790575,2251974.9036082635,16.536530210785493,40735298.39698672
2008-3,62.311,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,0.7467159098968685,68.29739797163455,8.016638024414998,0.2790220673919095,49032205.65684326,2253546.8097233204,16.539181890786335,40746098.94541171
2008-4,65.439,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,0.7467949613166615,68.63388546397539,8.019026641802036,0.2810228671565511,49072083.83578078,2255118.715838378,16.54183357078718,40756899.49383669
2008-5,68.618,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,0.7468740127364544,69.3823986145387,8.021415259189073,0.2832379966627281,49111962.01471829,2256690.6219534352,16.54448525078802,40767700.04226168
2008-6,72.138,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,0.7469530641562472,69.65491399642465,8.023803876576112,0.2854660561203174,49151840.1936558,2258262.528068492,16.547136930788866,40778500.59068666
2008-7,82.637,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,0.7470321155760401,69.97934687792873,8.02619249396315,0.2874672481694809,49191718.37259331,2259834.4341835496,16.54978861078971,40789301.13911165
2008-8,70.99,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,0.747111166995833,70.26285645643293,8.028581111350187,0.2894350795012544,49231596.55153082,2261406.340298607,16.552440290790553,40800101.68753664
2008-9,73.662,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,0.7471902184156258,70.26417809014315,8.030969728737226,0.2914077314070881,49271474.73046833,2262978.246413664,16.5550919707914,40810902.235961616
2008-10,72.422,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,0.7472692698354187,70.09865004872537,8.033358346124263,0.2932166568801488,49311352.90940584,2264550.1525287214,16.55774365079224,40821702.784386605
2008-11,63.729,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,0.7473483212552117,70.01343276032685,8.0357469635113,0.2946447228150274,49351231.08834335,2266122.058643779,16.560395330793085,40832503.33281159
2008-12,57.986,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,0.7474273726750045,70.09038332402329,8.03813558089834,0.296090686590058,49391109.26728087,2267693.964758836,16.563047010793927,40843303.881236576
2009-1,55.541,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,0.7475064240947974,70.48969430443144,8.040524198285377,0.2974686172614265,49430987.44621838,2269265.870873893,16.565698690794772,40854104.42966156
2009-2,50.236,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,0.7475843768979069,70.61597058643564,8.037469029059434,0.2984403684153872,49553395.24571354,2271006.506775965,16.57699868079483,40898087.57575256
2009-3,57.625,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,0.7476623297010164,70.65713335202832,8.03441385983349,0.2993620083952746,49675803.04520871,2272747.142678038,16.588298670794885,40942070.72184358
2009-4,56.675,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,0.7477402825041259,70.87030564400743,8.031358690607547,0.3005926701626507,49798210.84470387,2274487.7785801105,16.599598660794943,40986053.867934585
2009-5,58.566,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,0.7478182353072355,71.50992702368468,8.028303521381604,0.3020464758602647,49920618.64419904,2276228.414482183,16.610898650795,41030037.0140256
2009-6,58.508,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,0.747896188110345,71.76617102373223,8.02524835215566,0.3034934854203835,50043026.4436942,2277969.050384255,16.62219864079506,41074020.160116605
2009-7,59.896,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,0.7479741409134545,72.26248869273299,8.022193182929719,0.304964682884384,50165434.243189365,2279709.6862863274,16.633498630795117,41118003.30620761
2009-8,59.722,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,0.748052093716564,72.534006866474,8.019138013703776,0.3063884215681471,50287842.042684525,2281450.3221884,16.64479862079517,41161986.45229863
2009-9,63.228,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,0.7481300465196735,72.69439959190585,8.016082844477832,0.3077469285336695,50410249.842179686,2283190.9580904725,16.65609861079523,41205969.59838963
2009-10,64.044,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,0.748207999322783,73.26969341067782,8.01302767525189,0.3090982085738959,50532657.64167485,2284931.593992545,16.667398600795288,41249952.74448065
2009-11,59.624,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,0.7482859521258926,73.44573210960137,8.009972506025946,0.3104073567036541,50655065.441170014,2286672.2298946176,16.678698590795342,41293935.89057165
2009-12,49.662,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,0.7483639049290021,73.76238407769769,8.006917336800003,0.3117255624192893,50777473.24066518,2288412.86579669,16.6899985807954,41337919.03666267
2010-1,54.036,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,0.7484418577321116,73.97194652573413,8.00386216757406,0.3130289193172706,50899881.04016034,2290153.501698762,16.70129857079546,41381902.18275368
2010-2,54.854,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,0.748518691513245,74.6836726042177,8.00296896956652,0.3143674291073198,51011793.20178888,2290547.0016578664,16.710607250908964,41416876.82781938
