,Amazonas - Consumo de Cimento (t),Amazonas - IDH,Amazonas - value,Amazonas - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amazonas - Produção de Cimento (t),Amazonas - PIB - Estadual,Amazonas - PIB - Construção Civil,Amazonas - PIB - Per Capita,Amazonas - PIB - Preços de Mercado
2018-10,39.652,0.7114635482962954,0.558518984927332,12.59769121402264,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,36.98099994298892,55661522.93391216,2454101.1850291444,12.385822519563316,44296105.1261389
2018-11,40.204,0.711417190482794,0.5631084204797485,12.590515365123531,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,37.31846095360872,55640405.79546187,2455536.70132824,12.386293787525071,44294795.08977199
2018-12,21.625,0.7113708326692926,0.5679668999482889,12.583339516224424,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,37.4443966043175,55619288.65701158,2456972.217627336,12.386765055486832,44293485.05340508
2019-1,42.731,0.7113244748557911,0.5728937426370728,12.576163667325316,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,37.49625835647822,55598171.518561296,2458407.733926431,12.387236323448588,44292175.01703816
2019-2,36.026,0.7112132966350017,0.577763210804896,12.564839753898095,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,37.58082145934999,55547584.88892964,2459883.844864993,12.38684100703668,44283316.4085817
2019-3,34.609,0.7111021184142121,0.5824110338584547,12.553515840470876,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,37.69483741575761,55496998.25929797,2461359.9558035545,12.386445690624768,44274457.80012523
2019-4,40.787,0.7109909401934227,0.587265956228902,12.542191927043657,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,37.88738655170798,55446411.62966631,2462836.0667421166,12.386050374212855,44265599.19166877
2019-5,39.823,0.7108797619726333,0.5930929683892049,12.530868013616436,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,38.19788774783903,55395825.000034645,2464312.1776806787,12.385655057800948,44256740.5832123
2019-6,39.957,0.7107685837518437,0.5977975214966665,12.519544100189217,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,38.64888513730688,55345238.37040298,2465788.2886192407,12.38525974138904,44247881.97475584
2019-7,52.048,0.7106574055310543,0.6027748810443049,12.508220186761996,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,39.17107777302103,55294651.74077132,2467264.399557803,12.384864424977128,44239023.366299376
2019-8,53.567,0.7105462273102648,0.6092569400047252,12.496896273334777,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,39.4555437534796,55244065.11113966,2468740.5104963644,12.384469108565217,44230164.757842906
2019-9,46.239,0.7104350490894753,0.6154352459429143,12.485572359907556,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,39.1804903314884,55193478.481508,2470216.6214349265,12.384073792153307,44221306.14938644
2019-10,51.066,0.7103238708686859,0.622117399212885,12.474248446480336,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,39.69477619873298,55142891.85187633,2471692.7323734886,12.383678475741398,44212447.54092998
2019-11,51.684,0.7102126926478964,0.6285385938125413,12.462924533053116,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,39.86600350810804,55092305.22224467,2473168.84331205,12.383283159329489,44203588.93247351
2019-12,44.907,0.7101015144271069,0.6350792230154559,12.451600619625896,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,40.01914831295662,55041718.59261301,2474644.9542506123,12.382887842917576,44194730.32401705
2020-1,45.294,0.7099903362063175,0.640990278584594,12.440276706198675,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,40.22074155648509,54991131.96298135,2476121.0651891744,12.382492526505668,44185871.715560585
2020-2,39.968,0.7098614751169714,0.6471935415532507,12.424848920328737,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,40.0954557051898,54910281.04847225,2477024.2148287464,12.383685689064675,44174970.198332585
2020-3,37.103,0.7097326140276253,0.6535159891662219,12.409421134458793,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,40.01185299846638,54829430.133963145,2477927.3644683184,12.384878851623684,44164068.68110459
2020-4,30.464,0.7096037529382793,0.6600540055433745,12.393993348588848,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,39.95109301846,54748579.21945405,2478830.5141078904,12.386072014182696,44153167.16387659
2020-5,42.023,0.7094748918489332,0.6671130861232172,12.378565562718906,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,39.93299409313967,54667728.30494495,2479733.6637474624,12.387265176741703,44142265.64664859
2020-6,46.489,0.7093460307595871,0.6741093362903772,12.363137776848964,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,39.88326860428851,54586877.390435845,2480636.8133870345,12.388458339300712,44131364.1294206
2020-7,54.682,0.709217169670241,0.6814300827220354,12.34770999097902,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,39.348050236324376,54506026.47592674,2481539.9630266065,12.38965150185972,44120462.6121926
2020-8,62.126,0.7090883085808949,0.6889733594206778,12.332282205109076,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,39.37119982165086,54425175.56141764,2482443.112666178,12.39084466441873,44109561.0949646
2020-9,67.521,0.7089594474915488,0.6949169769651387,12.316854419239135,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,39.356227148764894,54344324.64690854,2483346.26230575,12.392037826977738,44098659.57773661
2020-10,61.319,0.7088305864022028,0.7010758709831079,12.301426633369193,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,39.17667055571247,54263473.73239944,2484249.411945322,12.393230989536749,44087758.06050861
2020-11,55.832,0.7087017253128567,0.7068423380454704,12.28599884749925,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,38.93439852740071,54182622.81789034,2485152.561584894,12.394424152095755,44076856.54328061
2020-12,52.499,0.7085728642235106,0.7122246628937505,12.270571061629306,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,38.698295212580135,54101771.90338124,2486055.711224466,12.395617314654766,44065955.02605262
2021-1,40.011,0.7084440031341646,0.7134013800987341,12.255143275759364,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,38.65940341718103,54020920.98887213,2486958.860864038,12.396810477213776,44055053.50882462
2021-2,42.063,0.7085079728548779,0.7145483804723596,12.256908284614545,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,38.8291597677743,53922848.53442431,2488046.532825765,12.398147099273162,44041023.35910699
2021-3,49.387,0.7085719425755913,0.7156643272145295,12.258673293469723,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,38.99377929116993,53824776.07997649,2489134.204787492,12.39948372133255,44026993.20938936
2021-4,51.654,0.7086359122963046,0.7171958298938765,12.260438302324904,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,39.195395317093976,53726703.62552867,2490221.8767492184,12.400820343391938,44012963.05967173
2021-5,52.7,0.7086998820170181,0.7191759595202138,12.262203311180086,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,39.31983631896853,53628631.17108085,2491309.548710945,12.402156965451326,43998932.9099541
2021-6,56.166,0.7087638517377314,0.7212750048841958,12.263968320035266,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,39.27164526990103,53530558.71663303,2492397.2206726726,12.403493587510711,43984902.76023647
2021-7,54.955,0.7088278214584447,0.7242405403192369,12.265733328890445,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,39.064583493769966,53432486.2621852,2493484.8926343992,12.4048302095701,43970872.61051884
2021-8,52.909,0.7088917911791581,0.7270626427483631,12.267498337745623,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,38.79958566973384,53334413.80773738,2494572.564596126,12.406166831629488,43956842.46080121
2021-9,46.937,0.7089557608998714,0.7281843513856631,12.269263346600804,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,38.75100135938354,53236341.35328956,2495660.236557853,12.407503453688877,43942812.31108358
2021-10,68.771,0.7090197306205849,0.7297467477145967,12.271028355455986,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,39.30655295905735,53138268.89884174,2496747.90851958,12.408840075748262,43928782.16136595
2021-11,49.422,0.7090837003412982,0.7307303291939732,12.272793364311166,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,39.00577216219898,53040196.44439392,2497835.580481306,12.410176697807652,43914752.01164832
2021-12,45.18,0.7091476700620116,0.7321011958041193,12.274558373166348,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,39.12994894101762,52942123.9899461,2498923.2524430333,12.41151331986704,43900721.86193069
2022-1,42.343,0.709211639782725,0.7334046171539187,12.276323382021529,,,,,,,,,39.20496976238092,52844051.53549828,2500010.9244047604,12.412849941926426,43886691.71221306
2022-2,47.687,,0.7356908730317256,,,,,,,,,,39.31006113290312,,,,
2022-3,55.914,,0.7381669966937904,,,,,,,,,,39.319874855274186,,,,
2022-4,41.088,,0.7406766331853467,,,,,,,,,,39.29168990715546,,,,
2022-5,45.903,,0.7425922350862005,,,,,,,,,,39.28801136952579,,,,
2022-6,56.952,,0.7438203442490774,,,,,,,,,,39.382592938748765,,,,
2022-7,59.909,,0.74527138932267,,,,,,,,,,39.3551235145224,,,,
2022-8,66.077,,0.7462752753889907,,,,,,,,,,39.35206133496104,,,,
2022-9,58.59,,0.7465816036517516,,,,,,,,,,39.16063000811358,,,,
2022-10,58.793,,0.7454055381087281,,,,,,,,,,38.937186780982536,,,,
2022-11,53.509,,0.7427030460023569,,,,,,,,,,38.889598435069175,,,,
2022-12,53.509,,0.7378455961607266,,,,,,,,,,38.992030368778686,,,,
