, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Pernambuco - value,Pernambuco - Produção de Cimento (t),Pernambuco - Consumo de Cimento (t),Pernambuco - PIB - Estadual,Pernambuco - PIB - Construção Civil,Pernambuco - PIB - Per Capita,Pernambuco - PIB - Preços de Mercado,Pernambuco - IDH,Pernambuco - Desemprego
2018-10,0.3141753154888939,4174.914508493512,2.10797519196202,0.4924006386818098,0.7177542561347128,199774644.60932392,7746272.291921233,0.4151525802856482,0.387518403841435,32.553250795814925,155.827,97514139.4812854,5373523.065944623,8.841358799404773,78546371.52210414,0.7220591561465539,14.295192400100436
2018-11,0.3212989509448,5007.894545671494,2.054724183351228,0.5213270862341408,0.7723522886923776,199845040.98954928,7743418.819847254,0.4341143590809063,0.3884616720055935,32.50155113547124,146.197,97446962.81491782,5375792.747692999,8.8394882045707,78525934.20826764,0.7219673771121322,14.291514082854732
2018-12,0.3517183793100564,6196.877278409354,2.0126469916832392,0.4659682830233899,0.8188839179929231,199915437.36977464,7740565.347773276,0.4462102421398145,0.3895908324880701,32.42750004098994,122.278,97379786.14855024,5378062.429441373,8.837617609736625,78505496.89443116,0.7218755980777106,14.287835765609028
2019-1,0.3530778978870197,4628.979909058911,1.984242274075146,0.4726719624590187,0.8964654073710557,199985833.75,7737711.875699298,0.4625053223582739,0.3892689186231252,32.34507386466225,149.983,97312609.48218264,5380332.111189747,8.835747014902552,78485059.58059466,0.721783819043289,14.284157448363324
2019-2,0.363540940595364,5916.697911939956,1.962208936108535,0.3842518567336596,0.9613539894886018,200071297.0347222,7733993.9752234975,0.492198592675812,0.3898419924941257,32.2570924965618,123.483,97194757.08033463,5383550.994626776,8.83314704601068,78454431.16943526,0.7216458176724049,14.28257733870369
2019-3,0.3734846407574057,5520.432988796697,1.9416080807058884,0.4924000719487673,0.9922348162286888,200156760.31944445,7730276.074747696,0.518818874802468,0.3911244511097398,32.40195784226978,125.104,97076904.67848665,5386769.878063805,8.830547077118807,78423802.75827587,0.7215078163015207,14.28099722904406
2019-4,0.3643719899254779,5055.185180977277,1.9170839767672327,0.5416400033512607,1.0281222722573198,200242223.6041667,7726558.174271896,0.5335376321688695,0.3919501670302996,32.31853611758428,129.633,96959052.27663864,5389988.7615008345,8.827947108226935,78393174.34711649,0.7213698149306366,14.279417119384426
2019-5,0.3693162019411377,5539.336630210192,1.896664638848358,0.4591651631549122,1.0918504238017774,200327686.8888889,7722840.273796095,0.5740445809008098,0.3938794706336629,32.26015476995354,138.233,96841199.87479062,5393207.644937864,8.825347139335063,78362545.93595709,0.7212318135597524,14.277837009724797
2019-6,0.3773027071398842,6184.950447162058,1.8758899421225184,0.5069460202278294,1.0993189754324773,200413150.1736111,7719122.373320294,0.6213386407393423,0.3946893285966159,31.9376293349,109.657,96723347.47294262,5396426.528374893,8.82274717044319,78331917.5247977,0.7210938121888683,14.276256900065162
2019-7,0.3968803885128472,6076.306190415794,1.8584015680579875,0.5416402379990359,1.129155636153343,200498613.4583333,7715404.472844493,0.6254767746825313,0.3954412511322374,31.9229109192214,128.809,96605495.07109462,5399645.411811922,8.820147201551318,78301289.11363831,0.7209558108179841,14.274676790405527
2019-8,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086,0.3958913587766762,31.8837822316536,140.408,96487642.6692466,5402864.295248952,8.817547232659447,78270660.70247892,0.7208178094470998,14.273096680745898
2019-9,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392,0.3977564242982804,31.832294149786573,134.634,96369790.2673986,5406083.178685981,8.814947263767573,78240032.29131952,0.7206798080762157,14.271516571086265
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.3999424378015243,31.91323662184717,189.04,96251937.8655506,5409302.06212301,8.812347294875702,78209403.88016012,0.7205418067053315,14.269936461426632
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.402148910892641,31.903504088477163,166.406,96134085.4637026,5412520.945560039,8.80974732598383,78178775.46900073,0.7204038053344474,14.268356351767
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.4043772823122734,31.721980997861007,155.456,96016233.0618546,5415739.828997068,8.807147357091957,78148147.05784135,0.7202658039635632,14.266776242107367
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.4063140443311375,31.543304260925293,170.399,95898380.6600066,5418958.712434097,8.804547388200085,78117518.64668195,0.7201278025926791,14.265196132447736
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.4088526462459705,31.312750169037407,152.366,95767114.19126832,5422930.6809277255,8.804481105131979,78106505.7416271,0.7199848314001993,14.263132214089348
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.4112343030438457,31.22948373839637,131.258,95635847.72253004,5426902.649421353,8.80441482206387,78095492.83657224,0.7198418602077197,14.26106829573096
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.413867076889672,31.1249912446704,125.663,95504581.25379178,5430874.617914981,8.804348538995765,78084479.93151739,0.7196988890152399,14.259004377372571
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.4167080162282708,30.772945827966875,148.188,95373314.78505348,5434846.5864086095,8.804282255927658,78073467.02646255,0.7195559178227602,14.256940459014183
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.4195877726507913,30.5334986015141,180.61,95242048.31631522,5438818.554902237,8.80421597285955,78062454.1214077,0.7194129466302805,14.254876540655795
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.4229459362596567,30.050855613850864,188.624,95110781.84757696,5442790.523395865,8.804149689791444,78051441.21635285,0.7192699754378008,14.252812622297409
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.426581863373271,29.502336297973137,192.689,94979515.37883867,5446762.491889494,8.804083406723338,78040428.311298,0.719127004245321,14.25074870393902
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.4294802120147374,29.14100112778647,195.797,94848248.9101004,5450734.460383121,8.80401712365523,78029415.40624315,0.7189840330528414,14.248684785580632
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.432090913736197,28.650257597738275,204.539,94716982.44136211,5454706.428876749,8.803950840587124,78018402.50118831,0.7188410618603617,14.246620867222244
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.4371638221013962,28.25270671614488,165.377,94585715.97262384,5458678.397370378,8.803884557519018,78007389.59613346,0.7186980906678819,14.244556948863856
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.4417903965931473,28.14083234024025,163.324,94454449.50388557,5462650.365864005,8.80381827445091,77996376.6910786,0.7185551194754023,14.242493030505468
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.4431235207743604,28.13685660356298,175.331,94323183.0351473,5466622.334357633,8.803751991382804,77985363.78602375,0.7184121482829225,14.24042911214708
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.4458251829642666,28.10527446191327,163.195,94163122.0984064,5471318.192500961,8.803562067714163,77970592.76393306,0.7184076948608235,14.242485299439243
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.4482557997780581,27.932784384245117,185.966,94003061.16166551,5476014.050644289,8.803372144045523,77955821.74184239,0.7184032414387244,14.244541486731409
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.4499310697435331,27.65548684927224,159.587,93843000.22492464,5480709.9087876165,8.803182220376883,77941050.7197517,0.7183987880166254,14.246597674023574
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.4521563418448233,27.567746794294056,152.682,93682939.28818376,5485405.766930944,8.802992296708243,77926279.69766101,0.7183943345945263,14.24865386131574
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.4532129281949624,27.422498859843696,161.977,93522878.35144287,5490101.625074272,8.802802373039603,77911508.67557034,0.7183898811724272,14.250710048607903
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.4556352264757554,27.409221916624347,169.304,93362817.41470198,5494797.483217599,8.802612449370962,77896737.65347965,0.7183854277503281,14.252766235900069
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.458016426520128,27.251576377942083,161.275,93202756.4779611,5499493.341360927,8.802422525702323,77881966.63138896,0.718380974328229,14.254822423192234
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.4606449638767175,27.20063564104785,181.031,93042695.54122022,5504189.199504254,8.802232602033682,77867195.60929829,0.7183765209061299,14.256878610484398
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.463043258837106,27.08501967008142,171.198,92882634.60447931,5508885.057647582,8.802042678365043,77852424.5872076,0.7183720674840308,14.258934797776565
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.4653102083074399,26.90338289951077,171.394,92722573.66773844,5513580.91579091,8.801852754696402,77837653.56511691,0.7183676140619318,14.260990985068728
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.4677013300837167,26.75993051330927,169.471,92562512.73099756,5518276.773934238,8.801662831027762,77822882.54302624,0.7183631606398327,14.263047172360892
2022-1,,,,,,,,,0.4699520350241378,26.6916216252192,153.579,92402451.79425669,5522972.632077565,8.801472907359122,77808111.52093555,0.7183587072177336,14.265103359653056
2022-2,,,,,,,,,0.4720546071874845,26.67216273920529,164.781,,,,,,
2022-3,,,,,,,,,0.4734150944853963,26.66238554242215,189.26,,,,,,
2022-4,,,,,,,,,0.4750998183013644,26.50657606807209,156.984,,,,,,
2022-5,,,,,,,,,0.4765477107923974,26.327456095930646,166.382,,,,,,
2022-6,,,,,,,,,0.4775731109651885,26.37187436573369,129.335,,,,,,
2022-7,,,,,,,,,0.478605059274508,26.62904937006546,144.87,,,,,,
2022-8,,,,,,,,,0.4788900310775895,26.779678443385468,164.137,,,,,,
2022-9,,,,,,,,,0.478682823891229,26.996500607271106,168.356,,,,,,
2022-10,,,,,,,,,0.4760119141048482,26.91924135122502,172.421,,,,,,
2022-11,,,,,,,,,0.4734862569692136,27.026250009098547,165.411,,,,,,
2022-12,,,,,,,,,0.469718604642695,27.05220174118064,165.411,,,,,,
