,Amapá - IDH, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Amapá - Consumo de Cimento (t),Amapá - PIB - Estadual,Amapá - PIB - Construção Civil,Amapá - PIB - Per Capita,Amapá - PIB - Preços de Mercado,Amapá - Desemprego
2020-12,0.7117083899380473,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,12.962,9316004.404903544,353241.9161786612,10.824521896432657,7306902.456434387,15.132461242181249
2021-1,0.7116224346229287,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,11.136,9300676.138871573,353376.47473531554,10.82624886934343,7304033.335286213,15.114537328999338
2021-2,0.7118013924609812,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,9.216,9282121.753164236,353507.9503895753,10.828147530271243,7300367.115066256,15.121751423027744
2021-3,0.7119803502990337,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,12.152,9263567.367456896,353639.426043835,10.83004619119906,7296700.8948463,15.12896551705615
2021-4,0.7121593081370863,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,12.958,9245012.981749555,353770.90169809473,10.831944852126876,7293034.674626342,15.136179611084554
2021-5,0.7123382659751387,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,12.879,9226458.59604222,353902.37735235447,10.83384351305469,7289368.454406385,15.14339370511296
2021-6,0.7125172238131912,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,13.924,9207904.210334882,354033.8530066142,10.835742173982505,7285702.234186429,15.150607799141364
2021-7,0.7126961816512437,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,15.125,9189349.824627545,354165.3286608739,10.83764083491032,7282036.013966471,15.157821893169771
2021-8,0.7128751394892963,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,14.239,9170795.438920204,354296.8043151336,10.839539495838135,7278369.793746514,15.165035987198175
2021-9,0.7130540973273487,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,11.738,9152241.053212866,354428.27996939333,10.84143815676595,7274703.573526558,15.172250081226585
2021-10,0.7132330551654011,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,14.325,9133686.667505529,354559.75562365307,10.843336817693764,7271037.353306601,15.179464175254989
2021-11,0.7134120130034537,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,15.301,9115132.28179819,354691.2312779128,10.84523547862158,7267371.133086644,15.186678269283393
2021-12,0.7135909708415062,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,14.628,9096577.89609085,354822.7069321725,10.847134139549397,7263704.9128666865,15.193892363311798
2022-1,0.7137699286795587,,,,,,,,,8.58,9078023.510383513,354954.18258643226,10.84903280047721,7260038.69264673,15.201106457340204
2022-2,,,,,,,,,,10.495,,,,,
2022-3,,,,,,,,,,11.354,,,,,
2022-4,,,,,,,,,,11.488,,,,,
2022-5,,,,,,,,,,9.476,,,,,
2022-6,,,,,,,,,,11.889,,,,,
2022-7,,,,,,,,,,14.439,,,,,
2022-8,,,,,,,,,,13.208,,,,,
2022-9,,,,,,,,,,13.476,,,,,
2022-10,,,,,,,,,,11.236,,,,,
2022-11,,,,,,,,,,13.549,,,,,
2022-12,,,,,,,,,,13.549,,,,,
