, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Piauí - IDH,Piauí - Produção de Cimento (t),Piauí - Consumo de Cimento (t),Piauí - PIB - Estadual,Piauí - PIB - Construção Civil,Piauí - PIB - Per Capita,Piauí - PIB - Preços de Mercado,Piauí - Desemprego
2019-10,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712,0.687431992017105,14.61916316435029,71.269,26079814.658202432,1443408.2854000337,6.451514753864072,20047717.61160557,10.915203878046954
2019-11,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665,0.6873003040172263,14.493338619456203,67.631,26048591.12954821,1443786.4355203928,6.44883278890108,20038030.35573057,10.90401001993856
2019-12,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034,0.6871686160173477,14.373988082339435,62.845,26017367.600893997,1444164.5856407525,6.446150823938089,20028343.099855587,10.892816161830163
2020-1,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951,0.687036928017469,14.260575670288404,60.582,25986144.07223977,1444542.735761112,6.443468858975097,20018655.843980595,10.881622303721771
2020-2,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664,0.6868781168660861,14.151958194936237,50.927,25936063.53873714,1443777.9869825237,6.439880600770364,20005920.610156845,10.874250836203236
2020-3,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514,0.6867193057147033,14.04806082039088,40.973,25885983.00523451,1443013.2382039356,6.43629234256563,19993185.37633309,10.8668793686847
2020-4,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598,0.6865604945633206,13.948805276903514,37.582,25835902.471731875,1442248.4894253472,6.432704084360897,19980450.14250935,10.859507901166165
2020-5,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566,0.6864016834119377,13.854106250124962,64.176,25785821.938229244,1441483.7406467588,6.429115826156164,19967714.9086856,10.852136433647626
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,0.6862428722605549,13.763869785020766,69.606,25735741.404726613,1440718.991868171,6.425527567951431,19954979.67486185,10.844764966129093
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,0.6860840611091721,13.677992932603363,81.248,25685660.87122398,1439954.2430895823,6.421939309746698,19942244.4410381,10.837393498610554
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,0.6859252499577893,13.59636335417165,77.652,25635580.337721348,1439189.494310994,6.418351051541965,19929509.207214348,10.830022031092016
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,0.6857664388064064,13.51885900370474,84.626,25585499.80421872,1438424.7455324058,6.414762793337231,19916773.9733906,10.822650563573482
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,0.6856076276550236,13.445347688723013,78.907,25535419.27071609,1437659.9967538174,6.411174535132498,19904038.739566848,10.815279096054946
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.1598002799706606,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,0.6854488165036409,13.375686663865167,70.813,25485338.73721345,1436895.247975229,6.407586276927765,19891303.5057431,10.807907628536409
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3768834491533229,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,0.685290005352258,13.30972217011218,71.072,25435258.20371082,1436130.499196641,6.403998018723032,19878568.27191935,10.800536161017874
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.1494165017219891,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,0.6851311942008752,13.271524152965746,67.343,25385177.67020819,1435365.7504180523,6.400409760518299,19865833.0380956,10.793164693499335
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3075207752591355,0.95449451374365,202122415.86805555,,0.8077728270418228,0.6850943093084576,13.235713131299848,53.335,25324922.86759328,1434460.333368115,6.396072855356718,19850344.647249404,10.799668719482792
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7502012734111935,0.892109626483549,202207879.1527778,,0.7911064588115583,0.68505742441604,13.202221692016456,62.799,25264668.064978365,1433554.916318177,6.391735950195138,19834856.256403208,10.806172745466249
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2093577607665472,0.825168296080587,202293342.4375,,0.7858485486520173,0.6850205395236224,13.170964988324188,61.534,25204413.26236345,1432649.4992682391,6.387399045033558,19819367.865557007,10.812676771449702
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.4520794256980545,0.7281692353422864,202378805.72222224,,0.788988536495998,0.6849836546312048,13.141862356279365,68.772,25144158.45974854,1431744.0822183012,6.383062139871978,19803879.47471081,10.819180797433155
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.2653548542873458,0.6217675784349498,202464269.00694445,,0.7607078967771884,0.6849467697387872,13.114812630227153,71.164,25083903.657133628,1430838.6651683636,6.378725234710397,19788391.08386461,10.825684823416612
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.1386530156645338,0.6016134682921431,202549732.2916667,,0.7307097337489749,0.6849098848463695,13.089772427123677,78.2,25023648.85451871,1429933.2481184255,6.374388329548816,19772902.69301841,10.832188849400064
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.4169925815107005,0.5622758730296696,202635195.5763889,,0.7303668725981315,0.6848729999539519,13.066727598796383,75.435,24963394.0519038,1429027.8310684878,6.370051424387237,19757414.302172218,10.83869287538352
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.5032112336587773,0.5648741379057796,202720658.8611111,,0.7396834288490177,0.6848361150615343,13.045671537884465,71.709,24903139.249288887,1428122.4140185502,6.365714519225656,19741925.91132602,10.845196901366975
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2150355801013577,0.5760888293945896,202806122.1458333,,0.7482567159379947,0.6847992301691167,13.026592517741234,72.067,24842884.44667397,1427216.9969686123,6.361377614064076,19726437.520479824,10.85170092735043
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.3648852156762001,0.5405079259370922,202891585.43055555,,0.7479432847949268,0.6847623452766991,13.009487830139449,74.51,24782629.644059066,1426311.5799186744,6.357040708902495,19710949.129633628,10.858204953333884
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.5777481446507552,0.5511883082810292,202977048.7152778,,0.7523200574716291,0.6847254603842815,12.994396939350873,69.5,24722374.84144415,1425406.1628687368,6.352703803740916,19695460.738787428,10.86470897931734
2022-1,,,,,,,,,0.6846885754918639,12.981363767027602,54.066,24662120.03882924,1424500.745818799,6.348366898579335,19679972.34794123,10.871213005300795
2022-2,,,,,,,,,,12.97045382027808,58.487,,,,,
2022-3,,,,,,,,,,12.961775862796316,64.578,,,,,
2022-4,,,,,,,,,,12.955457405378189,54.13,,,,,
2022-5,,,,,,,,,,12.951648328311087,67.38,,,,,
2022-6,,,,,,,,,,12.950525438198095,68.711,,,,,
2022-7,,,,,,,,,,12.952298141243944,73.091,,,,,
2022-8,,,,,,,,,,12.957215498136517,77.776,,,,,
2022-9,,,,,,,,,,12.965575056782992,72.377,,,,,
2022-10,,,,,,,,,,12.977733986777851,71.791,,,,,
2022-11,,,,,,,,,,12.994123228502188,71.015,,,,,
2022-12,,,,,,,,,,13.015265620227751,71.015,,,,,
