,Alagoas - IDH,Alagoas - Depósito Poupança (R$),Alagoas - Consumo de Cimento (t),Alagoas - IDH Longevidade,Alagoas - value,Alagoas - IDH Renda,Alagoas- custo m2 (R$),Alagoas - Desemprego,Alagoas - Produção de Cimento (t),Alagoas - PIB - Estadual,Alagoas - PIB - Construção Civil,Alagoas - PIB - Per Capita,Alagoas - PIB - Preços de Mercado,Alagoas - IDH Educacao,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2012-5,0.6642307501309391,3399015.435454087,75.662,0.7562519058735503,0.3991002624835384,0.6212092849245456,18667.93948705285,13.156230225144077,60.51220661302047,29882752.44431484,1345688.240857177,7.789231739909679,24526406.06620622,0.6194697811821924,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,0.6643201470912833,3417523.5722366883,60.902,0.7563009052375608,0.4024619589451106,0.6215892625665532,18708.1500778829,13.208940152207466,60.66925424878088,29927178.128916163,1344721.6853458814,7.790379843430136,24534362.410838515,0.6196891715955856,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,0.6644095440516276,3436031.7090192903,60.518,0.7563499046015711,0.4057788382557654,0.6219692402085608,18745.392841001725,13.261650079270856,60.836153690194855,29971603.81351748,1343755.1298345858,7.791527946950593,24542318.755470805,0.6199085620089788,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,0.6644989410119717,3454539.845801892,64.379,0.7563989039655816,0.4091526645544909,0.6223492178505683,18781.99800795408,13.314360006334246,60.93262063602476,30016029.498118803,1342788.5743232905,7.792676050471051,24550275.1001031,0.620127952422372,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,0.6645883379723159,3473047.982584493,64.24,0.7564479033295921,0.4123768482548333,0.6227291954925759,18816.134127948902,13.367069933397635,61.19741159431165,30060455.182720125,1341822.0188119947,7.793824153991507,24558231.444735397,0.6203473428357651,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,0.66467773493266,3491556.119367095,73.016,0.7564969026936026,0.4156485516335144,0.6231091731345834,18852.09613449854,13.419779860461023,61.47180699373876,30104880.867321443,1340855.463300699,7.794972257511965,24566187.789367687,0.6205667332491583,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,0.6647671318930042,3510064.2561496967,74.154,0.7565459020576131,0.4191686287463148,0.623489150776591,18888.741264306416,13.472489787524417,61.69962104288436,30149306.551922765,1339888.907789403,7.796120361032422,24574144.13399998,0.6207861236625515,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,0.6648565288533484,3528572.3929322986,65.28,0.7565949014216236,0.4227591082335456,0.6238691284185984,18928.181817631717,13.525199714587805,61.82015706886243,30193732.236524083,1338922.3522781078,7.79726846455288,24582100.478632275,0.6210055140759447,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,0.6649459258136926,3547080.5297149,73.974,0.756643900785634,0.4261923180495447,0.624249106060606,18968.88400779927,13.577909641651194,61.93954450090836,30238157.921125405,1337955.7967668122,7.798416568073336,24590056.82326457,0.6212249044893379,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,0.6650636058540654,3550244.0390002285,63.596,0.7566483723188676,0.4297726870506818,0.6242300026304713,19011.066763455696,13.627184894683117,61.34124700085367,30277477.07853373,1336852.31455877,7.8002661384362835,24597354.721387345,0.6215597996594027,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,0.6651812858944384,3553407.548285557,72.665,0.7566528438521012,0.4335174963655349,0.6242108992003367,19054.799027654582,13.676460147715035,61.21071720008477,30316796.23594205,1335748.832350728,7.802115708799231,24604652.61951012,0.6218946948294676,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,0.6652989659348112,3556571.057570885,71.362,0.7566573153853348,0.4375321203367017,0.624191795770202,19097.7511084669,13.725735400746958,60.98395311085369,30356115.393350378,1334645.350142686,7.803965279162178,24611950.51763289,0.6222295899995324,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,0.665416645975184,3559734.5668562134,62.454,0.7566617869185683,0.4416179457642827,0.6241726923400673,19141.321548002816,13.775010653778878,60.99656424228812,30395434.550758705,1333541.8679346438,7.805814849525126,24619248.41575567,0.6225644851695973,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,0.665534326015557,3562898.076141542,56.918,0.7566662584518019,0.4457763693462891,0.6241535889099327,19208.60358268053,13.8242859068108,60.9873474949239,30434753.70816703,1332438.3857266016,7.807664419888073,24626546.313878447,0.6228993803396621,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,0.6656520060559298,3566061.58542687,59.718,0.7566707299850355,0.448976150378895,0.624134485479798,19248.999965525065,13.87356115984272,60.92315730599615,30474072.865575355,1331334.9035185594,7.80951399025102,24633844.212001223,0.6232342755097269,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,0.6657696860963026,3569225.0947121982,60.978,0.7566752015182691,0.4518015566940872,0.6241153820496633,19315.46543130463,13.92283641287464,60.54281036900093,30513392.02298368,1330231.4213105177,7.811363560613968,24641142.110124,0.6235691706797918,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,0.6658873661366755,3572388.6039975267,65.895,0.7566796730515026,0.455060836587448,0.6240962786195287,19387.765652101072,13.972111665906562,60.08119582141868,30552711.180392005,1329127.9391024753,7.813213130976915,24648440.008246776,0.6239040658498566,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,0.6660050461770484,3575552.113282855,73.594,0.7566841445847362,0.4581459703112593,0.624077175189394,19458.604463267944,14.021386918938482,59.57863008483548,30592030.33780033,1328024.4568944331,7.815062701339862,24655737.906369552,0.6242389610199215,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,0.6661227262174212,3578715.622568184,68.06,0.7566886161179698,0.4614694082003304,0.6240580717592593,19531.300377569947,14.070662171970405,59.03677962378951,30631349.49520865,1326920.9746863912,7.81691227170281,24663035.804492325,0.6245738561899863,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,0.6662404062577941,3581879.131853512,62.161,0.7566930876512034,0.4648315911696282,0.6240389683291246,19603.886564070486,14.119937425002323,58.42606262827661,30670668.652616978,1325817.492478349,7.818761842065757,24670333.7026151,0.6249087513600512,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,0.666358086298167,3585042.64113884,70.03569689823634,0.7566975591844369,0.4682286978493191,0.62401986489899,19677.239288885125,14.169212678034246,57.85605508034547,30709987.810025305,1324714.0102703068,7.820611412428704,24677631.60073788,0.625243646530116,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
2014-2,0.6663605730085709,3579615.132094444,63.257763032922696,0.7566537922343288,0.4710403966128728,0.6239852806274552,19753.401991329687,14.21006694165204,57.25887399103245,30740497.993091226,1323554.7590457525,7.822022607469636,24682721.465064004,0.625425894075464,2728599.8688634834,7838649.955390375,240.28702233657927,8471579.337141778,0.5677726853077433,2.8924851498085733,0.5806989603027664,0.6267255529646644,-3998.777950768382,2.657054580116229,192.5177870523616,195539057.87683183,375.8219548418482,0.8682876758069693
2014-3,0.6663630597189748,3574187.6230500485,71.74212853333292,0.7566100252842207,0.4738748238310362,0.6239506963559204,19829.906883703712,14.250921205269831,56.64038352310964,30771008.176157147,1322395.507821198,7.823433802510568,24687811.32939013,0.625608141620812,2751474.477556004,7838156.45614092,241.82104635626183,8366857.0771144,0.5596242995943259,2.9166891516022835,0.586635485690803,0.6244938102208978,-3922.007671721373,2.686153730479649,192.6584554319436,195620407.09336025,376.5462558682109,0.9787195875419494
2014-4,0.6663655464293787,3568760.1140056523,65.04326628897293,0.7565662583341127,0.4769445991515054,0.6239161120843856,19908.03575956743,14.291775468887623,56.00117545569686,30801518.359223068,1321236.2565966437,7.8248449975515,24692901.193716258,0.62579038916616,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,0.6663680331397827,3563332.6049612565,62.81706017058544,0.7565224913840046,0.4794128536491129,0.6238815278128508,19985.240738238,14.33262973250542,55.34761255174527,30832028.54228899,1320077.005372089,7.826256192592432,24697991.058042385,0.6259726367115082,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,0.6663705198501866,3557905.0959168607,57.20806519705054,0.7564787244338965,0.4814600493871858,0.623846943541316,20079.754641323416,14.37348399612321,54.67444299364345,30862538.72535491,1318917.754147535,7.827667387633364,24703080.92236851,0.6261548842568562,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,0.6663730065605906,3552477.586872465,60.89354099432518,0.7564349574837885,0.4834804185798812,0.6238123592697812,20175.69289772016,14.414338259741005,53.98433022750362,30893048.90842083,1317758.5029229806,7.829078582674295,24708170.78669464,0.6263371318022042,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,0.6663754932709945,3547050.077828069,64.87470968371646,0.7563911905336804,0.4850661651171081,0.6237777749982464,20265.096572347065,14.455192523358798,53.27672741631168,30923559.09148675,1316599.2516984262,7.830489777715228,24713260.65102076,0.6265193793475522,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,0.6663779799813985,3541622.568783673,65.90198020694628,0.7563474235835723,0.4866154202306308,0.6237431907267116,20355.938992028558,14.49604678697659,52.55271501824172,30954069.27455267,1315440.0004738718,7.83190097275616,24718350.51534689,0.6267016268929002,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,0.6663804666918024,3536195.0597392777,71.64114222234592,0.7563036566334642,0.4877223298627899,0.6237086064551768,20448.42174435671,14.536901050594384,51.80852295983796,30984579.45761859,1314280.7492493177,7.833312167797092,24723440.37967301,0.6268838744382483,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,0.6663829534022063,3530767.550694881,69.84996601462038,0.7562598896833561,0.4885809783980813,0.623674022183642,20539.89716496606,14.577755314212178,51.0435434022948,31015089.64068451,1313121.498024763,7.834723362838024,24728530.243999142,0.6270661219835963,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,0.6663854401126103,3525340.0416504857,66.083,0.7562161227332481,0.4891812304317909,0.6236394379121072,20630.78218334687,14.61860957782997,50.25830275073759,31045599.823750436,1311962.2468002087,7.836134557878956,24733620.10832527,0.6272483695289444,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,0.6663879268230142,3519912.53260609,54.05024779536019,0.75617235578314,0.4895163757827754,0.6236048536405724,20718.03647652473,14.659463841447764,49.45457686086331,31076110.006816357,1310802.9955756543,7.837545752919888,24738709.9726514,0.6274306170742924,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,0.6673598806576451,3502723.088823195,48.81935810359229,0.7571471573782625,0.4897882953283516,0.6243186448114351,20804.08060853953,14.669227119749843,48.51680434342798,31092476.52012692,1310486.5266815126,7.83779889895134,24739108.685991623,0.6287317882849375,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,0.668331834492276,3485533.6450403,55.36719125144987,0.7581219589733852,0.4899926954972836,0.6250324359822977,20889.808850275946,14.678990398051926,47.76401863321813,31108843.033437487,1310170.057787371,7.838052044982792,24739507.399331853,0.6300329594955826,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,0.6693037883269068,3468344.201257405,50.19732530750496,0.7590967605685077,0.4903289240509927,0.6257462271531604,20975.51578543148,14.688753676354006,46.93704052835498,31125209.546748053,1309853.5888932294,7.838305191014244,24739906.11267208,0.6313341307062277,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,0.6702757421615378,3451154.75747451,48.47924441916556,0.7600715621636304,0.4897737567798558,0.6264600183240231,21063.297717614427,14.698516954656087,46.04558516952847,31141576.06005862,1309537.119999088,7.838558337045696,24740304.826012302,0.6326353019168727,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,0.6712476959961687,3433965.313691615,44.15048663378931,0.7610463637587529,0.4891238753720103,0.6271738094948858,21149.71192515752,14.708280232958169,44.764512710317625,31157942.573369183,1309220.6511049462,7.838811483077149,24740703.53935253,0.6339364731275178,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,0.6722196498307996,3416775.8699087203,46.99476303723456,0.7620211653538755,0.4883758652909027,0.6278876006657484,21232.939850514194,14.718043511260248,43.47844105776492,31174309.08667976,1308904.1822108044,7.8390646291086,24741102.25269276,0.6352376443381629,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,0.6731916036654305,3399586.426125825,50.06724126914813,0.7629959669489981,0.4875472880442089,0.6286013918366111,21316.554337962956,14.72780678956233,42.18839009448712,31190675.599990323,1308587.713316663,7.839317775140053,24741500.96603299,0.636538815548808,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,0.6741635575000614,3382396.98234293,50.86004021015273,0.7639707685441206,0.4866441397044155,0.6293151830074738,21403.309417690674,14.73757006786441,40.90073078859325,31207042.11330089,1308271.2444225212,7.8395709211715054,24741899.679373216,0.6378399867594531,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,0.6751355113346924,3365207.538560035,55.2892547794145,0.7649455701392432,0.4856560438496597,0.6300289741783365,21488.71337209046,14.747333346166492,39.61717047208272,31223408.626611456,1307954.7755283797,7.839824067202957,24742298.39271344,0.6391411579700981,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,0.6761074651693233,3348018.09477714,53.90690945895041,0.7659203717343658,0.4845848208606476,0.6307427653491992,21579.38130900521,14.757096624468574,38.33862853635113,31239775.139922023,1307638.306634238,7.84007721323441,24742697.106053676,0.6404423291807432,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,0.6770794190039542,3330828.650994245,51.0,0.7668951733294884,0.4836279925475928,0.6314565565200618,21668.50051168756,14.766859902770651,37.06600912640341,31256141.65323259,1307321.8377400965,7.840330359265861,24743095.8193939,0.6417435003913883,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,0.6780513728385851,3313639.20721135,41.68581202517976,0.767869974924611,0.4825830211471431,0.6321703476909245,21759.27120449607,14.776623181072734,35.80083854959162,31272508.16654316,1307005.3688459548,7.840583505297314,24743494.53273413,0.6430446716020334,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,0.6780366105116047,3320385.0512929345,37.65153108643066,0.7678083838255549,0.4814473950919966,0.6321413351734315,21850.801243590173,14.740867690687544,34.54243801786583,31279698.633392807,1306603.4532133038,7.841281418232041,24744486.773961656,0.643105616083867,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,0.6780218481846243,3327130.8953745184,42.70149390634696,0.7677467927264989,0.480231211387489,0.6321123226559385,21938.95755486079,14.705112200302354,33.2915002574805,31286889.10024246,1306201.537580653,7.841979331166769,24745479.015189186,0.6431665605657005,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,0.6780070858576438,3333876.7394561027,38.71427703454631,0.767685201627443,0.4789323621539472,0.6320833101384455,22027.828997129305,14.669356709917164,32.04861245516932,31294079.56709211,1305799.6219480024,7.842677244101496,24746471.25641672,0.6432275050475341,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,0.6779923235306634,3340622.5835376866,37.38922118602312,0.767623610528387,0.4775443573172623,0.6320542976209526,22113.14926728363,14.633601219531974,30.81436170394378,31301270.03394176,1305397.7063153514,7.843375157036224,24747463.49764425,0.6432884495293677,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,0.677977561203683,3347368.427619271,34.050702109719865,0.767562019429331,0.4760776533104898,0.6320252851034596,22198.02291073354,14.597845729146783,29.589217226000304,31308460.50079141,1304995.7906827005,7.844073069970951,24748455.73887178,0.6433493940112013,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,0.6779627988767025,3354114.271700856,36.2443270483247,0.7675004283302751,0.4745392370640267,0.6319962725859665,22268.81777337456,14.562090238761597,28.37376499944976,31315650.967641063,1304593.8750500495,7.844770982905679,24749447.980099317,0.6434103384930349,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,0.6779480365497221,3360860.1157824392,38.613950782741696,0.7674388372312191,0.472928192543295,0.6319672600684735,22338.56685246955,14.526334748376405,27.168548605096863,31322841.43449072,1304191.959417399,7.845468895840407,24750440.221326843,0.6434712829748684,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,0.6779332742227417,3367605.959864024,39.225390488875966,0.7673772461321631,0.4716600706540334,0.6319382475509805,22412.475429614908,14.490579257991214,25.9741338771712,31330031.90134037,1303790.043784748,7.846166808775135,24751432.462554373,0.643532227456702,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,0.6779185118957614,3374351.8039456075,42.64138603902556,0.7673156550331071,0.4703344512749192,0.6319092350334875,22489.16331609626,14.454823767606024,25.080993154175587,31337222.36819002,1303388.128152097,7.846864721709863,24752424.703781903,0.6435931719385356,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,0.677903749568781,3381097.648027192,41.57526350428855,0.767254063934051,0.4693673517119014,0.6318802225159945,22566.36947062156,14.419068277220834,24.201339776217463,31344412.83503967,1302986.2125194464,7.84756263464459,24753416.945009436,0.6436541164203692,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,0.6778889872418005,3387843.492108776,38.9995,0.7671924728349951,0.4683629919836121,0.6318512099985015,22646.043599308407,14.383312786835644,23.32448547481064,31351603.301889323,1302584.2968867957,7.848260547579318,24754409.186236966,0.6437150609022028,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
