,Mato Grosso Do Sul - Consumo de Cimento (t),Mato Grosso do Sul- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Mato Grosso do Sul - IDH,Mato Grosso Do Sul - Produção de Cimento (t),Mato Grosso do Sul - IDH Educacao,Mato Grosso do Sul - IDH Longevidade,Mato Grosso do Sul - Desemprego,Mato Grosso do Sul - value,Mato Grosso do Sul - PIB - Estadual,Mato Grosso do Sul - PIB - Construção Civil,Mato Grosso do Sul - PIB - Per Capita,Mato Grosso do Sul - PIB - Preços de Mercado,Mato Grosso do Sul - Depósito Poupança (R$),Mato Grosso do Sul - IDH Renda,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2010-5,68.015,17061.939614900508,1.8793922250197983,954.4990328689198,1300.296346319566,22.015651567069742,13.658638120653157,63.75887157540773,3.685469792968517,0.7487491928566453,76.10487554092494,0.6940406756502665,0.8097117636783132,8.000289375543908,0.318914505428358,51347529.686674505,2291727.50153518,16.73853329124948,41521800.76301648,2676906.1040739333,0.7568556474442428,1508781.9291760642,7760863.652014448,206.7060824353524,4891888.062085704,0.5422255150798765,3.0128972754153795,0.6184467692784309,0.4519925678913392,-9786.943488370514,1.900423502203311,169.9891290692008,191167003.7521188,313.1723727610079,0.8264367733604508
2010-6,69.188,17156.49399260516,1.9088141828754757,954.4509864439256,1278.410665357555,22.543879009967952,12.73126824739141,59.18240591117705,3.9454344138099193,0.7488260266377788,76.07368119248385,0.6942958397781268,0.8096956714180714,7.999396177536369,0.320169128056228,51459441.84830304,2292121.001494284,16.747841971362988,41556775.40808217,2688001.4428424165,0.7566534964967114,1535088.9997881958,7764083.415614299,205.42042302453103,4953811.558473392,0.526058037576734,3.0314761760804405,0.5958291622572781,0.4452546601697086,-9905.786117325402,1.8856666637377413,170.47284861566854,191269804.9401484,314.8865379700195,0.7835509006430283
2010-7,81.537,17250.490651999175,2.08362857265596,954.0036294997795,1288.8600449583591,22.73976661117586,12.417506574428115,57.795111519516055,4.073998647594504,0.7489028604189123,76.40428868628096,0.6945510039059872,0.8096795791578297,7.99850297952883,0.3213263336059405,51571354.00993158,2292514.501453388,16.757150651476493,41591750.05314788,2699096.7816109,0.75645134554918,1562309.585792852,7767303.179214149,204.9046786897802,5009561.05202782,0.5522966590697518,3.0514025859712883,0.5865859204975183,0.4546156103614938,-10012.607609861,1.8938061232400991,170.95656816213628,191372606.1281781,316.56033133990786,0.6956631681759645
2010-8,75.708,17342.140363408587,2.176768209619695,953.1385130389918,1390.0726359468597,23.3691277089153,12.794791482089762,56.996686798984335,4.097414346031041,0.7489796942000457,76.80775688645143,0.6948061680338475,0.809663486897588,7.997609781521292,0.3225479475944397,51683266.17156012,2292908.001412492,16.766459331590003,41626724.69821358,2710192.120379383,0.7562491946016486,1592121.7171162094,7770522.942813999,203.17461667472924,5040041.3907002425,0.5776013784579778,3.0727020338334063,0.5826586136352507,0.4638587019783974,-10127.16701415496,1.9055306692046643,171.25856541637074,191475407.31620777,318.2396775020137,0.8448625278586105
2010-9,70.757,17430.389653355633,2.435614677027473,951.8490246893576,1466.0000510654286,24.22982015314208,14.560032778621522,59.56700558558701,3.976064149420048,0.7490565279811792,77.23773444624771,0.6950613321617078,0.8096473946373463,7.996716583513754,0.3237951489840965,51795178.33318866,2293301.5013715965,16.77576801170351,41661699.34327927,2721287.4591478663,0.7560470436541172,1622699.4605818123,7773742.706413849,202.5725811370021,5067277.008789612,0.5772035539111675,3.095400048412278,0.5845130658367664,0.4761580018141546,-10250.239819329276,1.9300080246741709,171.5605626706052,191578208.50423744,319.89544074969774,0.94745863654434
2010-10,69.162,17518.732650484428,2.4584260031155973,950.8937319673672,1538.7394928973076,24.263824718029177,15.950529060330949,64.08926736170021,3.659945714312636,0.7491333617623126,77.67813355555597,0.6953164962895682,0.8096313023771046,7.995823385506216,0.3250275452611783,51907090.494817205,2293695.0013307007,16.785076691817014,41696673.988344975,2732382.79791635,0.755844892706586,1653010.8355396043,7776962.4700137,200.82514259821528,5384491.593871971,0.5519922392666898,3.1195221584533863,0.5851989203903505,0.4806927669176689,-9855.109255533838,1.9496834440674369,171.86255992483967,191681009.69226712,321.53044871503295,0.8548584317510831
2010-11,70.414,17608.327432544032,2.4619334349286834,950.0655285931628,1589.2982881776452,24.232063195837224,16.958385169470954,67.80943211082138,3.354827553336885,0.749210195543446,78.29108219855252,0.6955716604174285,0.8096152101168629,7.994930187498678,0.3262481756363014,52019002.65644574,2294088.5012898054,16.79438537193052,41731648.63341068,2743478.136684833,0.7556427417590545,1678568.2592242833,7780182.233613551,197.82940310653663,5781902.667862317,0.5389303803124353,3.1450938927022145,0.5889002595704534,0.4792117692065355,-9697.432210565865,1.9809369678190991,172.0107835827681,191783810.88029683,323.1458609887072,0.8102428340912935
2010-12,69.464,17696.861338287978,2.4319671807379284,949.750195347624,1585.9273700446424,23.98902823193768,17.626666468817795,70.9235152553293,3.0724086917955424,0.7492870293245795,78.70709545239386,0.6958268245452888,0.8095991178566211,7.994036989491139,0.3274645726326539,52130914.818074286,2294482.0012489096,16.803694052044026,41766623.27847637,2754573.4754533167,0.7554405908115231,1700901.4189527775,7783401.997213401,196.5628622489306,6002343.419808857,0.5226303587391766,3.1721407799042463,0.5859531226578283,0.4797986866964565,-10050.732911371206,2.016086379686157,172.15900724069655,191886612.0683265,324.7538296897781,0.7964293770587095
2011-1,69.038,17784.612234485907,2.416130435183357,950.1021517117298,1550.6673012934125,23.19346646288389,17.298225742762632,72.32935221158456,2.815075533376944,0.7493638631057129,78.74155896521775,0.6960819886731491,0.8095830255963794,7.993143791483601,0.3286762845927069,52242826.97970282,2294875.501208014,16.813002732157532,41801597.92354208,2765668.8142218,0.7552384398639918,1719873.5356354122,7786621.760813251,195.26229519254417,5930218.377270235,0.5232972131171288,3.200688348804965,0.5868072050415946,0.485803381917484,-10517.124472033394,2.035093128055376,172.307230898625,191989413.25635612,326.9875867828149,0.893395740441149
2011-2,65.487,17876.497281895234,2.518974576461176,950.913545115656,1494.6583852632905,22.776481825954388,16.402965118432768,69.79786683458602,2.7004953846411235,0.749419682257678,78.84304599911134,0.6963178765979736,0.8095160742489819,7.857085597355423,0.3298846043341616,52343759.06871787,2294365.2266732613,16.819234314481253,41829549.67570211,2794178.925127235,0.755051213730533,1741089.790917638,7788997.896079644,192.02809878913607,5722976.141557818,0.5089693151224648,3.2307621281498524,0.5919181218163453,0.4823188015534446,-10136.637212959104,2.0617197249168107,172.5793154783086,192095145.77648595,328.90698934227674,0.9169684528627234
2011-3,62.968,17967.74250886924,2.5304393978519784,951.904223629764,1430.6704893182032,22.301297628543047,15.346351881452124,67.14274574542374,2.76453920181157,0.7494755014096429,79.35329243610472,0.6965537645227982,0.8094491229015843,7.721027403227245,0.3310977520059733,52444691.1577329,2293854.952138509,16.82546589680497,41857501.42786214,2822689.0360326697,0.7548639875970742,1763251.2653106102,7791374.031346036,188.8449346761306,5702026.80761761,0.4966673062887451,3.26,0.5978188398925539,0.4765888567715217,-10178.562458683811,2.079526018829988,172.85140005799215,192200878.2966157,330.8008274940011,0.8172419431451659
2011-4,67.299,18060.740834287342,2.532681314512672,952.7924297805268,1372.455699572805,22.03845492347389,14.23521360070892,63.93189197266419,2.8737260488645515,0.749531320561608,79.70698956026955,0.6967896524476227,0.8093821715541869,7.584969209099066,0.3325495018755793,52545623.24674794,2293344.6776037565,16.831697479128692,41885453.18002217,2851199.146938105,0.7546767614636155,1788022.6112456496,7793750.166612428,186.8868295225354,5697124.601037086,0.483448023435273,3.2975000000000003,0.6056625101161331,0.4724763218727945,-10225.7655016099,2.095742570726438,173.12348463767574,192306610.81674543,332.5671680846741,0.8755603531716446
2011-5,78.552,18130.4816856535,3.055357142857143,953.4507108250928,1333.2468905620444,21.96277480030472,13.039166204719056,60.44843348458209,3.091225277651568,0.7495871397135729,80.10143208917286,0.6970255403724472,0.8093152202067894,7.448911014970888,0.3336424984411493,52646555.335762985,2292834.403069004,16.837929061452414,41913404.93218221,2879709.25784354,0.7544895353301567,1813031.375311252,7796126.30187882,185.6702366794567,5757497.69580094,0.4794375297414004,3.333500000000001,0.631128227052354,0.4647701832003508,-9993.389038138808,2.1045733049199136,173.56700888087894,192412343.33687523,334.3322857327884,0.9645144336524022
2011-6,80.201,18202.403858608595,2.0366071428571426,953.789274639873,1322.7526031870152,22.27451491617908,12.400382304474936,57.952335824651776,3.3862437825926395,0.749642958865538,80.17060566193791,0.6972614282972718,0.8092482688593918,7.31285282084271,0.3346995601264735,52747487.42477803,2292324.128534252,16.84416064377613,41941356.68434224,2908219.368748975,0.7543023091966979,1839504.3973113808,7798502.437145213,184.6193901334277,5831145.897125605,0.4943626052826666,3.3642000000000003,0.5950919575302004,0.460777089427583,-9975.112230204764,2.095226448555367,174.01053312408214,192518075.857005,336.10791478900336,0.8288299944369717
2011-7,82.136,18252.9153425978,2.312630534670008,953.4205856904722,1373.8353698953458,22.941103560956577,12.747629226145884,57.1658218113925,3.456574979744672,0.7496987780175031,80.13775738924824,0.6974973162220963,0.8091813175119944,7.176794626714532,0.3357445820592509,52848419.513793066,2291813.853999499,16.850392226099853,41969308.43650228,2936729.47965441,0.7541150830632393,1868925.5545245265,7800878.572411605,184.62914301662644,5874517.372275309,0.4999529609128011,3.4055400000000007,0.5975398841785342,0.4586625612219078,-9903.241596764476,2.0859703688695106,174.45405736728534,192623808.3771348,337.9259091390509,0.8811708978486625
2011-8,92.562,18315.70959289984,2.572426453037355,952.8743487467318,1462.6443332298957,23.57135712975211,13.182644694398268,56.65083406177918,3.523020116311776,0.749754597169468,80.0942322606057,0.697733204146921,0.8091143661645969,7.040736432586353,0.3367809065322073,52949351.6028081,2291303.579464746,16.856623808423574,41997260.18866231,2965239.590559845,0.7539278569297805,1897916.3903671813,7803254.707677998,185.99681092531827,5929179.957706182,0.5104707470584671,3.451948,0.5950647433019467,0.4606629482097047,-9768.231853083638,2.087218082990609,175.19370581801144,192729540.8972645,339.7435031281796,0.8353216021324007
2011-9,87.281,18380.863298832846,2.832656414608741,952.142472136459,1526.9903422170696,24.222832792791444,14.318099378791771,58.17610019646326,3.392884816765537,0.7498104163214331,80.12068584007777,0.6979690920717455,0.8090474148171993,6.904678238458175,0.3377440184702494,53050283.69182315,2290793.3049299945,16.862855390747292,42025211.94082234,2993749.70146528,0.7537406307963217,1928378.7889783413,7805630.84294439,189.47431376168907,5940280.036134298,0.5256001504469264,3.4954976,0.6015952884327453,0.4606035369977562,-9679.164240091171,2.075344728788324,175.9333542687375,192835273.4173943,341.56729685182097,0.9932758224293476
2011-10,83.106,18446.24191880544,2.975199167716112,951.32165524017,1560.3020111783026,24.50033570501615,15.69272524347912,61.80616561363448,3.1613732184727765,0.749866235473398,80.31320188595882,0.69820497999657,0.8089804634698018,6.768620044329997,0.3387970203056898,53151215.78083819,2290283.030395242,16.869086973071013,42053163.692982376,3022259.8123707147,0.7535534046628629,1959904.0358691043,7808006.978210783,194.88246387438537,6283798.032664096,0.5230163290600557,3.52948912,0.6045280531318781,0.4616014514378777,-9537.77691961498,2.077328519541877,176.6730027194636,192941005.93752408,343.35374325642675,0.8529009397936996
2011-11,79.173,18510.3934534432,3.010325462642089,951.1421811989356,1589.6828068099,24.76073080499648,16.44681836063298,63.58645096956682,2.95709483242742,0.7499220546253631,80.25915103851558,0.6984408679213946,0.8089135121224043,6.632561850201818,0.3399663838104202,53252147.86985323,2289772.7558604893,16.875318555394735,42081115.4451424,3050769.92327615,0.7533661785294041,1988806.964969489,7810383.113477174,198.08112301122443,6720960.102087679,0.5203108881755449,3.560997344,0.6075073462033619,0.4639560877440755,-9968.453886702957,2.074663694821419,177.46181197885645,193046738.45765385,345.12786962823395,0.9080862842620008
2011-12,75.445,18574.944819717595,2.9907055932658944,951.2335247750568,1559.7218986418327,24.89310484769652,17.144211193648594,65.73184247866706,2.7577562998090195,0.749977873777328,80.28836366971791,0.6986767558462191,0.8088465607750068,6.49650365607364,0.3411410578330074,53353079.958868265,2289262.481325737,16.881550137718452,42109067.19730244,3079280.034181585,0.7531789523959455,2011378.0001677184,7812759.248743567,201.00715145602803,6940099.1718623545,0.5250917546367961,3.6000972928,0.5951869340064411,0.4721630104203435,-9986.589161982563,2.076644486808949,178.25062123824932,193152470.9777836,346.9001209543717,0.921343506933786
2012-1,72.993,18636.37878504709,3.1427243744745192,951.489268789992,1510.323154075297,24.742992022974818,17.693352999252816,68.19599485794757,2.7223423949289023,0.7500336929292931,79.98434284506527,0.6989126437710437,0.8087796094276093,6.360445461945462,0.3423944352904302,53454012.04788331,2288752.2067909846,16.887781720042174,42137018.94946247,3107790.14508702,0.7529917262624867,2030664.3930274416,7815135.384009959,203.318663821252,6889093.539510006,0.5361604483491258,3.64021892736,0.6110671295983301,0.4733415062904513,-10404.150759011012,2.0905714352596823,179.03943049764217,193258203.49791336,349.2229964597706,0.6957659642201535
2012-2,75.727,18699.54355109266,3.1979812221932526,952.2033057487224,1468.322014386988,24.27005352461868,17.368557886022334,68.55871239976189,2.777058421673019,0.7501519824635243,80.36188154545978,0.6992037037972315,0.808680856715301,6.390855980414341,0.3436508743919232,53543638.78691736,2287897.3199144755,16.89218218088011,42159685.95520319,3142236.889591665,0.7526172077860673,2053715.878639032,7816645.273799296,204.8226115318083,6640103.790218472,0.547043585265198,3.676063244032,0.5998092162889704,0.476080947409229,-9928.241624071832,2.1011962123086314,179.8784378778589,193353913.43027985,350.6033579807423,0.709225961971412
2012-3,85.555,18762.995400825792,3.2299186930616552,952.9213132788236,1385.375675046891,23.50373961100149,16.809583620081785,69.21414356192987,2.9037944626106773,0.7502702719977555,80.3550094247271,0.6994947638234192,0.8085821040029928,6.42126649888322,0.3449423732752824,53633265.52595141,2287042.4330379665,16.896582641718048,42182352.96094392,3176683.63409631,0.752242689309648,2082387.6543332948,7818155.163588634,204.98505145334764,6641839.904299695,0.5760461169470958,3.7012564342784,0.5994875672440965,0.4859216468538039,-9880.218215766452,2.117529533577395,180.71744525807563,193449623.3626464,351.9602562653163,0.7934804767483497
2012-4,77.221,18826.598749489884,3.026949135889621,953.636120238655,1332.2864695145715,22.59099234984537,15.864179834610642,68.77286706537602,3.028382095699086,0.7503885615319867,80.16264419873548,0.6997858238496071,0.8084833512906845,6.4516770173520985,0.346233099657278,53722892.26498546,2286187.5461614574,16.900983102555983,42205019.96668464,3211130.378600955,0.7518681708332287,2111976.906594465,7819665.053377971,204.4199195303736,6586238.249807633,0.5748028697718967,3.72146393566208,0.6070633278923643,0.495982472496991,-10098.092464217463,2.1289644149802243,181.5564526382924,193545333.2950128,353.2302707373579,0.6939196106512057
2012-5,92.229,18889.05100028852,2.536783442465405,954.4962077599952,1342.6304437461251,22.25225046105729,14.300699003614657,64.58169187125034,3.2625590421992814,0.7505068510662178,80.07355480869306,0.7000768838757949,0.8083845985783762,6.482087535820978,0.347115067555122,53812519.00401952,2285332.6592849484,16.90538356339392,42227686.97242536,3245577.1231056,0.7514936523568093,2140889.712185552,7821174.943167307,202.61621355167503,6636349.699843464,0.5455839993066408,3.722544073988096,0.6337829017520761,0.4931284401808382,-9610.545103294866,2.157948049971086,182.4346139941252,193641043.2273793,354.4964911014999,0.5695255856507171
2012-6,75.154,18964.22429386787,2.836049560512941,954.6758990867462,1346.8275782592102,22.591432716698037,13.247901958969624,60.29552252795555,3.470215684865348,0.750625140600449,79.78422639724809,0.7003679439019826,0.808285845866068,6.512498054289857,0.348196711680158,53902145.74305356,2284477.77240844,16.909784024231858,42250353.97816607,3280023.867610245,0.75111913388039,2168151.123756004,7822684.832956645,200.09828722519805,6704965.12234622,0.5142239683724931,3.724801601930035,0.6091979248637831,0.4947842743091953,-9553.334932170872,2.190346510129612,183.31277534995792,193736753.15974572,355.7975494593488,0.5795592429448698
2012-7,94.693,19030.82674899568,2.743703212820737,954.2861144940224,1396.8515352147804,23.326431501382796,13.152789729860412,57.45933063421318,3.555043012570956,0.7507434301346803,79.86224335477972,0.7006590039281705,0.8081870931537597,6.542908572758736,0.349295233794932,53991772.48208761,2283622.8855319303,16.914184485069793,42273020.9839068,3314470.61211489,0.7507446154039706,2193253.767188311,7824194.722745982,197.580998980994,6724867.808025938,0.4886763343071003,3.727469135183626,0.6098789200190179,0.4943665113324502,-9513.302050841186,2.214523649851895,184.1909367057907,193832463.09211224,357.10706045849577,0.5827682636845355
2012-8,101.556,19097.241975464996,2.9799061761918493,953.4647740676256,1436.1579904336068,24.21502342318461,13.93631106154228,57.34135743180949,3.555186200388289,0.7508617196689115,79.65669840632343,0.7009500639543583,0.8080883404414514,6.573319091227615,0.350396639921238,54081399.22112166,2282767.9986554207,16.918584945907728,42295687.98964752,3348917.356619535,0.7503700969275513,2220406.178188863,7825704.612535319,194.1146895688759,6776417.363070431,0.4575820419650054,3.736454147422733,0.5983134710296607,0.4915042848216534,-9248.591121065274,2.219844415701115,185.0056382046313,193928173.0244788,358.42563927069864,0.6501678151976338
2012-9,85.395,19161.086294078388,3.3254149376515167,952.3909383020492,1461.590356294235,24.81536003682184,15.478456870124871,60.57411303416279,3.3757535209897904,0.7509800092031427,79.32184823325959,0.701241123980546,0.8079895877291432,6.603729609696495,0.351454776499336,54171025.96015571,2281913.111778912,16.922985406745667,42318354.99538824,3383364.10112418,0.749995578451132,2249052.189075435,7827214.502324657,190.6508619473117,6766432.771433274,0.4292143004039244,3.722784656521272,0.5963880599560772,0.495333786512332,-8953.98283753283,2.23523857379288,185.820339703472,194023882.9568452,359.6964788165113,0.739173326814493
2012-10,88.491,19228.10785817477,3.407809759240419,951.5915097004462,1510.561286558403,25.11470628480676,17.00610910781679,64.35075243571518,3.185710667061844,0.7510982987373738,79.0619007012161,0.7015321840067339,0.8078908350168349,6.634140128165374,0.3523866056323,54260652.69918977,2281058.2249024026,16.927385867583602,42341022.00112896,3417810.845628825,0.7496210599747126,2284984.67345286,7828724.392113993,187.0842560111292,7171936.691454741,0.420275744209899,3.687847760788801,0.5956099986115735,0.4926639045673969,-8835.504327700251,2.2363657278565263,186.6350412023126,194119592.8892117,360.92362253497214,0.6484022586395336
2012-11,87.067,19293.20469914805,3.462122390349663,951.2625713428386,1527.2928159074247,25.140079613533768,17.921265387178124,67.51572595837874,3.03577216982102,0.751216588271605,78.81084522022375,0.7018232440329217,0.8077920823045266,6.664550646634252,0.3532714844153841,54350279.43822382,2280203.3380258936,16.931786328421538,42363689.00686968,3452257.59013347,0.7492465414982933,2315876.172505659,7830234.28190333,185.0362925351064,7666615.040935603,0.44717948920874,3.634126483462014,0.6005163471467005,0.4912755604377996,-8581.940757744464,2.249359243852222,187.3747507762704,194215302.8215782,362.11431379951,0.8483336510832361
2012-12,72.543,19354.429337242003,3.572333172266388,951.2784503442645,1532.9194372513596,25.17036413842236,18.50023095648299,69.43351849238427,2.9769100272054194,0.7513348778058362,78.58109694369809,0.7021143040591095,0.8076933295922184,6.694961165103131,0.3541495111251613,54439906.177257866,2279348.4511493845,16.936186789259477,42386356.012610406,3486704.334638115,0.748872023021874,2343792.169191704,7831744.1716926675,184.80773250297705,7896021.092284068,0.4479600832678483,3.5843948488501622,0.5956513693421339,0.4951952296466009,-8544.01174850321,2.257490310710041,188.1144603502281,194311012.75394467,363.2792172761229,0.7050754851328997
2013-1,80.967,19415.26460252678,3.6939731205697655,951.6649683216212,1505.160122072129,24.77390031064282,18.41904878551213,70.40683473551987,2.956426240842983,0.7514531673400674,78.33823225110078,0.7024053640852973,0.8075945768799101,6.7253716835720105,0.355020632318886,54529532.91629192,2278493.5642728754,16.940587250097412,42409023.01835112,3521151.07914276,0.7484975045454546,2367298.4683394725,7833254.061482005,184.0207113102322,7800751.729971935,0.4466402817276171,3.543704266462436,0.6113594968254873,0.5046931182782365,-8401.94723497529,2.2677230439962424,188.85416992418587,194406722.6863112,365.0225618854287,0.6325213170151893
2013-2,78.856,19478.213018201084,3.1318919282858046,952.2098134088244,1453.0643746618937,24.299503297436605,18.060720659591496,70.72014603180531,2.914147513287908,0.7515118698910401,78.32011712865526,0.7026026235581119,0.8074528725526873,6.754701799053959,0.3558031700275835,54605292.09248402,2278351.90311898,16.944312236387308,42426017.21656293,3535414.2466294984,0.7486329038825759,2394179.327506236,7833744.844245157,182.38400186261623,7530379.099825201,0.44956565047477,3.5116198230625195,0.6049217884945463,0.5124255618774355,-7683.858924014924,2.2834910014644234,189.3772080784556,194494304.85081053,366.0989432089624,0.7238970008216834
2013-3,79.126,19537.42946179916,3.083454113122375,952.8872467992034,1375.1595781098652,23.697242678583716,17.60105100463014,71.19366579286172,2.9017853174566466,0.7515705724420128,78.29356231205703,0.7027998830309264,0.8073111682254644,6.784031914535907,0.3565770183070412,54681051.268676125,2278210.2419650834,16.948037222677204,42443011.414774746,3549677.414116237,0.748768303219697,2424996.1591691417,7834235.627008309,182.2635441694569,7540072.397747427,0.4689655756860415,3.4890648179049912,0.6055953327124688,0.5277338631085374,-7874.357530363,2.30250674180213,189.90024623272527,194581887.01530987,367.06212595817374,0.7284023772815685
2013-4,83.545,19595.79388940997,3.07987391379004,953.8390218688028,1321.4029865175642,22.781794835626734,16.256304483090485,69.44741955468108,3.0305693450962226,0.7516292749929855,78.1011963911581,0.702997142503741,0.8071694638982416,6.813362030017855,0.3576194523131853,54756810.44486824,2278068.580811188,16.9517622089671,42460005.612986565,3563940.581602975,0.7489037025568182,2457438.4973350754,7834726.409771461,183.90860323956915,7510768.410540526,0.4808492138370067,3.438136928193502,0.6049377101169569,0.5336755979317418,-7983.55089917278,2.328894103495439,190.4232843869951,194669469.17980924,367.99228026490215,0.7477355306075513
2013-5,93.401,19653.00925788187,2.860836364958425,954.427063184555,1319.8530217883167,22.18885708471558,14.536549280645204,65.61611421138664,3.1538801111416164,0.7516879775439582,78.00817728858148,0.7031944019765556,0.8070277595710187,6.842692145499803,0.3584453696690547,54832569.62106034,2277926.919657292,16.955487195256996,42476999.811198376,3578203.749089713,0.7490391018939394,2489286.3313008435,7835217.192534613,186.8788079811678,7556097.492839592,0.4901839320084706,3.3714403492196987,0.6092086325659531,0.5388021137696795,-7615.094274633246,2.34263188987848,190.83744220181407,194757051.34430856,368.9211334222518,0.7368569931299708
2013-6,79.391,19746.41859609061,3.061295358372116,954.639590802286,1320.7546671342957,22.0869201705583,13.509549119495173,62.71923127339545,3.3350528683362834,0.7517466800949308,77.68033360460439,0.7033916614493702,0.8068860552437959,6.872022260981751,0.3592454282655427,54908328.79725245,2277785.258503396,16.959212181546892,42493994.00941019,3592466.916576452,0.7491745012310607,2520260.365727184,7835707.975297765,192.29989065376057,7623033.252264025,0.4977501851159618,3.27991545548264,0.6003939469641899,0.5488843980670126,-7352.877238643337,2.363408595693961,191.25160001663303,194844633.508808,369.8131367948833,0.6481133916523047
2013-7,89.84,19822.656243794325,3.0329634954826528,954.5042881790704,1387.3110488244918,22.315537052412328,12.94187872730231,59.82696054583217,3.484465513853651,0.7518053826459036,77.44902134687455,0.7035889209221847,0.806744350916573,6.9013523764637,0.3599830990438911,54984087.97344455,2277643.5973495003,16.96293716783679,42510988.207622,3606730.08406319,0.7493099005681818,2545943.1394056054,7836198.758060917,199.92706375403165,7662651.255262723,0.4941458500105189,3.226271160940468,0.588257252871006,0.5580294451821031,-7192.841626570655,2.393575578288626,191.665757831452,194932215.6733073,370.645155532855,0.6628312331448613
2013-8,96.235,19918.29177239017,3.0813113134390733,953.6461855423908,1453.9851509822963,23.01347564866587,13.526840434488742,59.58361284308314,3.4459796106705087,0.7518640851968763,77.2640681331818,0.7037861803949993,0.8066026465893502,6.930682491945648,0.3604083749007205,55059847.149636656,2277501.936195604,16.966662154126688,42527982.40583381,3620993.251549928,0.749445299905303,2569097.3010265576,7836689.54082407,206.9907506049462,7706054.88572335,0.4993334599921049,3.1672373232846214,0.590312709374934,0.5639348917935356,-6960.548770036087,2.4314858886849344,191.88514518759072,195019797.83780667,371.4132788471104,0.7819503583692398
2013-9,92.47,19999.5107964614,3.083457224108608,952.5948082448158,1462.139177094241,23.804262171626515,15.236705376589274,62.78499897633625,3.2824085714327005,0.7519227877478489,76.96049510434224,0.7039834398678139,0.8064609422621274,6.960012607427596,0.3606579150715064,55135606.32582876,2277360.2750417083,16.970387140416584,42544976.60404562,3635256.419036667,0.7495806992424242,2592664.4880864327,7837180.323587221,214.31263913363983,7711899.409921214,0.518698005154016,3.112701696845018,0.5883789943968316,0.5721649314585118,-6847.000952014708,2.4711648234950228,192.10453254372948,195107380.00230604,372.1112182147452,0.8159291910683549
2013-10,89.776,20078.33094947423,3.065087376334532,952.13982970742,1499.0984910643317,24.13979771606995,16.60195836979422,66.1737274397876,3.0486616391049486,0.7519814902988217,76.57822882110565,0.7041806993406284,0.8063192379349045,6.989342722909544,0.3609581986756137,55211365.50202087,2277218.6138878125,16.97411212670648,42561970.80225743,3649519.586523405,0.7497160985795455,2624849.357822598,7837671.106350373,220.46814853080568,8154891.371640913,0.5267204103521198,3.033987804025928,0.586680702681813,0.584033531345466,-6919.499864502943,2.512916253999241,192.3239198998682,195194962.1668054,372.73516445653325,0.5912474783361916
2013-11,90.52,20158.28521540625,2.908620891944183,951.6348600256018,1501.8575728134952,24.499878348512595,17.50266112868433,68.16296685123483,2.896233600381797,0.7520401928497944,76.16549875855763,0.704377958813443,0.8061775336076816,7.018672838391492,0.3613043451729591,55287124.67821298,2277076.952733916,16.977837112996376,42578965.00046925,3663782.754010143,0.7498514979166666,2657805.769181806,7838161.889113526,225.53306879588595,8699111.485892426,0.5382245752764477,2.963337900174189,0.5879491241011995,0.5955117370578658,-6561.5305368475965,2.551397636335105,192.341652824172,195282544.3313048,373.30111983674254,0.5260162419170064
2013-12,74.481,20239.89035340549,2.6345309050722414,951.5937176450672,1470.0477081492936,24.569612144343232,18.251153306708176,70.6450660669411,2.747447559997489,0.752098895400767,75.76002130678006,0.7045752182862576,0.8060358292804588,7.04800295387344,0.3614745076497456,55362883.85440508,2276935.2915800205,16.981562099286272,42595959.19868106,3678045.9214968816,0.7499868972537878,2686589.8254008805,7838652.671876677,230.24947521523552,9009309.894648667,0.5418554668499356,2.911465140840023,0.5824479358950329,0.6067679747989635,-4496.194346034222,2.592147308610895,192.35938574847583,195370126.4958041,373.80534523326816,0.6380280317532818
2014-1,79.51949321562711,20322.786792868512,2.6179216152559865,952.0668554958968,1458.5834571869452,24.514513650942288,18.485911869177794,71.56964170354054,2.773505997175972,0.7521575979517398,75.56732685622448,0.7047724777590721,0.805894124953236,7.077333069355388,0.3616241698909035,55438643.03059719,2276793.6304261247,16.985287085576168,42612953.39689288,3692309.08898362,0.750122296590909,2707121.518916537,7839143.45463983,235.20262204167025,8825025.862980219,0.559340440568571,2.8909606082028425,0.5881063236886775,0.6166578720311803,-4791.082206933234,2.625524917219098,192.37711867277963,195457708.66030347,375.10487925904937,0.8358875911501001
