,Paraíba- custo m2 (R$),Paraíba - Desemprego,Paraíba - Produção de Cimento (t),Paraíba - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraíba - IDH Educacao,Paraíba - IDH,Paraíba - IDH Longevidade,Paraíba - Depósito Poupança (R$),Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - IDH Renda,Paraíba - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2014-4,19874.72050200323,10.91547825700849,188.37018447292212,0.5475050074236455,1.2484727235786115,948.6864595327208,1030.2549554760526,22.44578292589812,19.180521365620937,83.21183649138574,3.778311260467313,0.6418834753863871,0.6894894813072859,0.7829046449672262,4884895.552600404,35664563.173416644,1736992.7852694753,7.501862939860725,28525962.86602361,0.6508438320128367,105.17052924415722,2774812.4692838974,7837662.956891467,242.88091491313264,8334060.093889235,0.5364320176075347,2.925834860282172,0.591883402393797,0.6209952829426753,-3994.229497353106,2.7114317753143893,192.7991238115256,195701756.30988863,377.25809486411146,0.7720032263157482
2014-5,19974.623690808257,10.93463877303864,188.54571300488143,0.5482930419828924,1.1299181028650185,949.3002601400024,969.3149379046204,21.87564631925236,18.824315876025885,84.06567084478714,3.9343747080852345,0.6420391452869748,0.6894860083910089,0.7828495745248264,4868774.406543166,35688961.376241766,1735776.0129522684,7.501347992354697,28524816.40054619,0.6508155587612234,108.63984678175822,2795954.3893679804,7837169.457642012,243.02799413262937,8366098.831418727,0.5495264900123437,2.9405048023768914,0.5752470773836221,0.6257914627476894,-3354.8084163966905,2.7478086602191683,192.89817419808332,195783105.52641705,377.9475131389669,0.7423923443289453
2014-6,20062.52721694561,10.95379928906879,188.71903889671844,0.5490474217885347,1.19319473100823,949.838039054114,944.5464694528962,21.51442354890092,18.567862456787964,84.5178326155547,4.109335276203692,0.6421948151875625,0.689482535474732,0.7827945040824266,4852653.2604859285,35713359.57906688,1734559.2406350614,7.500833044848669,28523669.935068768,0.6507872855096101,102.8656556324752,2816782.171730376,7836675.958392558,243.9046036807865,8393609.769865593,0.5920559285981742,2.941267932531813,0.5716034891312047,0.6262539734123189,-3377.357259521218,2.7716833665507616,192.9972245846412,195864454.74294543,378.63348789410185,0.8021174298608076
2014-7,20149.246703306937,10.972959805098942,188.8949949048533,0.5497309792382636,1.1498782287086733,950.059578947664,959.9704922281088,21.375652421679643,18.41656526669908,84.43568860549512,4.222998042645669,0.6423504850881501,0.689479062558455,0.7827394336400268,4836532.11442869,35737757.781892,1733342.4683178545,7.50031809734264,28522523.46959135,0.6507590122579967,111.65297599694428,2839564.912219671,7836182.459143104,245.95546011559145,8464294.898262864,0.5985422951333923,2.946354546981741,0.5673668679938052,0.6313860080878928,-3216.635878446735,2.7882412615797647,193.09627497119905,195945803.95947385,379.2479144736732,0.8627885677789362
2014-8,20241.27067713776,10.992120321129091,189.05523421531345,0.5503872177685716,1.080454746294915,949.7252421922972,1014.6259669475974,21.507422052669423,18.366844963780903,83.6585084927642,4.204786374559524,0.6425061549887378,0.689475589642178,0.782684363197627,4820410.968371451,35762155.98471712,1732125.6960006475,7.499803149836611,28521377.004113927,0.6507307390063833,117.56319301341216,2866007.616790009,7835688.959893649,248.1052398411182,8518216.174225692,0.620784457599235,2.947524495902711,0.5571115199932906,0.6429578345522896,-2885.616364724399,2.799745702635436,193.10516990823825,196027153.17600223,379.8439705424453,0.9327343055875216
2014-9,20335.02805054868,11.011280837159244,189.21862546181788,0.5510584825009393,1.0706645381622686,949.385435480874,1060.2455476312202,21.81497603609153,18.47674159229276,82.84362201236767,4.173600944424516,0.6426618248893254,0.6894721167259011,0.7826292927552272,4804289.822314213,35786554.18754223,1730908.9236834403,7.4992882023305825,28520230.538636506,0.65070246575477,118.694493998294,2895637.7058019363,7835195.460644195,250.12317926408767,8549777.09455971,0.6235028742448315,2.92277580857689,0.5613727046660177,0.6425793355672005,-2848.963410513361,2.808315116654504,193.11406484527748,196108502.39253065,380.46561670751805,0.8350796030219083
2014-10,20426.642562796773,11.030441353189394,189.39131272758837,0.5517587030150246,1.086766462715324,949.2004325356652,1124.1227003696938,22.104507852667584,18.61007925764737,82.15642564623988,4.18439703260742,0.6428174947899131,0.6894686438096241,0.7825742223128274,4788168.676256975,35810952.39036735,1729692.1513662336,7.498773254824554,28519084.073159084,0.6506741925031567,123.33228524868947,2931029.464518389,7834701.96139474,253.03515869861124,9000369.66814908,0.6297128451395438,2.88206006089592,0.561882595374384,0.6392578161601571,-3907.107095676229,2.804908515488413,193.1229597823167,196189851.609059,381.1028876465953,0.9756249899384358
2014-11,20518.62659071208,11.049601869219543,189.57195665050276,0.5524488004506015,1.1285294249894988,948.8302677431244,1164.5979775192343,22.53888133939345,18.872089359727944,81.31927088487258,4.024837934627436,0.6429731646905008,0.6894651708933471,0.7825191518704275,4772047.530199736,35835350.593192466,1728475.3790490266,7.498258307318525,28517937.60768166,0.6506459192515434,120.43585537179555,2964438.234064065,7834208.462145286,256.9218579219731,9536828.73733776,0.6229666635258632,2.8409671738945623,0.5609901993899514,0.6373515694579686,-3227.51837665533,2.795899184623759,192.9251057203965,196271200.8255874,381.7593180266183,0.9180574682586488
2014-12,20609.07933944725,11.068762385249697,189.759989523642,0.5530866126442443,1.1456327805295052,948.6076063605836,1120.8342833411564,22.751338869490528,19.17711140042402,81.80271329020307,4.032206198995381,0.6431288345910884,0.6894616979770702,0.7824640814280277,4755926.384142498,35859748.79601759,1727258.6067318197,7.497743359812496,28516791.14220424,0.65061764599993,113.66,2993579.13971649,7833714.962895832,262.7230283266409,9802066.068801366,0.620227626267029,2.8246054469580963,0.5583468086194056,0.6360469982134822,-1917.4317974494293,2.78399183647624,192.7272516584762,196352550.0421158,382.4792671114292,0.788962224048855
2015-1,20698.38104830028,11.087922901279846,189.9645555101152,0.5537082614130768,1.227975207331076,948.4480632381008,1116.0580578830825,23.27900021733996,19.22389900020745,79.87877391490679,4.053042838233054,0.6432845044916761,0.6894582250607932,0.7824090109856279,4739805.23808526,35884146.9988427,1726041.8344146127,7.497228412306468,28515644.676726814,0.6505893727483166,99.34137795425733,3016721.4747561114,7833221.463646377,270.95427807290923,9658320.358175823,0.6247636985731346,2.831114524170532,0.5643201849311866,0.6307582587964796,-2616.8997576320057,2.7629000308796305,192.52939759655595,196433899.2586442,383.8157542401944,1.042209076805477
2015-2,20785.49078339785,11.097873424195994,189.74616070398088,0.5543538454050707,1.1865663036453924,948.2730960632912,1046.4872940061614,23.61976728609385,19.301196953906143,78.82058189371762,3.937568092891151,0.6443208820161138,0.6904034040447263,0.7834417137844613,4730304.547643161,35898206.19324331,1724911.7216264303,7.496733901044445,28513660.052993923,0.6515955486439523,87.4448541096986,3037025.7228945205,7832032.576236982,280.5523844779109,9322693.87656344,0.6159498907536554,2.857143994225725,0.5578499948925274,0.6147595881948112,-1862.845727482143,2.731373030611945,192.5048976252681,196510910.34709772,384.6355581122495,0.9523099376838796
2015-3,20872.127883588124,11.10782394711214,189.99953714259505,0.5551970175291605,1.139267052117571,948.6099753987806,998.9557392730692,23.376949275238456,19.21973865533315,79.73884336570221,3.930357878200837,0.6453572595405515,0.6913485830286593,0.7844744165832946,4720803.857201063,35912265.38764392,1723781.608838248,7.496239389782421,28511675.42926103,0.6526017245395879,94.7882111128144,3057489.0395301264,7830843.688827586,291.4674472726707,9248753.506081851,0.6007740589226123,2.8976517036792515,0.5538281215537108,0.5970521193441455,-1788.67566224678,2.690513480186384,192.4803976539804,196587921.43555132,385.48813633660825,1.0316822290915963
2015-4,20971.68698688621,11.117774470028287,189.60146664040667,0.5558332887217527,1.1387690124270762,949.1127881332608,935.9419116247444,23.0753647324428,19.086697510995943,80.6154600993694,3.958154080682491,0.6463936370649892,0.6922937620125924,0.7855071193821279,4711303.166758965,35926324.58204452,1722651.4960500658,7.495744878520399,28509690.80552813,0.6536079004352235,87.97622717564764,3073512.3524849294,7829654.801418191,301.9785494967552,9154031.21137906,0.5534640279682566,2.930959139580996,0.5397104233667973,0.5743851449816068,-1983.071950652572,2.644962597296267,192.45589768269247,196664932.5240049,386.42982632793377,1.155610329600543
2015-5,21073.418582894566,11.127724992944431,188.91261777193816,0.5565250679795286,1.102922296045976,949.6120874877912,889.0419417392752,22.298941700124363,19.04757066952209,83.74651514900317,4.018770028576751,0.6474300145894268,0.6932389409965254,0.7865398221809613,4701802.476316866,35940383.77644513,1721521.3832618836,7.495250367258376,28507706.181795243,0.6546140763308592,90.8783469046819,3090488.678403011,7828465.914008795,310.48760381145945,9163998.946236182,0.5257622894811392,2.959722168652049,0.5418486420045491,0.5670526867581346,-1293.4323802746076,2.593045627781998,192.5178647405084,196741943.61245853,387.3885874376509,0.9786792591641936
2015-6,21174.060080871623,11.13767551586058,188.77132261972253,0.5571129293367681,1.01231408628883,949.9729491472264,903.0024201224352,21.76878921785856,18.89368748448668,85.4255009694454,4.109909331541916,0.6484663921138646,0.6941841199804585,0.7875725249797947,4692301.785874768,35954442.97084574,1720391.2704737012,7.494755855996352,28505721.55806235,0.6556202522264948,86.0481767424151,3107411.4061775883,7827277.0265994,319.0419352483684,9182618.747327048,0.4987332763683365,2.9921362616466083,0.5400657850543165,0.5478333106966745,-1067.0845865121862,2.546115295902478,192.5798317983241,196818954.7009121,388.4193961992966,1.0653216299246508
2015-7,21268.73617702568,11.147626038776728,188.7412896126088,0.55769282492527,0.928308036428484,950.044351310983,971.331184059484,21.687751503568244,18.7100919767211,85.02816480531041,4.270042386064271,0.6495027696383022,0.6951292989643916,0.7886052277786281,4682801.09543267,35968502.16524634,1719261.157685519,7.49426134473433,28503736.934329454,0.6566264281221305,93.39886041973126,3127015.81691612,7826088.139190003,327.69972222059255,9161759.810184646,0.4787533394551196,3.044371686059731,0.5074060266479925,0.5365873701380962,-977.4173895299176,2.494946044886325,192.6417988561399,196895965.7893657,389.4655845924521,0.8325167309078593
2015-8,21360.805167695853,11.157576561692874,188.99964697782363,0.5582861986085698,0.8140936615399522,949.7722653542932,1080.2806792425122,21.925868328526768,18.545990366857986,83.27284970697838,4.275307663689216,0.65053914716274,0.6960744779483246,0.7896379305774615,4673300.404990572,35982561.359646946,1718131.0448973367,7.493766833472307,28501752.31059656,0.6576326040177661,98.34281761605811,3143855.6446187417,7824899.251780608,336.8432173726992,9124084.736476338,0.471500431076438,3.103301589541268,0.5018784506026249,0.5273742665657696,-1005.6966908148006,2.438647482980156,192.698091942564,196972976.8778193,390.5894129957969,1.07847370311493
2015-9,21454.482106882053,11.167527084609022,189.64348438150725,0.5588619863405759,0.8718415743805551,949.5488153413662,1140.4144189851108,22.28190392981928,18.61256568460335,82.12818628745717,4.200415958720644,0.6515755246871777,0.6970196569322576,0.7906706333762948,4663799.714548473,35996620.554047555,1717000.9321091543,7.4932723222102835,28499767.686863665,0.6586387799134017,99.28916250150546,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,21553.59522442383,11.177477607525168,190.2699135548044,0.5594529862478296,1.0269222865889096,949.1998799436012,1152.0354857861073,22.570673261430667,18.91223645666303,82.22438403642045,3.964329219848583,0.6526119022116154,0.6979648359161906,0.7917033361751282,4654299.024106375,36010679.74844816,1715870.819320972,7.492777810948261,28497783.063130774,0.6596449558090374,103.16872248442428,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,21644.517381686976,11.187428130441315,190.50992682186455,0.5600714943216052,1.0552775293231975,948.883479351524,1155.3875331063175,22.80602285520973,19.25450279293102,82.71566155463134,3.814788279688421,0.6536482797360531,0.6989100149001237,0.7927360389739615,4644798.333664277,36024738.94284877,1714740.70653279,7.492283299686238,28495798.43939788,0.660651131704673,100.74582916365009,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,21738.756039639826,11.19737865335746,190.9744360916534,0.560690427011458,1.2055040663283696,948.8445680382762,1128.6716829222285,22.905838197219225,19.679134112375145,84.10164184418342,3.75359337024847,0.6546846572604907,0.6998551938840567,0.7937687417727949,4635297.643222178,36038798.13724937,1713610.5937446074,7.4917887884242145,28493813.815664984,0.6616573076003086,95.083,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,21832.25724195986,11.207329176273609,191.03650485188592,0.561298053750781,1.268696614439141,948.5895136360429,1069.13846390045,22.889016082833454,20.02525871111981,85.65738639120165,3.7065044034365218,0.6557210347849285,0.7008003728679898,0.7948014445716283,4625796.95278008,36052857.33164998,1712480.4809564252,7.491294277162192,28491829.19193209,0.6626634834959443,83.75670954600837,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,21925.879977767247,11.196876797843096,190.81996204572047,0.5619072094802665,1.286058130320694,948.7349413371136,1020.742766327682,22.73384078696626,20.04184637573499,86.39109486892002,3.809610842873816,0.6557113456545113,0.7007761332685049,0.7947469100608072,4641564.703634553,36056144.86812404,1712257.860559362,7.491222348476067,28490541.593505964,0.662547297764853,73.72651152807191,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,22016.781414280988,11.186424419412583,190.91432285134405,0.5625271550462956,1.3032170871024724,949.1065815003532,978.437694064326,22.483746632718017,19.911305420678524,86.80826131392784,3.8164464690322113,0.6557016565240941,0.7007518936690199,0.7946923755499863,4657332.454489025,36059432.40459809,1712035.2401622983,7.491150419789943,28489253.995079838,0.6624311120337616,79.91784319941056,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,22108.893906755253,11.175972040982073,190.8462197727507,0.5631925512843006,1.23340957434537,949.4682055433228,945.0885963532116,22.101750449156405,19.51576691326257,86.58124996321547,3.919242687445249,0.6556919673936769,0.7007276540695351,0.7946378410391652,4673100.205343498,36062719.94107214,1711812.619765235,7.491078491103818,28487966.396653708,0.6623149263026703,74.17452282469152,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,22190.97989460734,11.16551966255156,189.83680591589584,0.563945358301865,1.1160128783309642,949.9985262254175,980.9088516454448,21.83585011029521,18.947611786994177,85.08629754979604,4.0290699947869975,0.6556822782632596,0.7007034144700501,0.7945833065283443,4688867.95619797,36066007.4775462,1711589.999368172,7.491006562417693,28486678.798227586,0.662198740571579,76.62135821411394,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,22276.588796725693,11.155067284121047,190.48292909483783,0.5634852014920481,0.960480511092243,950.272002382016,1046.998946464971,21.768207688999144,18.44955164861287,83.11179629427347,4.24890376508079,0.6556725891328424,0.7006791748705652,0.7945287720175233,4704635.707052442,36069295.01402026,1711367.378971109,7.490934633731569,28485391.19980145,0.6620825548404876,72.5489448082413,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,22364.179237129363,11.144614905690537,190.2887472621464,0.5628900541390585,0.9293103508829894,950.07428473019,1101.6891138138635,21.89603392284576,18.09411165762141,81.000652545946,4.469632431541391,0.6556629000024252,0.7006549352710802,0.7944742375067022,4720403.457906915,36072582.55049431,1711144.7585740455,7.490862705045444,28484103.601375327,0.6619663691093963,78.74645374564545,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,22453.325411289003,11.134162527260024,190.91352704786377,0.5625014638309116,0.8275585667732034,949.7217705689692,1153.2094408095138,22.23773647745883,17.952955453666537,78.96758844998173,4.572328918281189,0.655653210872008,0.7006306956715953,0.7944197029958813,4736171.208761388,36075870.08696836,1710922.1381769823,7.490790776359319,28482816.0029492,0.661850183378305,82.91480328365287,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,22539.087956883926,11.123710148829511,191.39154760129773,0.5624997137505511,1.0380374298151132,949.2108246764196,1176.9065016444608,22.578309337898485,18.028526822330942,77.90128284893298,4.590797550976979,0.6556435217415908,0.7006064560721104,0.7943651684850602,4751938.95961586,36079157.62344242,1710699.517779919,7.490718847673194,28481528.40452307,0.6617339976472136,83.71268564982319,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,22624.93346517648,11.113257770399,191.57507604146207,0.5624148409189105,1.0732408460717933,948.674904384632,1188.698802637802,22.866556706072025,18.206223480532348,77.39203003211271,4.541575644302651,0.6556338326111736,0.7005822164726254,0.7943106339742393,4767706.710470332,36082445.15991648,1710476.897382856,7.490646918987069,28480240.806096945,0.6616178119161223,86.98362053463292,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,22712.333891755658,11.102805391968488,192.0015860799376,0.562318027406745,1.1469891585712928,948.3048823624778,1194.1945215887613,23.10913632684892,18.472295687404195,77.47050254549752,4.409695576606267,0.6556241434807564,0.7005579768731406,0.7942560994634182,4783474.461324804,36085732.696390525,1710254.2769857924,7.490574990300945,28478953.20767082,0.661501626185031,84.9408305481432,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,22800.70710198104,11.092353013537975,191.57340475634,0.5620092361201356,1.307418018624081,948.0391665101422,1189.9786937000924,23.202412342199576,18.840463723867487,78.61401280287022,4.214082569782251,0.6556144543503392,0.7005337372736556,0.7942015649525973,4799242.212179277,36089020.23286458,1710031.6565887292,7.49050306161482,28477665.60924469,0.6613854404539397,75.41899999999987,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,22890.41134203275,11.081900635107464,191.8021222683776,0.5617096978237253,1.1577799755843157,947.9032243041048,1179.2811700930602,23.270712259352678,19.17616413120425,79.7145320845643,4.107648376360168,0.655604765219922,0.7005094976741707,0.7941470304417763,4815009.96303375,36092307.76933864,1709809.036191666,7.490431132928696,28476378.010818563,0.6612692547228484,70.672,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,22983.98400108851,11.084379604486635,191.4314807736483,0.5613178904035343,1.3632491408478973,947.9340365199432,1138.538619263519,23.175280564199216,19.409638755647396,81.15307692462264,3.931238643766234,0.6554881346534062,0.7003845696262477,0.7940496594602746,4830428.093154207,36082934.59965485,1709657.9233971995,7.489812425466969,28471850.57940565,0.6612561430162033,58.962,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,23078.51855655159,11.08685857386581,191.5230587342537,0.5609498096892173,1.3792566930520185,948.224919086656,1064.1310737903073,22.822317609444276,19.4947297155098,83.06030977243417,3.8676637304580206,0.6553715040868905,0.7002596415783248,0.7939522884787729,4845846.223274665,36073561.42997106,1709506.8106027334,7.489193718005242,28467323.14799275,0.6612430313095582,73.459,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,23175.778570285533,11.089337543244984,191.16872244020595,0.5606508870802388,1.3177101099134347,948.868429055344,1027.3361019918054,22.207419283566782,19.23099582491492,84.60716940095868,4.052987152797263,0.6552548735203747,0.7001347135304019,0.7938549174972711,4861264.353395122,36064188.26028728,1709355.6978082673,7.488575010543515,28462795.71657984,0.6612299196029131,59.15,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,23262.12880668144,11.091816512624158,192.70217664020188,0.5604430829651059,1.3236452640714098,949.428199728972,1273.8400364697086,21.628106052514934,18.906504295240204,85.69163346203088,4.108184038934462,0.655138242953859,0.7000097854824789,0.7937575465157695,4876682.48351558,36054815.090603486,1709204.585013801,7.487956303081789,28458268.28516693,0.661216807896268,64.833,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,23349.0343214526,11.09429548200333,194.4357798824113,0.5603679404137912,1.160453541530394,949.9366490558124,1397.0580569891708,21.18316727178789,18.49399622332336,85.7564669356289,4.35459674515665,0.6550216123873432,0.699884857434556,0.7936601755342678,4892100.613636037,36045441.9209197,1709053.472219335,7.487337595620062,28453740.853754025,0.6612036961896229,63.84,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,23436.86134677058,11.096774451382505,196.44158513267027,0.5603037569663835,1.0905096006925532,950.0586223847394,1425.620795325376,21.046162436044863,18.240797480711983,85.18626870138995,4.540121226007096,0.6549049818208275,0.699759929386633,0.7935628045527661,4907518.743756495,36036068.75123592,1708902.3594248686,7.486718888158335,28449213.42234112,0.661190584482978,61.721,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,23522.556146153136,11.09925342076168,198.79918300042664,0.560148878028447,1.0359641461470988,949.6488285746528,1551.5519161864388,21.37987497549258,18.21022319088473,83.54438759786731,4.426565366521966,0.6547883512543118,0.69963500133871,0.7934654335712643,4922936.873876953,36026695.581552126,1708751.2466304025,7.486100180696608,28444685.99092821,0.6611774727763329,69.24,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,23608.322288570627,11.101732390140851,199.06233679680628,0.5601542388329344,0.878047149248232,949.3613569658175,1381.278674805404,22.036723300894916,18.300222587651152,80.91832175244917,4.436958167544451,0.654671720687796,0.6995100732907871,0.7933680625897627,4938355.00399741,36017322.41186834,1708600.133835936,7.4854814732348816,28440158.5595153,0.6611643610696878,70.048,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,23694.18249636019,11.104211359520026,200.7163133767104,0.5601153052103294,0.6718152206912104,948.9249487512208,1308.8235425498424,22.791678802000558,18.542602674437436,78.56219645884198,4.393779620890409,0.6545550901212803,0.6993851452428641,0.793270691608261,4953773.134117868,36007949.24218455,1708449.0210414696,7.484862765773155,28435631.1281024,0.6611512493630427,67.172,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,23774.25550190991,11.1066903288992,202.01509704654515,0.5600675974340539,0.9868367455929472,948.4906845756838,1329.8701890149132,23.50134422594821,18.82813002529239,76.62211866831375,4.177290329198803,0.6544384595547645,0.6992602171949412,0.7931733206267593,4969191.264238325,35998576.072500765,1708297.908247003,7.484244058311428,28431103.696689487,0.6611381376563976,64.22,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
2017-12,23855.79648395528,11.109169298278372,203.54536582664068,0.5599246607628793,0.994136838450578,948.3312591973182,1337.0561622603357,23.977046686865386,19.192562937421407,76.02252839895823,4.010342676958697,0.6543218289882489,0.6991352891470183,0.7930759496452575,4984609.394358783,35989202.90281697,1708146.7954525372,7.483625350849701,28426576.26527658,0.6611250259497525,63.021,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
